,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.0,0.2,0.4,0.0,True
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Tyler Anderson,1.0,Busch Stadium,15.0,542881,2.72,7.21,7.14,1.0,0.219,0.333,0.333,0.5,0.0,0.5,True
2,2,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,1.0,0.8,0.8,0.25,0.25,True
3,3,4,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.4,0.333,0.0,0.25,True
4,4,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.0,0.0,0.0,0.5,0.0,True
5,5,7,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.0,0.4,0.0,0.0,True
6,6,8,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.2,0.25,0.6,0.2,0.25,True
7,7,9,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.5,0.25,0.25,0.5,0.667,True
8,8,10,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.167,0.25,0.0,0.5,0.0,True
9,9,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.25,0.0,0.667,0.5,True
10,10,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.4,0.5,0.4,0.25,0.0,True
11,11,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.667,0.0,0.667,0.5,0.5,True
12,12,14,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.4,0.333,0.4,0.0,0.4,False
13,13,15,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Tyler Anderson,1.0,Busch Stadium,15.0,542881,2.72,7.21,7.14,1.0,0.219,0.4,0.4,0.0,0.25,0.0,False
14,14,16,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.333,0.25,0.333,0.25,False
15,15,17,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.333,0.0,0.0,0.0,True
16,16,18,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.333,0.2,0.25,0.667,0.667,True
17,17,19,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.4,0.0,0.333,0.0,0.0,True
18,18,20,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.0,0.25,0.25,0.0,True
19,19,21,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.5,0.2,0.333,0.5,True
20,20,22,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.333,0.333,0.2,True
21,21,23,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.5,0.4,0.333,0.5,0.0,True
22,22,24,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.667,0.0,0.75,0.0,0.0,True
23,23,25,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.2,0.0,0.2,0.25,0.25,True
24,24,26,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Angel Zerpa,1.0,Rogers Centre,2.0,672582,1.64,7.36,2.45,1.09,0.22,0.333,0.5,0.0,0.333,0.2,True
25,25,27,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Carlos Carrasco,1.0,Wrigley Field,24.0,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.25,0.0,0.0,0.0,False
26,26,28,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Carlos Carrasco,1.0,Wrigley Field,24.0,471911,3.76,9.19,8.9,1.28,0.266,0.25,0.25,0.6,0.25,0.25,True
27,27,29,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Angel Zerpa,1.0,Rogers Centre,2.0,672582,1.64,7.36,2.45,1.09,0.22,0.333,0.25,0.0,0.25,0.4,False
28,28,30,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.667,0.5,0.333,True
29,29,31,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.5,0.25,0.0,0.4,True
30,30,32,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Angel Zerpa,1.0,Rogers Centre,2.0,672582,1.64,7.36,2.45,1.09,0.22,0.0,0.333,0.0,0.2,0.0,True
31,31,33,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.25,0.25,0.0,0.25,True
32,32,35,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.333,0.25,0.6,0.25,True
33,33,36,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Framber Valdez,1.0,Angel Stadium,4.0,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.0,0.0,0.25,0.25,True
34,34,37,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Braxton Garrett,0.0,loanDepot park,20.0,666129,4.02,8.76,9.91,1.2,0.25,0.25,0.25,0.2,0.75,0.0,True
35,35,38,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Carlos Carrasco,1.0,Wrigley Field,24.0,471911,3.76,9.19,8.9,1.28,0.266,0.667,0.25,0.2,0.0,0.25,True
36,36,39,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.25,0.0,0.333,0.0,0.4,True
37,37,40,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.25,0.0,0.25,True
38,38,41,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.25,0.0,1.0,0.25,True
39,39,42,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Angel Zerpa,1.0,Rogers Centre,2.0,672582,1.64,7.36,2.45,1.09,0.22,0.25,0.25,0.4,0.25,0.2,False
40,40,43,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.0,0.0,0.0,0.75,True
41,41,44,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.5,0.0,0.5,0.0,True
42,42,45,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.333,0.25,0.4,0.0,True
43,43,46,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Framber Valdez,1.0,Angel Stadium,4.0,664285,2.87,7.13,8.0,1.15,0.217,0.5,0.0,0.0,0.0,0.6,True
44,44,47,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.2,0.6,0.333,1.0,True
45,45,48,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.75,0.75,0.0,0.0,0.333,True
46,46,49,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Kutter Crawford,1.0,Tropicana Field,21.0,676710,4.3,8.28,9.2,1.24,0.242,0.25,0.0,1.0,0.75,0.0,True
47,47,50,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.5,1.0,0.5,0.4,0.0,True
48,48,51,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Angel Zerpa,1.0,Rogers Centre,2.0,672582,1.64,7.36,2.45,1.09,0.22,0.5,0.333,0.75,0.0,0.2,False
