,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.333,0.0,0.333,0.0,False
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.5,1.0,0.0,0.5,0.0,True
2,2,2,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.5,0.5,0.0,0.333,1.0,False
3,3,4,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.6,0.8,0.0,0.0,0.0,False
4,4,6,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.0,0.25,0.0,0.5,False
5,5,7,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,1.0,0.333,0.0,0.0,0.0,False
6,6,8,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.5,0.5,0.75,0.0,0.25,True
7,7,9,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.25,0.2,0.0,0.25,0.25,True
8,8,10,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.25,0.2,0.25,0.333,False
9,9,11,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.2,0.5,0.0,0.25,0.333,True
10,10,12,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.5,0.25,0.667,0.0,False
11,11,13,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.4,0.0,0.0,0.5,0.25,True
12,12,14,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Jose Suarez,1,Minute Maid Park,32,660761,4.04,8.52,8.81,1.38,0.244,0.75,0.333,0.0,0.0,0.0,True
13,13,15,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Jordan Montgomery,1,Progressive Field,7,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.25,0.25,0.0,0.0,False
14,14,16,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.25,0.0,0.0,0.5,0.2,True
15,15,17,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,0.2,0.0,0.25,0.333,0.5,False
16,16,19,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.0,0.0,0.333,0.5,True
17,17,20,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,John Brebbia,0,Oracle Park,9,605154,2.4,7.95,7.21,1.17,0.238,0.333,0.333,1.0,0.6,0.25,True
18,18,21,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.333,0.6,0.25,0.0,0.0,True
19,19,22,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.5,0.6,0.0,True
20,20,23,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.667,0.0,0.333,0.333,False
21,21,24,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.333,0.25,0.25,0.0,1.0,False
22,22,25,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Connor Seabold,1,Wrigley Field,24,657756,11.91,19.06,10.32,2.56,0.429,0.25,0.0,0.4,0.75,0.5,True
23,23,26,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Connor Seabold,1,Wrigley Field,24,657756,11.91,19.06,10.32,2.56,0.429,0.5,0.0,0.5,0.333,0.75,True
24,24,27,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.25,0.25,0.2,0.0,0.0,True
25,25,29,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.0,0.0,0.0,0.4,0.25,False
26,26,30,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Jose Suarez,1,Minute Maid Park,32,660761,4.04,8.52,8.81,1.38,0.244,0.5,0.5,0.0,0.333,0.333,False
27,27,31,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.5,0.25,0.0,0.25,True
28,28,32,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.333,0.2,0.0,0.333,True
29,29,33,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,1.0,0.25,0.0,0.0,0.5,True
30,30,34,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.5,0.0,0.25,0.25,0.5,True
31,31,35,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Brandon Woodruff,1,PNC Park,10,605540,3.49,7.84,11.01,1.19,0.231,0.333,0.0,0.0,0.2,0.5,True
32,32,36,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.25,1.0,0.333,0.5,0.333,True
33,33,37,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Connor Seabold,1,Wrigley Field,24,657756,11.91,19.06,10.32,2.56,0.429,0.25,0.6,0.667,0.5,0.0,True
34,34,38,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Frankie Montas,1,T-Mobile Park,27,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.5,0.0,0.25,0.333,True
35,35,40,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.5,0.5,0.0,0.5,True
36,36,41,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.0,0.333,0.5,0.2,0.25,True
37,37,42,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.333,0.0,0.25,0.5,0.2,False
38,38,43,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.5,0.0,0.0,0.5,0.5,True
39,39,44,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.5,0.333,0.0,0.333,0.0,False
40,40,45,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.333,0.0,1.0,0.333,True
41,41,46,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Jon Gray,1,Citi Field,22,592351,3.83,7.58,10.1,1.17,0.224,0.5,0.25,0.0,0.75,0.333,True
42,42,47,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,John Brebbia,0,Oracle Park,9,605154,2.4,7.95,7.21,1.17,0.238,0.0,0.0,0.25,0.6,0.0,True
43,43,48,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.667,0.5,0.25,0.667,0.25,True
44,44,49,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Jordan Montgomery,1,Progressive Field,7,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.5,0.0,1.0,0.25,True
45,45,50,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.25,0.4,0.25,0.25,0.2,True
46,46,51,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.667,0.25,0.0,0.25,0.0,False
47,47,52,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.5,0.25,0.75,0.0,True
48,48,53,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Shane Baz,1,Rogers Centre,2,669358,5.0,9.0,10.0,1.33,0.252,0.0,0.5,0.25,0.75,0.0,False
49,49,54,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.667,0.25,0.0,0.333,0.0,True
50,50,55,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,John Brebbia,0,Oracle Park,9,605154,2.4,7.95,7.21,1.17,0.238,0.4,0.0,0.2,0.5,0.333,True
51,51,57,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.2,0.0,0.5,0.5,True
52,52,58,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.4,0.25,0.25,0.333,0.25,True
53,53,59,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Lucas Giolito,1,Oracle Park,9,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.5,0.0,0.0,0.0,True
54,54,60,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.0,0.0,0.5,0.0,True
55,55,61,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.333,0.333,0.4,0.5,0.4,True
56,56,63,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.2,0.0,0.333,0.5,0.5,True
57,57,65,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.5,0.25,0.0,0.333,False
58,58,66,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.0,0.0,0.667,0.333,False
59,59,67,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Devin Smeltzer,0,Target Field,26,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.0,0.2,0.0,0.25,True
60,60,68,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.25,0.25,0.25,0.25,True
61,61,69,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.333,0.333,1.0,0.0,False
62,62,71,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Tyler Wells,1,Target Field,26,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.5,0.4,0.0,False
63,63,73,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zac Gallen,1,Coors Field,1,668678,3.12,6.62,8.67,1.02,0.203,0.333,0.0,0.75,0.667,0.5,False
64,64,74,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.75,0.333,0.0,0.0,0.0,False
65,65,76,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Brandon Woodruff,1,PNC Park,10,605540,3.49,7.84,11.01,1.19,0.231,0.333,0.0,0.25,0.6,0.5,False
66,66,77,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.0,0.0,0.25,1.0,False
67,67,78,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.0,0.25,0.333,0.333,True
68,68,79,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.25,0.333,0.333,0.25,0.667,True
69,69,80,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Devin Smeltzer,0,Target Field,26,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.0,0.0,0.0,0.5,False
70,70,81,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Adam Wainwright,1,Citizens Bank Park,16,425794,3.42,8.64,7.24,1.24,0.253,0.4,0.25,0.25,0.5,0.25,True
71,71,82,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.667,0.333,0.0,0.0,0.0,False
72,72,83,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.6,0.333,0.25,1.0,False
