,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
16,16,16,16,16,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.25,0.0,0.25,0.333,True
17,17,17,17,17,25,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.2,0.0,0.25,0.167,True
18,18,18,18,18,28,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Humberto Castellanos,1,Wrigley Field,24,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.0,0.0,0.4,0.0,False
19,19,19,19,19,30,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.333,0.333,0.333,0.25,0.2,False
20,20,20,20,20,31,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.333,0.0,0.5,0.25,0.333,True
21,21,21,21,21,32,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Martin Perez,1,Minute Maid Park,32,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.25,0.0,0.0,0.0,True
22,22,22,22,22,33,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.25,0.0,0.333,0.0,0.0,True
23,23,23,23,23,34,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Martin Perez,1,Minute Maid Park,32,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.0,0.4,0.0,0.4,True
24,24,24,24,24,35,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.333,0.25,0.25,0.0,True
25,25,25,25,25,37,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.4,0.25,0.0,0.25,True
26,26,26,26,26,38,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Paul Blackburn,1,Angel Stadium,4,621112,4.28,8.89,7.19,1.26,0.255,0.333,0.2,0.4,0.4,1.0,True
27,27,27,27,27,39,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Adam Wainwright,1,PNC Park,10,425794,3.42,8.64,7.24,1.24,0.253,0.2,0.0,0.0,0.0,0.5,True
28,28,28,28,28,40,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.333,0.0,0.25,0.75,False
29,29,29,29,29,41,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Humberto Castellanos,1,Wrigley Field,24,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.333,0.25,1.0,0.0,False
30,30,30,30,30,42,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.4,0.25,0.25,0.333,0.0,True
31,31,31,31,31,43,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.25,0.6,0.0,0.0,0.4,True
32,32,32,32,32,44,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.6,0.0,0.5,0.5,0.4,False
33,33,33,33,33,45,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.333,0.25,0.25,0.0,0.0,True
34,34,34,34,34,46,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.0,0.667,0.25,0.5,False
35,35,35,35,35,47,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.333,0.25,0.0,0.4,0.0,True
36,36,36,36,36,49,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Paul Blackburn,1,Angel Stadium,4,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.2,0.25,0.667,0.5,False
37,37,37,37,37,52,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.75,0.5,0.0,0.333,0.0,True
38,38,38,38,38,53,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Tarik Skubal,1,Progressive Field,7,669373,3.52,7.95,8.95,1.16,0.237,0.333,0.0,0.25,0.0,0.4,True
39,39,39,39,39,54,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.25,0.6,0.0,0.0,True
40,40,40,40,40,56,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.6,0.0,0.333,0.25,True
41,41,41,41,41,57,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.25,0.0,0.0,0.0,0.4,False
42,42,42,42,42,58,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.0,0.0,0.5,0.333,0.333,True
43,43,43,43,43,60,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.25,0.25,0.0,0.0,True
44,44,44,44,44,61,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.5,0.0,0.0,0.25,0.25,False
45,45,45,45,45,63,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Sean Manaea,1,Oracle Park,9,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.25,0.0,0.25,1.0,True
46,46,46,46,46,64,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.333,0.0,0.25,0.0,0.25,False
47,47,47,47,47,65,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.2,0.0,0.0,0.0,0.25,True
48,48,48,48,48,66,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Sean Manaea,1,Oracle Park,9,640455,4.74,8.53,9.32,1.32,0.247,1.0,0.4,0.667,0.0,0.0,True
49,49,49,49,49,67,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.2,0.75,0.5,0.0,0.4,True
50,50,50,50,50,68,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.333,0.0,0.0,0.25,0.25,False
51,51,51,51,51,69,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.5,0.0,0.0,0.25,True
52,52,52,52,52,71,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.75,0.0,0.0,0.5,0.0,True
53,53,53,53,53,73,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.5,0.0,0.25,0.4,0.25,True
54,54,54,54,54,75,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.5,0.667,0.333,0.0,0.75,False
55,55,55,55,55,76,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Luis Castillo,1,Rogers Centre,2,622491,1.84,4.91,9.2,0.89,0.163,0.5,0.333,0.25,0.333,0.667,True
56,56,56,56,56,79,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.25,0.0,0.0,0.2,0.25,False
57,57,57,57,57,80,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Adam Wainwright,1,PNC Park,10,425794,3.42,8.64,7.24,1.24,0.253,0.667,0.25,0.0,0.0,0.0,True
58,58,58,58,58,82,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jalen Beeks,1,Oriole Park at Camden Yards,30,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.75,0.0,0.0,0.0,True
59,59,59,59,59,83,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.25,0.0,0.0,0.25,False
60,60,60,60,60,84,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.0,0.25,0.4,0.25,False
61,61,61,61,61,85,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.667,0.0,0.0,0.25,0.25,True
62,62,62,62,62,87,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.25,0.0,0.333,True
63,63,63,63,63,88,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Sean Manaea,1,Oracle Park,9,640455,4.74,8.53,9.32,1.32,0.247,0.5,0.75,0.25,0.0,0.0,True
64,64,64,64,64,90,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Devin Smeltzer,1,Kauffman Stadium,5,656970,4.02,8.47,5.31,1.21,0.25,0.667,0.25,0.333,1.0,0.0,False
65,65,65,65,65,91,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Tarik Skubal,1,Progressive Field,7,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.333,0.25,0.2,0.0,True
66,66,66,66,66,93,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Humberto Castellanos,1,Wrigley Field,24,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.0,0.0,0.5,0.0,True
67,67,67,67,67,95,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.2,0.0,0.25,0.0,0.25,False
68,68,68,68,68,96,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Robbie Ray,1,Fenway Park,3,592662,3.96,7.63,10.34,1.19,0.229,0.8,0.0,0.6,0.5,0.25,True
69,69,69,69,69,98,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.6,0.0,1.0,0.4,False
70,70,70,70,70,99,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.25,0.333,0.333,False
71,71,71,71,71,100,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.2,0.5,0.0,0.0,0.333,True
72,72,72,72,72,101,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.333,0.25,0.25,0.5,True
73,73,73,73,73,102,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Robbie Ray,1,Fenway Park,3,592662,3.96,7.63,10.34,1.19,0.229,0.6,0.0,0.4,0.0,0.0,False
74,74,74,74,74,104,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.333,0.75,0.0,0.25,0.0,False
75,75,75,75,75,106,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.333,1.0,0.25,0.0,0.0,True
76,76,76,76,76,107,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.0,0.25,0.25,True
77,77,77,77,77,108,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.0,0.0,0.5,0.25,True
78,78,78,78,78,109,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.333,0.0,0.333,0.4,0.25,False
79,79,79,79,79,110,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.2,0.0,0.25,0.25,0.4,True
80,80,80,80,80,113,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Tarik Skubal,1,Progressive Field,7,669373,3.52,7.95,8.95,1.16,0.237,0.25,0.25,0.0,0.25,0.0,False
81,81,81,81,81,114,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Erick Fedde,1,American Family Field,18,607200,4.95,9.32,6.8,1.54,0.269,0.2,0.8,0.0,0.0,0.0,False
82,82,82,82,82,116,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.0,0.25,0.25,0.0,0.0,True
83,83,83,83,83,118,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Devin Smeltzer,1,Kauffman Stadium,5,656970,4.02,8.47,5.31,1.21,0.25,0.75,0.333,0.25,0.0,0.4,False
84,84,84,84,84,119,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.5,0.4,0.0,0.4,True
85,85,85,85,85,120,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.4,0.5,0.333,0.0,0.0,False
86,86,86,86,86,121,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Martin Perez,1,Minute Maid Park,32,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.4,0.0,0.75,0.75,False
87,87,87,87,87,122,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Paul Blackburn,1,Angel Stadium,4,621112,4.28,8.89,7.19,1.26,0.255,0.5,0.0,0.333,0.0,0.0,False
88,88,88,88,88,123,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Charlie Morton,1,loanDepot park,20,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.5,0.25,0.4,True
89,89,89,89,89,124,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.0,0.0,0.25,0.0,0.0,True
90,90,90,90,90,125,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.667,0.667,0.0,0.5,True
91,91,91,91,91,126,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.0,0.0,0.75,0.5,True
92,92,92,92,92,127,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.4,0.25,0.0,0.0,0.4,True
93,93,93,93,93,128,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.667,0.667,0.5,False
94,94,94,94,94,129,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Julio Urias,1,Citizens Bank Park,16,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.0,0.5,0.0,0.25,False
95,95,95,95,95,130,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Trevor Rogers,0,loanDepot park,20,669432,5.85,10.16,8.52,1.6,0.283,0.4,0.25,0.5,0.25,0.25,True
