,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
30,30,30,34,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.0,0.25,0.0,0.0,True
31,31,31,35,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.75,0.0,0.2,0.333,True
32,32,32,37,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.0,0.5,0.0,0.333,False
33,33,33,38,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Kyle Nelson,1,Citizens Bank Park,16,669459,1.57,6.03,7.08,0.9,0.189,0.5,0.75,0.25,0.2,0.4,False
34,34,34,39,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.2,0.25,0.2,0.333,True
35,35,35,40,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Kutter Crawford,1,T-Mobile Park,27,676710,4.3,8.28,9.2,1.24,0.242,0.667,0.2,0.333,0.333,0.0,False
36,36,36,41,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Kutter Crawford,1,T-Mobile Park,27,676710,4.3,8.28,9.2,1.24,0.242,0.25,0.5,0.5,0.25,0.0,False
37,37,37,42,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Jeffrey Springs,1,Target Field,26,605488,2.5,7.94,9.42,1.08,0.233,0.6,0.4,0.25,0.5,1.0,False
38,38,38,43,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.2,1.0,0.4,0.0,0.0,True
39,39,39,44,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.4,0.5,0.5,0.0,0.0,True
40,40,40,45,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,German Marquez,1,Petco Park,31,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.75,0.5,0.0,False
41,41,41,46,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Keegan Thompson,1,Yankee Stadium,6,624522,3.36,8.36,7.82,1.24,0.247,0.25,0.0,0.5,0.25,0.167,True
42,42,42,48,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.333,0.2,0.4,0.0,True
43,43,43,49,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Jon Gray,1,Guaranteed Rate Field,23,592351,3.83,7.58,10.1,1.17,0.224,0.2,0.25,0.2,0.0,0.0,True
44,44,44,50,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Cole Irvin,1,Progressive Field,7,608344,2.92,7.59,6.13,1.03,0.226,0.25,0.25,0.25,0.6,0.25,True
45,45,45,51,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.4,0.5,0.4,1.0,0.25,True
46,46,46,52,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.333,0.0,0.5,0.0,True
47,47,47,53,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.5,0.0,0.25,1.0,0.75,False
48,48,48,54,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.25,0.2,0.2,0.333,0.0,True
49,49,49,55,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.25,0.0,0.4,0.0,True
50,50,50,57,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.0,0.4,0.25,0.0,True
51,51,51,58,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Jose Quintana,1,Truist Park,12,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.333,0.0,0.4,0.25,True
52,52,52,59,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.2,0.4,0.333,0.25,0.0,True
53,53,53,60,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Julio Urias,1,Oracle Park,9,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.0,0.0,0.0,0.75,False
54,54,54,61,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jeffrey Springs,1,Target Field,26,605488,2.5,7.94,9.42,1.08,0.233,0.667,0.4,0.333,0.0,0.8,False
55,55,55,62,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.6,0.4,0.5,0.25,0.5,True
56,56,56,63,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Julio Urias,1,Oracle Park,9,628711,2.49,6.97,8.58,0.97,0.21,0.333,0.333,0.333,0.333,0.0,True
57,57,57,65,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Kyle Nelson,1,Citizens Bank Park,16,669459,1.57,6.03,7.08,0.9,0.189,0.25,0.25,0.2,0.8,0.0,False
58,58,58,66,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.5,0.5,0.5,True
59,59,59,67,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.5,0.2,0.5,0.0,0.25,True
60,60,60,68,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.25,0.333,0.0,0.25,0.25,True
61,61,61,69,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Jeffrey Springs,1,Target Field,26,605488,2.5,7.94,9.42,1.08,0.233,0.6,0.5,0.333,0.0,0.6,True
62,62,62,70,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.333,0.5,0.0,0.333,0.5,True
63,63,63,72,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.4,0.2,0.75,0.4,True
64,64,64,73,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.25,0.4,0.25,0.25,0.0,True
65,65,65,75,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Kutter Crawford,1,T-Mobile Park,27,676710,4.3,8.28,9.2,1.24,0.242,0.75,0.333,0.4,0.5,0.25,False
66,66,66,76,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.75,0.5,0.75,0.0,0.25,True
67,67,67,77,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.2,0.25,0.5,0.5,0.0,True
68,68,68,79,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.2,0.25,0.333,0.0,0.25,False
69,69,69,80,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.0,0.4,0.5,0.0,True
70,70,70,81,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.25,0.0,0.0,0.25,True
71,71,71,82,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Kyle Nelson,1,Citizens Bank Park,16,669459,1.57,6.03,7.08,0.9,0.189,0.0,0.0,0.0,0.25,0.25,True
72,72,72,83,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.4,0.0,0.25,0.333,0.0,False
73,73,73,86,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Julio Urias,1,Oracle Park,9,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.0,0.0,0.75,0.0,True
74,74,74,88,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Cole Irvin,1,Progressive Field,7,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.0,0.0,0.25,0.0,True
75,75,75,89,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.5,0.4,0.25,0.5,0.25,True
76,76,76,90,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.0,0.0,0.5,0.0,True
77,77,77,91,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.0,0.2,0.333,0.333,True
78,78,78,92,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,German Marquez,1,Petco Park,31,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.333,0.25,0.25,0.25,False
79,79,79,93,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.25,0.25,0.25,0.0,0.4,True
80,80,80,94,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.25,0.5,0.25,0.333,0.8,False
81,81,81,95,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Kutter Crawford,1,T-Mobile Park,27,676710,4.3,8.28,9.2,1.24,0.242,0.2,0.0,0.0,1.0,0.25,False
82,82,82,96,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Ross Stripling,1,Comerica Park,25,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.0,0.5,0.2,0.0,False
83,83,83,97,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.4,0.5,0.667,0.0,0.6,True
84,84,84,98,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.5,0.0,0.4,0.25,True
85,85,85,99,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.2,0.0,0.4,0.0,0.0,False
86,86,86,100,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.0,0.0,0.667,True
87,87,87,101,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Jon Gray,1,Guaranteed Rate Field,23,592351,3.83,7.58,10.1,1.17,0.224,0.2,0.0,0.2,0.0,0.6,True
88,88,88,102,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,1.0,0.0,0.0,0.0,0.5,True
89,89,89,103,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Ross Stripling,1,Comerica Park,25,548389,3.16,8.27,7.29,1.1,0.241,1.0,0.0,0.0,0.5,0.5,False
90,90,90,104,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.0,0.25,0.5,0.5,True
91,91,91,105,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Jeffrey Springs,1,Target Field,26,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.25,0.5,0.5,0.2,False
92,92,92,106,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Kutter Crawford,1,T-Mobile Park,27,676710,4.3,8.28,9.2,1.24,0.242,0.25,0.2,0.333,0.0,0.25,False
93,93,93,107,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Keegan Thompson,1,Yankee Stadium,6,624522,3.36,8.36,7.82,1.24,0.247,0.5,0.0,0.0,0.0,0.2,True
94,94,94,109,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Cole Irvin,1,Progressive Field,7,608344,2.92,7.59,6.13,1.03,0.226,0.333,0.0,0.25,0.0,0.0,True
95,95,95,110,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.25,0.75,0.25,0.0,0.667,True
96,96,96,111,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.2,0.333,0.0,0.0,0.5,False
97,97,97,112,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.25,0.5,0.0,True
98,98,98,113,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Blake Snell,0,Petco Park,31,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.2,0.0,0.0,0.667,False
99,99,99,114,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.4,0.0,0.333,0.0,0.25,True
100,100,100,115,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Dean Kremer,1,Kauffman Stadium,5,665152,3.43,9.68,6.71,1.32,0.279,0.25,0.25,0.0,0.0,0.25,True
101,101,101,116,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.5,0.5,0.25,0.25,0.0,False
102,102,102,117,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Edward Cabrera,1,Minute Maid Park,32,665795,2.61,4.35,10.02,1.06,0.141,0.25,0.25,0.25,0.0,0.0,True
103,103,103,118,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Taijuan Walker,1,Angel Stadium,4,592836,3.45,8.28,6.9,1.19,0.242,0.8,0.5,0.0,0.25,0.0,True
104,104,104,120,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.2,0.5,0.5,0.25,0.5,False
105,105,105,121,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.333,0.0,0.25,0.0,0.25,True
106,106,106,122,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Ross Stripling,1,Comerica Park,25,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.333,0.25,0.2,1.0,False
107,107,107,123,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Kyle Nelson,1,Citizens Bank Park,16,669459,1.57,6.03,7.08,0.9,0.189,0.5,0.25,0.5,0.2,0.5,False
108,108,108,124,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Jose Quintana,1,Truist Park,12,500779,1.5,1.5,10.5,0.5,0.056,0.25,0.0,0.333,0.0,0.2,False
