,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Chris Sale,1.0,Yankee Stadium,6.0,519242,3.18,7.94,7.94,1.06,0.217,1.0,0.0,0.25,0.0,0.0,True
1,1,2,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Erasmo Ramirez,0.0,Nationals Park,29.0,541640,3.61,9.73,5.97,1.26,0.282,0.2,0.25,0.25,0.0,0.0,True
2,2,3,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Merrill Kelly,1.0,Petco Park,31.0,518876,2.86,7.48,7.41,1.13,0.226,0.333,0.25,0.5,0.25,0.0,False
3,3,4,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.83,8.76,6.57,1.2,0.25,0.25,0.333,0.25,0.2,0.25,True
4,4,5,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Erasmo Ramirez,0.0,Nationals Park,29.0,541640,3.61,9.73,5.97,1.26,0.282,0.4,0.2,0.25,0.5,0.25,True
5,5,6,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.25,0.5,0.25,0.25,False
6,6,7,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Gerrit Cole,0.0,Yankee Stadium,6.0,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.4,0.5,0.667,0.0,False
7,7,8,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Trevor Rogers,0.0,loanDepot park,20.0,669432,5.85,10.16,8.52,1.6,0.283,0.5,0.75,0.5,0.0,0.0,True
8,8,9,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Chris Sale,1.0,Yankee Stadium,6.0,519242,3.18,7.94,7.94,1.06,0.217,0.333,0.6,0.0,0.4,0.333,True
9,9,11,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Chris Flexen,1.0,Globe Life Field,14.0,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.25,0.333,0.333,0.2,True
10,10,12,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.83,8.76,6.57,1.2,0.25,0.2,0.0,0.75,0.4,0.0,True
11,11,13,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Dylan Cease,1.0,Target Field,26.0,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.667,0.5,0.0,0.0,False
12,12,14,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.83,8.76,6.57,1.2,0.25,0.2,0.0,0.25,0.0,0.0,False
13,13,15,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Chris Archer,0.0,Target Field,26.0,502042,4.02,7.01,7.58,1.29,0.212,0.5,0.333,0.5,0.5,0.333,True
14,14,16,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Jake Odorizzi,0.0,Minute Maid Park,32.0,543606,3.86,11.57,7.71,1.93,0.316,0.5,0.25,0.0,0.8,0.25,True
15,15,17,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Merrill Kelly,1.0,Petco Park,31.0,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.0,0.333,0.667,0.0,True
16,16,18,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.83,8.76,6.57,1.2,0.25,0.0,0.25,0.25,0.2,0.0,True
17,17,19,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Kris Bubic,1.0,Rogers Centre,2.0,663460,5.27,9.41,7.51,1.54,0.27,0.5,0.2,0.5,0.333,0.5,True
18,18,20,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,David Peterson,1.0,Wrigley Field,24.0,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.0,0.25,0.0,True
19,19,21,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,David Peterson,1.0,Wrigley Field,24.0,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.667,0.25,0.25,True
20,20,22,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Kris Bubic,1.0,Rogers Centre,2.0,663460,5.27,9.41,7.51,1.54,0.27,0.75,0.2,0.0,0.333,0.25,True
21,21,23,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Kris Bubic,1.0,Rogers Centre,2.0,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.75,0.25,0.0,0.333,True
22,22,24,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Merrill Kelly,1.0,Petco Park,31.0,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.0,0.0,0.25,0.0,True
23,23,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.0,0.2,0.0,0.333,True
24,24,26,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Mike Clevinger,0.0,Petco Park,31.0,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.333,0.25,0.333,0.0,False
25,25,27,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Austin Gomber,0.0,Coors Field,1.0,596295,5.64,9.99,6.93,1.41,0.283,0.25,0.333,0.333,0.25,0.25,True
26,26,28,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Trevor Rogers,0.0,loanDepot park,20.0,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.0,0.0,0.0,0.5,False
27,27,29,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,David Peterson,1.0,Wrigley Field,24.0,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.333,0.667,0.25,True
28,28,30,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Glenn Otto,0.0,Globe Life Field,14.0,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.25,0.333,0.25,0.0,True
29,29,31,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Glenn Otto,0.0,Globe Life Field,14.0,657248,5.31,8.19,7.38,1.41,0.247,0.6,0.2,0.4,0.0,0.0,True
30,30,32,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Dylan Cease,1.0,Target Field,26.0,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.333,0.2,0.0,0.25,False
31,31,34,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Chris Flexen,1.0,Globe Life Field,14.0,623167,3.92,9.0,6.23,1.37,0.257,0.333,0.0,0.25,0.0,0.0,True
32,32,35,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Merrill Kelly,1.0,Petco Park,31.0,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.5,0.25,0.25,0.5,False
33,33,36,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Chris Sale,1.0,Yankee Stadium,6.0,519242,3.18,7.94,7.94,1.06,0.217,0.667,0.0,0.2,0.0,0.333,False
34,34,37,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.83,8.76,6.57,1.2,0.25,0.25,0.4,0.0,0.2,0.6,True
35,35,41,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Kris Bubic,1.0,Rogers Centre,2.0,663460,5.27,9.41,7.51,1.54,0.27,0.2,0.2,0.0,0.5,0.333,False
36,36,42,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Bryse Wilson,1.0,Coors Field,1.0,669060,5.86,11.18,6.41,1.52,0.305,0.25,0.667,0.5,0.333,0.0,True
37,37,43,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Chris Flexen,1.0,Globe Life Field,14.0,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.0,0.75,0.0,0.333,True
38,38,44,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Kris Bubic,1.0,Rogers Centre,2.0,663460,5.27,9.41,7.51,1.54,0.27,0.2,0.5,0.25,0.5,0.5,False
39,39,45,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Mike Clevinger,0.0,Petco Park,31.0,605182,3.6,7.75,8.58,1.12,0.226,0.333,0.25,0.0,0.0,0.25,False
40,40,46,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Chris Archer,0.0,Target Field,26.0,502042,4.02,7.01,7.58,1.29,0.212,0.2,0.4,0.4,0.25,0.0,True
41,41,47,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Corey Kluber,0.0,Tropicana Field,21.0,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.2,0.5,0.5,0.0,False
42,42,48,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Erasmo Ramirez,0.0,Nationals Park,29.0,541640,3.61,9.73,5.97,1.26,0.282,0.2,0.6,0.25,0.25,0.25,True
43,43,49,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Bryse Wilson,1.0,Coors Field,1.0,669060,5.86,11.18,6.41,1.52,0.305,0.25,0.333,0.4,1.0,0.0,True
44,44,50,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Aaron Ashby,1.0,Oracle Park,9.0,676879,4.32,8.86,10.86,1.46,0.251,0.25,0.0,0.0,1.0,0.2,True
45,45,51,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Dylan Cease,1.0,Target Field,26.0,656302,1.98,6.53,12.18,1.16,0.198,0.5,0.5,0.0,0.0,0.667,False
46,46,52,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.333,1.0,0.25,0.0,True
47,47,53,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Aaron Ashby,1.0,Oracle Park,9.0,676879,4.32,8.86,10.86,1.46,0.251,0.333,0.2,0.0,0.5,0.4,True
48,48,54,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Corey Kluber,0.0,Tropicana Field,21.0,446372,4.05,9.08,8.03,1.15,0.26,0.5,0.25,0.0,0.5,0.5,True
49,49,55,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Trevor Rogers,0.0,loanDepot park,20.0,669432,5.85,10.16,8.52,1.6,0.283,0.2,0.0,0.0,0.0,0.0,False
50,50,56,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Mike Clevinger,0.0,Petco Park,31.0,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.75,0.5,0.25,0.333,True
51,51,57,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Corey Kluber,0.0,Tropicana Field,21.0,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.0,0.25,0.25,0.333,True
52,52,58,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Bryse Wilson,1.0,Coors Field,1.0,669060,5.86,11.18,6.41,1.52,0.305,0.25,0.0,0.25,0.6,0.5,True
