,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Shane McClanahan,0.0,Tropicana Field,21.0,663556,2.24,5.89,11.29,0.83,0.184,0.25,0.0,0.4,0.0,0.333,False
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.5,0.667,0.25,0.0,False
2,2,2,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.25,0.4,0.2,0.25,0.5,False
3,3,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Logan Webb,1.0,Truist Park,12.0,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.333,0.0,0.5,0.25,True
4,4,5,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Trevor Rogers,1.0,Citi Field,22.0,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.25,0.333,0.25,0.0,True
5,5,6,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Logan Webb,1.0,Truist Park,12.0,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.0,0.0,0.6,0.0,True
6,6,7,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Alex Faedo,1.0,Fenway Park,3.0,656412,5.53,10.57,7.38,1.64,0.293,0.5,0.0,0.667,0.0,0.333,True
7,7,8,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Alex Faedo,1.0,Fenway Park,3.0,656412,5.53,10.57,7.38,1.64,0.293,0.0,0.5,0.75,0.2,0.75,False
8,8,9,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Shane McClanahan,0.0,Tropicana Field,21.0,663556,2.24,5.89,11.29,0.83,0.184,0.2,0.0,0.6,0.0,0.0,False
9,9,10,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.333,0.167,0.4,0.25,0.6,False
10,10,11,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Trevor Rogers,1.0,Citi Field,22.0,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.0,0.4,0.0,0.5,True
11,11,12,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Trevor Rogers,1.0,Citi Field,22.0,669432,5.85,10.16,8.52,1.6,0.283,0.5,0.333,0.333,0.333,0.5,True
12,12,13,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Jose Berrios,1.0,Guaranteed Rate Field,23.0,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.25,0.0,0.8,0.25,False
13,13,14,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Zach Davies,1.0,Petco Park,31.0,605200,4.03,7.86,6.83,1.22,0.233,0.4,0.5,0.667,0.333,0.5,True
14,14,15,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Trevor Rogers,1.0,Citi Field,22.0,669432,5.85,10.16,8.52,1.6,0.283,0.333,0.0,0.5,0.0,0.0,False
15,15,17,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,JT Brubaker,0.0,PNC Park,10.0,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.6,0.25,0.25,0.2,False
16,16,18,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,JT Brubaker,0.0,PNC Park,10.0,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.25,0.333,0.0,0.333,True
17,17,19,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Lance Lynn,0.0,Guaranteed Rate Field,23.0,458681,5.88,9.96,9.35,1.29,0.269,0.667,0.0,0.0,0.25,0.8,False
18,18,20,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Lance Lynn,0.0,Guaranteed Rate Field,23.0,458681,5.88,9.96,9.35,1.29,0.269,0.0,0.25,0.25,0.25,0.5,False
19,19,21,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Zach Davies,1.0,Petco Park,31.0,605200,4.03,7.86,6.83,1.22,0.233,0.2,0.2,0.0,0.25,0.6,False
