,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Bailey Falter,0,Citizens Bank Park,16,663559,4.85,9.92,8.54,1.38,0.283,0.0,0.5,0.0,0.2,0.75,True
1,1,1,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Bailey Falter,0,Citizens Bank Park,16,663559,4.85,9.92,8.54,1.38,0.283,0.0,0.333,1.0,0.25,0.5,True
2,2,2,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Blake Snell,1,Dodger Stadium,17,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.5,0.4,0.25,0.4,True
3,3,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.0,0.0,0.0,0.167,0.5,True
4,4,5,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.25,0.0,0.5,0.25,0.6,False
5,5,6,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.0,0.0,0.4,0.5,True
6,6,7,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.75,0.0,0.25,0.0,0.5,True
7,7,9,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.0,0.25,0.25,0.6,0.25,True
8,8,10,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Blake Snell,1,Dodger Stadium,17,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.2,0.2,0.0,0.167,True
9,9,11,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.2,0.25,0.333,0.0,0.25,True
10,10,13,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Bailey Falter,0,Citizens Bank Park,16,663559,4.85,9.92,8.54,1.38,0.283,0.0,0.5,0.25,0.0,0.2,False
11,11,14,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Michael Lorenzen,1,Minute Maid Park,32,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.0,0.0,0.333,0.333,True
12,12,15,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.5,0.2,0.333,0.0,False
13,13,16,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.333,0.5,0.6,0.25,False
14,14,17,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Spenser Watkins,1,Target Field,26,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.4,0.0,0.0,True
15,15,18,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Blake Snell,1,Dodger Stadium,17,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.4,0.0,0.333,0.25,True
16,16,19,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.333,0.5,0.5,0.333,False
17,17,20,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,1.0,0.6,0.25,0.667,0.25,True
18,18,21,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.25,0.0,0.0,0.4,0.5,True
19,19,22,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.5,0.6,0.0,0.0,0.0,False
20,20,23,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.333,0.333,0.5,0.0,True
21,21,24,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.0,1.0,0.333,0.5,True
22,22,25,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Rich Hill,1,Wrigley Field,24,448179,4.75,9.39,6.84,1.35,0.266,0.4,0.75,0.5,0.4,0.333,False
23,23,26,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Rich Hill,1,Wrigley Field,24,448179,4.75,9.39,6.84,1.35,0.266,0.5,0.333,0.75,0.5,0.5,False
24,24,27,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.0,0.5,0.25,0.5,True
25,25,29,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Michael Lorenzen,1,Minute Maid Park,32,547179,4.94,8.37,6.97,1.35,0.245,0.333,0.25,0.6,0.333,0.0,False
26,26,31,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Michael Lorenzen,1,Minute Maid Park,32,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.333,0.333,0.0,0.0,True
27,27,32,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.25,0.0,0.25,0.0,0.25,True
28,28,33,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Roansy Contreras,0,PNC Park,10,672710,3.78,8.46,9.0,1.38,0.244,0.2,0.0,0.333,0.6,0.25,True
29,29,34,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.0,0.5,0.25,0.0,True
30,30,35,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.25,0.5,0.5,0.2,False
31,31,36,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Corbin Burnes,1,PNC Park,10,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.2,0.5,0.0,0.25,False
32,32,37,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Miles Mikolas,1,Citizens Bank Park,16,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.5,0.333,0.2,0.0,True
33,33,38,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Rich Hill,1,Wrigley Field,24,448179,4.75,9.39,6.84,1.35,0.266,0.667,0.5,0.0,0.0,0.0,True
34,34,39,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,James Kaprielian,1,T-Mobile Park,27,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.25,0.333,0.25,0.25,True
35,35,41,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Spenser Watkins,1,Target Field,26,657093,4.02,9.22,5.84,1.33,0.261,0.5,0.0,0.2,0.5,0.0,True
36,36,42,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.5,0.2,0.25,0.25,0.25,True
37,37,43,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.25,0.5,0.2,0.25,0.25,False
38,38,44,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.5,0.5,0.0,0.0,False
39,39,45,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Cristian Javier,0,Minute Maid Park,32,664299,3.14,6.19,11.84,1.05,0.191,0.0,1.0,0.333,0.0,0.25,True
40,40,46,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.75,0.333,0.4,0.0,True
41,41,47,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.25,0.6,0.0,0.0,0.5,False
42,42,48,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.667,0.25,0.667,0.4,0.0,True
43,43,49,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.2,0.25,0.5,0.0,True
44,44,50,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Merrill Kelly,1,Coors Field,1,518876,2.86,7.48,7.41,1.13,0.226,0.0,0.25,0.0,0.0,0.0,True
45,45,51,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.25,0.75,0.0,0.2,0.0,True
46,46,52,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.75,0.0,0.5,0.5,0.0,True
47,47,53,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.333,0.0,0.0,0.333,True
48,48,54,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.2,0.5,0.333,0.0,0.0,False
49,49,55,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.667,0.0,0.5,0.5,0.4,True
50,50,56,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.0,0.5,0.5,0.25,0.0,True
51,51,57,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Merrill Kelly,1,Coors Field,1,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.333,0.25,0.5,0.25,True
52,52,58,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Lance Lynn,1,Oracle Park,9,458681,5.88,9.96,9.35,1.29,0.269,0.0,0.0,0.0,0.5,1.0,True
53,53,59,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Spenser Watkins,1,Target Field,26,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.5,0.0,0.667,0.4,False
54,54,60,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Roansy Contreras,0,PNC Park,10,672710,3.78,8.46,9.0,1.38,0.244,0.4,0.5,0.4,0.333,0.2,True
55,55,62,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Bailey Falter,0,Citizens Bank Park,16,663559,4.85,9.92,8.54,1.38,0.283,0.333,0.5,0.5,0.333,0.333,False
56,56,63,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.25,0.0,0.25,0.0,0.667,False
57,57,64,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Miles Mikolas,1,Citizens Bank Park,16,571945,3.5,8.09,6.88,1.09,0.239,0.25,0.0,0.333,0.4,0.25,True
58,58,65,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.667,0.333,0.333,0.0,False
59,59,66,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.2,0.0,0.25,0.25,0.0,False
60,60,67,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Merrill Kelly,1,Coors Field,1,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.25,0.25,0.0,0.5,True
61,61,68,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Spenser Watkins,1,Target Field,26,657093,4.02,9.22,5.84,1.33,0.261,0.333,1.0,0.0,0.333,0.25,True
62,62,69,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Glenn Otto,1,Citi Field,22,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.0,0.0,0.25,0.0,True
63,63,70,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Spenser Watkins,1,Target Field,26,657093,4.02,9.22,5.84,1.33,0.261,0.5,0.4,0.0,0.0,0.5,False
64,64,71,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Corey Kluber,1,Rogers Centre,2,446372,4.05,9.08,8.03,1.15,0.26,0.5,0.5,0.5,0.0,0.5,False
65,65,72,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Merrill Kelly,1,Coors Field,1,518876,2.86,7.48,7.41,1.13,0.226,0.75,0.667,0.5,0.2,0.0,False
66,66,74,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Corbin Burnes,1,PNC Park,10,669203,2.45,5.89,11.58,0.93,0.183,0.25,0.6,0.5,0.0,0.25,False
67,67,75,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.25,1.0,0.5,0.4,False
68,68,76,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.333,0.333,0.25,0.667,0.0,True
69,69,77,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.0,0.0,0.5,0.0,0.4,False
70,70,78,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Blake Snell,1,Dodger Stadium,17,605483,3.96,7.56,11.77,1.33,0.226,1.0,0.333,0.0,0.0,0.5,False
71,71,80,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Blake Snell,1,Dodger Stadium,17,605483,3.96,7.56,11.77,1.33,0.226,0.0,0.25,0.0,0.2,0.5,True
72,72,81,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.333,0.25,1.0,0.0,0.25,True
