,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
42,42,42,42,42,52,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.6,0.333,0.5,0.5,0.25,True
43,43,43,43,43,53,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.25,0.333,0.5,0.0,0.0,True
44,44,44,44,44,55,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.25,0.75,0.25,0.0,False
45,45,45,45,45,56,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.4,0.0,0.25,True
46,46,46,46,46,57,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.6,0.0,0.333,0.25,0.6,True
47,47,47,47,47,59,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Corbin Burnes,1,Truist Park,12,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.0,0.5,0.5,0.0,False
48,48,48,48,48,60,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.25,0.5,0.25,1.0,0.2,True
49,49,49,49,49,61,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Steven Matz,1,Oracle Park,9,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.5,0.25,0.333,0.0,True
50,50,50,50,50,62,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,James Kaprielian,1,Target Field,26,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.25,0.333,0.25,0.25,True
51,51,51,51,51,63,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.4,0.6,0.5,0.0,0.0,True
52,52,52,52,52,64,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Steven Matz,1,Oracle Park,9,571927,5.7,9.91,10.76,1.31,0.269,0.5,0.0,0.0,0.5,0.25,True
53,53,53,53,53,65,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,1.0,0.5,0.0,0.5,0.333,True
54,54,54,54,54,68,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.333,1.0,0.25,0.25,0.25,True
55,55,55,55,55,70,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.333,0.333,0.0,0.0,0.0,True
56,56,56,56,56,73,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,James Kaprielian,1,Target Field,26,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.75,0.0,0.0,0.25,False
57,57,57,57,57,74,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.5,0.0,0.333,0.0,0.333,True
58,58,58,58,58,75,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.5,0.5,0.5,0.0,0.5,True
59,59,59,59,59,76,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.333,0.5,0.0,0.5,False
60,60,60,60,60,77,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Connor Overton,0,Great American Ball Park,8,656818,1.82,5.47,3.65,0.89,0.185,0.4,0.25,0.5,0.333,0.0,True
61,61,61,61,61,78,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.25,0.0,0.0,0.0,False
62,62,62,62,62,79,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.333,0.0,0.0,0.0,0.25,True
63,63,63,63,63,81,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.0,0.0,0.25,True
64,64,64,64,64,83,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.25,0.0,0.0,True
65,65,65,65,65,84,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.25,0.0,0.0,0.333,True
66,66,66,66,66,85,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Steven Matz,1,Oracle Park,9,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.5,0.25,0.5,0.5,True
67,67,67,67,67,86,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.4,0.75,0.25,0.0,True
68,68,68,68,68,88,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Kevin Gausman,1,Progressive Field,7,592332,2.91,9.56,10.48,1.23,0.27,0.25,0.0,0.2,0.25,0.333,True
69,69,69,69,69,89,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.25,0.0,0.25,0.333,False
70,70,70,70,70,90,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Clayton Kershaw,1,Wrigley Field,24,477132,2.64,7.28,9.28,0.98,0.218,0.667,0.0,0.25,0.5,0.25,False
71,71,71,71,71,92,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Pablo Lopez,1,Petco Park,31,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.0,0.0,0.0,0.6,False
72,72,72,72,72,93,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Dylan Cease,1,Fenway Park,3,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.25,0.2,0.5,0.6,True
73,73,73,73,73,95,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.5,0.333,0.0,0.25,0.0,True
74,74,74,74,74,96,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.0,0.0,0.25,0.0,False
75,75,75,75,75,98,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.8,0.0,0.333,0.2,0.2,True
76,76,76,76,76,99,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Dylan Cease,1,Fenway Park,3,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.0,0.0,0.25,0.2,False
77,77,77,77,77,100,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.0,0.0,0.0,0.0,False
78,78,78,78,78,101,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.333,0.0,0.0,0.5,True
79,79,79,79,79,103,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,JT Brubaker,1,Great American Ball Park,8,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.0,0.0,0.0,0.0,False
80,80,80,80,80,104,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.0,0.0,0.0,0.25,True
81,81,81,81,81,105,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.4,0.4,0.667,0.25,0.0,False
82,82,82,82,82,107,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Drew Rasmussen,1,T-Mobile Park,27,656876,2.96,8.08,7.39,1.17,0.238,0.4,0.25,0.333,0.0,0.0,False
83,83,83,83,83,108,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.25,0.25,0.25,0.25,False
84,84,84,84,84,109,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Kevin Gausman,1,Progressive Field,7,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.25,0.0,0.333,0.333,True
85,85,85,85,85,111,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.25,0.25,0.0,0.5,0.0,True
86,86,86,86,86,113,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.5,0.0,0.25,0.4,False
87,87,87,87,87,114,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.25,0.0,0.0,0.25,False
88,88,88,88,88,116,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.25,0.6,0.5,0.5,False
89,89,89,89,89,117,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.2,0.5,0.333,0.25,False
90,90,90,90,90,118,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Eduardo Rodriguez,1,Minute Maid Park,32,593958,4.38,8.08,7.85,1.33,0.233,0.0,0.0,0.25,0.333,0.25,False
91,91,91,91,91,119,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Josiah Gray,1,Angel Stadium,4,680686,4.92,7.9,10.36,1.31,0.233,0.25,0.5,0.6,0.0,0.0,True
92,92,92,92,92,120,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.0,0.0,0.0,0.0,True
93,93,93,93,93,123,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.0,0.0,0.25,0.0,True
94,94,94,94,94,124,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.6,0.0,0.5,0.0,True
95,95,95,95,95,125,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.75,0.25,0.25,0.0,True
96,96,96,96,96,127,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Corbin Burnes,1,Truist Park,12,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.2,0.0,0.0,0.0,True
