,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Jordan Lyles,0,Oriole Park at Camden Yards,30,543475,4.35,10.01,7.25,1.44,0.279,0.4,0.5,0.25,0.4,0.5,True
11,11,11,11,11,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Eduardo Rodriguez,1,Dodger Stadium,17,593958,4.38,8.08,7.85,1.33,0.233,0.0,0.0,0.5,0.5,0.25,False
12,12,12,12,12,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Jordan Lyles,0,Oriole Park at Camden Yards,30,543475,4.35,10.01,7.25,1.44,0.279,0.333,0.0,0.0,1.0,0.6,True
13,13,13,13,13,14,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.0,0.0,0.0,0.25,0.5,False
14,14,14,14,14,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.25,0.2,0.0,0.4,True
15,15,15,15,15,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Zach Davies,1,Busch Stadium,15,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.25,0.5,0.6,0.0,True
16,16,16,16,16,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.25,0.75,0.5,0.0,0.0,True
17,17,17,17,17,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Kyle Muller,1,Globe Life Field,14,666205,23.63,13.5,10.13,3.75,0.333,0.25,0.25,0.5,0.0,0.25,True
18,18,18,18,18,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.333,0.2,0.0,0.2,True
19,19,19,19,19,21,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Josh Fleming,0,Tropicana Field,21,676596,6.84,14.01,8.2,1.97,0.345,0.0,0.0,0.0,0.4,1.0,True
20,20,20,20,20,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Eduardo Rodriguez,1,Dodger Stadium,17,593958,4.38,8.08,7.85,1.33,0.233,0.333,0.0,0.333,0.5,0.333,True
21,21,21,21,21,23,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.667,0.5,0.5,0.667,True
22,22,22,22,22,24,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Michael Lorenzen,1,Guaranteed Rate Field,23,547179,4.94,8.37,6.97,1.35,0.245,0.333,0.333,0.25,0.0,0.25,True
23,23,23,23,23,25,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Triston McKenzie,1,Oakland Coliseum,19,663474,3.16,6.33,8.51,0.96,0.197,0.2,0.0,0.0,0.25,0.0,False
24,24,24,24,24,26,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Mitch Keller,0,PNC Park,10,656605,4.21,9.59,7.4,1.42,0.274,0.25,0.5,0.0,0.2,0.4,True
25,25,25,25,25,27,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,0.333,0.0,0.5,True
26,26,26,26,26,28,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.0,0.5,1.0,0.0,False
27,27,27,27,27,30,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Corbin Burnes,0,American Family Field,18,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.0,0.0,0.2,0.333,True
28,28,28,28,28,31,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.2,0.0,0.0,0.25,False
29,29,29,29,29,32,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Eduardo Rodriguez,1,Dodger Stadium,17,593958,4.38,8.08,7.85,1.33,0.233,0.333,0.333,0.0,0.5,0.25,True
30,30,30,30,30,33,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.25,0.0,0.0,0.333,False
31,31,31,31,31,34,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.4,0.25,0.0,0.0,False
32,32,32,32,32,35,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.5,0.5,1.0,0.25,0.25,True
33,33,33,33,33,36,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Mitch Keller,0,PNC Park,10,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.0,0.0,0.333,0.2,False
34,34,34,34,34,37,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Marcus Stroman,1,American Family Field,18,573186,4.2,8.17,8.39,1.16,0.239,0.25,0.4,0.0,0.0,0.8,True
35,35,35,35,35,38,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.4,0.2,0.0,0.0,0.25,True
36,36,36,36,36,39,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.6,0.25,0.75,0.25,True
37,37,37,37,37,40,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Joe Musgrove,1,PNC Park,10,605397,2.91,7.16,8.79,1.02,0.216,0.5,0.25,0.0,0.0,1.0,True
38,38,38,38,38,41,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.25,0.0,0.0,0.0,0.25,True
39,39,39,39,39,42,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Corbin Burnes,0,American Family Field,18,669203,2.45,5.89,11.58,0.93,0.183,0.333,0.0,0.25,0.5,0.333,False
40,40,40,40,40,43,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.0,0.25,0.0,0.5,False
41,41,41,41,41,44,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.2,0.333,0.333,0.25,True
42,42,42,42,42,46,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.667,0.25,0.0,0.5,0.4,False
43,43,43,43,43,47,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Kyle Muller,1,Globe Life Field,14,666205,23.63,13.5,10.13,3.75,0.333,0.0,0.25,0.0,0.333,0.25,True
44,44,44,44,44,48,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Mitch Keller,0,PNC Park,10,656605,4.21,9.59,7.4,1.42,0.274,0.25,0.5,0.75,0.333,0.0,False
45,45,45,45,45,49,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.2,0.4,0.25,0.75,False
46,46,46,46,46,50,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.0,0.4,0.6,0.25,0.0,False
47,47,47,47,47,51,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,0.0,0.5,0.0,True
48,48,48,48,48,52,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Michael Lorenzen,1,Guaranteed Rate Field,23,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.0,0.5,0.0,0.0,True
49,49,49,49,49,54,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.5,0.0,0.25,0.25,0.0,True
50,50,50,50,50,55,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.667,0.25,0.333,0.25,0.0,False
51,51,51,51,51,56,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Kyle Muller,1,Globe Life Field,14,666205,23.63,13.5,10.13,3.75,0.333,0.0,0.333,0.0,0.0,0.0,False
52,52,52,52,52,58,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.0,0.0,0.25,0.0,0.0,True
53,53,53,53,53,59,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Michael Lorenzen,1,Guaranteed Rate Field,23,547179,4.94,8.37,6.97,1.35,0.245,0.5,0.5,0.0,0.667,0.0,True
54,54,54,54,54,60,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nick Pivetta,1,Oriole Park at Camden Yards,30,601713,4.51,8.73,8.66,1.33,0.253,0.5,0.0,0.0,0.25,0.25,True
55,55,55,55,55,61,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Taylor Hearn,0,Globe Life Field,14,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.2,0.0,0.25,0.0,True
56,56,56,56,56,62,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.0,1.0,0.25,0.25,0.667,True
57,57,57,57,57,63,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Josiah Gray,1,Oracle Park,9,680686,4.92,7.9,10.36,1.31,0.233,0.0,0.6,0.0,0.5,0.0,False
58,58,58,58,58,64,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Josh Fleming,0,Tropicana Field,21,676596,6.84,14.01,8.2,1.97,0.345,0.2,0.0,0.5,0.0,0.0,True
59,59,59,59,59,65,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Marcus Stroman,1,American Family Field,18,573186,4.2,8.17,8.39,1.16,0.239,0.6,0.333,1.0,0.25,0.0,False
60,60,60,60,60,66,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Josiah Gray,1,Oracle Park,9,680686,4.92,7.9,10.36,1.31,0.233,0.25,0.0,0.0,0.25,0.25,True
61,61,61,61,61,67,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Zach Davies,1,Busch Stadium,15,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.0,0.0,0.667,0.0,False
62,62,62,62,62,68,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Nick Pivetta,1,Oriole Park at Camden Yards,30,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.333,0.25,0.25,True
63,63,63,63,63,70,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.25,0.25,0.0,0.0,0.0,True
64,64,64,64,64,72,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.0,0.4,0.25,1.0,0.5,False
65,65,65,65,65,73,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Josh Fleming,0,Tropicana Field,21,676596,6.84,14.01,8.2,1.97,0.345,0.6,0.5,0.6,0.0,0.0,True
66,66,66,66,66,75,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Josh Fleming,0,Tropicana Field,21,676596,6.84,14.01,8.2,1.97,0.345,1.0,0.0,0.0,0.667,0.5,True
67,67,67,67,67,76,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.4,0.25,0.0,1.0,True
68,68,68,68,68,77,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.0,0.0,0.0,0.0,0.0,True
69,69,69,69,69,78,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.667,0.25,0.0,0.25,0.667,False
70,70,70,70,70,79,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.5,0.5,0.25,0.25,0.4,True
71,71,71,71,71,80,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Joe Musgrove,1,PNC Park,10,605397,2.91,7.16,8.79,1.02,0.216,0.333,0.0,0.25,0.25,0.0,True
72,72,72,72,72,81,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Triston McKenzie,1,Oakland Coliseum,19,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.25,0.0,1.0,0.0,False
73,73,73,73,73,82,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.333,0.25,0.333,0.25,0.0,True
74,74,74,74,74,83,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Triston McKenzie,1,Oakland Coliseum,19,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.333,0.25,0.0,0.0,False
75,75,75,75,75,84,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Nick Pivetta,1,Oriole Park at Camden Yards,30,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.667,0.8,0.0,0.333,False
76,76,76,76,76,85,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Eduardo Rodriguez,1,Dodger Stadium,17,593958,4.38,8.08,7.85,1.33,0.233,0.0,0.25,0.25,0.0,0.5,False
77,77,77,77,77,86,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.333,0.0,0.25,0.5,0.333,True
78,78,78,78,78,87,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Eduardo Rodriguez,1,Dodger Stadium,17,593958,4.38,8.08,7.85,1.33,0.233,0.0,0.0,0.0,0.0,0.0,True
79,79,79,79,79,88,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,1.0,0.333,0.25,0.333,0.0,False
80,80,80,80,80,89,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Logan Gilbert,1,loanDepot park,20,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.25,0.0,0.5,0.75,True
81,81,81,81,81,91,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.0,0.0,0.5,0.667,True
82,82,82,82,82,92,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Luis Severino,1,Kauffman Stadium,5,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.0,0.0,0.0,0.0,True
83,83,83,83,83,93,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.6,0.5,0.0,0.5,True
84,84,84,84,84,94,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Framber Valdez,1,Rogers Centre,2,664285,2.87,7.13,8.0,1.15,0.217,0.5,0.333,0.25,0.0,0.0,True
85,85,85,85,85,95,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Corbin Burnes,0,American Family Field,18,669203,2.45,5.89,11.58,0.93,0.183,0.5,0.25,0.0,0.25,0.0,True
86,86,86,86,86,96,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nick Pivetta,1,Oriole Park at Camden Yards,30,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.5,0.0,0.2,0.4,True
87,87,87,87,87,97,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Mitch Keller,0,PNC Park,10,656605,4.21,9.59,7.4,1.42,0.274,0.4,0.0,0.0,0.25,0.333,True
88,88,88,88,88,98,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jordan Lyles,0,Oriole Park at Camden Yards,30,543475,4.35,10.01,7.25,1.44,0.279,0.5,0.2,0.25,1.0,0.0,True
89,89,89,89,89,99,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zach Eflin,1,Citi Field,22,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,0.5,0.0,0.5,True
90,90,90,90,90,100,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.2,0.25,0.333,0.25,True
91,91,91,91,91,101,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.0,0.0,0.25,0.0,0.25,True
92,92,92,92,92,102,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Kyle Muller,1,Globe Life Field,14,666205,23.63,13.5,10.13,3.75,0.333,0.0,0.0,0.333,0.0,0.0,True
93,93,93,93,93,105,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Logan Gilbert,1,loanDepot park,20,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.5,0.0,0.0,0.25,False
94,94,94,94,94,107,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.25,0.8,0.25,False
95,95,95,95,95,108,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.4,0.5,0.2,0.0,0.667,True
96,96,96,96,96,109,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Marcus Stroman,1,American Family Field,18,573186,4.2,8.17,8.39,1.16,0.239,0.5,0.333,0.0,0.0,0.5,False
97,97,97,97,97,110,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Josh Fleming,0,Tropicana Field,21,676596,6.84,14.01,8.2,1.97,0.345,0.0,0.0,0.75,0.0,0.667,False
98,98,98,98,98,111,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.5,0.0,0.0,0.25,0.2,True
99,99,99,99,99,112,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Daniel Lynch,0,Kauffman Stadium,5,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.5,0.333,0.25,0.333,True
100,100,100,100,100,114,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.333,0.0,0.667,0.25,False
101,101,101,101,101,115,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Marcus Stroman,1,American Family Field,18,573186,4.2,8.17,8.39,1.16,0.239,0.0,0.2,0.75,0.0,0.25,False
102,102,102,102,102,116,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.0,0.4,0.0,0.2,0.0,True
103,103,103,103,103,117,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.333,0.0,0.333,0.0,0.333,False
104,104,104,104,104,118,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Reiver Sanmartin,1,Coors Field,1,665665,6.87,10.8,6.38,1.66,0.301,0.333,0.4,0.0,0.5,0.0,True
105,105,105,105,105,119,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Triston McKenzie,1,Oakland Coliseum,19,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.5,0.333,0.0,0.333,False
106,106,106,106,106,120,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Luis Severino,1,Kauffman Stadium,5,622663,3.45,7.01,9.94,1.07,0.211,0.5,0.0,0.0,0.0,0.2,False
107,107,107,107,107,122,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.25,0.5,0.5,0.25,0.25,True
108,108,108,108,108,123,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.6,0.0,0.0,0.5,False
109,109,109,109,109,124,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Dallas Keuchel,0,Guaranteed Rate Field,23,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.333,0.0,0.2,0.25,False
110,110,110,110,110,125,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Logan Gilbert,1,loanDepot park,20,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.333,0.25,0.0,0.25,True
111,111,111,111,111,126,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.25,0.0,0.0,0.0,False
112,112,112,112,112,127,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Kyle Muller,1,Globe Life Field,14,666205,23.63,13.5,10.13,3.75,0.333,0.0,0.0,0.0,0.4,0.0,False
113,113,113,113,113,128,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.25,0.0,0.0,0.0,0.25,False
114,114,114,114,114,129,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.667,0.0,0.5,0.333,False
