,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Trevor Rogers,1,Citizens Bank Park,16,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.75,0.0,0.0,0.2,True
11,11,11,11,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Corey Kluber,1,Yankee Stadium,6,446372,4.05,9.08,8.03,1.15,0.26,0.333,0.167,0.4,0.0,0.75,True
12,12,12,12,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,JT Brubaker,1,Busch Stadium,15,664141,4.49,10.05,9.22,1.52,0.275,0.2,0.4,0.4,0.333,0.0,True
13,13,13,13,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.25,0.6,0.2,0.0,0.333,True
14,14,14,14,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.0,0.25,0.5,0.0,True
15,15,15,15,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Jose Urquidy,1,Globe Life Field,14,664353,3.85,8.52,7.09,1.16,0.245,0.4,0.0,0.2,0.25,0.0,True
16,16,16,16,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Adrian Houser,1,Citi Field,22,605288,4.72,9.67,6.72,1.48,0.271,0.25,0.0,0.5,0.0,0.0,True
17,17,17,17,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.4,0.0,0.4,0.5,0.5,False
18,18,18,18,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Noah Syndergaard,1,Dodger Stadium,17,592789,7.2,19.8,3.6,2.2,0.44,0.333,0.6,0.25,0.25,0.5,False
19,19,19,19,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Adrian Houser,1,Citi Field,22,605288,4.72,9.67,6.72,1.48,0.271,0.75,0.0,0.5,0.5,0.0,True
20,20,20,20,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.75,0.2,0.2,0.333,0.0,True
21,21,21,21,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.333,0.0,0.5,True
22,22,22,22,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.75,0.0,0.0,0.333,0.25,True
23,23,23,24,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.2,0.0,0.0,0.5,0.8,False
24,24,24,25,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Sean Manaea,1,Wrigley Field,24,640455,4.74,8.53,9.32,1.32,0.247,0.333,0.0,0.0,0.167,0.333,True
25,25,25,26,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Sean Manaea,1,Wrigley Field,24,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.25,0.333,0.0,0.25,True
26,26,26,27,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.6,0.4,0.25,0.4,0.0,True
27,27,27,28,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Noah Syndergaard,1,Dodger Stadium,17,592789,7.2,19.8,3.6,2.2,0.44,0.5,0.333,1.0,0.333,0.5,False
28,28,28,29,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.5,0.25,0.2,0.25,False
29,29,29,30,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.333,0.25,0.4,0.75,True
30,30,30,31,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.2,0.25,0.25,0.333,True
31,31,31,32,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.25,0.25,0.25,False
32,32,32,33,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.5,0.0,0.0,0.25,0.0,False
33,33,33,34,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Tyler Mahle,1,Chase Field,13,641816,6.0,7.5,7.5,1.0,0.238,0.25,0.2,0.25,0.75,0.0,True
34,34,34,35,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.333,0.0,0.25,0.0,0.5,False
35,35,35,36,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Trevor Rogers,1,Citizens Bank Park,16,669432,5.85,10.16,8.52,1.6,0.283,0.5,0.0,0.5,0.75,0.25,True
36,36,36,37,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Sean Manaea,1,Wrigley Field,24,640455,4.74,8.53,9.32,1.32,0.247,0.25,1.0,0.0,0.2,0.25,True
37,37,37,38,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Joe Ryan,1,T-Mobile Park,27,657746,3.95,7.71,8.75,1.13,0.226,0.0,0.0,0.667,0.2,0.333,True
38,38,38,39,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Joe Ryan,1,T-Mobile Park,27,657746,3.95,7.71,8.75,1.13,0.226,0.25,0.0,0.25,0.5,0.5,True
39,39,39,40,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.5,0.0,0.6,0.4,0.25,False
40,40,40,41,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.5,0.2,0.2,1.0,0.4,False
41,41,41,42,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Jose Urquidy,1,Globe Life Field,14,664353,3.85,8.52,7.09,1.16,0.245,0.25,0.75,0.4,0.5,0.5,True
42,42,42,43,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.0,0.0,0.75,True
43,43,43,44,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Corey Kluber,1,Yankee Stadium,6,446372,4.05,9.08,8.03,1.15,0.26,0.333,0.25,0.0,0.5,0.25,True
44,44,44,45,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.75,0.25,0.5,0.25,0.25,True
45,45,45,46,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Adrian Houser,1,Citi Field,22,605288,4.72,9.67,6.72,1.48,0.271,0.5,0.0,0.333,0.2,0.4,True
46,46,46,47,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.4,0.2,0.2,0.25,0.2,True
47,47,47,48,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.5,0.0,0.0,0.333,True
48,48,48,49,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.75,0.25,0.25,0.25,0.25,True
49,49,49,50,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.4,0.2,0.4,0.5,0.4,False
50,50,50,51,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.333,0.0,0.333,0.0,0.5,False
51,51,51,52,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Jose Urquidy,1,Globe Life Field,14,664353,3.85,8.52,7.09,1.16,0.245,0.75,0.0,0.5,0.0,0.25,True
52,52,52,53,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.6,0.667,0.25,0.2,0.2,True
53,53,53,54,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Tyler Mahle,1,Chase Field,13,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.6,0.0,0.25,0.0,False
54,54,54,56,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.667,0.25,0.0,0.4,True
55,55,55,57,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.667,0.4,0.2,0.333,0.25,True
56,56,56,58,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Kris Bubic,1,Oracle Park,9,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.0,0.0,0.0,0.0,True
57,57,57,60,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.25,0.6,0.4,0.5,0.25,True
58,58,58,61,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Kris Bubic,1,Oracle Park,9,663460,5.27,9.41,7.51,1.54,0.27,0.25,0.333,0.333,0.333,0.333,False
59,59,59,62,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,JT Brubaker,1,Busch Stadium,15,664141,4.49,10.05,9.22,1.52,0.275,0.5,0.0,0.333,0.333,0.5,False
60,60,60,63,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.5,0.0,0.0,0.333,0.333,True
61,61,61,64,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Trevor Rogers,1,Citizens Bank Park,16,669432,5.85,10.16,8.52,1.6,0.283,0.4,0.0,0.25,0.25,0.2,False
62,62,62,65,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Tyler Mahle,1,Chase Field,13,641816,6.0,7.5,7.5,1.0,0.238,0.4,0.25,0.0,0.0,0.5,True
63,63,63,67,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.5,0.25,0.333,0.0,0.25,True
64,64,64,68,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.667,0.6,0.5,0.333,True
65,65,65,70,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.5,0.0,0.0,0.25,False
66,66,66,71,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.4,0.333,0.0,0.4,0.2,True
67,67,67,72,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.25,0.4,0.25,0.25,0.25,False
68,68,68,73,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Corey Kluber,1,Yankee Stadium,6,446372,4.05,9.08,8.03,1.15,0.26,0.5,0.2,0.5,0.0,0.25,True
69,69,69,75,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.333,0.2,0.25,0.5,0.5,False
70,70,70,77,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.2,0.25,0.333,0.0,False
71,71,71,78,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.6,0.25,0.0,0.4,True
72,72,72,79,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Noah Syndergaard,1,Dodger Stadium,17,592789,7.2,19.8,3.6,2.2,0.44,0.25,0.0,0.25,0.0,0.0,False
73,73,73,80,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Trevor Rogers,1,Citizens Bank Park,16,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.0,0.0,0.0,0.25,True
74,74,74,81,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Noah Syndergaard,1,Dodger Stadium,17,592789,7.2,19.8,3.6,2.2,0.44,0.0,0.4,0.0,0.25,0.333,False
75,75,75,83,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.0,0.667,0.6,0.4,True
76,76,76,84,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Kris Bubic,1,Oracle Park,9,663460,5.27,9.41,7.51,1.54,0.27,0.25,0.5,0.0,0.0,0.0,False
77,77,77,86,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.0,0.0,0.0,True
78,78,78,87,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.5,0.0,0.0,0.0,0.25,False
79,79,79,88,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jordan Lyles,1,Rogers Centre,2,543475,4.35,10.01,7.25,1.44,0.279,0.75,0.667,0.5,0.4,0.25,True
80,80,80,89,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Sean Manaea,1,Wrigley Field,24,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.5,0.0,0.0,0.0,True
81,81,81,90,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.25,0.4,0.25,0.0,0.2,True
82,82,82,91,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.0,0.333,0.25,True
83,83,83,92,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Adrian Houser,1,Citi Field,22,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.25,0.5,0.25,0.333,False
84,84,84,93,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Joe Ryan,1,T-Mobile Park,27,657746,3.95,7.71,8.75,1.13,0.226,0.25,0.0,0.2,0.0,0.0,False
85,85,85,94,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dylan Cease,1,Comerica Park,25,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,0.0,0.0,0.5,True
86,86,86,95,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Jose Urquidy,1,Globe Life Field,14,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.2,0.4,0.5,0.667,True
87,87,87,96,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.5,0.25,0.0,0.6,True
88,88,88,97,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Noah Syndergaard,1,Dodger Stadium,17,592789,7.2,19.8,3.6,2.2,0.44,0.0,0.2,0.0,0.4,0.0,False
89,89,89,98,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.667,0.25,0.0,0.0,0.0,True
90,90,90,99,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.5,0.2,0.2,0.0,0.2,True
91,91,91,100,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.25,0.333,1.0,0.0,0.0,True
92,92,92,101,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dylan Cease,1,Comerica Park,25,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,1.0,0.0,0.0,False
93,93,93,102,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.25,0.0,0.0,0.25,0.5,False
94,94,94,103,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.0,0.0,0.25,0.5,False
95,95,95,105,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Corey Kluber,1,Yankee Stadium,6,446372,4.05,9.08,8.03,1.15,0.26,0.4,0.5,0.0,0.0,0.0,True
96,96,96,106,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.2,0.25,0.6,0.5,True
97,97,97,107,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.667,0.333,0.0,0.25,0.0,True
98,98,98,108,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.25,0.25,0.75,0.25,0.0,False
99,99,99,109,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.333,0.2,0.0,0.0,False
100,100,100,110,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Tyler Mahle,1,Chase Field,13,641816,6.0,7.5,7.5,1.0,0.238,0.25,0.5,0.0,0.0,0.25,True
101,101,101,111,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Shane Bieber,1,Coors Field,1,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.0,0.2,0.0,0.0,True
102,102,102,112,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.2,0.4,0.0,0.333,0.0,True
103,103,103,114,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.0,0.5,0.5,0.25,True
104,104,104,115,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Max Fried,1,Nationals Park,29,608331,2.6,8.07,8.26,1.08,0.237,0.2,0.4,0.5,0.4,0.0,True
105,105,105,116,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.333,0.25,0.25,0.25,True
106,106,106,117,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.25,0.8,0.5,0.0,0.25,False
107,107,107,118,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.5,0.0,0.75,0.0,True
108,108,108,119,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.0,0.2,0.5,0.5,True
109,109,109,120,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Jose Urquidy,1,Globe Life Field,14,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.167,0.333,0.0,0.25,True
110,110,110,121,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Max Fried,1,Nationals Park,29,608331,2.6,8.07,8.26,1.08,0.237,0.4,0.333,0.5,0.8,0.0,False
111,111,111,122,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Max Fried,1,Nationals Park,29,608331,2.6,8.07,8.26,1.08,0.237,0.25,0.0,0.0,0.2,0.25,True
112,112,112,124,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Trevor Rogers,1,Citizens Bank Park,16,669432,5.85,10.16,8.52,1.6,0.283,1.0,0.0,0.5,0.25,0.5,True
