,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,16252,Trea Turner,LAD,29,0.309,0.348,0.503,0.758,607208,119,German Marquez,0,Coors Field,1,608566,5.08,9.66,7.33,1.42,.273,0.25,0.2,0.75,0.25,0.5,True
12,12161,Xander Bogaerts,BOS,29,0.307,0.378,0.448,0.763,593428,111,Aaron Ashby,1,Fenway Park,3,676879,4.32,8.86,10.86,1.46,.251,0.333,0.0,0.5,0.333,0.75,True
13,19950,Andres Gimenez,CLE,23,0.303,0.368,0.479,0.746,665926,114,Shane McClanahan,0,Tropicana Field,21,663556,2.28,6.10,11.05,0.87,.189,0.5,0.25,0.0,0.0,0.0,False
14,9874,DJ LeMahieu,NYY,33,0.282,0.385,0.422,0.882,518934,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.6,0.0,0.5,0.0,0.2,True
17,14161,Byron Buxton,MIN,28,0.223,0.303,0.545,0.685,621439,142,Sean Manaea,0,Petco Park,31,640455,4.76,8.62,9.23,1.33,.249,0.667,0.333,0.0,0.4,0.0,False
18,11739,J.T. Realmuto,PHI,31,0.263,0.332,0.445,0.779,592663,143,JT Brubaker,0,PNC Park,10,664141,4.45,9.85,9.29,1.50,.271,1.0,0.0,0.5,0.333,0.25,True
19,19197,Will Smith,LAD,27,0.274,0.361,0.474,0.831,669257,119,German Marquez,0,Coors Field,1,608566,5.08,9.66,7.33,1.42,.273,0.25,0.667,0.4,0.0,0.0,True
20,15362,Jeff McNeil,NYM,30,0.306,0.36,0.446,0.853,643446,121,Pablo Lopez,0,loanDepot park,20,641154,3.55,7.72,8.98,1.14,.230,0.5,0.2,0.0,0.25,0.0,True
21,12927,Brandon Nimmo,NYM,29,0.267,0.352,0.417,0.828,607043,121,Pablo Lopez,0,loanDepot park,20,641154,3.55,7.72,8.98,1.14,.230,0.2,0.4,0.2,0.0,0.2,True
22,21479,Nico Hoerner,CHC,25,0.299,0.342,0.419,0.858,663538,112,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.97,11.26,1.06,.211,0.0,0.0,0.0,0.5,0.667,False
23,19352,Sean Murphy,OAK,27,0.243,0.321,0.424,0.775,669221,133,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.96,6.44,12.17,1.14,.196,0.25,0.0,0.0,0.25,0.667,False
24,18036,Jake Cronenworth,SDP,28,0.239,0.341,0.387,0.847,630105,135,Dylan Bundy,1,Petco Park,31,605164,4.76,9.43,6.86,1.26,.265,0.25,0.25,0.0,0.0,0.333,True
25,19251,Pete Alonso,NYM,27,0.281,0.361,0.54,0.778,624413,121,Pablo Lopez,0,loanDepot park,20,641154,3.55,7.72,8.98,1.14,.230,0.0,0.0,0.333,1.0,0.667,True
26,19955,Gavin Lux,LAD,24,0.296,0.372,0.423,0.818,666158,119,German Marquez,0,Coors Field,1,608566,5.08,9.66,7.33,1.42,.273,0.0,0.0,0.6,0.75,0.0,False
27,11609,Willson Contreras,CHC,30,0.25,0.362,0.457,0.711,575929,112,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.97,11.26,1.06,.211,0.4,0.0,0.0,0.25,0.333,False
28,10815,Jurickson Profar,SDP,29,0.254,0.345,0.416,0.831,595777,135,Dylan Bundy,1,Petco Park,31,605164,4.76,9.43,6.86,1.26,.265,0.4,0.0,0.5,0.0,0.667,True
29,19918,Daulton Varsho,ARI,25,0.241,0.315,0.43,0.782,662139,109,Max Fried,0,Truist Park,12,608331,2.60,8.07,8.26,1.08,.237,0.333,0.5,0.0,0.0,0.333,False
31,18568,Luis Arraez,MIN,25,0.332,0.398,0.442,0.9329999999999999,650333,142,Sean Manaea,0,Petco Park,31,640455,4.76,8.62,9.23,1.33,.249,0.2,0.667,0.0,0.0,0.25,True
32,17919,Ian Happ,CHC,27,0.278,0.356,0.434,0.7490000000000001,664023,112,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.97,11.26,1.06,.211,0.0,0.25,0.5,0.25,0.5,True
33,19287,Adolis Garcia,TEX,29,0.255,0.304,0.458,0.68,666969,140,Reid Detmers,0,Angel Stadium,4,672282,3.45,6.41,8.71,1.07,.201,0.2,0.2,0.0,0.333,0.5,False
34,12552,Eugenio Suarez,SEA,30,0.226,0.33,0.414,0.6759999999999999,553993,136,Jake Odorizzi,0,Minute Maid Park,32,543606,4.15,14.54,6.23,2.08,.368,0.333,0.0,0.0,0.0,0.333,True
35,27506,Ha-seong Kim,SDP,26,0.249,0.325,0.374,0.83,673490,135,Dylan Bundy,1,Petco Park,31,605164,4.76,9.43,6.86,1.26,.265,0.333,0.667,0.25,0.0,0.5,True
36,17548,Taylor Ward,LAA,28,0.266,0.356,0.453,0.782,621493,108,Dane Dunning,1,Angel Stadium,4,641540,4.12,8.85,7.93,1.38,.259,0.0,0.0,0.0,0.0,0.333,True
37,15112,Ryan McMahon,COL,27,0.243,0.339,0.401,0.753,641857,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.0,0.0,0.5,0.333,0.0,False
38,16472,Rhys Hoskins,PHI,29,0.248,0.338,0.484,0.7609999999999999,656555,143,JT Brubaker,0,PNC Park,10,664141,4.45,9.85,9.29,1.50,.271,0.2,1.0,0.4,0.333,0.25,True
41,16578,Yandy Diaz,TBR,30,0.274,0.389,0.388,0.87,650490,139,Bryan Shaw,1,Tropicana Field,21,543766,5.10,8.08,7.65,1.39,.235,0.25,0.25,0.6,0.0,0.25,False
42,13419,Christian Walker,ARI,31,0.213,0.313,0.456,0.774,572233,109,Max Fried,0,Truist Park,12,608331,2.60,8.07,8.26,1.08,.237,0.0,0.0,0.0,0.333,0.2,True
43,12533,Marcus Semien,TEX,31,0.24,0.3,0.407,0.809,543760,140,Reid Detmers,0,Angel Stadium,4,672282,3.45,6.41,8.71,1.07,.201,0.6,0.2,0.25,0.0,0.0,True
44,3473,Anthony Rizzo,NYY,32,0.224,0.342,0.504,0.7959999999999999,519203,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.5,0.0,0.0,0.5,0.0,True
45,19755,Shohei Ohtani,LAA,27,0.253,0.345,0.494,0.738,660271,108,Dane Dunning,1,Angel Stadium,4,641540,4.12,8.85,7.93,1.38,.259,0.25,0.0,0.0,0.333,0.333,True
46,15518,Amed Rosario,CLE,26,0.284,0.318,0.407,0.823,642708,114,Shane McClanahan,0,Tropicana Field,21,663556,2.28,6.10,11.05,0.87,.189,0.2,0.25,0.0,0.4,0.4,True
48,14344,Matt Olson,ATL,28,0.248,0.337,0.483,0.741,621566,144,Merrill Kelly,1,Truist Park,12,518876,2.95,7.47,7.54,1.14,.225,0.5,0.0,0.333,0.25,0.0,True
49,16478,Kyle Schwarber,PHI,29,0.211,0.314,0.501,0.72,656941,143,JT Brubaker,0,PNC Park,10,664141,4.45,9.85,9.29,1.50,.271,0.25,0.2,0.4,0.0,0.25,True
51,10231,Jose Iglesias,COL,32,0.318,0.356,0.418,0.868,578428,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.5,0.667,0.0,0.5,0.0,True
52,13152,Jorge Polanco,MIN,28,0.234,0.346,0.409,0.7759999999999999,593871,142,Sean Manaea,0,Petco Park,31,640455,4.76,8.62,9.23,1.33,.249,0.0,0.0,0.0,0.0,0.4,False
54,20126,Dylan Carlson,STL,23,0.238,0.31,0.392,0.769,666185,138,Josiah Gray,0,Nationals Park,29,680686,4.81,8.01,10.18,1.30,.235,0.2,0.0,0.25,0.4,0.0,False
55,17907,Brendan Rodgers,COL,25,0.285,0.333,0.436,0.7829999999999999,663898,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.75,0.25,1.0,0.667,0.25,True
56,14854,Mike Yastrzemski,SFG,31,0.225,0.321,0.409,0.797,573262,137,Adrian Sampson,1,Oracle Park,9,592716,3.88,9.11,7.09,1.28,.257,0.0,0.2,0.0,0.0,0.0,True
57,15491,J.P. Crawford,SEA,27,0.254,0.333,0.353,0.877,641487,136,Jake Odorizzi,0,Minute Maid Park,32,543606,4.15,14.54,6.23,2.08,.368,0.25,0.0,0.5,0.667,0.5,False
58,13613,Ketel Marte,ARI,28,0.258,0.341,0.438,0.8059999999999999,606466,109,Max Fried,0,Truist Park,12,608331,2.60,8.07,8.26,1.08,.237,0.25,0.0,0.5,0.25,0.0,False
59,14162,Carlos Correa,MIN,27,0.263,0.339,0.425,0.7809999999999999,621043,142,Sean Manaea,0,Petco Park,31,640455,4.76,8.62,9.23,1.33,.249,0.2,0.0,0.0,0.2,0.2,False
60,11445,Mark Canha,NYM,33,0.262,0.366,0.366,0.789,592192,121,Pablo Lopez,0,loanDepot park,20,641154,3.55,7.72,8.98,1.14,.230,0.2,0.25,0.0,0.667,0.0,True
61,16997,Gleyber Torres,NYY,25,0.249,0.302,0.441,0.7340000000000001,650402,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.2,0.4,0.333,0.25,0.0,False
63,19326,Bryan Reynolds,PIT,27,0.253,0.338,0.441,0.753,668804,134,Aaron Nola,1,PNC Park,10,605400,3.07,7.13,9.73,0.93,.215,0.0,0.0,0.0,0.0,0.75,False
64,18171,Seth Brown,OAK,29,0.235,0.293,0.455,0.733,664913,133,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.96,6.44,12.17,1.14,.196,0.5,0.5,0.0,0.25,0.5,False
65,5038,Josh Donaldson,NYY,36,0.226,0.308,0.395,0.698,518626,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.0,0.2,0.0,0.25,0.0,False
66,8709,Elvis Andrus,OAK,33,0.237,0.298,0.365,0.807,462101,133,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.96,6.44,12.17,1.14,.196,0.25,0.75,0.0,0.25,0.75,False
67,5297,Aaron Hicks,NYY,32,0.223,0.345,0.312,0.7609999999999999,543305,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.0,0.0,0.0,0.25,0.667,False
69,13602,Patrick Wisdom,CHC,30,0.22,0.318,0.441,0.667,621550,112,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.97,11.26,1.06,.211,0.0,0.667,0.333,0.25,0.333,True
70,21618,Alec Bohm,PHI,25,0.292,0.327,0.408,0.8,664761,143,JT Brubaker,0,PNC Park,10,664141,4.45,9.85,9.29,1.50,.271,0.0,0.4,0.4,0.5,0.5,True
72,15998,Cody Bellinger,LAD,26,0.21,0.267,0.402,0.762,641355,119,German Marquez,0,Coors Field,1,608566,5.08,9.66,7.33,1.42,.273,0.0,0.2,0.25,0.25,0.0,True
73,18564,Trent Grisham,SDP,25,0.197,0.296,0.365,0.773,663757,135,Dylan Bundy,1,Petco Park,31,605164,4.76,9.43,6.86,1.26,.265,0.25,0.25,0.25,0.0,0.25,True
74,19339,Nicky Lopez,KCR,27,0.243,0.298,0.287,0.84,670032,118,Jordan Montgomery,0,Yankee Stadium,6,656756,0.00,4.91,7.36,0.82,.158,0.333,0.25,0.0,0.0,0.0,False
75,19290,Randy Arozarena,TBR,27,0.256,0.315,0.428,0.722,668227,139,Bryan Shaw,1,Tropicana Field,21,543766,5.10,8.08,7.65,1.39,.235,0.0,0.0,0.0,0.4,0.4,True
76,17027,Alex Verdugo,BOS,26,0.274,0.317,0.392,0.861,657077,111,Aaron Ashby,1,Fenway Park,3,676879,4.32,8.86,10.86,1.46,.251,0.25,0.5,0.5,0.5,0.0,True
77,15223,Adam Frazier,SEA,30,0.243,0.307,0.311,0.8759999999999999,624428,136,Jake Odorizzi,0,Minute Maid Park,32,543606,4.15,14.54,6.23,2.08,.368,0.5,0.0,0.333,0.25,0.333,True
78,17620,Myles Straw,CLE,27,0.21,0.288,0.268,0.894,664702,114,Shane McClanahan,0,Tropicana Field,21,663556,2.28,6.10,11.05,0.87,.189,0.25,0.0,0.333,0.5,0.25,True
80,6184,J.D. Martinez,BOS,34,0.281,0.346,0.443,0.715,502110,111,Aaron Ashby,1,Fenway Park,3,676879,4.32,8.86,10.86,1.46,.251,0.0,0.0,0.0,0.0,0.0,True
82,13301,Max Muncy,LAD,31,0.179,0.319,0.358,0.7559999999999999,571970,119,German Marquez,0,Coors Field,1,608566,5.08,9.66,7.33,1.42,.273,0.333,0.25,0.2,0.0,0.25,False
84,12979,Javier Baez,DET,29,0.224,0.266,0.379,0.6729999999999999,595879,116,Jose Berrios,0,Rogers Centre,2,621244,5.61,10.18,7.97,1.39,.282,0.2,0.5,0.0,0.25,0.2,True
85,7802,Miguel Rojas,MIA,33,0.232,0.286,0.331,0.852,500743,146,Taijuan Walker,1,loanDepot park,20,592836,3.43,8.24,6.93,1.20,.242,0.25,0.667,0.25,0.25,0.25,True
86,19566,Nathaniel Lowe,TEX,26,0.281,0.331,0.454,0.775,663993,140,Reid Detmers,0,Angel Stadium,4,672282,3.45,6.41,8.71,1.07,.201,0.2,0.25,0.5,1.0,0.25,True
87,14813,Kyle Farmer,CIN,31,0.254,0.327,0.368,0.825,571657,113,Austin Voth,1,Great American Ball Park,8,608723,3.21,8.36,8.79,1.21,.238,0.5,0.0,0.0,0.25,0.0,False
88,13590,Jesse Winker,SEA,28,0.228,0.346,0.361,0.8170000000000001,608385,136,Jake Odorizzi,0,Minute Maid Park,32,543606,4.15,14.54,6.23,2.08,.368,0.5,0.333,0.0,0.0,0.0,True
90,16512,Isiah Kiner-Falefa,NYY,27,0.265,0.31,0.311,0.893,643396,147,Zack Greinke,1,Yankee Stadium,6,425844,4.29,10.22,5.20,1.34,.284,0.0,0.25,0.25,0.667,0.2,False
91,7859,Charlie Blackmon,COL,35,0.262,0.313,0.439,0.821,453568,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.333,0.0,0.25,0.2,0.0,True
92,14894,Tony Kemp,OAK,30,0.22,0.293,0.312,0.8759999999999999,643393,133,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.96,6.44,12.17,1.14,.196,0.25,0.25,0.75,0.25,0.667,False
93,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.0,0.0,0.0,0.2,0.0,True
94,22799,Geraldo Perdomo,ARI,22,0.2,0.295,0.279,0.81,672695,109,Max Fried,0,Truist Park,12,608331,2.60,8.07,8.26,1.08,.237,0.0,0.333,0.0,0.25,0.0,True
95,10243,Randal Grichuk,COL,30,0.268,0.31,0.429,0.767,545341,115,Tony Gonsolin,1,Coors Field,1,664062,2.24,5.49,8.12,0.89,.173,0.5,0.5,0.25,0.333,0.25,True
96,15117,Hunter Dozier,KCR,30,0.246,0.311,0.41,0.731,641531,118,Jordan Montgomery,0,Yankee Stadium,6,656756,0.00,4.91,7.36,0.82,.158,0.0,0.0,0.0,0.333,0.0,True
97,11342,Jesus Aguilar,MIA,32,0.238,0.285,0.386,0.745,542583,146,Taijuan Walker,1,loanDepot park,20,592836,3.43,8.24,6.93,1.20,.242,0.0,0.0,0.75,0.0,0.0,False
98,4314,Joey Votto,CIN,38,0.217,0.335,0.391,0.7240000000000001,458015,113,Austin Voth,1,Great American Ball Park,8,608723,3.21,8.36,8.79,1.21,.238,0.5,0.25,0.25,0.0,0.0,True
99,18607,Jared Walsh,LAA,28,0.222,0.269,0.387,0.755,665120,108,Dane Dunning,1,Angel Stadium,4,641540,4.12,8.85,7.93,1.38,.259,0.0,0.0,0.0,0.25,0.0,False
100,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Reid Detmers,0,Angel Stadium,4,672282,3.45,6.41,8.71,1.07,.201,0.25,0.5,0.0,0.0,0.0,False
101,1744,Miguel Cabrera,DET,39,0.266,0.318,0.328,0.7440000000000001,408234,116,Jose Berrios,0,Rogers Centre,2,621244,5.61,10.18,7.97,1.39,.282,0.0,0.0,0.333,0.5,0.5,False
102,11737,Nick Castellanos,PHI,30,0.256,0.304,0.378,0.695,592206,143,JT Brubaker,0,PNC Park,10,664141,4.45,9.85,9.29,1.50,.271,0.0,0.4,0.6,0.25,0.0,True
