,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,13,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.4,0.0,0.5,0.25,0.0,False
11,11,14,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Kyle Gibson,1,Busch Stadium,15,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.0,0.25,0.0,0.0,False
12,12,15,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Devin Smeltzer,1,Globe Life Field,14,656970,4.02,8.47,5.31,1.21,0.25,0.667,0.0,0.6,0.5,0.25,True
13,13,16,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.2,0.333,0.6,0.25,0.5,False
14,14,17,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.0,0.2,0.0,True
15,15,19,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.333,0.333,0.2,0.333,0.4,False
16,16,20,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.0,0.333,0.25,0.333,True
17,17,21,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.4,0.0,0.0,0.5,0.333,False
18,18,22,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.0,0.8,0.0,0.25,True
19,19,23,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.2,0.0,0.5,0.25,0.25,True
20,20,24,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.25,0.25,0.0,0.4,False
21,21,25,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.25,0.0,0.2,0.333,True
22,22,26,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.4,0.5,0.25,0.0,0.25,True
23,23,27,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Marcus Stroman,1,Dodger Stadium,17,573186,4.2,8.17,8.39,1.16,0.239,0.333,0.333,0.667,0.5,0.5,True
24,24,28,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.2,0.0,0.667,0.75,0.0,False
25,25,30,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.25,0.25,0.0,0.0,0.333,True
26,26,31,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.0,0.0,0.0,1.0,0.75,False
27,27,32,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.25,0.25,0.333,0.0,0.333,True
28,28,33,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Brandon Woodruff,0,American Family Field,18,605540,3.49,7.84,11.01,1.19,0.231,0.0,0.0,0.2,0.25,0.0,False
29,29,34,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.333,0.0,0.0,0.5,False
30,30,35,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.5,0.0,0.25,0.2,False
31,31,36,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Alek Manoah,1,T-Mobile Park,27,666201,2.56,7.16,8.15,1.02,0.217,0.4,0.667,0.0,0.25,0.667,False
32,32,37,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Alek Manoah,1,T-Mobile Park,27,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.25,0.0,0.25,0.6,True
33,33,38,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.25,0.8,0.2,0.6,0.25,True
34,34,39,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.2,0.0,0.0,0.0,0.25,True
35,35,40,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Devin Smeltzer,1,Globe Life Field,14,656970,4.02,8.47,5.31,1.21,0.25,0.75,0.0,0.0,0.0,0.333,False
36,36,41,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.5,0.0,0.667,0.25,0.5,False
37,37,42,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.0,0.5,0.333,0.0,0.333,True
38,38,43,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.6,0.0,0.25,0.0,0.25,False
39,39,44,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.2,0.6,0.333,1.0,0.2,False
40,40,45,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.2,0.25,0.333,0.25,0.25,False
41,41,47,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Devin Smeltzer,1,Globe Life Field,14,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.0,0.4,0.75,0.25,True
42,42,48,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.5,0.0,0.333,0.5,0.0,True
43,43,49,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.5,0.5,0.0,0.333,0.0,False
44,44,50,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.4,0.2,0.0,0.75,0.4,False
45,45,51,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.4,0.0,0.5,0.667,False
46,46,53,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.0,1.0,0.333,0.0,True
47,47,54,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.2,0.5,0.333,0.0,0.25,True
48,48,55,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.25,0.0,0.0,0.25,True
49,49,57,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Kyle Gibson,1,Busch Stadium,15,502043,4.36,8.01,6.85,1.17,0.238,0.25,1.0,0.0,0.0,0.25,False
50,50,59,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.75,0.667,0.0,False
51,51,60,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,1.0,0.5,0.5,0.0,0.25,False
52,52,61,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.5,0.0,0.4,0.4,True
53,53,63,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.2,0.0,0.0,0.0,0.0,True
54,54,64,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,1.0,0.5,0.0,0.5,0.333,False
55,55,65,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.6,0.0,0.5,0.0,0.0,True
56,56,66,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.25,0.6,0.333,0.0,0.333,False
57,57,67,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.25,0.25,0.0,0.25,True
58,58,68,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.5,0.4,0.5,0.667,0.0,True
59,59,69,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Alek Manoah,1,T-Mobile Park,27,666201,2.56,7.16,8.15,1.02,0.217,0.4,0.25,0.25,0.6,0.25,True
60,60,70,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Brandon Woodruff,0,American Family Field,18,605540,3.49,7.84,11.01,1.19,0.231,0.75,0.0,0.0,0.667,0.5,False
61,61,71,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.25,0.25,0.0,0.0,True
62,62,72,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.25,0.5,0.4,0.0,0.25,True
63,63,73,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.333,0.333,0.0,0.25,0.5,False
64,64,74,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.25,0.0,0.0,0.25,0.0,False
65,65,76,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.667,0.0,0.5,0.25,0.4,True
66,66,77,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Marcus Stroman,1,Dodger Stadium,17,573186,4.2,8.17,8.39,1.16,0.239,0.0,0.0,0.75,0.0,0.333,True
67,67,78,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.667,0.5,1.0,0.25,0.0,True
68,68,79,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.25,0.0,0.0,0.333,0.0,False
69,69,80,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.0,0.0,0.0,0.0,True
70,70,81,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.25,0.0,1.0,0.0,True
71,71,82,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Triston McKenzie,1,Kauffman Stadium,5,663474,3.16,6.33,8.51,0.96,0.197,0.5,0.25,0.25,0.0,1.0,True
72,72,83,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.6,0.5,0.0,0.333,0.4,True
73,73,84,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.333,0.0,0.0,0.5,0.0,True
74,74,85,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.25,0.5,0.0,0.0,0.5,True
75,75,86,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.5,0.0,0.333,0.0,True
76,76,87,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jordan Montgomery,1,Fenway Park,3,656756,0.0,3.6,1.8,0.6,0.125,0.75,0.0,0.25,0.6,0.25,True
77,77,88,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.0,0.2,0.0,0.2,False
78,78,89,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Alek Manoah,1,T-Mobile Park,27,666201,2.56,7.16,8.15,1.02,0.217,0.5,0.25,0.25,0.0,0.333,False
79,79,90,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.25,0.25,0.25,0.333,1.0,True
80,80,91,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Devin Smeltzer,1,Globe Life Field,14,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.5,0.667,0.2,0.667,False
81,81,92,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jordan Montgomery,1,Fenway Park,3,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.0,0.0,0.25,0.2,True
82,82,93,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Marcus Stroman,1,Dodger Stadium,17,573186,4.2,8.17,8.39,1.16,0.239,0.0,0.0,0.0,1.0,0.0,True
83,83,94,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.5,0.5,0.333,0.0,0.5,False
84,84,96,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.4,0.25,0.333,0.0,0.25,False
85,85,97,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.333,0.0,0.0,True
86,86,98,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.6,0.25,0.667,0.0,True
87,87,101,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.0,0.0,1.0,0.25,True
88,88,102,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.667,0.0,0.0,0.0,0.4,True
89,89,103,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.2,0.25,0.0,0.0,True
90,90,104,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.667,0.0,0.0,0.667,0.0,True
91,91,105,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.5,0.0,0.0,0.25,False
92,92,107,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Triston McKenzie,1,Kauffman Stadium,5,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.667,0.25,0.25,0.25,False
93,93,108,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.25,0.333,0.0,0.0,0.4,True
94,94,109,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.2,0.0,0.0,0.0,False
95,95,110,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.25,0.0,0.25,0.0,0.0,True
96,96,111,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.5,0.0,0.0,0.0,1.0,True
97,97,114,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.0,0.25,0.2,0.0,True
98,98,116,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.333,1.0,0.333,0.25,False
99,99,117,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.25,0.25,0.5,0.25,False
100,100,118,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.25,0.333,0.25,0.25,False
