,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.333,0.0,0.5,0.667,True
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.25,0.0,0.0,0.2,0.667,True
2,2,2,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.25,1.0,0.5,0.75,0.0,True
3,3,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.333,0.0,0.0,0.4,0.25,True
4,4,4,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.8,0.5,0.25,0.25,True
5,5,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.5,0.25,0.4,0.25,0.5,False
6,6,6,19556,Yordan Alvarez,HOU,25,0.297,0.403,0.63,0.802,670541,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.0,0.5,0.75,0.0,True
7,7,7,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.6,0.75,0.0,0.25,0.5,True
8,8,8,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.25,0.0,0.25,0.0,0.2,True
9,9,9,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.6,0.0,0.0,0.0,0.5,False
10,10,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Adam Wainwright,1,Fenway Park,3,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.333,0.2,0.333,0.333,True
11,11,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.333,0.25,0.25,0.2,0.25,True
12,12,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Adam Wainwright,1,Fenway Park,3,425794,3.42,8.64,7.24,1.24,0.253,0.2,0.75,1.0,0.333,0.5,True
13,13,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.0,0.25,0.333,0.167,True
14,14,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.25,0.6,0.2,0.4,0.4,True
15,15,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.2,0.25,0.6,0.2,False
16,16,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.5,0.25,0.333,0.0,0.25,True
17,17,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.333,0.25,0.4,0.0,True
18,18,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.5,0.5,0.25,0.0,True
19,19,21,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.0,0.4,0.0,0.4,True
20,20,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.0,0.333,0.6,0.25,False
21,21,23,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.5,0.333,0.75,0.0,True
22,22,24,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.8,0.25,0.75,0.2,0.2,False
23,23,25,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Daniel Lynch,1,Oakland Coliseum,19,663738,4.79,10.13,9.36,1.52,0.279,0.25,0.5,0.333,0.0,0.25,False
24,24,26,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.333,0.5,0.75,0.75,0.0,True
25,25,27,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.0,0.667,0.5,0.25,True
26,26,28,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.667,0.25,0.0,0.2,0.0,True
27,27,29,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.2,0.75,0.333,0.0,True
28,28,30,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.333,0.25,0.0,0.25,True
29,29,31,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.8,0.333,0.6,0.4,False
30,30,32,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.0,0.0,0.5,0.333,1.0,True
31,31,33,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.0,0.0,0.5,0.25,True
32,32,34,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.5,0.0,0.333,0.25,True
33,33,35,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.25,0.333,0.2,0.25,True
34,34,36,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.6,0.0,0.25,0.0,False
35,35,37,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Devin Smeltzer,1,Chase Field,13,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.2,0.25,0.2,0.25,True
36,36,38,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.6,0.0,0.0,0.333,0.0,False
37,37,39,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Carlos Rodon,1,PNC Park,10,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.0,0.25,0.0,0.25,True
38,38,40,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.25,0.5,0.8,0.5,0.0,True
39,39,41,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.75,0.25,0.25,1.0,False
40,40,42,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Michael Lorenzen,1,T-Mobile Park,27,547179,4.94,8.37,6.97,1.35,0.245,0.5,0.333,0.25,0.0,0.0,True
41,41,43,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Michael Lorenzen,1,T-Mobile Park,27,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.25,0.0,0.25,True
42,42,44,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.0,0.5,0.0,0.6,True
43,43,45,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.0,0.5,0.2,0.2,False
44,44,46,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.5,0.25,0.25,0.75,True
45,45,47,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,1.0,0.5,0.25,0.0,0.0,False
46,46,48,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.5,0.0,0.333,0.333,0.25,True
47,47,50,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.333,0.5,0.0,0.333,False
48,48,51,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.5,0.4,0.2,0.2,True
49,49,52,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.25,0.4,0.25,0.0,0.5,True
50,50,53,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.333,0.6,0.4,0.75,0.25,True
51,51,55,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.0,0.333,0.75,0.0,True
52,52,56,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.5,0.2,0.6,0.667,False
53,53,57,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Devin Smeltzer,1,Chase Field,13,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.0,0.5,0.6,0.0,False
54,54,59,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Shane Baz,1,Oriole Park at Camden Yards,30,669358,5.0,9.0,10.0,1.33,0.252,0.6,0.2,0.2,0.0,0.667,True
55,55,60,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.2,0.2,0.2,0.25,0.0,False
56,56,61,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.5,0.0,0.0,0.0,False
57,57,63,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.25,0.333,0.333,False
58,58,64,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.0,0.5,0.0,0.333,True
59,59,65,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Shane Baz,1,Oriole Park at Camden Yards,30,669358,5.0,9.0,10.0,1.33,0.252,0.25,0.0,0.333,0.5,0.0,False
60,60,66,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.0,0.0,0.4,0.0,True
61,61,68,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Shane Baz,1,Oriole Park at Camden Yards,30,669358,5.0,9.0,10.0,1.33,0.252,0.333,0.5,0.2,0.5,0.0,False
62,62,69,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.2,0.5,0.25,0.667,0.6,False
63,63,70,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.0,0.25,0.333,0.5,True
64,64,71,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.0,0.25,0.5,0.0,True
65,65,72,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.5,1.0,0.4,0.333,False
66,66,73,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.0,0.25,0.5,0.2,True
67,67,74,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Michael Lorenzen,1,T-Mobile Park,27,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.25,0.0,0.75,0.333,False
68,68,75,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Carlos Rodon,1,PNC Park,10,607074,2.95,6.87,11.29,1.07,0.209,0.667,0.667,0.0,0.25,0.667,False
69,69,76,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Daniel Lynch,1,Oakland Coliseum,19,663738,4.79,10.13,9.36,1.52,0.279,0.25,0.0,0.0,0.333,0.2,False
70,70,77,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.333,0.0,0.0,0.333,0.5,True
71,71,78,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Daniel Lynch,1,Oakland Coliseum,19,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.0,0.0,0.0,0.2,True
72,72,79,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Shane Baz,1,Oriole Park at Camden Yards,30,669358,5.0,9.0,10.0,1.33,0.252,0.2,0.333,0.2,0.0,0.6,False
73,73,80,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.0,0.25,0.0,0.25,False
74,74,81,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.2,0.5,0.4,0.25,0.0,True
75,75,82,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Zach Plesac,1,Dodger Stadium,17,668676,4.49,9.39,6.9,1.35,0.262,0.333,0.0,0.0,0.4,0.0,True
76,76,84,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.2,0.25,0.0,0.667,0.6,True
77,77,86,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Ranger Suarez,1,Nationals Park,29,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.25,0.25,0.333,0.6,True
78,78,87,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.5,0.0,0.0,0.0,True
79,79,88,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.0,0.5,0.0,False
