,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,16252,Trea Turner,LAD,29,0.309,0.348,0.503,0.758,607208,119,Kyle Freeland,0,Coors Field,1,607536,4.84,9.89,6.50,1.41,.280,0.2,0.75,0.25,0.5,0.5,True
12,12161,Xander Bogaerts,BOS,29,0.307,0.378,0.448,0.763,593428,111,Eric Lauer,1,Fenway Park,3,641778,3.64,7.74,8.80,1.21,.230,0.0,0.5,0.333,0.75,0.25,True
13,19950,Andres Gimenez,CLE,23,0.303,0.368,0.479,0.746,665926,114,Corey Kluber,0,Tropicana Field,21,446372,4.40,9.41,7.95,1.19,.268,0.25,0.0,0.0,0.0,0.333,True
14,5417,Jose Altuve,HOU,32,0.28,0.367,0.503,0.852,514888,117,Chris Flexen,1,Minute Maid Park,32,623167,3.86,8.92,6.28,1.39,.255,0.0,0.25,0.0,0.0,0.2,True
15,19470,Tommy Edman,STL,27,0.255,0.317,0.362,0.82,669242,138,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.90,1.27,.276,0.333,0.0,0.5,0.0,0.333,False
16,14161,Byron Buxton,MIN,28,0.223,0.303,0.545,0.685,621439,142,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,.216,0.333,0.0,0.4,0.0,0.25,True
17,11739,J.T. Realmuto,PHI,31,0.263,0.332,0.445,0.779,592663,143,Mitch Keller,0,PNC Park,10,656605,4.25,9.53,7.29,1.41,.274,0.0,0.5,0.333,0.25,0.25,True
18,19197,Will Smith,LAD,27,0.274,0.361,0.474,0.831,669257,119,Kyle Freeland,0,Coors Field,1,607536,4.84,9.89,6.50,1.41,.280,0.667,0.4,0.0,0.0,0.0,True
19,15362,Jeff McNeil,NYM,30,0.306,0.36,0.446,0.853,643446,121,Nick Neidert,0,loanDepot park,20,663734,3.60,9.00,5.40,1.00,.250,0.2,0.0,0.25,0.0,0.0,True
20,12927,Brandon Nimmo,NYM,29,0.267,0.352,0.417,0.828,607043,121,Nick Neidert,0,loanDepot park,20,663734,3.60,9.00,5.40,1.00,.250,0.4,0.2,0.0,0.2,0.25,True
21,15676,Jose Abreu,CHW,35,0.296,0.373,0.46,0.79,547989,145,Paul Blackburn,1,Guaranteed Rate Field,23,621112,4.28,8.89,7.19,1.26,.255,0.25,0.25,0.0,0.25,0.0,True
22,21479,Nico Hoerner,CHC,25,0.299,0.342,0.419,0.858,663538,112,Jakob Junis,0,Oracle Park,9,596001,3.78,8.53,7.83,1.20,.245,0.0,0.0,0.5,0.667,0.0,False
23,19352,Sean Murphy,OAK,27,0.243,0.321,0.424,0.775,669221,133,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,9.00,6.00,1.23,.266,0.0,0.0,0.25,0.667,0.333,True
25,19251,Pete Alonso,NYM,27,0.281,0.361,0.54,0.778,624413,121,Nick Neidert,0,loanDepot park,20,663734,3.60,9.00,5.40,1.00,.250,0.0,0.333,1.0,0.667,0.75,False
26,18345,Kyle Tucker,HOU,25,0.249,0.336,0.466,0.8079999999999999,663656,117,Chris Flexen,1,Minute Maid Park,32,623167,3.86,8.92,6.28,1.39,.255,0.25,0.0,0.0,0.5,0.2,False
27,17678,Alex Bregman,HOU,28,0.255,0.364,0.43,0.861,608324,117,Chris Flexen,1,Minute Maid Park,32,623167,3.86,8.92,6.28,1.39,.255,0.5,0.5,0.25,0.0,0.2,True
29,19955,Gavin Lux,LAD,24,0.296,0.372,0.423,0.818,666158,119,Kyle Freeland,0,Coors Field,1,607536,4.84,9.89,6.50,1.41,.280,0.0,0.6,0.75,0.0,0.5,False
30,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.358,0.504,0.784,665489,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.333,0.25,0.5,0.2,0.8,True
31,11609,Willson Contreras,CHC,30,0.25,0.362,0.457,0.711,575929,112,Jakob Junis,0,Oracle Park,9,596001,3.78,8.53,7.83,1.20,.245,0.0,0.0,0.25,0.333,0.25,True
32,16505,Matt Chapman,TOR,29,0.24,0.32,0.47,0.737,656305,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.333,0.667,0.333,0.667,0.5,False
33,10815,Jurickson Profar,SDP,29,0.254,0.345,0.416,0.831,595777,135,Sonny Gray,1,Petco Park,31,543243,3.33,7.64,8.50,1.16,.228,0.0,0.5,0.0,0.667,0.0,True
34,15986,Willy Adames,MIL,26,0.225,0.29,0.458,0.7240000000000001,642715,158,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.68,8.61,1.33,.252,0.6,0.25,0.0,0.0,0.333,False
35,19918,Daulton Varsho,ARI,25,0.241,0.315,0.43,0.782,662139,109,Ian Anderson,0,Truist Park,12,666120,5.00,9.27,7.82,1.51,.264,0.5,0.0,0.0,0.333,0.0,True
36,18577,Ke'Bryan Hayes,PIT,25,0.251,0.323,0.358,0.816,663647,134,Ranger Suarez,1,PNC Park,10,624133,3.52,8.64,7.46,1.32,.251,0.333,0.0,0.25,0.5,0.2,False
37,18568,Luis Arraez,MIN,25,0.332,0.398,0.442,0.9329999999999999,650333,142,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,.216,0.667,0.0,0.0,0.25,0.6,True
38,17919,Ian Happ,CHC,27,0.278,0.356,0.434,0.7490000000000001,664023,112,Jakob Junis,0,Oracle Park,9,596001,3.78,8.53,7.83,1.20,.245,0.25,0.5,0.25,0.5,0.25,False
39,12552,Eugenio Suarez,SEA,30,0.226,0.33,0.414,0.6759999999999999,553993,136,Framber Valdez,0,Minute Maid Park,32,664285,2.73,7.04,8.11,1.13,.215,0.0,0.0,0.0,0.333,0.333,True
40,27506,Ha-seong Kim,SDP,26,0.249,0.325,0.374,0.83,673490,135,Sonny Gray,1,Petco Park,31,543243,3.33,7.64,8.50,1.16,.228,0.667,0.25,0.0,0.5,0.25,True
41,17548,Taylor Ward,LAA,28,0.266,0.356,0.453,0.782,621493,108,Glenn Otto,1,Angel Stadium,4,657248,5.20,8.13,7.48,1.42,.245,0.0,0.0,0.0,0.333,0.0,False
42,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.2,0.0,0.6,0.333,0.333,False
45,17929,Cedric Mullins II,BAL,27,0.266,0.324,0.399,0.8170000000000001,656775,110,Tyler Mahle,0,Great American Ball Park,8,641816,3.00,6.00,8.25,0.92,.195,0.2,0.0,0.333,0.333,0.25,False
46,16472,Rhys Hoskins,PHI,29,0.248,0.338,0.484,0.7609999999999999,656555,143,Mitch Keller,0,PNC Park,10,656605,4.25,9.53,7.29,1.41,.274,1.0,0.4,0.333,0.25,0.0,True
47,17982,Ty France,SEA,27,0.294,0.363,0.455,0.8340000000000001,664034,136,Framber Valdez,0,Minute Maid Park,32,664285,2.73,7.04,8.11,1.13,.215,0.25,0.333,0.0,1.0,0.4,True
48,9241,Starling Marte,NYM,33,0.292,0.343,0.458,0.775,516782,121,Nick Neidert,0,loanDepot park,20,663734,3.60,9.00,5.40,1.00,.250,0.6,0.4,0.5,0.5,0.0,False
49,16578,Yandy Diaz,TBR,30,0.274,0.389,0.388,0.87,650490,139,Zach Plesac,1,Tropicana Field,21,668676,4.32,9.18,7.06,1.32,.257,0.25,0.6,0.0,0.25,0.5,True
50,13419,Christian Walker,ARI,31,0.213,0.313,0.456,0.774,572233,109,Ian Anderson,0,Truist Park,12,666120,5.00,9.27,7.82,1.51,.264,0.0,0.0,0.333,0.2,0.2,False
51,19612,Bo Bichette,TOR,24,0.262,0.302,0.433,0.7759999999999999,666182,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.0,0.5,0.25,0.5,0.0,False
52,19755,Shohei Ohtani,LAA,27,0.253,0.345,0.494,0.738,660271,108,Glenn Otto,1,Angel Stadium,4,657248,5.20,8.13,7.48,1.42,.245,0.0,0.0,0.333,0.333,0.25,True
53,13066,Teoscar Hernandez,TOR,29,0.271,0.322,0.489,0.672,606192,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.0,0.0,0.0,0.667,0.5,True
54,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Paul Blackburn,1,Guaranteed Rate Field,23,621112,4.28,8.89,7.19,1.26,.255,0.333,0.4,0.2,0.25,0.0,True
56,15518,Amed Rosario,CLE,26,0.284,0.318,0.407,0.823,642708,114,Corey Kluber,0,Tropicana Field,21,446372,4.40,9.41,7.95,1.19,.268,0.25,0.0,0.4,0.4,0.0,True
57,12546,C.J. Cron,COL,32,0.277,0.33,0.513,0.775,543068,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,.218,0.0,0.0,0.2,0.0,0.0,False
58,14344,Matt Olson,ATL,28,0.248,0.337,0.483,0.741,621566,144,Corbin Martin,1,Truist Park,12,656686,4.84,10.07,8.46,1.66,.291,0.0,0.333,0.25,0.0,0.0,True
59,16478,Kyle Schwarber,PHI,29,0.211,0.314,0.501,0.72,656941,143,Mitch Keller,0,PNC Park,10,656605,4.25,9.53,7.29,1.41,.274,0.2,0.4,0.0,0.25,0.0,True
60,5827,Wilmer Flores,SFG,30,0.252,0.337,0.44,0.8270000000000001,527038,137,Drew Smyly,1,Oracle Park,9,592767,3.69,9.42,7.77,1.29,.262,0.6,0.0,0.25,0.25,0.0,True
61,10231,Jose Iglesias,COL,32,0.318,0.356,0.418,0.868,578428,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,.218,0.667,0.0,0.5,0.0,0.4,True
62,13152,Jorge Polanco,MIN,28,0.234,0.346,0.409,0.7759999999999999,593871,142,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,.216,0.0,0.0,0.0,0.4,0.25,False
63,16426,Thairo Estrada,SFG,26,0.268,0.317,0.416,0.815,642731,137,Drew Smyly,1,Oracle Park,9,592767,3.69,9.42,7.77,1.29,.262,0.2,0.5,0.75,0.0,0.0,False
64,20126,Dylan Carlson,STL,23,0.238,0.31,0.392,0.769,666185,138,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.90,1.27,.276,0.0,0.25,0.4,0.0,0.25,True
65,14551,Anthony Santander,BAL,27,0.263,0.342,0.463,0.807,623993,110,Tyler Mahle,0,Great American Ball Park,8,641816,3.00,6.00,8.25,0.92,.195,0.75,0.5,0.25,0.333,0.25,True
66,17907,Brendan Rodgers,COL,25,0.285,0.333,0.436,0.7829999999999999,663898,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,.218,0.25,1.0,0.667,0.25,0.0,True
67,11477,Christian Yelich,MIL,30,0.256,0.361,0.382,0.779,592885,158,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.68,8.61,1.33,.252,0.5,0.5,0.5,0.25,0.25,True
68,14854,Mike Yastrzemski,SFG,31,0.225,0.321,0.409,0.797,573262,137,Drew Smyly,1,Oracle Park,9,592767,3.69,9.42,7.77,1.29,.262,0.2,0.0,0.0,0.0,0.0,False
69,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.0,0.0,0.333,0.25,0.333,True
70,15491,J.P. Crawford,SEA,27,0.254,0.333,0.353,0.877,641487,136,Framber Valdez,0,Minute Maid Park,32,664285,2.73,7.04,8.11,1.13,.215,0.0,0.5,0.667,0.5,0.0,True
71,13613,Ketel Marte,ARI,28,0.258,0.341,0.438,0.8059999999999999,606466,109,Ian Anderson,0,Truist Park,12,666120,5.00,9.27,7.82,1.51,.264,0.0,0.5,0.25,0.0,0.25,True
72,14162,Carlos Correa,MIN,27,0.263,0.339,0.425,0.7809999999999999,621043,142,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,.216,0.0,0.0,0.2,0.2,0.4,True
74,19363,Austin Hays,BAL,26,0.263,0.32,0.437,0.7759999999999999,669720,110,Tyler Mahle,0,Great American Ball Park,8,641816,3.00,6.00,8.25,0.92,.195,0.2,0.333,0.0,0.0,0.5,False
77,18171,Seth Brown,OAK,29,0.235,0.293,0.455,0.733,664913,133,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,9.00,6.00,1.23,.266,0.5,0.0,0.25,0.5,0.5,True
78,8709,Elvis Andrus,OAK,33,0.237,0.298,0.365,0.807,462101,133,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,9.00,6.00,1.23,.266,0.75,0.0,0.25,0.75,0.333,True
80,13602,Patrick Wisdom,CHC,30,0.22,0.318,0.441,0.667,621550,112,Jakob Junis,0,Oracle Park,9,596001,3.78,8.53,7.83,1.20,.245,0.667,0.333,0.25,0.333,0.0,False
81,21618,Alec Bohm,PHI,25,0.292,0.327,0.408,0.8,664761,143,Mitch Keller,0,PNC Park,10,656605,4.25,9.53,7.29,1.41,.274,0.4,0.4,0.5,0.5,0.75,False
83,15998,Cody Bellinger,LAD,26,0.21,0.267,0.402,0.762,641355,119,Kyle Freeland,0,Coors Field,1,607536,4.84,9.89,6.50,1.41,.280,0.2,0.25,0.25,0.0,0.0,False
84,18564,Trent Grisham,SDP,25,0.197,0.296,0.365,0.773,663757,135,Sonny Gray,1,Petco Park,31,543243,3.33,7.64,8.50,1.16,.228,0.25,0.25,0.0,0.25,0.0,True
85,19610,Keibert Ruiz,WSN,23,0.245,0.304,0.356,0.8590000000000001,660688,120,Dakota Hudson,1,Nationals Park,29,641712,4.17,8.51,5.07,1.40,.261,0.25,0.2,0.0,1.0,0.0,True
86,19339,Nicky Lopez,KCR,27,0.243,0.298,0.287,0.84,670032,118,Nestor Cortes,0,Yankee Stadium,6,641482,2.67,6.79,9.53,1.00,.205,0.25,0.0,0.0,0.0,0.667,True
87,19238,Lourdes Gurriel Jr.,TOR,28,0.306,0.358,0.417,0.7959999999999999,666971,141,Drew Hutchison,1,Rogers Centre,2,571800,4.45,9.05,5.64,1.47,.263,0.0,0.333,0.25,0.2,0.0,True
88,19290,Randy Arozarena,TBR,27,0.256,0.315,0.428,0.722,668227,139,Zach Plesac,1,Tropicana Field,21,668676,4.32,9.18,7.06,1.32,.257,0.0,0.0,0.4,0.4,0.25,False
89,17027,Alex Verdugo,BOS,26,0.274,0.317,0.392,0.861,657077,111,Eric Lauer,1,Fenway Park,3,641778,3.64,7.74,8.80,1.21,.230,0.5,0.5,0.5,0.0,0.25,True
90,15223,Adam Frazier,SEA,30,0.243,0.307,0.311,0.8759999999999999,624428,136,Framber Valdez,0,Minute Maid Park,32,664285,2.73,7.04,8.11,1.13,.215,0.0,0.333,0.25,0.333,0.333,True
91,17620,Myles Straw,CLE,27,0.21,0.288,0.268,0.894,664702,114,Corey Kluber,0,Tropicana Field,21,446372,4.40,9.41,7.95,1.19,.268,0.0,0.333,0.5,0.25,0.5,True
92,11265,Jonathan Schoop,DET,30,0.202,0.236,0.312,0.753,570731,116,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.10,.241,0.0,0.25,0.5,0.25,0.0,True
93,6184,J.D. Martinez,BOS,34,0.281,0.346,0.443,0.715,502110,111,Eric Lauer,1,Fenway Park,3,641778,3.64,7.74,8.80,1.21,.230,0.0,0.0,0.0,0.0,0.0,False
96,13301,Max Muncy,LAD,31,0.179,0.319,0.358,0.7559999999999999,571970,119,Kyle Freeland,0,Coors Field,1,607536,4.84,9.89,6.50,1.41,.280,0.25,0.2,0.0,0.25,0.333,True
97,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Nick Neidert,0,loanDepot park,20,663734,3.60,9.00,5.40,1.00,.250,0.5,0.25,0.25,0.0,0.0,True
98,12979,Javier Baez,DET,29,0.224,0.266,0.379,0.6729999999999999,595879,116,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.10,.241,0.5,0.0,0.25,0.2,0.333,True
99,7802,Miguel Rojas,MIA,33,0.232,0.286,0.331,0.852,500743,146,Carlos Carrasco,1,loanDepot park,20,471911,3.76,9.19,8.90,1.28,.266,0.667,0.25,0.25,0.25,0.25,True
100,26197,Andrew Vaughn,CHW,24,0.296,0.346,0.466,0.8270000000000001,683734,145,Paul Blackburn,1,Guaranteed Rate Field,23,621112,4.28,8.89,7.19,1.26,.255,0.0,0.0,0.2,0.25,0.25,True
102,14813,Kyle Farmer,CIN,31,0.254,0.327,0.368,0.825,571657,113,Dean Kremer,1,Great American Ball Park,8,665152,3.69,9.66,6.96,1.31,.280,0.0,0.0,0.25,0.0,0.5,True
103,13590,Jesse Winker,SEA,28,0.228,0.346,0.361,0.8170000000000001,608385,136,Framber Valdez,0,Minute Maid Park,32,664285,2.73,7.04,8.11,1.13,.215,0.333,0.0,0.0,0.0,0.5,True
104,24655,Owen Miller,CLE,25,0.24,0.296,0.359,0.838,680911,114,Corey Kluber,0,Tropicana Field,21,446372,4.40,9.41,7.95,1.19,.268,0.25,0.2,0.2,0.0,0.333,True
105,7859,Charlie Blackmon,COL,35,0.262,0.313,0.439,0.821,453568,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,.218,0.0,0.25,0.2,0.0,0.333,True
106,14894,Tony Kemp,OAK,30,0.22,0.293,0.312,0.8759999999999999,643393,133,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,9.00,6.00,1.23,.266,0.25,0.75,0.25,0.667,0.5,True
107,9847,Andrew McCutchen,MIL,35,0.253,0.324,0.398,0.802,457705,158,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.68,8.61,1.33,.252,0.0,0.333,0.4,0.25,0.4,True
109,22799,Geraldo Perdomo,ARI,22,0.2,0.295,0.279,0.81,672695,109,Ian Anderson,0,Truist Park,12,666120,5.00,9.27,7.82,1.51,.264,0.333,0.0,0.25,0.0,0.25,False
110,10243,Randal Grichuk,COL,30,0.268,0.31,0.429,0.767,545341,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,.218,0.5,0.25,0.333,0.25,0.333,True
111,19198,Yuli Gurriel,HOU,38,0.24,0.287,0.38,0.86,493329,117,Chris Flexen,1,Minute Maid Park,32,623167,3.86,8.92,6.28,1.39,.255,0.5,0.333,0.5,0.0,0.0,True
112,15117,Hunter Dozier,KCR,30,0.246,0.311,0.41,0.731,641531,118,Nestor Cortes,0,Yankee Stadium,6,641482,2.67,6.79,9.53,1.00,.205,0.0,0.0,0.333,0.0,0.5,False
113,11342,Jesus Aguilar,MIA,32,0.238,0.285,0.386,0.745,542583,146,Carlos Carrasco,1,loanDepot park,20,471911,3.76,9.19,8.90,1.28,.266,0.0,0.75,0.0,0.0,0.2,False
114,10556,Cesar Hernandez,WSN,32,0.239,0.303,0.305,0.813,514917,120,Dakota Hudson,1,Nationals Park,29,641712,4.17,8.51,5.07,1.40,.261,0.25,0.333,0.25,0.5,0.0,True
115,4314,Joey Votto,CIN,38,0.217,0.335,0.391,0.7240000000000001,458015,113,Dean Kremer,1,Great American Ball Park,8,665152,3.69,9.66,6.96,1.31,.280,0.25,0.25,0.0,0.0,0.25,True
116,18607,Jared Walsh,LAA,28,0.222,0.269,0.387,0.755,665120,108,Glenn Otto,1,Angel Stadium,4,657248,5.20,8.13,7.48,1.42,.245,0.0,0.0,0.25,0.0,0.5,False
117,12179,Maikel Franco,WSN,29,0.231,0.258,0.347,0.7440000000000001,596748,120,Dakota Hudson,1,Nationals Park,29,641712,4.17,8.51,5.07,1.40,.261,0.25,0.0,0.333,0.0,0.667,False
118,2434,Nelson Cruz,WSN,41,0.233,0.316,0.34,0.703,443558,120,Dakota Hudson,1,Nationals Park,29,641712,4.17,8.51,5.07,1.40,.261,0.25,0.0,0.5,0.0,0.0,True
119,1744,Miguel Cabrera,DET,39,0.266,0.318,0.328,0.7440000000000001,408234,116,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.10,.241,0.0,0.333,0.5,0.5,0.0,False
120,11737,Nick Castellanos,PHI,30,0.256,0.304,0.378,0.695,592206,143,Mitch Keller,0,PNC Park,10,656605,4.25,9.53,7.29,1.41,.274,0.4,0.6,0.25,0.0,0.5,False
121,10324,Marcell Ozuna,ATL,31,0.211,0.261,0.391,0.742,542303,144,Corbin Martin,1,Truist Park,12,656686,4.84,10.07,8.46,1.66,.291,0.0,0.25,0.0,0.75,0.0,False
