,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
14,19352,Sean Murphy,OAK,27,0.243,0.321,0.424,0.775,669221,133,Jake Odorizzi,1.0,Oakland Coliseum,19.0,543606,4.15,14.54,6.23,2.08,.368,0.667,0.333,0.333,0.0,0.25,True
15,18036,Jake Cronenworth,SDP,28,0.239,0.341,0.387,0.847,630105,135,Drew Hutchison,0.0,Comerica Park,25.0,571800,4.45,9.05,5.64,1.47,.263,0.333,0.0,0.25,0.25,0.25,False
16,19955,Gavin Lux,LAD,24,0.296,0.372,0.423,0.818,666158,119,Paolo Espino,1.0,Dodger Stadium,17.0,502179,4.04,9.87,6.90,1.27,.276,0.5,0.5,0.0,0.5,0.0,True
17,11609,Willson Contreras,CHC,30,0.25,0.362,0.457,0.711,575929,112,JT Brubaker,1.0,Wrigley Field,24.0,664141,4.45,9.85,9.29,1.50,.271,0.25,0.667,0.25,0.0,0.0,True
18,10815,Jurickson Profar,SDP,29,0.254,0.345,0.416,0.831,595777,135,Drew Hutchison,0.0,Comerica Park,25.0,571800,4.45,9.05,5.64,1.47,.263,0.0,0.25,0.25,0.25,0.25,True
19,15986,Willy Adames,MIL,26,0.225,0.29,0.458,0.7240000000000001,642715,158,Kyle Freeland,1.0,American Family Field,18.0,607536,4.84,9.89,6.50,1.41,.280,0.333,0.25,0.167,0.5,0.5,False
20,19918,Daulton Varsho,ARI,25,0.241,0.315,0.43,0.782,662139,109,Jakob Junis,1.0,Chase Field,13.0,596001,3.78,8.53,7.83,1.20,.245,0.333,0.0,0.75,0.0,0.0,False
21,18577,Ke'Bryan Hayes,PIT,25,0.251,0.323,0.358,0.816,663647,134,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.88,9.11,7.09,1.28,.257,0.2,0.0,0.25,0.2,0.25,True
22,17919,Ian Happ,CHC,27,0.278,0.356,0.434,0.7490000000000001,664023,112,JT Brubaker,1.0,Wrigley Field,24.0,664141,4.45,9.85,9.29,1.50,.271,0.25,0.2,0.667,0.25,0.0,True
23,19287,Adolis Garcia,TEX,29,0.255,0.304,0.458,0.68,666969,140,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.86,8.92,6.28,1.39,.255,1.0,0.25,0.25,0.4,0.25,True
24,12552,Eugenio Suarez,SEA,30,0.226,0.33,0.414,0.6759999999999999,553993,136,Glenn Otto,1.0,T-Mobile Park,27.0,657248,5.20,8.13,7.48,1.42,.245,0.0,0.0,0.333,0.333,0.0,True
25,27506,Ha-seong Kim,SDP,26,0.249,0.325,0.374,0.83,673490,135,Drew Hutchison,0.0,Comerica Park,25.0,571800,4.45,9.05,5.64,1.47,.263,0.25,0.0,0.0,0.25,0.5,True
26,17548,Taylor Ward,LAA,28,0.266,0.356,0.453,0.782,621493,108,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.29,10.22,5.20,1.34,.284,0.6,0.25,0.25,0.25,0.0,False
27,15112,Ryan McMahon,COL,27,0.243,0.339,0.401,0.753,641857,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.0,0.0,0.5,0.25,0.667,False
28,17929,Cedric Mullins II,BAL,27,0.266,0.324,0.399,0.8170000000000001,656775,110,Corey Kluber,1.0,Oriole Park at Camden Yards,30.0,446372,4.40,9.41,7.95,1.19,.268,0.25,0.667,0.5,0.0,0.0,True
29,16472,Rhys Hoskins,PHI,29,0.248,0.338,0.484,0.7609999999999999,656555,143,Max Fried,1.0,Citizens Bank Park,16.0,608331,2.60,8.07,8.26,1.08,.237,0.5,0.0,0.25,0.0,0.25,False
30,17982,Ty France,SEA,27,0.294,0.363,0.455,0.8340000000000001,664034,136,Glenn Otto,1.0,T-Mobile Park,27.0,657248,5.20,8.13,7.48,1.42,.245,0.4,0.0,0.25,0.4,0.6,True
31,16578,Yandy Diaz,TBR,30,0.274,0.389,0.388,0.87,650490,139,Austin Voth,0.0,Oriole Park at Camden Yards,30.0,608723,3.21,8.36,8.79,1.21,.238,0.5,0.0,0.333,0.0,0.0,True
32,13419,Christian Walker,ARI,31,0.213,0.313,0.456,0.774,572233,109,Jakob Junis,1.0,Chase Field,13.0,596001,3.78,8.53,7.83,1.20,.245,0.2,0.5,0.0,0.0,0.333,True
33,12533,Marcus Semien,TEX,31,0.24,0.3,0.407,0.809,543760,140,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.86,8.92,6.28,1.39,.255,0.25,0.2,0.4,0.667,0.5,False
34,19755,Shohei Ohtani,LAA,27,0.253,0.345,0.494,0.738,660271,108,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.29,10.22,5.20,1.34,.284,0.0,0.5,0.0,0.5,0.0,True
36,15518,Amed Rosario,CLE,26,0.284,0.318,0.407,0.823,642708,114,Nick Pivetta,0.0,Fenway Park,3.0,601713,4.51,8.68,8.61,1.33,.252,0.4,0.25,0.4,0.667,0.4,False
37,12546,C.J. Cron,COL,32,0.277,0.33,0.513,0.775,543068,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.0,0.333,0.167,0.5,0.25,False
38,14344,Matt Olson,ATL,28,0.248,0.337,0.483,0.741,621566,144,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.52,8.64,7.46,1.32,.251,0.0,0.25,0.333,0.25,0.2,False
39,16478,Kyle Schwarber,PHI,29,0.211,0.314,0.501,0.72,656941,143,Max Fried,1.0,Citizens Bank Park,16.0,608331,2.60,8.07,8.26,1.08,.237,0.0,0.0,0.25,0.0,0.2,False
40,5827,Wilmer Flores,SFG,30,0.252,0.337,0.44,0.8270000000000001,527038,137,Merrill Kelly,0.0,Chase Field,13.0,518876,2.95,7.47,7.54,1.14,.225,0.25,0.0,0.333,0.0,0.333,False
41,10231,Jose Iglesias,COL,32,0.318,0.356,0.418,0.868,578428,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.4,0.25,0.2,0.333,0.25,False
42,16426,Thairo Estrada,SFG,26,0.268,0.317,0.416,0.815,642731,137,Merrill Kelly,0.0,Chase Field,13.0,518876,2.95,7.47,7.54,1.14,.225,0.25,0.0,0.5,0.333,0.25,False
43,14551,Anthony Santander,BAL,27,0.263,0.342,0.463,0.807,623993,110,Corey Kluber,1.0,Oriole Park at Camden Yards,30.0,446372,4.40,9.41,7.95,1.19,.268,0.25,0.4,0.333,0.25,0.0,True
44,17907,Brendan Rodgers,COL,25,0.285,0.333,0.436,0.7829999999999999,663898,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.4,0.5,0.2,0.5,0.25,False
45,11477,Christian Yelich,MIL,30,0.256,0.361,0.382,0.779,592885,158,Kyle Freeland,1.0,American Family Field,18.0,607536,4.84,9.89,6.50,1.41,.280,0.25,0.2,0.25,0.5,0.0,True
46,14854,Mike Yastrzemski,SFG,31,0.225,0.321,0.409,0.797,573262,137,Merrill Kelly,0.0,Chase Field,13.0,518876,2.95,7.47,7.54,1.14,.225,0.25,0.0,0.25,0.0,0.5,False
47,15491,J.P. Crawford,SEA,27,0.254,0.333,0.353,0.877,641487,136,Glenn Otto,1.0,T-Mobile Park,27.0,657248,5.20,8.13,7.48,1.42,.245,0.2,0.25,0.2,0.0,0.4,False
48,13613,Ketel Marte,ARI,28,0.258,0.341,0.438,0.8059999999999999,606466,109,Jakob Junis,1.0,Chase Field,13.0,596001,3.78,8.53,7.83,1.20,.245,0.25,0.0,0.5,0.2,0.0,False
49,19363,Austin Hays,BAL,26,0.263,0.32,0.437,0.7759999999999999,669720,110,Corey Kluber,1.0,Oriole Park at Camden Yards,30.0,446372,4.40,9.41,7.95,1.19,.268,0.25,0.25,0.0,0.5,0.0,True
50,19326,Bryan Reynolds,PIT,27,0.253,0.338,0.441,0.753,668804,134,Adrian Sampson,0.0,Wrigley Field,24.0,592716,3.88,9.11,7.09,1.28,.257,0.0,0.0,0.75,0.0,0.0,False
52,8709,Elvis Andrus,OAK,33,0.237,0.298,0.365,0.807,462101,133,Jake Odorizzi,1.0,Oakland Coliseum,19.0,543606,4.15,14.54,6.23,2.08,.368,0.333,0.333,0.25,0.333,0.333,True
53,13602,Patrick Wisdom,CHC,30,0.22,0.318,0.441,0.667,621550,112,JT Brubaker,1.0,Wrigley Field,24.0,664141,4.45,9.85,9.29,1.50,.271,0.0,0.25,0.25,0.0,0.25,True
54,21618,Alec Bohm,PHI,25,0.292,0.327,0.408,0.8,664761,143,Max Fried,1.0,Citizens Bank Park,16.0,608331,2.60,8.07,8.26,1.08,.237,0.75,0.25,0.333,0.5,0.25,True
56,15998,Cody Bellinger,LAD,26,0.21,0.267,0.402,0.762,641355,119,Paolo Espino,1.0,Dodger Stadium,17.0,502179,4.04,9.87,6.90,1.27,.276,0.0,0.25,0.25,0.0,0.25,False
57,18564,Trent Grisham,SDP,25,0.197,0.296,0.365,0.773,663757,135,Drew Hutchison,0.0,Comerica Park,25.0,571800,4.45,9.05,5.64,1.47,.263,0.0,0.333,0.0,0.25,0.0,True
58,19610,Keibert Ruiz,WSN,23,0.245,0.304,0.356,0.8590000000000001,660688,120,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,1.0,0.0,0.0,0.0,0.0,False
59,19339,Nicky Lopez,KCR,27,0.243,0.298,0.287,0.84,670032,118,Noah Syndergaard,1.0,Kauffman Stadium,5.0,592789,4.91,13.91,4.91,1.73,.362,0.667,0.5,0.5,0.25,0.2,False
60,19290,Randy Arozarena,TBR,27,0.256,0.315,0.428,0.722,668227,139,Austin Voth,0.0,Oriole Park at Camden Yards,30.0,608723,3.21,8.36,8.79,1.21,.238,0.5,0.0,0.25,0.5,0.5,True
61,17027,Alex Verdugo,BOS,26,0.274,0.317,0.392,0.861,657077,111,Zach Plesac,1.0,Fenway Park,3.0,668676,4.32,9.18,7.06,1.32,.257,0.5,0.5,0.0,0.25,0.0,True
62,15223,Adam Frazier,SEA,30,0.243,0.307,0.311,0.8759999999999999,624428,136,Glenn Otto,1.0,T-Mobile Park,27.0,657248,5.20,8.13,7.48,1.42,.245,0.0,0.5,0.25,0.25,0.4,True
63,17620,Myles Straw,CLE,27,0.21,0.288,0.268,0.894,664702,114,Nick Pivetta,0.0,Fenway Park,3.0,601713,4.51,8.68,8.61,1.33,.252,0.0,0.333,0.25,0.25,0.25,True
64,11265,Jonathan Schoop,DET,30,0.202,0.236,0.312,0.753,570731,116,Sean Manaea,1.0,Comerica Park,25.0,640455,4.76,8.62,9.23,1.33,.249,0.0,0.0,0.25,0.25,0.0,False
66,18373,Ryan Mountcastle,BAL,25,0.255,0.299,0.435,0.721,663624,110,Corey Kluber,1.0,Oriole Park at Camden Yards,30.0,446372,4.40,9.41,7.95,1.19,.268,0.0,0.0,0.0,0.25,0.2,True
67,13301,Max Muncy,LAD,31,0.179,0.319,0.358,0.7559999999999999,571970,119,Paolo Espino,1.0,Dodger Stadium,17.0,502179,4.04,9.87,6.90,1.27,.276,0.333,0.0,0.0,0.0,0.25,True
68,12979,Javier Baez,DET,29,0.224,0.266,0.379,0.6729999999999999,595879,116,Sean Manaea,1.0,Comerica Park,25.0,640455,4.76,8.62,9.23,1.33,.249,0.0,0.5,0.0,0.6,0.0,True
69,19566,Nathaniel Lowe,TEX,26,0.281,0.331,0.454,0.775,663993,140,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.86,8.92,6.28,1.39,.255,0.0,0.5,0.5,0.2,0.0,True
70,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.482,0.7959999999999999,642133,158,Kyle Freeland,1.0,American Family Field,18.0,607536,4.84,9.89,6.50,1.41,.280,0.4,0.25,0.2,0.25,0.0,False
71,14813,Kyle Farmer,CIN,31,0.254,0.327,0.368,0.825,571657,113,Trevor Rogers,1.0,Great American Ball Park,8.0,669432,5.85,10.16,8.52,1.60,.283,0.0,0.0,0.5,0.0,0.333,True
73,24655,Owen Miller,CLE,25,0.24,0.296,0.359,0.838,680911,114,Nick Pivetta,0.0,Fenway Park,3.0,601713,4.51,8.68,8.61,1.33,.252,0.333,0.0,0.25,1.0,0.5,False
74,7859,Charlie Blackmon,COL,35,0.262,0.313,0.439,0.821,453568,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.333,0.25,0.333,0.25,0.25,False
75,14894,Tony Kemp,OAK,30,0.22,0.293,0.312,0.8759999999999999,643393,133,Jake Odorizzi,1.0,Oakland Coliseum,19.0,543606,4.15,14.54,6.23,2.08,.368,0.5,0.0,0.25,0.0,0.0,True
76,9847,Andrew McCutchen,MIL,35,0.253,0.324,0.398,0.802,457705,158,Kyle Freeland,1.0,American Family Field,18.0,607536,4.84,9.89,6.50,1.41,.280,0.4,0.0,0.25,0.0,0.25,True
78,22799,Geraldo Perdomo,ARI,22,0.2,0.295,0.279,0.81,672695,109,Jakob Junis,1.0,Chase Field,13.0,596001,3.78,8.53,7.83,1.20,.245,0.0,0.25,0.5,0.0,0.333,True
79,10243,Randal Grichuk,COL,30,0.268,0.31,0.429,0.767,545341,115,Aaron Ashby,0.0,American Family Field,18.0,676879,4.32,8.86,10.86,1.46,.251,0.333,0.25,0.0,0.0,0.5,True
80,15117,Hunter Dozier,KCR,30,0.246,0.311,0.41,0.731,641531,118,Noah Syndergaard,1.0,Kauffman Stadium,5.0,592789,4.91,13.91,4.91,1.73,.362,0.5,0.0,0.333,0.5,0.333,False
81,10556,Cesar Hernandez,WSN,32,0.239,0.303,0.305,0.813,514917,120,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.0,0.0,0.5,0.0,0.25,True
82,4314,Joey Votto,CIN,38,0.217,0.335,0.391,0.7240000000000001,458015,113,Trevor Rogers,1.0,Great American Ball Park,8.0,669432,5.85,10.16,8.52,1.60,.283,0.333,0.0,0.25,0.25,0.25,True
83,18607,Jared Walsh,LAA,28,0.222,0.269,0.387,0.755,665120,108,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.29,10.22,5.20,1.34,.284,0.2,0.75,0.25,0.0,0.0,True
84,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.86,8.92,6.28,1.39,.255,0.5,0.0,0.0,0.25,0.0,False
86,2434,Nelson Cruz,WSN,41,0.233,0.316,0.34,0.703,443558,120,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.24,5.49,8.12,0.89,.173,0.0,0.0,0.0,0.5,0.25,False
87,1744,Miguel Cabrera,DET,39,0.266,0.318,0.328,0.7440000000000001,408234,116,Sean Manaea,1.0,Comerica Park,25.0,640455,4.76,8.62,9.23,1.33,.249,0.0,0.25,0.0,0.333,0.0,True
88,11737,Nick Castellanos,PHI,30,0.256,0.304,0.378,0.695,592206,143,Max Fried,1.0,Citizens Bank Park,16.0,608331,2.60,8.07,8.26,1.08,.237,0.25,0.0,0.0,0.25,0.333,True
89,10324,Marcell Ozuna,ATL,31,0.211,0.261,0.391,0.742,542303,144,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.52,8.64,7.46,1.32,.251,0.0,0.25,0.25,0.0,0.0,True
