,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
26,26,30,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.5,0.667,0.667,0.25,0.333,True
27,27,31,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.25,0.0,0.0,0.0,0.25,True
28,28,32,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.5,0.0,0.333,0.25,0.0,True
29,29,33,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Aaron Nola,1,Petco Park,31,605400,3.17,7.28,9.77,0.95,0.219,0.0,1.0,0.0,0.0,0.2,True
30,30,34,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Alek Manoah,1,American Family Field,18,666201,2.56,7.16,8.15,1.02,0.217,0.25,0.0,0.25,0.5,0.2,False
31,31,35,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Rony Garcia,1,Chase Field,13,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.0,0.5,0.0,0.25,False
32,32,36,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.25,0.5,0.75,0.0,True
33,33,38,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.25,0.0,0.0,True
34,34,40,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.4,0.25,1.0,False
35,35,42,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Paolo Espino,1,Globe Life Field,14,502179,4.04,9.87,6.9,1.27,0.276,0.25,0.25,0.25,0.75,0.333,True
36,36,43,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Aaron Nola,1,Petco Park,31,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.2,0.25,0.5,0.25,True
37,37,44,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.0,0.5,0.5,False
38,38,45,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.333,0.75,0.5,0.0,0.0,True
39,39,46,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.333,0.0,0.25,0.25,0.5,False
40,40,47,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Austin Voth,1,Guaranteed Rate Field,23,608723,3.19,8.84,8.84,1.28,0.25,0.333,0.4,0.5,0.5,0.6,False
41,41,48,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Mitch Keller,1,Tropicana Field,21,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.25,0.0,0.0,0.75,False
42,42,49,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Nick Pivetta,1,Progressive Field,7,601713,4.51,8.73,8.66,1.33,0.253,0.333,0.8,0.2,0.0,0.333,True
43,43,50,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.4,0.2,0.2,0.25,0.25,False
44,44,51,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.4,0.25,0.75,0.0,1.0,False
45,45,52,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Paolo Espino,1,Globe Life Field,14,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.75,0.25,0.0,0.5,True
46,46,53,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.5,0.0,0.5,0.25,0.25,True
47,47,54,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Rony Garcia,1,Chase Field,13,665621,4.41,7.06,8.47,1.04,0.213,0.5,0.4,0.0,0.5,0.0,True
48,48,55,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Austin Voth,1,Guaranteed Rate Field,23,608723,3.19,8.84,8.84,1.28,0.25,0.2,0.4,0.4,0.5,0.0,False
49,49,56,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.4,0.0,0.25,0.0,0.25,True
50,50,57,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Julio Urias,1,Truist Park,12,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.25,0.4,0.0,1.0,True
51,51,58,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.6,0.75,0.25,False
52,52,60,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Alek Manoah,1,American Family Field,18,666201,2.56,7.16,8.15,1.02,0.217,0.5,0.4,0.333,0.0,0.0,True
53,53,61,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Kyle Hendricks,1,Busch Stadium,15,543294,4.8,9.07,7.04,1.29,0.26,0.0,0.333,0.0,0.0,0.0,True
54,54,62,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.25,0.0,0.0,0.0,0.0,False
55,55,63,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Rony Garcia,1,Chase Field,13,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.333,0.2,0.4,0.25,False
56,56,64,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.5,0.0,1.0,0.4,False
57,57,65,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.25,0.333,0.5,0.25,0.25,True
58,58,66,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.75,0.4,0.2,0.0,0.4,True
59,59,67,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.25,0.0,0.0,0.5,True
60,60,68,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.333,0.2,0.0,0.4,True
61,61,69,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.25,0.0,0.0,0.0,0.0,False
62,62,70,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.8,0.25,0.25,0.2,0.0,True
63,63,71,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.0,0.25,0.6,True
64,64,72,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.5,0.0,0.25,0.0,False
65,65,73,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Jeffrey Springs,0,Tropicana Field,21,605488,2.5,7.94,9.42,1.08,0.233,0.25,0.667,0.333,0.667,0.25,False
66,66,74,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.25,0.25,0.75,0.0,0.0,True
67,67,75,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.2,0.0,0.5,0.25,0.2,True
68,68,76,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.0,0.0,0.0,0.5,True
69,69,77,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.25,1.0,0.0,0.0,0.25,True
70,70,78,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.6,0.0,0.5,0.333,0.25,False
71,71,79,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.75,0.0,0.0,0.0,0.4,False
72,72,80,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.0,0.5,0.25,0.5,False
73,73,81,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.25,0.5,0.2,0.25,0.25,True
74,74,82,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.25,0.0,0.25,0.0,0.4,True
75,75,84,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Nick Pivetta,1,Progressive Field,7,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.5,0.0,0.25,0.0,True
76,76,85,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.5,0.5,0.25,0.0,0.0,True
77,77,86,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.75,0.25,0.5,0.0,0.5,False
78,78,88,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.0,0.25,0.0,0.0,True
79,79,89,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Sandy Alcantara,0,loanDepot park,20,645261,1.88,6.14,8.01,0.93,0.195,0.25,0.25,0.333,0.0,0.0,False
80,80,90,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.25,0.0,0.0,0.0,1.0,False
81,81,91,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.333,0.25,0.25,0.25,0.4,False
82,82,92,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Paolo Espino,1,Globe Life Field,14,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.5,0.25,0.25,0.2,True
83,83,93,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Mitch Keller,1,Tropicana Field,21,656605,4.21,9.59,7.4,1.42,0.274,0.25,0.25,0.0,0.0,0.25,True
84,84,94,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.25,0.25,0.667,0.0,True
85,85,95,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Ian Anderson,0,Truist Park,12,666120,5.11,9.37,7.92,1.54,0.266,0.75,0.25,0.2,0.0,0.5,False
86,86,97,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Austin Voth,1,Guaranteed Rate Field,23,608723,3.19,8.84,8.84,1.28,0.25,0.2,0.6,0.2,1.0,0.0,False
87,87,98,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.333,0.75,0.0,0.0,0.25,False
88,88,99,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.667,0.6,0.5,0.333,0.2,True
89,89,100,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Alek Manoah,1,American Family Field,18,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.5,0.0,0.25,0.333,False
90,90,101,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,German Marquez,1,Target Field,26,608566,5.18,9.54,7.25,1.41,0.27,0.333,0.75,0.0,0.0,0.25,False
91,91,102,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Michael Lorenzen,0,Angel Stadium,4,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.5,0.5,0.0,0.0,True
92,92,103,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Justin Verlander,1,Yankee Stadium,6,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.0,0.5,0.2,0.0,False
93,93,104,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.2,0.25,0.5,0.75,False
94,94,106,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Alek Manoah,1,American Family Field,18,666201,2.56,7.16,8.15,1.02,0.217,0.5,0.5,0.0,0.0,0.5,True
95,95,107,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.5,0.25,0.0,0.5,0.8,True
96,96,108,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Rony Garcia,1,Chase Field,13,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.0,0.0,0.0,0.0,False
97,97,109,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.25,0.25,0.25,0.5,False
98,98,110,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Zack Greinke,0,Kauffman Stadium,5,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.0,0.0,0.0,0.0,True
99,99,111,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Cole Irvin,1,Kauffman Stadium,5,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.4,0.5,0.333,0.0,True
100,100,112,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.667,0.25,0.5,0.25,0.4,False
101,101,113,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.2,0.25,0.0,0.0,True
102,102,114,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.0,0.0,0.0,0.0,True
103,103,115,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Chris Flexen,1,Angel Stadium,4,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.25,0.25,0.0,1.0,False
104,104,116,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Taijuan Walker,1,loanDepot park,20,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.5,0.4,0.0,0.25,False
105,105,117,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Alex Cobb,0,Oracle Park,9,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.5,0.25,0.25,0.0,True
106,106,118,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Paolo Espino,1,Globe Life Field,14,502179,4.04,9.87,6.9,1.27,0.276,0.5,0.25,0.0,0.0,0.333,True
107,107,119,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.25,0.25,0.0,0.0,True
108,108,120,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.667,0.0,0.5,0.25,False
109,109,121,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.25,0.75,0.0,0.4,0.333,True
110,110,122,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Julio Urias,1,Truist Park,12,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.5,0.2,0.25,0.0,False
