,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
22,17929,Cedric Mullins II,BAL,27,0.266,0.324,0.399,0.8170000000000001,656775,110,Yusei Kikuchi,1.0,Oriole Park at Camden Yards,30.0,579328,5.13,8.20,10.03,1.49,.244,0.0,0.25,0.5,0.25,0.4,False
23,17982,Ty France,SEA,27,0.294,0.363,0.455,0.8340000000000001,664034,136,Jameson Taillon,1.0,T-Mobile Park,27.0,592791,3.95,8.50,7.76,1.14,.246,0.25,0.25,0.333,0.2,0.25,False
24,9241,Starling Marte,NYM,33,0.292,0.343,0.458,0.775,516782,121,Justin Dunn,1.0,Citi Field,22.0,643290,5.79,9.64,3.86,1.50,.263,0.0,0.333,0.0,0.2,0.25,True
25,13419,Christian Walker,ARI,31,0.213,0.313,0.456,0.774,572233,109,Tyler Beede,1.0,Chase Field,13.0,595881,3.49,7.91,6.05,1.32,.230,0.25,0.5,0.0,0.0,0.25,True
26,19612,Bo Bichette,TOR,24,0.262,0.302,0.433,0.7759999999999999,666182,141,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,.279,0.25,0.5,0.2,0.6,0.0,True
29,13066,Teoscar Hernandez,TOR,29,0.271,0.322,0.489,0.672,606192,141,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,.279,0.5,0.5,0.2,0.2,0.5,True
30,17273,Jorge Mateo,BAL,27,0.23,0.277,0.404,0.698,622761,110,Yusei Kikuchi,1.0,Oriole Park at Camden Yards,30.0,579328,5.13,8.20,10.03,1.49,.244,0.667,0.5,0.0,0.0,0.5,True
31,5827,Wilmer Flores,SFG,30,0.252,0.337,0.44,0.8270000000000001,527038,137,Blake Snell,0.0,Petco Park,31.0,605483,3.96,7.56,11.77,1.33,.226,0.0,0.25,0.0,0.333,0.333,True
32,16426,Thairo Estrada,SFG,26,0.268,0.317,0.416,0.815,642731,137,Blake Snell,0.0,Petco Park,31.0,605483,3.96,7.56,11.77,1.33,.226,0.25,0.0,0.2,0.5,0.75,True
33,14551,Anthony Santander,BAL,27,0.263,0.342,0.463,0.807,623993,110,Yusei Kikuchi,1.0,Oriole Park at Camden Yards,30.0,579328,5.13,8.20,10.03,1.49,.244,0.0,0.2,0.25,0.2,0.5,True
34,14854,Mike Yastrzemski,SFG,31,0.225,0.321,0.409,0.797,573262,137,Blake Snell,0.0,Petco Park,31.0,605483,3.96,7.56,11.77,1.33,.226,0.5,0.25,0.0,0.0,0.0,False
36,15491,J.P. Crawford,SEA,27,0.254,0.333,0.353,0.877,641487,136,Jameson Taillon,1.0,T-Mobile Park,27.0,592791,3.95,8.50,7.76,1.14,.246,0.0,0.0,0.25,0.25,0.5,True
37,13613,Ketel Marte,ARI,28,0.258,0.341,0.438,0.8059999999999999,606466,109,Tyler Beede,1.0,Chase Field,13.0,595881,3.49,7.91,6.05,1.32,.230,0.333,0.5,0.25,0.0,0.25,True
39,19363,Austin Hays,BAL,26,0.263,0.32,0.437,0.7759999999999999,669720,110,Yusei Kikuchi,1.0,Oriole Park at Camden Yards,30.0,579328,5.13,8.20,10.03,1.49,.244,0.0,0.333,0.0,0.2,0.333,True
40,16997,Gleyber Torres,NYY,25,0.249,0.302,0.441,0.7340000000000001,650402,147,Logan Gilbert,0.0,T-Mobile Park,27.0,669302,3.47,8.57,8.30,1.23,.248,0.6,0.0,0.25,0.0,0.0,True
41,19326,Bryan Reynolds,PIT,27,0.253,0.338,0.441,0.753,668804,134,Zac Gallen,0.0,Chase Field,13.0,668678,2.94,6.39,8.62,0.99,.197,0.5,0.0,0.25,0.5,0.75,True
42,18171,Seth Brown,OAK,29,0.235,0.293,0.455,0.733,664913,133,Jose Suarez,1.0,Oakland Coliseum,19.0,660761,4.04,8.52,8.81,1.38,.244,0.4,1.0,0.25,0.0,0.0,False
43,5038,Josh Donaldson,NYY,36,0.226,0.308,0.395,0.698,518626,147,Logan Gilbert,0.0,T-Mobile Park,27.0,669302,3.47,8.57,8.30,1.23,.248,0.25,0.0,0.5,0.0,0.667,True
44,8709,Elvis Andrus,OAK,33,0.237,0.298,0.365,0.807,462101,133,Jose Suarez,1.0,Oakland Coliseum,19.0,660761,4.04,8.52,8.81,1.38,.244,0.25,0.0,0.75,0.0,0.25,True
45,5297,Aaron Hicks,NYY,32,0.223,0.345,0.312,0.7609999999999999,543305,147,Logan Gilbert,0.0,T-Mobile Park,27.0,669302,3.47,8.57,8.30,1.23,.248,0.75,0.0,0.0,0.0,0.0,False
46,13602,Patrick Wisdom,CHC,30,0.22,0.318,0.441,0.667,621550,112,Anibal Sanchez,1.0,Wrigley Field,24.0,434671,7.20,10.20,6.60,1.60,.286,0.0,0.0,0.0,0.5,0.0,True
47,18564,Trent Grisham,SDP,25,0.197,0.296,0.365,0.773,663757,135,Alex Wood,1.0,Petco Park,31.0,622072,4.17,8.73,8.81,1.20,.254,0.0,0.0,0.0,0.0,0.25,False
48,19610,Keibert Ruiz,WSN,23,0.245,0.304,0.356,0.8590000000000001,660688,120,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,.247,0.0,0.0,0.0,0.333,0.5,True
50,15223,Adam Frazier,SEA,30,0.243,0.307,0.311,0.8759999999999999,624428,136,Jameson Taillon,1.0,T-Mobile Park,27.0,592791,3.95,8.50,7.76,1.14,.246,0.333,0.0,0.0,0.25,0.5,False
51,18373,Ryan Mountcastle,BAL,25,0.255,0.299,0.435,0.721,663624,110,Yusei Kikuchi,1.0,Oriole Park at Camden Yards,30.0,579328,5.13,8.20,10.03,1.49,.244,0.0,0.25,0.5,0.0,0.0,True
52,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Justin Dunn,1.0,Citi Field,22.0,643290,5.79,9.64,3.86,1.50,.263,0.25,0.5,0.0,0.0,0.25,False
54,13590,Jesse Winker,SEA,28,0.228,0.346,0.361,0.8170000000000001,608385,136,Jameson Taillon,1.0,T-Mobile Park,27.0,592791,3.95,8.50,7.76,1.14,.246,0.333,1.0,0.0,0.333,0.0,False
55,16512,Isiah Kiner-Falefa,NYY,27,0.265,0.31,0.311,0.893,643396,147,Logan Gilbert,0.0,T-Mobile Park,27.0,669302,3.47,8.57,8.30,1.23,.248,0.0,0.333,0.667,0.5,0.25,False
56,14894,Tony Kemp,OAK,30,0.22,0.293,0.312,0.8759999999999999,643393,133,Jose Suarez,1.0,Oakland Coliseum,19.0,660761,4.04,8.52,8.81,1.38,.244,0.0,0.25,0.25,0.0,0.0,False
57,22799,Geraldo Perdomo,ARI,22,0.2,0.295,0.279,0.81,672695,109,Tyler Beede,1.0,Chase Field,13.0,595881,3.49,7.91,6.05,1.32,.230,0.0,0.333,0.25,0.0,0.0,True
58,10556,Cesar Hernandez,WSN,32,0.239,0.303,0.305,0.813,514917,120,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,.247,0.75,0.0,0.0,0.5,0.0,True
59,4314,Joey Votto,CIN,38,0.217,0.335,0.391,0.7240000000000001,458015,113,Chris Bassitt,0.0,Citi Field,22.0,605135,3.39,7.75,8.93,1.12,.230,0.0,0.333,0.333,0.5,0.0,False
60,18607,Jared Walsh,LAA,28,0.222,0.269,0.387,0.755,665120,108,Cole Irvin,0.0,Oakland Coliseum,19.0,608344,2.92,7.59,6.13,1.03,.226,0.0,0.333,0.25,0.0,0.25,False
61,12179,Maikel Franco,WSN,29,0.231,0.258,0.347,0.7440000000000001,596748,120,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,.247,0.25,0.5,0.0,0.0,0.0,False
62,2434,Nelson Cruz,WSN,41,0.233,0.316,0.34,0.703,443558,120,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,.247,0.25,0.333,0.0,0.25,0.333,True
