,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Nick Pivetta,1,Yankee Stadium,6,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.0,0.0,0.2,True
1,1,1,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.25,0.667,1.0,0.8,0.8,True
2,2,2,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Michael Pineda,1,Progressive Field,7,501381,5.27,10.97,4.85,1.36,0.301,0.333,0.25,0.0,0.333,0.4,True
3,3,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.25,0.25,0.0,0.0,0.0,True
4,4,4,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Tyler Gilbert,1,Petco Park,31,656457,5.24,8.65,5.24,1.25,0.25,0.25,0.5,0.25,0.0,0.4,True
5,5,5,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Marcus Stroman,0,Wrigley Field,24,573186,4.2,8.17,8.39,1.16,0.239,0.25,0.2,0.25,0.6,0.2,True
6,6,6,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Paolo Espino,0,Nationals Park,29,502179,4.04,9.87,6.9,1.27,0.276,0.2,0.25,0.5,0.25,0.25,True
7,7,7,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.0,0.25,0.167,0.25,0.0,True
8,8,8,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.5,0.25,0.25,0.0,True
9,9,9,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.25,0.25,0.4,0.5,0.4,True
10,10,10,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.4,0.5,0.667,0.0,0.667,True
11,11,11,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Nick Pivetta,1,Yankee Stadium,6,601713,4.51,8.73,8.66,1.33,0.253,0.6,0.0,0.4,0.333,0.4,True
12,12,12,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Michael Pineda,1,Progressive Field,7,501381,5.27,10.97,4.85,1.36,0.301,0.667,0.667,0.0,0.0,0.333,False
13,13,13,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Logan Gilbert,1,Globe Life Field,14,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.333,0.333,0.2,0.25,True
14,14,14,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Marcus Stroman,0,Wrigley Field,24,573186,4.2,8.17,8.39,1.16,0.239,0.75,0.4,0.0,0.333,0.0,True
15,15,15,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Lance Lynn,1,Target Field,26,458681,5.88,9.96,9.35,1.29,0.269,0.667,0.5,0.0,0.0,0.25,True
16,16,16,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,1.0,0.667,0.25,0.5,0.2,False
17,17,17,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Marcus Stroman,0,Wrigley Field,24,573186,4.2,8.17,8.39,1.16,0.239,0.25,0.0,0.0,0.333,0.333,True
18,18,18,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Dylan Bundy,0,Target Field,26,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.5,0.5,0.333,0.4,True
19,19,19,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.0,0.8,0.25,0.25,True
