,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,13,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Carlos Hernandez,0.0,Kauffman Stadium,5.0,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.0,0.25,0.0,0.0,True
11,11,11,11,11,11,14,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Austin Gomber,1.0,Globe Life Field,14.0,596295,5.64,9.99,6.93,1.41,0.283,0.4,0.5,0.5,0.0,0.0,True
12,12,12,12,12,12,15,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.5,0.4,0.0,0.0,True
13,13,13,13,13,13,16,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.4,0.333,0.0,0.0,0.0,True
14,14,14,14,14,14,18,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Luis Patino,0.0,Tropicana Field,21.0,672715,6.75,13.5,3.38,2.0,0.353,0.0,0.0,0.25,0.0,0.0,True
15,15,15,15,15,15,19,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Alex Wood,0.0,Oracle Park,9.0,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.25,0.333,0.0,0.0,True
16,16,16,16,16,16,20,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.2,0.2,0.5,0.0,False
17,17,17,17,17,17,21,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.5,0.0,0.0,0.0,0.0,False
18,18,18,18,18,18,22,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.333,0.5,0.5,0.0,0.0,False
19,19,19,19,19,19,23,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.5,0.0,0.0,0.0,0.0,False
20,20,20,20,20,20,24,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Alex Wood,0.0,Oracle Park,9.0,622072,4.17,8.73,8.81,1.2,0.254,0.25,0.667,0.333,0.0,0.0,True
21,21,21,21,21,21,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Bruce Zimmermann,0.0,Oriole Park at Camden Yards,30.0,669145,5.85,11.84,6.12,1.48,0.322,0.333,0.25,0.4,0.0,0.0,False
22,22,22,22,22,22,28,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.667,0.667,0.0,0.0,True
23,23,23,23,23,23,29,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.0,0.0,0.0,True
24,24,24,24,24,24,30,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.6,0.5,0.0,0.0,False
25,25,25,25,25,25,31,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.25,1.0,0.0,0.0,0.0,True
26,26,26,26,26,26,32,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.4,0.4,0.0,0.0,0.0,True
27,27,27,27,27,27,33,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Austin Gomber,1.0,Globe Life Field,14.0,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.0,0.333,0.0,0.0,True
28,28,28,28,28,28,34,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Alex Wood,0.0,Oracle Park,9.0,622072,4.17,8.73,8.81,1.2,0.254,0.5,0.0,0.0,0.0,0.0,True
29,29,29,29,29,29,35,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Alek Manoah,1.0,Yankee Stadium,6.0,666201,2.56,7.16,8.15,1.02,0.217,0.333,0.25,0.333,0.0,0.0,False
30,30,30,30,30,30,36,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Elieser Hernandez,1.0,Angel Stadium,4.0,622694,6.0,9.33,8.83,1.39,0.26,0.25,0.0,0.2,0.0,0.0,True
31,31,31,31,31,31,37,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.4,0.2,0.0,0.0,True
32,32,32,32,32,32,38,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Paul Blackburn,1.0,Tropicana Field,21.0,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.25,0.0,0.0,0.0,False
33,33,33,33,33,33,39,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Carlos Hernandez,0.0,Kauffman Stadium,5.0,672578,9.09,13.9,4.81,2.14,0.359,0.8,0.25,0.25,0.0,0.0,True
34,34,34,34,34,34,40,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.5,0.5,0.0,0.0,False
35,35,35,35,35,35,41,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.5,0.25,0.0,0.0,False
36,36,36,36,36,36,42,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Austin Gomber,1.0,Globe Life Field,14.0,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,0.0,0.0,0.0,True
37,37,37,37,37,37,43,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.0,0.5,0.0,0.0,True
38,38,38,38,38,38,44,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Adrian Houser,1.0,Oriole Park at Camden Yards,30.0,605288,4.72,9.67,6.72,1.48,0.271,0.333,0.0,0.25,0.0,0.0,True
39,39,39,39,39,39,45,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Josh Rogers,1.0,Truist Park,12.0,642028,5.13,8.2,4.1,1.33,0.238,0.75,0.667,0.6,0.0,0.0,False
40,40,40,40,40,40,46,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.5,0.25,0.25,0.0,0.0,True
41,41,41,41,41,41,48,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.0,0.0,0.0,0.0,True
42,42,42,42,42,42,49,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Bruce Zimmermann,0.0,Oriole Park at Camden Yards,30.0,669145,5.85,11.84,6.12,1.48,0.322,0.667,0.5,0.0,0.0,0.0,True
43,43,43,43,43,43,50,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Nick Martinez,1.0,Oracle Park,9.0,607259,3.35,8.53,8.1,1.32,0.248,0.0,0.5,0.25,0.0,0.0,True
44,44,44,44,44,44,52,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Adrian Houser,1.0,Oriole Park at Camden Yards,30.0,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.333,0.333,0.0,0.0,True
45,45,45,45,45,45,53,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.0,0.5,0.0,0.0,False
46,46,46,46,46,46,54,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Adrian Houser,1.0,Oriole Park at Camden Yards,30.0,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.667,0.333,0.0,0.0,True
47,47,47,47,47,47,55,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.25,0.0,0.0,0.0,True
48,48,48,48,48,48,56,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.2,0.0,0.25,0.0,0.0,False
49,49,49,49,49,49,57,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.68,8.97,7.62,1.37,0.258,0.75,0.667,0.667,0.0,0.0,True
50,50,50,50,50,50,58,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.0,0.0,0.0,0.0,False
51,51,51,51,51,51,59,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.5,0.333,0.0,0.0,True
52,52,52,52,52,52,60,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.25,0.0,0.0,0.0,True
53,53,53,53,53,53,62,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.5,0.5,0.0,0.0,0.0,True
54,54,54,54,54,54,64,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Luis Patino,0.0,Tropicana Field,21.0,672715,6.75,13.5,3.38,2.0,0.353,0.25,0.0,0.25,0.0,0.0,True
55,55,55,55,55,55,65,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Alek Manoah,1.0,Yankee Stadium,6.0,666201,2.56,7.16,8.15,1.02,0.217,0.2,0.25,0.333,0.0,0.0,False
56,56,56,56,56,56,66,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Luis Patino,0.0,Tropicana Field,21.0,672715,6.75,13.5,3.38,2.0,0.353,0.25,0.333,0.0,0.0,0.0,True
57,57,57,57,57,57,67,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Adrian Houser,1.0,Oriole Park at Camden Yards,30.0,605288,4.72,9.67,6.72,1.48,0.271,0.333,0.0,0.0,0.0,0.0,False
58,58,58,58,58,58,68,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,1.0,0.0,0.0,0.0,0.0,True
59,59,59,59,59,59,69,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Alek Manoah,1.0,Yankee Stadium,6.0,666201,2.56,7.16,8.15,1.02,0.217,0.25,0.25,0.0,0.0,0.0,True
60,60,60,60,60,60,70,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Michael Lorenzen,0.0,Angel Stadium,4.0,547179,4.94,8.37,6.97,1.35,0.245,0.5,0.25,0.2,0.0,0.0,False
61,61,61,61,61,61,71,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Nick Martinez,1.0,Oracle Park,9.0,607259,3.35,8.53,8.1,1.32,0.248,0.0,0.0,0.0,0.0,0.0,True
62,62,62,62,62,62,72,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Huascar Ynoa,0.0,Truist Park,12.0,660623,13.5,14.85,10.8,2.55,0.355,0.0,0.5,0.5,0.0,0.0,True
63,63,63,63,63,63,73,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Aaron Civale,1.0,Kauffman Stadium,5.0,650644,6.17,10.67,8.67,1.46,0.295,1.0,0.333,0.5,0.0,0.0,True
64,64,64,64,64,64,74,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Carlos Hernandez,0.0,Kauffman Stadium,5.0,672578,9.09,13.9,4.81,2.14,0.359,0.2,0.0,0.5,0.0,0.0,True
65,65,65,65,65,65,75,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.0,0.25,0.0,0.0,True
66,66,66,66,66,66,76,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Adrian Houser,1.0,Oriole Park at Camden Yards,30.0,605288,4.72,9.67,6.72,1.48,0.271,0.5,0.5,0.25,0.0,0.0,False
67,67,67,67,67,67,77,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Alex Wood,0.0,Oracle Park,9.0,622072,4.17,8.73,8.81,1.2,0.254,0.2,0.0,0.25,0.25,0.0,True
68,68,68,68,68,68,78,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Matt Manning,0.0,Comerica Park,25.0,666159,2.25,6.75,5.4,1.1,0.214,0.25,0.25,0.2,0.0,0.0,True
69,69,69,69,69,69,79,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Ranger Suarez,0.0,Citizens Bank Park,16.0,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.333,0.25,0.0,0.0,True
70,70,70,70,70,70,80,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.4,0.2,0.0,0.0,0.0,False
71,71,71,71,71,71,81,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Michael Wacha,1.0,Comerica Park,25.0,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.25,0.333,0.0,0.0,True
72,72,72,72,72,72,82,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Austin Gomber,1.0,Globe Life Field,14.0,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.5,0.4,0.0,0.0,True
73,73,73,73,73,73,84,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Matt Manning,0.0,Comerica Park,25.0,666159,2.25,6.75,5.4,1.1,0.214,0.333,0.667,0.4,0.0,0.0,False
74,74,74,74,74,74,85,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Michael Lorenzen,0.0,Angel Stadium,4.0,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.25,0.0,0.0,False
75,75,75,75,75,75,86,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Michael Wacha,1.0,Comerica Park,25.0,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.5,0.4,0.0,0.0,True
76,76,76,76,76,76,87,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Bruce Zimmermann,0.0,Oriole Park at Camden Yards,30.0,669145,5.85,11.84,6.12,1.48,0.322,0.333,0.5,0.0,0.0,0.0,False
77,77,77,77,77,77,88,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Chris Flexen,1.0,Target Field,26.0,623167,3.92,9.0,6.23,1.37,0.257,0.5,0.333,0.0,0.0,0.0,True
78,78,78,78,78,78,89,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.5,0.0,0.0,False
79,79,79,79,79,79,91,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.2,0.0,0.0,0.0,False
80,80,80,80,80,80,93,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Bruce Zimmermann,0.0,Oriole Park at Camden Yards,30.0,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.333,0.4,0.0,0.0,True
81,81,81,81,81,81,94,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.5,0.333,0.0,0.0,True
82,82,82,82,82,82,95,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.667,0.0,0.0,0.0,0.0,True
83,83,83,83,83,83,96,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Luis Patino,0.0,Tropicana Field,21.0,672715,6.75,13.5,3.38,2.0,0.353,0.6,0.0,0.25,0.0,0.0,True
84,84,84,84,84,84,97,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Aaron Civale,1.0,Kauffman Stadium,5.0,650644,6.17,10.67,8.67,1.46,0.295,0.5,0.25,0.0,0.0,0.0,False
85,85,85,85,85,85,98,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Michael Lorenzen,0.0,Angel Stadium,4.0,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.0,0.2,0.0,0.0,False
86,86,86,86,86,86,99,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Huascar Ynoa,0.0,Truist Park,12.0,660623,13.5,14.85,10.8,2.55,0.355,0.0,0.25,0.25,0.25,0.0,True
87,87,87,87,87,87,100,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Elieser Hernandez,1.0,Angel Stadium,4.0,622694,6.0,9.33,8.83,1.39,0.26,0.25,0.5,0.6,0.0,0.0,False
88,88,88,88,88,88,102,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Austin Gomber,1.0,Globe Life Field,14.0,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.0,0.0,0.0,0.0,False
89,89,89,89,89,89,103,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Huascar Ynoa,0.0,Truist Park,12.0,660623,13.5,14.85,10.8,2.55,0.355,0.5,0.0,0.25,0.0,0.0,True
90,90,90,90,90,90,104,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Huascar Ynoa,0.0,Truist Park,12.0,660623,13.5,14.85,10.8,2.55,0.355,0.333,0.0,0.0,0.0,0.0,True
91,91,91,91,91,91,105,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Michael Wacha,1.0,Comerica Park,25.0,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.333,0.25,0.0,0.0,True
92,92,92,92,92,92,106,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.25,0.25,0.0,0.0,True
93,93,93,93,93,93,107,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Josh Rogers,1.0,Truist Park,12.0,642028,5.13,8.2,4.1,1.33,0.238,0.0,0.75,0.25,0.0,0.0,True
