,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.4,0.0,0.333,0.0,0.5,False
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.667,0.25,0.0,0.0,0.2,True
2,2,2,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.2,0.25,1.0,0.5,0.75,True
3,3,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Cal Quantrill,1,Dodger Stadium,17,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.333,0.0,0.0,0.4,True
4,4,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.5,0.25,0.4,0.25,True
5,5,6,19556,Yordan Alvarez,HOU,25,0.297,0.403,0.63,0.802,670541,117,Johnny Cueto,1,Minute Maid Park,32,456501,2.91,8.62,6.0,1.19,0.256,0.5,0.25,0.0,0.5,0.75,False
6,6,7,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.25,0.6,0.75,0.0,0.25,True
7,7,8,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.333,0.25,0.0,0.25,0.0,True
8,8,9,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.6,0.0,0.0,0.0,False
9,9,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Dakota Hudson,1,Fenway Park,3,641712,4.2,8.57,4.8,1.39,0.262,0.667,0.0,0.333,0.2,0.333,False
10,10,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Cal Quantrill,1,Dodger Stadium,17,615698,3.88,9.0,5.78,1.28,0.265,0.6,0.333,0.25,0.25,0.2,True
11,11,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Dakota Hudson,1,Fenway Park,3,641712,4.2,8.57,4.8,1.39,0.262,0.75,0.2,0.75,1.0,0.333,True
12,12,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.6,0.0,0.0,0.25,0.333,False
13,13,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.4,0.25,0.6,0.2,0.4,True
14,14,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Johnny Cueto,1,Minute Maid Park,32,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.0,0.2,0.25,0.6,True
15,15,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.5,0.25,0.333,0.0,False
16,16,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Rony Garcia,0,Comerica Park,25,665621,4.41,7.06,8.47,1.04,0.213,0.667,0.0,0.333,0.25,0.4,True
