,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,2,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Lance Lynn,1.0,Progressive Field,7.0,458681,5.88,9.96,9.35,1.29,0.269,0.25,0.75,0.25,0.0,0.333,False
1,1,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Max Scherzer,1.0,Truist Park,12.0,453286,1.98,6.49,11.29,0.9,0.2,0.5,0.0,0.6,0.25,0.0,False
2,2,4,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Jose Urena,0.0,Coors Field,1.0,570632,4.86,9.97,4.62,1.62,0.287,0.0,0.0,0.333,0.25,0.2,True
3,3,5,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.2,0.25,0.2,0.25,0.0,True
4,4,6,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Max Scherzer,1.0,Truist Park,12.0,453286,1.98,6.49,11.29,0.9,0.2,0.5,0.667,0.2,0.5,0.667,True
5,5,8,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Matt Wisler,0.0,Tropicana Field,21.0,605538,2.36,6.21,7.29,1.02,0.192,0.5,0.5,0.0,0.0,0.0,True
6,6,9,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Miles Mikolas,0.0,Busch Stadium,15.0,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.0,0.333,0.0,0.5,True
7,7,10,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Aaron Nola,1.0,Busch Stadium,15.0,605400,3.17,7.28,9.77,0.95,0.219,0.25,0.0,0.0,0.0,0.25,False
8,8,11,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Lance Lynn,1.0,Progressive Field,7.0,458681,5.88,9.96,9.35,1.29,0.269,0.0,0.5,0.0,0.0,0.0,False
9,9,12,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Adrian Martinez,1.0,Globe Life Field,14.0,661309,6.08,10.27,7.23,1.44,0.284,0.667,0.667,0.667,0.0,0.6,True
10,10,13,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.0,0.2,0.333,0.6,True
11,11,15,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Cal Quantrill,0.0,Progressive Field,7.0,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.5,0.4,0.25,0.4,True
12,12,16,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Spencer Howard,0.0,Globe Life Field,14.0,675921,7.41,11.95,7.65,1.73,0.309,0.25,0.5,0.25,0.0,0.333,True
13,13,17,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Jose Urena,0.0,Coors Field,1.0,570632,4.86,9.97,4.62,1.62,0.287,0.0,0.0,0.4,0.0,0.0,True
14,14,18,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.25,0.25,0.0,0.0,0.8,True
15,15,21,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Trevor Rogers,0.0,loanDepot park,20.0,669432,5.85,10.16,8.52,1.6,0.283,0.75,0.0,0.0,0.2,0.0,True
16,16,22,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Miles Mikolas,0.0,Busch Stadium,15.0,571945,3.5,8.09,6.88,1.09,0.239,0.5,0.0,0.25,0.333,0.0,True
17,17,23,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Adrian Martinez,1.0,Globe Life Field,14.0,661309,6.08,10.27,7.23,1.44,0.284,0.0,0.0,0.75,0.0,0.0,False
18,18,26,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Cal Quantrill,0.0,Progressive Field,7.0,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.333,0.4,0.25,0.5,False
19,19,27,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Lance Lynn,1.0,Progressive Field,7.0,458681,5.88,9.96,9.35,1.29,0.269,0.0,0.6,0.25,0.0,0.0,True
20,20,28,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.0,0.25,0.0,0.75,False
21,21,29,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Adrian Martinez,1.0,Globe Life Field,14.0,661309,6.08,10.27,7.23,1.44,0.284,0.25,0.5,0.0,0.0,0.4,False
22,22,30,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Alex Cobb,0.0,Oracle Park,9.0,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.0,0.5,0.5,0.0,True
23,23,31,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Cal Quantrill,0.0,Progressive Field,7.0,615698,3.88,9.0,5.78,1.28,0.265,0.4,0.5,0.25,0.0,0.0,True
24,24,32,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Max Scherzer,1.0,Truist Park,12.0,453286,1.98,6.49,11.29,0.9,0.2,0.2,0.0,0.5,0.4,0.0,False
25,25,33,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Sean Manaea,1.0,Coors Field,1.0,640455,4.74,8.53,9.32,1.32,0.247,0.5,0.25,0.0,0.25,0.25,False
26,26,34,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Merrill Kelly,1.0,Oracle Park,9.0,518876,2.86,7.48,7.41,1.13,0.226,0.667,0.25,0.0,0.0,1.0,True
