,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.25,0.0,0.667,0.0,0.25,True
11,11,11,11,11,11,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.5,0.2,0.0,0.25,0.4,True
12,12,12,12,12,12,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.4,0.25,0.2,0.0,0.667,False
13,13,13,13,13,13,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.25,0.25,0.25,True
14,14,14,14,14,14,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.333,0.5,0.667,0.5,0.5,True
15,15,15,15,15,15,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.4,0.333,0.0,0.5,0.5,False
16,16,16,16,16,16,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Brad Keller,1,Globe Life Field,14,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.0,0.0,0.0,0.25,True
17,17,17,17,17,17,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.667,0.333,0.2,0.333,0.25,True
18,18,18,18,18,20,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.667,0.0,0.0,True
19,19,19,19,19,21,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Cal Quantrill,1,Guaranteed Rate Field,23,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.25,0.4,0.25,0.5,False
20,20,20,20,20,23,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Wade Miley,1,Petco Park,31,489119,2.84,7.11,5.68,1.21,0.214,0.0,0.333,0.25,0.0,0.25,True
21,21,21,21,21,24,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.6,0.0,0.5,0.25,0.5,True
22,22,22,22,22,25,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.75,0.0,0.25,0.5,True
23,23,23,23,23,26,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Mike Clevinger,0,Petco Park,31,605182,3.6,7.75,8.58,1.12,0.226,0.75,0.333,0.0,0.75,0.0,True
24,24,24,24,24,27,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Mike Clevinger,0,Petco Park,31,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.25,0.25,0.667,0.25,True
25,25,25,25,25,28,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.25,0.25,0.5,0.25,True
26,26,26,26,26,29,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.667,0.0,0.0,0.5,True
27,27,27,27,27,30,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.333,0.0,0.0,0.25,1.0,True
28,28,28,28,28,31,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.0,0.25,0.0,0.5,False
29,29,29,29,29,32,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.0,0.0,0.25,0.333,0.0,True
30,30,30,30,30,33,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Wade Miley,1,Petco Park,31,489119,2.84,7.11,5.68,1.21,0.214,0.0,0.25,0.333,0.0,0.0,True
31,31,31,31,31,36,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Tony Gonsolin,1,PNC Park,10,664062,2.3,5.66,8.37,0.89,0.178,0.6,0.6,0.25,0.0,0.0,True
32,32,32,32,32,37,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.6,0.25,0.0,0.0,0.25,True
33,33,33,33,33,38,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Mike Clevinger,0,Petco Park,31,605182,3.6,7.75,8.58,1.12,0.226,0.5,0.0,0.0,0.0,0.333,True
34,34,34,34,34,39,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Aaron Nola,1,T-Mobile Park,27,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.0,0.667,0.25,True
35,35,35,35,35,40,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Aaron Nola,1,T-Mobile Park,27,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.2,0.25,0.25,0.25,True
36,36,36,36,36,42,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.333,0.333,0.4,0.0,0.0,True
37,37,37,37,37,43,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Brad Keller,1,Globe Life Field,14,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.25,0.5,0.0,0.0,True
38,38,38,38,38,44,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Wade Miley,1,Petco Park,31,489119,2.84,7.11,5.68,1.21,0.214,0.0,0.0,0.0,0.0,0.0,False
39,39,39,39,39,45,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.25,0.0,0.333,0.0,0.2,False
40,40,40,40,40,46,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Corey Kluber,1,Angel Stadium,4,446372,4.05,9.08,8.03,1.15,0.26,0.75,0.25,0.25,0.0,0.5,True
41,41,41,41,41,47,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.667,0.0,0.6,0.4,0.5,False
42,42,42,42,42,48,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Cal Quantrill,1,Guaranteed Rate Field,23,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.25,0.4,0.25,0.667,True
43,43,43,43,43,49,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.0,0.0,0.4,0.333,False
44,44,44,44,44,50,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.6,0.25,0.0,0.0,0.333,True
45,45,45,45,45,51,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.25,0.0,0.6,0.333,True
46,46,46,46,46,52,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.25,0.0,0.5,0.25,0.333,True
47,47,47,47,47,53,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Brad Keller,1,Globe Life Field,14,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.0,0.5,0.667,0.4,False
48,48,48,48,48,54,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.0,0.0,0.25,0.75,False
49,49,49,49,49,55,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Jesus Luzardo,1,Chase Field,13,666200,3.29,4.83,11.41,0.95,0.152,0.667,0.0,0.667,0.0,0.0,True
50,50,50,50,50,56,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Cal Quantrill,1,Guaranteed Rate Field,23,615698,3.88,9.0,5.78,1.28,0.265,0.2,0.5,0.6,0.0,0.333,True
51,51,51,51,51,57,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Packy Naughton,0,Busch Stadium,15,676050,4.94,9.22,8.89,1.24,0.259,0.0,0.4,0.2,0.667,0.4,True
52,52,52,52,52,58,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Garrett Whitlock,1,Truist Park,12,676477,3.13,7.39,8.81,1.01,0.219,0.2,0.0,0.0,0.0,0.5,True
53,53,53,53,53,59,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.0,0.667,0.25,0.5,True
54,54,54,54,54,61,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Justin Verlander,1,Target Field,26,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.75,0.333,0.25,0.333,False
55,55,55,55,55,62,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Antonio Senzatela,1,Oracle Park,9,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.0,0.25,0.5,0.0,True
56,56,56,56,56,63,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Packy Naughton,0,Busch Stadium,15,676050,4.94,9.22,8.89,1.24,0.259,0.25,0.25,0.25,0.667,0.25,True
57,57,57,57,57,64,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.5,0.25,0.25,0.333,False
58,58,58,58,58,65,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Jesus Luzardo,1,Chase Field,13,666200,3.29,4.83,11.41,0.95,0.152,0.5,0.75,0.333,0.333,1.0,False
59,59,59,59,59,66,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Packy Naughton,0,Busch Stadium,15,676050,4.94,9.22,8.89,1.24,0.259,0.333,0.0,0.25,0.333,0.0,True
60,60,60,60,60,67,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.75,0.667,0.25,0.333,0.333,True
61,61,61,61,61,69,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.25,0.333,0.0,False
62,62,62,62,62,70,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Justin Verlander,1,Target Field,26,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.0,0.0,0.75,0.0,False
63,63,63,63,63,71,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.333,0.5,0.333,0.5,0.0,True
64,64,64,64,64,73,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.5,0.0,0.0,False
65,65,65,65,65,74,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Aaron Nola,1,T-Mobile Park,27,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.333,0.5,0.0,False
66,66,66,66,66,75,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Tony Gonsolin,1,PNC Park,10,664062,2.3,5.66,8.37,0.89,0.178,0.5,0.333,0.0,0.4,0.4,True
67,67,67,67,67,76,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Tarik Skubal,1,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.667,0.0,0.0,0.25,False
68,68,68,68,68,77,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.333,0.25,0.333,0.2,0.25,False
69,69,69,69,69,78,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Tarik Skubal,1,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.25,0.333,0.333,0.0,True
70,70,70,70,70,79,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Packy Naughton,0,Busch Stadium,15,676050,4.94,9.22,8.89,1.24,0.259,0.667,1.0,0.333,0.5,0.333,False
71,71,71,71,71,80,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.0,0.2,0.0,0.25,True
72,72,72,72,72,81,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.4,0.5,0.25,0.4,0.0,False
73,73,73,73,73,82,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.75,0.25,0.0,0.25,True
74,74,74,74,74,83,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.0,0.667,0.0,False
75,75,75,75,75,84,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.0,0.5,0.25,0.25,True
76,76,76,76,76,85,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Antonio Senzatela,1,Oracle Park,9,622608,4.68,12.97,5.31,1.68,0.351,0.2,0.5,0.5,0.0,0.5,True
77,77,77,77,77,87,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.0,0.0,0.333,0.0,False
78,78,78,78,78,88,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.0,0.0,0.667,0.25,False
79,79,79,79,79,89,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.0,0.0,0.0,0.25,True
80,80,80,80,80,90,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Mike Clevinger,0,Petco Park,31,605182,3.6,7.75,8.58,1.12,0.226,0.25,0.0,0.0,0.667,0.0,False
81,81,81,81,81,91,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Packy Naughton,0,Busch Stadium,15,676050,4.94,9.22,8.89,1.24,0.259,0.25,0.8,0.25,0.5,0.5,False
82,82,82,82,82,93,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.2,0.25,0.25,0.2,True
83,83,83,83,83,94,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.0,0.333,0.25,False
84,84,84,84,84,95,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Aaron Nola,1,T-Mobile Park,27,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.667,0.5,0.333,0.0,True
85,85,85,85,85,96,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Frankie Montas,0,Comerica Park,25,593423,18.0,15.0,6.0,2.67,0.385,0.25,0.333,0.0,0.0,0.0,True
86,86,86,86,86,97,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Brad Keller,1,Globe Life Field,14,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.0,0.2,0.0,0.333,False
87,87,87,87,87,98,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.333,0.2,0.8,0.0,False
88,88,88,88,88,99,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.0,0.25,0.0,0.0,True
89,89,89,89,89,100,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Bryse Wilson,0,PNC Park,10,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.0,0.0,0.0,0.5,True
90,90,90,90,90,101,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.333,0.25,0.0,0.333,True
91,91,91,91,91,103,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Freddy Peralta,1,Great American Ball Park,8,642547,4.37,7.42,10.84,1.14,0.219,0.25,0.0,0.0,0.0,0.0,True
92,92,92,92,92,104,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Frankie Montas,0,Comerica Park,25,593423,18.0,15.0,6.0,2.67,0.385,0.25,0.0,0.4,0.25,0.0,True
93,93,93,93,93,105,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Justin Verlander,1,Target Field,26,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.25,0.0,0.0,0.25,True
94,94,94,94,94,106,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Aaron Nola,1,T-Mobile Park,27,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.25,0.0,0.4,0.25,True
95,95,95,95,95,107,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Yusei Kikuchi,1,Yankee Stadium,6,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.0,0.0,0.25,0.5,False
96,96,96,96,96,108,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.25,0.0,0.0,0.25,0.25,False
97,97,97,97,97,109,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.167,0.333,0.667,0.25,0.0,True
98,98,98,98,98,110,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.75,0.25,0.2,0.25,0.25,True
99,99,99,99,99,111,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Jesus Luzardo,1,Chase Field,13,666200,3.29,4.83,11.41,0.95,0.152,0.0,0.0,0.25,0.25,0.0,True
100,100,100,100,100,114,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.5,0.25,1.0,0.5,True
101,101,101,101,101,115,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.5,0.0,0.25,0.25,False
102,102,102,102,102,116,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Carlos Carrasco,1,Nationals Park,29,471911,3.76,9.19,8.9,1.28,0.266,0.6,0.0,0.25,0.2,0.5,False
103,103,103,103,103,117,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.0,0.0,0.0,0.25,0.333,True
104,104,104,104,104,118,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Corey Kluber,1,Angel Stadium,4,446372,4.05,9.08,8.03,1.15,0.26,0.25,0.333,0.5,0.25,0.5,True
105,105,105,105,105,119,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.5,0.2,0.25,0.0,0.0,True
106,106,106,106,106,121,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Brad Keller,1,Globe Life Field,14,641745,4.45,8.97,6.03,1.37,0.259,0.0,1.0,0.25,0.25,0.0,True
107,107,107,107,107,122,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Carlos Carrasco,1,Nationals Park,29,471911,3.76,9.19,8.9,1.28,0.266,0.5,0.2,0.25,0.0,0.0,True
108,108,108,108,108,123,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Carlos Carrasco,1,Nationals Park,29,471911,3.76,9.19,8.9,1.28,0.266,0.25,0.5,0.0,0.6,0.0,True
109,109,109,109,109,124,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Frankie Montas,0,Comerica Park,25,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.25,0.0,0.75,True
110,110,110,110,110,125,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.75,0.0,0.25,0.333,0.75,True
111,111,111,111,111,126,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Garrett Whitlock,1,Truist Park,12,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.25,0.0,0.2,0.0,False
