,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
15,15,15,15,15,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.25,0.0,0.6,True
16,16,16,16,16,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.2,0.25,0.0,0.25,0.2,True
17,17,17,17,17,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.25,0.4,0.25,0.0,0.4,True
18,18,18,18,18,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Connor Overton,1,Progressive Field,7,656818,1.82,5.47,3.65,0.89,0.185,0.333,0.25,0.25,0.0,0.4,True
19,19,19,19,19,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Reid Detmers,1,Globe Life Field,14,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.333,0.25,0.0,0.0,True
20,20,20,20,20,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Miles Mikolas,1,Citi Field,22,571945,3.5,8.09,6.88,1.09,0.239,0.4,0.25,0.667,0.5,0.6,True
21,21,21,21,21,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Tyler Gilbert,1,Dodger Stadium,17,656457,5.24,8.65,5.24,1.25,0.25,0.0,0.25,0.333,0.75,0.25,True
22,22,22,22,22,23,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Miles Mikolas,1,Citi Field,22,571945,3.5,8.09,6.88,1.09,0.239,0.25,0.0,0.25,0.0,0.25,True
23,23,23,23,23,24,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Dylan Bundy,1,Oakland Coliseum,19,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.0,0.0,0.0,True
24,24,24,24,24,25,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,0.167,0.0,0.6,True
25,25,25,25,25,26,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Miles Mikolas,1,Citi Field,22,571945,3.5,8.09,6.88,1.09,0.239,0.2,0.333,0.0,0.0,0.5,False
26,26,26,26,26,27,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,1.0,0.333,0.0,0.0,0.5,True
27,27,27,27,27,28,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.4,0.0,0.0,0.0,0.667,False
28,28,28,28,28,30,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.333,0.25,0.2,0.25,0.25,True
29,29,29,29,29,31,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Tyler Gilbert,1,Dodger Stadium,17,656457,5.24,8.65,5.24,1.25,0.25,0.25,0.333,0.0,0.0,0.25,True
30,30,30,30,30,32,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.0,0.0,0.0,0.333,0.0,True
31,31,31,31,31,33,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.333,0.0,0.0,0.333,0.0,False
32,32,32,32,32,34,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.0,0.4,0.0,0.333,0.5,True
33,33,33,33,33,35,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.0,0.2,0.5,0.4,True
34,34,34,34,34,37,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Taylor Hearn,0,Globe Life Field,14,621368,5.21,10.17,8.48,1.59,0.28,0.4,0.4,1.0,0.25,0.5,True
35,35,35,35,35,39,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Mike Clevinger,1,Citizens Bank Park,16,605182,3.6,7.75,8.58,1.12,0.226,0.25,0.75,0.167,0.2,0.5,False
36,36,36,36,36,40,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,1.0,0.0,0.333,0.0,0.0,True
37,37,37,37,37,41,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.333,0.0,0.333,0.25,0.0,True
38,38,38,38,38,42,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.4,0.4,0.333,0.5,False
39,39,39,39,39,43,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.5,0.5,0.4,0.0,0.667,False
40,40,40,40,40,44,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.0,0.0,0.0,0.5,True
41,41,41,41,41,45,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Reid Detmers,1,Globe Life Field,14,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.5,0.0,0.25,0.0,True
42,42,42,42,42,46,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.4,0.0,0.6,0.25,0.0,False
43,43,43,43,43,47,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.2,0.0,0.25,0.2,0.333,True
44,44,44,44,44,48,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Taylor Hearn,0,Globe Life Field,14,621368,5.21,10.17,8.48,1.59,0.28,0.25,0.667,0.5,0.2,0.0,True
45,45,45,45,45,50,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Connor Overton,1,Progressive Field,7,656818,1.82,5.47,3.65,0.89,0.185,0.25,0.0,0.4,0.75,0.6,False
46,46,46,46,46,51,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.6,0.0,0.0,0.0,0.6,True
47,47,47,47,47,52,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.4,0.0,0.667,0.4,0.0,True
48,48,48,48,48,53,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Reid Detmers,1,Globe Life Field,14,672282,3.44,6.27,8.29,1.04,0.196,0.333,0.25,0.0,0.0,0.0,False
49,49,49,49,49,54,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.0,0.4,0.0,0.25,False
50,50,50,50,50,55,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jameson Taillon,1,Oriole Park at Camden Yards,30,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.0,0.25,0.4,0.25,True
51,51,51,51,51,56,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.0,0.25,0.25,0.0,0.25,False
52,52,52,52,52,57,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.5,0.25,0.25,0.6,0.0,True
53,53,53,53,53,58,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.25,1.0,0.0,0.25,True
54,54,54,54,54,59,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.25,0.0,0.25,0.25,0.25,False
55,55,55,55,55,60,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Tucker Davidson,1,American Family Field,18,656353,13.5,13.5,2.25,2.75,0.333,0.0,0.0,0.25,0.25,0.8,False
56,56,56,56,56,61,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.667,0.0,0.0,0.4,0.4,True
57,57,57,57,57,62,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.4,0.0,0.0,0.25,0.25,True
58,58,58,58,58,64,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Mike Clevinger,1,Citizens Bank Park,16,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.25,0.2,0.333,0.0,False
59,59,59,59,59,65,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jameson Taillon,1,Oriole Park at Camden Yards,30,592791,3.95,8.5,7.76,1.14,0.246,0.5,0.0,0.0,0.2,0.0,False
60,60,60,60,60,66,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.0,0.25,0.25,0.0,0.4,True
61,61,61,61,61,68,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Miles Mikolas,1,Citi Field,22,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.0,0.75,0.0,0.0,True
62,62,62,62,62,69,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.0,0.75,0.0,0.333,True
63,63,63,63,63,70,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.333,0.667,0.333,0.25,True
64,64,64,64,64,71,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.25,0.4,0.5,0.6,0.25,True
65,65,65,65,65,72,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.667,0.0,0.4,1.0,0.5,True
66,66,66,66,66,73,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.2,0.25,0.25,0.5,False
67,67,67,67,67,74,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.0,0.0,0.0,True
68,68,68,68,68,75,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Dylan Bundy,1,Oakland Coliseum,19,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.0,0.0,0.0,0.0,True
69,69,69,69,69,76,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.75,0.0,0.25,0.4,0.4,True
70,70,70,70,70,77,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Dylan Bundy,1,Oakland Coliseum,19,605164,5.01,9.74,7.14,1.3,0.272,0.667,0.25,0.0,0.667,0.667,True
71,71,71,71,71,78,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jameson Taillon,1,Oriole Park at Camden Yards,30,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.0,0.0,0.667,1.0,False
72,72,72,72,72,79,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Tyler Gilbert,1,Dodger Stadium,17,656457,5.24,8.65,5.24,1.25,0.25,0.0,0.0,0.25,0.4,1.0,True
73,73,73,73,73,80,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Mike Clevinger,1,Citizens Bank Park,16,605182,3.6,7.75,8.58,1.12,0.226,0.4,0.25,0.4,0.25,0.5,True
74,74,74,74,74,81,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Tyler Gilbert,1,Dodger Stadium,17,656457,5.24,8.65,5.24,1.25,0.25,0.25,0.25,0.0,0.2,0.0,False
75,75,75,75,75,83,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.25,0.0,0.333,0.5,0.25,False
76,76,76,76,76,84,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Chad Kuhl,0,Coors Field,1,641771,5.16,9.7,6.64,1.52,0.273,0.25,0.0,0.0,0.5,0.0,True
77,77,77,77,77,85,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Cody Poteet,0,loanDepot park,20,547001,3.86,7.39,6.75,1.21,0.223,0.333,0.5,0.0,0.0,0.5,False
78,78,78,78,78,86,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Dylan Cease,1,Kauffman Stadium,5,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,0.0,0.2,0.0,True
79,79,79,79,79,87,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Connor Overton,1,Progressive Field,7,656818,1.82,5.47,3.65,0.89,0.185,0.25,0.2,0.0,0.0,0.0,True
80,80,80,80,80,88,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Logan Gilbert,1,Rogers Centre,2,669302,3.47,8.57,8.3,1.23,0.248,0.333,0.25,0.0,0.0,0.333,True
81,81,81,81,81,89,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.5,0.0,0.0,0.5,False
82,82,82,82,82,91,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Zach Eflin,0,Citizens Bank Park,16,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.25,1.0,0.0,0.0,True
83,83,83,83,83,92,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jose Urquidy,1,Fenway Park,3,664353,3.85,8.52,7.09,1.16,0.245,0.5,0.25,0.667,0.5,0.5,True
84,84,84,84,84,93,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Miles Mikolas,1,Citi Field,22,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.0,0.0,0.25,0.0,True
85,85,85,85,85,94,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,1.0,0.4,0.0,0.0,0.5,False
86,86,86,86,86,95,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.25,0.333,0.333,0.25,0.0,True
87,87,87,87,87,96,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Reid Detmers,1,Globe Life Field,14,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.0,0.333,0.0,0.0,True
88,88,88,88,88,97,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jose Urquidy,1,Fenway Park,3,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.0,0.333,0.333,0.25,True
89,89,89,89,89,98,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Tyler Gilbert,1,Dodger Stadium,17,656457,5.24,8.65,5.24,1.25,0.25,0.5,0.25,0.0,0.2,0.333,True
90,90,90,90,90,99,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.0,0.25,0.0,0.25,0.4,True
91,91,91,91,91,100,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.0,0.0,0.25,0.25,True
92,92,92,92,92,101,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.25,0.25,0.0,0.0,True
93,93,93,93,93,102,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Tucker Davidson,1,American Family Field,18,656353,13.5,13.5,2.25,2.75,0.333,0.0,0.5,0.25,0.0,0.25,False
94,94,94,94,94,104,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.25,0.4,0.5,0.333,0.25,True
95,95,95,95,95,105,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Spenser Watkins,0,Oriole Park at Camden Yards,30,657093,4.02,9.22,5.84,1.33,0.261,0.333,0.25,0.5,0.667,0.0,False
96,96,96,96,96,106,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.2,0.2,0.2,0.0,0.0,True
97,97,97,97,97,107,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Connor Overton,1,Progressive Field,7,656818,1.82,5.47,3.65,0.89,0.185,0.0,0.25,0.0,0.25,0.167,True
98,98,98,98,98,109,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.25,0.25,0.0,0.333,0.4,False
99,99,99,99,99,110,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Alex Cobb,1,Coors Field,1,502171,4.15,8.87,9.64,1.29,0.253,0.5,0.25,0.0,0.0,0.0,True
100,100,100,100,100,111,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Dylan Bundy,1,Oakland Coliseum,19,605164,5.01,9.74,7.14,1.3,0.272,0.25,0.0,0.0,0.333,0.0,True
101,101,101,101,101,112,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Dylan Cease,1,Kauffman Stadium,5,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.4,0.25,1.0,0.0,True
102,102,102,102,102,113,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.4,0.0,0.4,0.25,1.0,True
103,103,103,103,103,114,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Cody Poteet,0,loanDepot park,20,547001,3.86,7.39,6.75,1.21,0.223,0.333,0.0,0.0,0.25,0.0,True
104,104,104,104,104,115,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Nathan Eovaldi,0,Fenway Park,3,543135,4.23,9.51,8.94,1.23,0.263,0.0,0.75,0.75,0.5,0.2,True
105,105,105,105,105,116,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Taylor Hearn,0,Globe Life Field,14,621368,5.21,10.17,8.48,1.59,0.28,0.333,0.0,0.2,0.0,0.0,False
106,106,106,106,106,117,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.25,0.4,0.0,0.5,True
107,107,107,107,107,119,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Reid Detmers,1,Globe Life Field,14,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.5,0.25,0.75,0.333,True
108,108,108,108,108,120,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Cody Poteet,0,loanDepot park,20,547001,3.86,7.39,6.75,1.21,0.223,0.0,0.75,0.5,0.0,0.333,False
109,109,109,109,109,121,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Cody Poteet,0,loanDepot park,20,547001,3.86,7.39,6.75,1.21,0.223,0.0,0.0,0.4,0.25,0.0,True
110,110,110,110,110,122,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.25,0.667,0.667,0.5,0.25,False
111,111,111,111,111,123,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Mike Clevinger,1,Citizens Bank Park,16,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.25,0.333,0.0,0.0,True
112,112,112,112,112,124,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.5,0.25,0.25,0.2,0.0,True
