,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Shane McClanahan,1,Yankee Stadium,6,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.5,0.667,0.25,0.25,True
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Roansy Contreras,1,Busch Stadium,15,672710,3.78,8.46,9.0,1.38,0.244,0.0,0.0,0.2,0.667,0.5,True
2,2,2,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Roansy Contreras,1,Busch Stadium,15,672710,3.78,8.46,9.0,1.38,0.244,1.0,0.5,0.75,0.0,0.0,True
3,3,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.0,0.4,0.25,0.6,True
4,4,4,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.25,0.25,0.75,0.25,True
5,5,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.4,0.25,0.5,0.75,True
6,6,6,19556,Yordan Alvarez,HOU,25,0.297,0.403,0.63,0.802,670541,117,Tyson Miller,0,Globe Life Field,14,668338,18.0,15.0,0.0,3.0,0.357,0.0,0.5,0.75,0.0,0.6,True
7,7,7,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.25,0.0,0.2,0.25,0.0,False
8,8,8,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.0,0.0,0.0,0.5,0.0,True
9,9,9,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.0,0.25,0.0,0.0,False
10,10,10,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,James Kaprielian,1,Fenway Park,3,621076,4.38,7.97,6.28,1.32,0.235,0.2,0.333,0.333,0.25,0.0,True
11,11,11,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.25,0.2,0.25,0.25,True
12,12,12,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,James Kaprielian,1,Fenway Park,3,621076,4.38,7.97,6.28,1.32,0.235,1.0,0.333,0.5,0.25,0.25,True
13,13,13,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Daniel Castano,1,Citizens Bank Park,16,641447,4.04,10.6,5.05,1.43,0.292,0.2,0.0,0.75,0.0,0.0,False
14,14,14,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Shane McClanahan,1,Yankee Stadium,6,663556,2.24,5.89,11.29,0.83,0.184,0.25,0.333,0.167,0.4,0.0,False
15,15,15,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Roansy Contreras,1,Busch Stadium,15,672710,3.78,8.46,9.0,1.38,0.244,0.6,0.2,0.4,0.4,0.333,True
16,16,16,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Tyson Miller,0,Globe Life Field,14,668338,18.0,15.0,0.0,3.0,0.357,0.2,0.25,0.6,0.2,0.0,False
17,17,18,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Luis Garcia,1,Globe Life Field,14,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.4,0.0,0.2,0.25,True
18,18,19,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.5,0.25,0.0,0.5,0.0,True
19,19,20,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.4,0.0,0.4,0.5,False
20,20,21,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.333,0.6,0.25,0.25,True
21,21,22,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Corbin Burnes,1,Citi Field,22,669203,2.45,5.89,11.58,0.93,0.183,0.333,0.75,0.0,0.5,0.5,True
22,22,23,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Alex Faedo,0,Comerica Park,25,656412,5.53,10.57,7.38,1.64,0.293,0.25,0.75,0.2,0.2,0.333,True
23,23,25,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Bruce Zimmermann,1,Rogers Centre,2,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.2,0.0,0.0,0.5,True
24,24,26,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Ryan Weathers,1,Wrigley Field,24,677960,9.82,14.73,7.36,2.73,0.353,0.75,0.333,0.0,0.0,0.167,True
25,25,27,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Ryan Weathers,1,Wrigley Field,24,677960,9.82,14.73,7.36,2.73,0.353,0.25,0.0,0.25,0.333,0.0,True
26,26,28,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Bruce Zimmermann,1,Rogers Centre,2,669145,5.85,11.84,6.12,1.48,0.322,0.333,0.6,0.4,0.25,0.4,True
27,27,29,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Reid Detmers,1,Dodger Stadium,17,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.5,0.333,1.0,0.333,False
28,28,30,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Tyson Miller,0,Globe Life Field,14,668338,18.0,15.0,0.0,3.0,0.357,0.0,0.0,0.5,0.25,0.2,False
29,29,31,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Bruce Zimmermann,1,Rogers Centre,2,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.0,0.333,0.25,0.4,True
30,30,32,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Tyson Miller,0,Globe Life Field,14,668338,18.0,15.0,0.0,3.0,0.357,0.25,0.333,0.2,0.25,0.25,True
31,31,33,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.5,0.0,0.0,0.25,True
32,32,34,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Luis Castillo,1,Chase Field,13,622491,1.84,4.91,9.2,0.89,0.163,0.2,0.25,0.2,0.25,0.75,True
33,33,35,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.333,0.0,0.25,0.0,False
34,34,36,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Jack Flaherty,0,Busch Stadium,15,656427,5.62,9.0,6.75,2.13,0.25,0.0,0.25,0.0,0.25,0.0,True
35,35,37,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Daniel Castano,1,Citizens Bank Park,16,641447,4.04,10.6,5.05,1.43,0.292,0.8,0.5,0.0,0.5,0.75,True
36,36,38,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Ryan Weathers,1,Wrigley Field,24,677960,9.82,14.73,7.36,2.73,0.353,0.25,0.25,1.0,0.0,0.2,True
37,37,39,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Sonny Gray,1,T-Mobile Park,27,543243,3.19,7.29,8.43,1.11,0.219,0.25,0.0,0.0,0.667,0.2,True
38,38,40,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Sonny Gray,1,T-Mobile Park,27,543243,3.19,7.29,8.43,1.11,0.219,0.25,0.25,0.0,0.25,0.5,False
39,39,41,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.0,0.6,0.4,True
40,40,42,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Bruce Zimmermann,1,Rogers Centre,2,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.5,0.2,0.2,1.0,False
41,41,43,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Luis Garcia,1,Globe Life Field,14,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.25,0.75,0.4,0.5,True
42,42,44,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Shane McClanahan,1,Yankee Stadium,6,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.333,0.25,0.0,0.5,False
