,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
22,22,22,22,22,22,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Tyler Anderson,0.0,Dodger Stadium,17.0,542881,2.72,7.21,7.14,1.0,0.219,0.5,0.25,0.6,0.25,0.0,True
23,23,23,23,23,23,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Jose Urquidy,1.0,Target Field,26.0,664353,3.85,8.52,7.09,1.16,0.245,0.5,0.25,0.0,0.5,0.0,True
24,24,24,24,24,24,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.0,0.25,0.0,0.333,True
25,25,25,25,25,25,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Joan Adon,0.0,Nationals Park,29.0,672851,7.1,10.58,7.65,1.78,0.29,0.25,0.0,0.667,0.0,0.6,False
26,26,26,26,26,26,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Luis Gil,1.0,Guaranteed Rate Field,23.0,661563,9.0,11.25,11.25,1.75,0.294,0.5,0.25,0.25,0.4,0.25,True
27,27,27,27,27,27,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Luis Gil,1.0,Guaranteed Rate Field,23.0,661563,9.0,11.25,11.25,1.75,0.294,0.75,0.2,0.5,0.6,0.0,False
28,28,28,28,28,28,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.333,0.8,0.0,0.4,0.2,True
29,29,29,29,29,29,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jose Urquidy,1.0,Target Field,26.0,664353,3.85,8.52,7.09,1.16,0.245,0.5,0.0,0.333,0.75,0.333,True
30,30,30,30,30,30,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Bryan Baker,1.0,Busch Stadium,15.0,641329,4.4,9.0,9.6,1.44,0.257,0.25,0.333,0.5,0.2,1.0,True
31,31,31,31,31,31,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.25,0.25,0.25,0.25,0.25,True
32,32,32,32,32,32,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Tyler Anderson,0.0,Dodger Stadium,17.0,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.0,0.0,0.5,0.25,True
33,33,33,33,33,33,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.333,0.6,0.333,0.0,0.25,False
34,34,34,34,34,35,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Joan Adon,0.0,Nationals Park,29.0,672851,7.1,10.58,7.65,1.78,0.29,0.0,0.0,0.0,0.25,0.333,True
35,35,35,35,35,36,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Jose Urquidy,1.0,Target Field,26.0,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.0,0.25,0.0,0.0,False
36,36,36,36,36,37,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.5,0.0,0.0,0.5,0.0,True
37,37,37,37,37,38,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Connor Overton,1.0,PNC Park,10.0,656818,1.82,5.47,3.65,0.89,0.185,0.0,0.333,0.5,0.333,0.0,False
38,38,38,38,38,39,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.333,0.25,0.333,0.2,True
39,39,39,39,39,40,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Steven Matz,0.0,Busch Stadium,15.0,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.0,0.667,1.0,0.333,False
40,40,40,40,40,41,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Zack Wheeler,1.0,Dodger Stadium,17.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.8,0.0,0.0,0.0,True
41,41,41,41,41,42,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Tyler Anderson,0.0,Dodger Stadium,17.0,542881,2.72,7.21,7.14,1.0,0.219,0.5,0.0,0.4,0.5,0.25,True
42,42,42,42,42,43,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Zack Wheeler,1.0,Dodger Stadium,17.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.2,0.0,0.75,0.0,True
43,43,43,43,43,44,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,0.0,0.0,0.0,False
44,44,44,44,44,45,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Taijuan Walker,1.0,Nationals Park,29.0,592836,3.45,8.28,6.9,1.19,0.242,0.5,0.333,0.0,0.4,0.75,False
45,45,45,45,45,46,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.25,0.0,0.333,0.0,0.0,False
46,46,46,46,46,49,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,James Kaprielian,1.0,Comerica Park,25.0,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.667,0.25,0.25,0.333,False
47,47,47,47,47,50,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Zack Wheeler,1.0,Dodger Stadium,17.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.333,0.0,0.0,0.0,True
48,48,48,48,48,52,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,JT Brubaker,0.0,PNC Park,10.0,664141,4.49,10.05,9.22,1.52,0.275,0.0,0.25,0.25,0.0,0.0,False
49,49,49,49,49,53,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,James Kaprielian,1.0,Comerica Park,25.0,621076,4.38,7.97,6.28,1.32,0.235,0.25,0.0,0.2,0.25,0.0,False
50,50,50,50,50,56,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.667,0.0,0.25,0.5,False
51,51,51,51,51,57,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Taijuan Walker,1.0,Nationals Park,29.0,592836,3.45,8.28,6.9,1.19,0.242,0.75,0.0,0.6,0.0,0.25,False
52,52,52,52,52,60,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Taijuan Walker,1.0,Nationals Park,29.0,592836,3.45,8.28,6.9,1.19,0.242,0.333,0.5,0.5,0.2,0.25,False
53,53,53,53,53,61,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Taijuan Walker,1.0,Nationals Park,29.0,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.333,0.25,0.5,0.0,False
54,54,54,54,54,62,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,James Kaprielian,1.0,Comerica Park,25.0,621076,4.38,7.97,6.28,1.32,0.235,0.75,0.25,0.0,0.0,0.25,True
55,55,55,55,55,63,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Tyler Anderson,0.0,Dodger Stadium,17.0,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.333,0.75,0.0,0.25,False
