,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
16,16,16,16,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.5,0.5,0.667,0.333,0.25,True
17,17,17,17,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.0,0.0,0.0,0.25,False
18,18,18,19,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,1.0,0.0,0.0,0.0,0.0,True
19,19,19,21,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.0,0.5,0.25,0.5,0.667,True
20,20,20,23,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.5,0.2,0.0,0.25,0.0,True
21,21,21,24,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.6,0.25,0.0,0.0,0.333,True
22,22,22,25,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.5,0.667,0.0,0.75,0.5,True
23,23,23,26,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Adam Wainwright,1,Wrigley Field,24,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.4,0.333,0.5,0.5,True
24,24,24,27,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Adam Wainwright,1,Wrigley Field,24,425794,3.42,8.64,7.24,1.24,0.253,0.667,0.2,0.333,0.0,0.0,True
25,25,25,28,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.2,0.25,0.25,0.4,0.0,True
26,26,26,29,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.0,1.0,0.667,0.0,False
27,27,27,30,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.333,0.333,0.25,0.25,True
28,28,28,31,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.6,0.0,0.25,0.2,True
29,29,29,33,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.5,0.0,0.0,False
30,30,30,35,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Zac Gallen,1,PNC Park,10,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.4,0.25,0.25,0.6,True
31,31,31,36,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Patrick Sandoval,1,Citizens Bank Park,16,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.25,0.25,0.5,0.25,False
32,32,32,37,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Adam Wainwright,1,Wrigley Field,24,425794,3.42,8.64,7.24,1.24,0.253,0.333,0.5,0.667,0.5,0.333,True
33,33,33,38,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.5,0.333,0.2,0.25,0.25,True
34,34,34,39,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.0,0.75,0.667,True
35,35,35,40,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.333,0.5,0.0,0.0,0.4,True
36,36,36,41,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.25,0.25,0.4,0.333,0.0,True
37,37,37,42,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.2,0.25,0.0,0.333,False
38,38,38,43,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Rony Garcia,1,Yankee Stadium,6,665621,4.41,7.06,8.47,1.04,0.213,0.25,0.2,1.0,0.0,0.25,True
39,39,39,44,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.0,0.2,0.0,0.25,True
40,40,40,45,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.4,0.0,0.0,0.25,0.2,True
41,41,41,46,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.0,0.4,0.5,0.25,0.25,True
42,42,42,47,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Lucas Giolito,1,Tropicana Field,21,608337,4.91,9.99,10.16,1.5,0.283,0.5,1.0,0.5,0.5,0.25,True
43,43,43,48,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.0,0.2,0.4,0.4,0.2,True
44,44,44,49,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.4,0.25,0.2,0.0,0.5,False
45,45,45,50,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.25,0.5,0.0,True
46,46,46,51,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.6,0.25,0.4,0.667,0.5,False
47,47,47,52,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.667,0.0,0.75,0.333,False
48,48,48,54,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Zach Plesac,1,Oriole Park at Camden Yards,30,668676,4.49,9.39,6.9,1.35,0.262,0.0,0.0,0.5,0.4,0.0,False
49,49,49,55,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Ryan Feltner,0,Coors Field,1,663372,6.02,10.1,7.96,1.42,0.28,0.2,0.25,0.2,0.0,0.8,True
50,50,50,56,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.2,1.0,0.167,True
51,51,51,57,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Braxton Garrett,0,loanDepot park,20,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.75,0.0,0.25,0.167,True
52,52,52,58,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.333,0.2,0.0,0.25,0.0,True
53,53,53,59,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Mike Clevinger,1,American Family Field,18,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.0,0.0,0.4,0.0,False
54,54,54,60,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Braxton Garrett,0,loanDepot park,20,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.4,0.0,0.0,0.333,True
55,55,55,62,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Zach Plesac,1,Oriole Park at Camden Yards,30,668676,4.49,9.39,6.9,1.35,0.262,0.0,0.0,0.0,0.0,0.333,False
56,56,56,63,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Patrick Sandoval,1,Citizens Bank Park,16,663776,3.41,9.0,9.66,1.47,0.259,0.25,0.667,0.5,0.0,0.5,False
57,57,57,64,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.25,0.5,0.5,0.667,False
58,58,58,65,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Zach Plesac,1,Oriole Park at Camden Yards,30,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.333,0.2,0.5,0.5,False
59,59,59,68,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.0,0.0,0.8,0.5,True
60,60,60,70,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.5,0.0,0.6,0.25,0.0,True
61,61,61,71,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.2,0.0,0.2,0.6,0.333,True
62,62,62,72,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Rony Garcia,1,Yankee Stadium,6,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.0,0.5,0.5,0.75,True
63,63,63,73,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.333,0.25,0.25,0.0,True
64,64,64,74,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Zac Gallen,1,PNC Park,10,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.4,0.667,0.2,0.2,False
65,65,65,75,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Rich Hill,1,Oakland Coliseum,19,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.5,0.0,0.333,0.0,True
66,66,66,76,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Rony Garcia,1,Yankee Stadium,6,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.0,0.0,0.0,0.0,True
67,67,67,77,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Rich Hill,1,Oakland Coliseum,19,448179,4.75,9.39,6.84,1.35,0.266,0.333,0.0,0.5,0.5,0.0,True
68,68,68,78,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Zach Plesac,1,Oriole Park at Camden Yards,30,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.0,0.4,0.5,0.333,False
69,69,69,79,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.25,0.25,0.5,0.0,False
70,70,70,80,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Patrick Sandoval,1,Citizens Bank Park,16,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.0,0.0,0.25,0.0,True
71,71,71,81,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Trevor Williams,1,Dodger Stadium,17,592866,3.16,8.19,8.19,1.16,0.239,0.0,0.333,0.0,0.0,0.0,True
72,72,72,82,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Rony Garcia,1,Yankee Stadium,6,665621,4.41,7.06,8.47,1.04,0.213,0.333,0.333,0.0,0.75,0.0,False
73,73,73,83,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.5,0.6,0.0,0.5,0.5,True
74,74,74,84,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Braxton Garrett,0,loanDepot park,20,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.4,0.25,0.0,0.5,False
75,75,75,85,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.0,0.0,0.0,0.25,False
76,76,76,86,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Framber Valdez,1,Kauffman Stadium,5,664285,2.87,7.13,8.0,1.15,0.217,0.667,0.0,0.0,0.333,0.75,False
77,77,77,88,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Devin Smeltzer,1,Rogers Centre,2,656970,4.02,8.47,5.31,1.21,0.25,0.75,0.0,0.0,0.333,0.333,True
78,78,78,89,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Adam Wainwright,1,Wrigley Field,24,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.5,0.0,0.0,True
79,79,79,90,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Zach Plesac,1,Oriole Park at Camden Yards,30,668676,4.49,9.39,6.9,1.35,0.262,0.0,0.0,0.25,0.5,0.0,True
80,80,80,91,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Eric Lauer,0,American Family Field,18,641778,3.59,7.75,8.87,1.22,0.23,0.667,0.4,0.0,0.0,0.333,True
81,81,81,93,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.5,0.0,0.0,0.4,False
82,82,82,94,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.0,0.0,0.4,False
83,83,83,95,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.25,0.333,0.5,0.667,False
84,84,84,96,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Lucas Giolito,1,Tropicana Field,21,608337,4.91,9.99,10.16,1.5,0.283,0.5,0.5,0.0,0.2,0.0,True
85,85,85,97,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.6,0.333,0.667,0.25,0.0,True
86,86,86,99,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.0,0.333,0.5,0.0,True
87,87,87,100,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Ryan Yarbrough,0,Tropicana Field,21,642232,5.08,9.85,6.35,1.36,0.277,0.5,0.4,0.0,0.333,0.8,True
88,88,88,101,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Patrick Corbin,1,Great American Ball Park,8,571578,7.02,13.13,8.32,1.82,0.331,0.333,0.5,0.333,0.0,0.5,False
89,89,89,102,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.0,0.5,0.0,0.2,True
90,90,90,103,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Mike Clevinger,1,American Family Field,18,605182,3.6,7.75,8.58,1.12,0.226,0.667,0.0,0.5,0.25,0.5,False
91,91,91,104,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.5,0.25,0.5,0.0,0.75,True
92,92,92,105,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.5,0.0,0.6,0.0,0.25,False
93,93,93,106,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Rony Garcia,1,Yankee Stadium,6,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.5,0.667,0.25,0.25,True
94,94,94,107,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.0,0.8,0.0,0.25,True
95,95,95,108,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.0,0.6,0.0,0.25,0.25,False
96,96,96,109,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Mike Clevinger,1,American Family Field,18,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.0,0.2,0.0,0.0,True
97,97,97,110,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.667,0.0,0.2,False
98,98,98,111,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.333,0.0,0.0,0.25,0.333,True
99,99,99,112,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Charlie Morton,1,Coors Field,1,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.333,0.25,0.4,0.0,False
100,100,100,113,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Rich Hill,1,Oakland Coliseum,19,448179,4.75,9.39,6.84,1.35,0.266,0.25,0.0,0.0,0.5,0.4,True
101,101,101,114,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Framber Valdez,1,Kauffman Stadium,5,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.0,0.0,0.5,0.0,False
102,102,102,115,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.0,0.25,0.5,0.0,True
103,103,103,116,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.2,0.2,0.0,0.0,0.0,False
104,104,104,117,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.25,0.333,0.25,0.5,True
105,105,105,118,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Jakob Junis,1,loanDepot park,20,596001,3.05,7.84,7.69,1.1,0.23,0.333,0.0,0.25,1.0,0.5,False
106,106,106,119,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Patrick Corbin,1,Great American Ball Park,8,571578,7.02,13.13,8.32,1.82,0.331,0.2,0.25,0.5,0.0,0.667,True
107,107,107,120,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.75,0.6,0.0,0.0,0.0,True
108,108,108,121,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Luis Castillo,0,Great American Ball Park,8,622491,1.84,4.91,9.2,0.89,0.163,0.6,0.2,0.667,0.25,0.5,True
109,109,109,122,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.333,0.0,0.25,0.25,True
110,110,110,123,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Patrick Sandoval,1,Citizens Bank Park,16,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.0,0.0,0.2,0.5,False
