,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
22,22,22,22,22,22,31,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.333,0.5,0.0,0.0,False
23,23,23,23,23,23,32,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Luis Garcia,0.0,Minute Maid Park,32.0,472610,3.51,8.78,9.44,1.27,0.252,0.2,0.4,0.4,0.25,0.25,True
24,24,24,24,24,24,35,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Kyle Hendricks,0.0,Wrigley Field,24.0,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.25,0.0,0.75,True
25,25,25,25,25,25,37,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.25,0.25,0.5,0.0,0.0,False
26,26,26,26,26,26,40,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Frankie Montas,0.0,Oakland Coliseum,19.0,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.25,0.0,0.0,0.4,True
27,27,27,27,27,27,41,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Clayton Kershaw,0.0,Dodger Stadium,17.0,477132,2.64,7.28,9.28,0.98,0.218,0.5,0.75,0.0,0.5,0.0,True
28,28,28,28,28,28,42,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.5,0.25,0.4,0.0,True
29,29,29,29,29,29,44,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.333,0.0,0.25,True
30,30,30,30,30,30,45,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Thompson,1.0,American Family Field,18.0,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.25,0.0,0.25,True
31,31,31,31,31,31,47,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Frankie Montas,0.0,Oakland Coliseum,19.0,593423,18.0,15.0,6.0,2.67,0.385,0.75,0.0,0.2,0.25,0.0,True
32,32,32,32,32,32,48,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.0,0.2,0.0,0.0,False
33,33,33,33,33,33,50,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Frankie Montas,0.0,Oakland Coliseum,19.0,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.25,0.0,0.5,0.0,False
34,34,34,34,34,34,51,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.25,0.0,0.8,0.0,True
35,35,35,35,35,35,52,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.0,0.667,0.0,True
36,36,36,36,36,36,54,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.25,0.0,0.25,0.0,0.667,False
37,37,37,37,37,37,55,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.25,0.0,0.0,0.25,True
38,38,38,38,38,38,56,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Eric Lauer,0.0,American Family Field,18.0,641778,3.59,7.75,8.87,1.22,0.23,0.25,0.25,0.667,0.0,0.5,True
39,39,39,39,39,39,57,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Spenser Watkins,1.0,Oakland Coliseum,19.0,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.0,0.0,0.667,False
40,40,40,40,40,40,58,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Spenser Watkins,1.0,Oakland Coliseum,19.0,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.0,0.5,0.333,False
41,41,41,41,41,41,59,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Frankie Montas,0.0,Oakland Coliseum,19.0,593423,18.0,15.0,6.0,2.67,0.385,0.2,0.667,0.5,0.0,0.333,True
42,42,42,42,42,42,60,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Huascar Ynoa,1.0,Dodger Stadium,17.0,660623,13.5,14.85,10.8,2.55,0.355,0.667,0.0,0.0,0.333,0.2,True
43,43,43,43,43,43,61,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.667,1.0,1.0,0.0,True
44,44,44,44,44,44,62,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Huascar Ynoa,1.0,Dodger Stadium,17.0,660623,13.5,14.85,10.8,2.55,0.355,0.0,0.667,0.0,0.667,0.5,True
45,45,45,45,45,45,66,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Shane McClanahan,1.0,Wrigley Field,24.0,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.75,1.0,0.0,0.0,True
46,46,46,46,46,46,67,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Frankie Montas,0.0,Oakland Coliseum,19.0,593423,18.0,15.0,6.0,2.67,0.385,0.5,0.25,0.0,0.25,0.2,False
47,47,47,47,47,47,68,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Dylan Bundy,1.0,Fenway Park,3.0,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.0,0.25,0.5,0.333,True
48,48,48,48,48,48,70,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Kyle Hendricks,0.0,Wrigley Field,24.0,543294,4.8,9.07,7.04,1.29,0.26,0.6,0.333,0.0,0.5,0.0,False
49,49,49,49,49,49,71,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Dylan Bundy,1.0,Fenway Park,3.0,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.333,0.25,0.5,0.0,True
50,50,50,50,50,50,72,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Huascar Ynoa,1.0,Dodger Stadium,17.0,660623,13.5,14.85,10.8,2.55,0.355,0.333,0.0,0.333,0.25,0.5,False
51,51,51,51,51,51,74,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Sean Manaea,0.0,Petco Park,31.0,640455,4.74,8.53,9.32,1.32,0.247,0.333,0.25,0.5,0.0,0.0,True
52,52,52,52,52,52,75,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zach Thompson,1.0,American Family Field,18.0,605507,5.08,9.66,6.18,1.47,0.269,0.25,0.0,0.333,0.333,0.5,False
53,53,53,53,53,53,76,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.5,0.0,0.0,0.0,0.25,True
54,54,54,54,54,54,77,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.5,0.333,0.0,0.4,True
55,55,55,55,55,55,79,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zach Thompson,1.0,American Family Field,18.0,605507,5.08,9.66,6.18,1.47,0.269,0.667,0.25,0.25,0.25,0.0,False
56,56,56,56,56,56,80,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.5,0.5,0.25,0.4,0.333,True
57,57,57,57,57,57,82,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Aaron Nola,1.0,Coors Field,1.0,605400,3.17,7.28,9.77,0.95,0.219,0.5,0.25,0.25,0.667,0.0,True
58,58,58,58,58,58,83,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Spenser Watkins,1.0,Oakland Coliseum,19.0,657093,4.02,9.22,5.84,1.33,0.261,0.667,0.0,0.25,0.0,0.25,False
59,59,59,59,59,59,85,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Michael Lorenzen,1.0,Minute Maid Park,32.0,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.0,0.5,0.0,0.25,False
60,60,60,60,60,60,86,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Luis Garcia,0.0,Minute Maid Park,32.0,472610,3.51,8.78,9.44,1.27,0.252,1.0,0.4,0.25,0.0,0.0,False
61,61,61,61,61,61,87,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Sean Manaea,0.0,Petco Park,31.0,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.0,0.0,0.25,0.0,False
62,62,62,62,62,62,90,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.333,0.5,0.333,0.25,0.5,False
63,63,63,63,63,63,91,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Clayton Kershaw,0.0,Dodger Stadium,17.0,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.25,0.5,0.25,0.0,False
