,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
43,43,43,43,43,43,48,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.25,0.333,0.2,0.0,0.2,False
44,44,44,44,44,44,49,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.0,0.25,0.5,True
45,45,45,45,45,45,50,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,J.P. Feyereisen,1,Guaranteed Rate Field,23,656420,0.0,2.59,9.25,0.49,0.086,0.5,0.25,0.5,0.75,0.0,False
46,46,46,46,46,46,51,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.25,0.0,0.0,0.4,0.2,False
47,47,47,47,47,47,52,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.75,0.0,0.5,0.0,0.333,True
48,48,48,48,48,48,53,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.25,0.4,0.0,0.4,False
49,49,49,49,49,49,54,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.333,0.6,0.0,True
50,50,50,50,50,50,55,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.333,0.0,0.25,0.667,False
51,51,51,51,51,51,56,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Dakota Hudson,1,American Family Field,18,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.25,0.0,0.25,0.333,False
52,52,52,52,52,52,57,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.25,0.0,0.0,0.4,0.25,True
53,53,53,53,53,53,58,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Aaron Ashby,0,American Family Field,18,676879,4.32,8.86,10.86,1.46,0.251,0.2,0.0,0.0,0.25,1.0,False
54,54,54,54,54,54,59,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.2,0.25,0.0,0.333,True
55,55,55,55,55,55,60,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.2,0.0,0.0,0.0,True
56,56,56,56,56,56,61,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.4,0.25,0.333,0.0,0.333,True
57,57,57,57,57,57,62,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.25,0.0,0.5,0.0,1.0,False
58,58,58,58,58,58,63,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.8,0.0,0.25,False
59,59,59,59,59,59,64,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.0,0.667,0.0,0.2,False
60,60,60,60,60,60,66,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.25,0.0,0.667,0.0,True
61,61,61,61,61,61,67,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.0,0.25,0.0,False
62,62,62,62,62,62,68,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.0,0.0,0.25,0.5,False
63,63,63,63,63,63,69,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.333,0.4,0.75,0.333,False
64,64,64,64,64,64,71,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.0,0.667,0.25,False
65,65,65,65,65,65,72,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.2,0.0,0.2,0.0,False
66,66,66,66,66,66,73,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.5,0.333,0.0,False
67,67,67,67,67,67,74,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.667,0.5,0.0,0.333,0.0,True
68,68,68,68,68,68,75,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.0,0.333,0.2,0.25,True
69,69,69,69,69,69,76,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.667,1.0,1.0,0.0,0.0,False
70,70,70,70,70,70,77,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.667,0.0,0.667,0.5,0.0,False
71,71,71,71,71,71,78,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.667,0.0,0.5,0.5,0.333,True
72,72,72,72,72,72,80,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Aaron Civale,0,Progressive Field,7,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.4,0.25,0.0,False
73,73,73,73,73,73,83,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Alex Wood,1,Progressive Field,7,622072,4.17,8.73,8.81,1.2,0.254,0.4,0.0,0.8,0.333,0.25,True
74,74,74,74,74,74,84,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.75,1.0,0.0,0.0,0.0,True
75,75,75,75,75,75,85,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.25,0.0,0.25,0.2,0.0,True
76,76,76,76,76,76,86,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Bailey Ober,1,Fenway Park,3,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.25,0.5,0.333,0.25,True
77,77,77,77,77,77,87,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Humberto Castellanos,1,Citi Field,22,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.2,0.5,0.0,0.333,True
78,78,78,78,78,78,88,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.25,0.8,0.0,0.0,0.25,True
79,79,79,79,79,79,90,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.75,0.2,0.4,0.0,0.25,True
80,80,80,80,80,80,91,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.333,0.0,0.5,0.0,0.167,True
81,81,81,81,81,81,92,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Bailey Ober,1,Fenway Park,3,641927,4.01,9.62,7.75,1.28,0.273,0.333,0.25,0.5,0.0,0.0,True
82,82,82,82,82,82,93,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.333,0.25,0.5,0.0,True
83,83,83,83,83,83,94,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Zack Wheeler,1,loanDepot park,20,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.25,0.0,0.0,0.0,True
84,84,84,84,84,84,96,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.25,0.5,0.0,0.0,0.5,True
85,85,85,85,85,85,98,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Dakota Hudson,1,American Family Field,18,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.333,0.333,0.5,0.0,True
86,86,86,86,86,86,99,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.0,0.0,0.25,0.5,True
87,87,87,87,87,87,100,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.667,0.0,0.0,0.333,False
88,88,88,88,88,88,101,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.0,1.0,0.0,0.0,False
89,89,89,89,89,89,102,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.333,0.0,0.4,0.0,False
90,90,90,90,90,90,103,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Alex Wood,1,Progressive Field,7,622072,4.17,8.73,8.81,1.2,0.254,1.0,0.5,0.6,0.4,0.6,False
91,91,91,91,91,91,104,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Dakota Hudson,1,American Family Field,18,641712,4.2,8.57,4.8,1.39,0.262,0.25,0.25,0.25,0.0,0.5,True
92,92,92,92,92,92,105,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.25,0.4,0.333,0.4,True
93,93,93,93,93,93,106,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.0,0.0,0.0,0.0,False
94,94,94,94,94,94,107,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.25,0.667,0.0,0.0,True
95,95,95,95,95,95,108,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.25,0.0,0.25,0.4,True
96,96,96,96,96,96,110,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Zack Wheeler,1,loanDepot park,20,554430,2.63,7.25,9.73,1.03,0.218,0.5,0.5,0.333,0.0,0.0,True
97,97,97,97,97,97,111,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.2,0.4,0.25,0.5,0.25,False
98,98,98,98,98,98,112,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Matt Brash,0,T-Mobile Park,27,666374,5.4,8.81,9.95,1.74,0.265,0.0,0.5,0.0,0.25,0.25,False
99,99,99,99,99,99,115,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.0,0.0,0.25,0.0,0.0,False
100,100,100,100,100,100,116,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.333,0.0,0.25,0.0,0.0,True
101,101,101,101,101,101,117,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.5,0.25,0.0,0.25,True
102,102,102,102,102,102,118,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.25,0.0,0.0,0.5,0.5,True
103,103,103,103,103,103,120,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.5,0.333,0.25,0.5,0.5,True
104,104,104,104,104,104,121,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.25,0.5,0.25,0.0,0.5,True
