,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.0,0.25,0.0,0.4,False
11,11,11,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.25,0.667,0.25,True
12,12,12,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.5,0.333,0.5,0.0,True
13,13,13,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.25,0.25,0.25,0.0,0.667,True
14,14,14,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.4,0.0,0.75,0.0,0.5,True
15,15,15,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Luis Castillo,1,Busch Stadium,15,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.333,0.2,0.25,0.25,True
16,16,16,17,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Pablo Lopez,1,Minute Maid Park,32,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.25,0.6,0.4,0.0,False
17,17,17,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Paul Blackburn,1,Progressive Field,7,621112,4.28,8.89,7.19,1.26,0.255,0.25,0.5,0.5,0.0,0.25,False
18,18,18,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Reynaldo Lopez,0,Guaranteed Rate Field,23,625643,2.91,7.89,9.55,1.06,0.239,0.0,0.0,0.25,0.0,0.0,True
19,19,19,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Jhonathan Diaz,0,Angel Stadium,4,646242,2.93,7.63,6.46,1.5,0.236,0.0,0.0,0.25,0.0,0.5,True
20,20,20,21,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.5,0.5,0.25,0.0,0.6,True
21,21,21,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.5,0.25,0.2,1.0,True
22,22,22,23,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Jhonathan Diaz,0,Angel Stadium,4,646242,2.93,7.63,6.46,1.5,0.236,0.5,0.0,0.4,0.2,0.0,True
23,23,23,24,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Matt Bush,1,Guaranteed Rate Field,23,456713,8.1,10.8,10.8,1.8,0.308,0.0,0.0,0.5,0.5,0.0,True
24,24,24,25,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.5,0.333,0.0,0.0,True
25,25,25,26,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Chad Kuhl,1,Petco Park,31,641771,5.16,9.7,6.64,1.52,0.273,0.75,0.333,0.0,0.5,0.5,True
26,26,26,28,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.8,0.25,0.333,0.5,0.667,True
27,27,27,29,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.333,0.333,0.0,0.4,0.333,True
28,28,28,30,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.4,0.667,0.2,0.333,False
29,29,29,31,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.0,0.333,0.333,0.2,True
30,30,30,32,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,1.0,0.333,0.5,0.0,0.0,True
31,31,31,33,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Pablo Lopez,1,Minute Maid Park,32,641154,3.57,7.79,9.1,1.16,0.232,0.25,0.333,0.0,0.2,0.25,True
32,32,32,34,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.333,0.25,0.4,0.75,0.0,False
33,33,33,35,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Pablo Lopez,1,Minute Maid Park,32,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.333,0.75,0.667,0.333,True
34,34,34,36,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Chad Kuhl,1,Petco Park,31,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.5,0.75,0.4,0.0,True
35,35,35,37,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.0,0.0,0.25,0.0,False
36,36,36,38,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.2,0.333,0.0,0.0,True
37,37,37,40,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Spencer Strider,0,Truist Park,12,675911,3.11,6.02,13.85,1.05,0.185,0.5,0.0,0.333,0.333,0.0,False
38,38,38,41,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Zac Gallen,1,Citizens Bank Park,16,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.2,0.4,0.0,0.0,True
39,39,39,42,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.2,0.333,0.5,0.667,True
40,40,40,43,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Rich Hill,1,T-Mobile Park,27,448179,4.75,9.39,6.84,1.35,0.266,0.333,0.333,0.0,0.75,0.5,True
41,41,41,44,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Rich Hill,1,T-Mobile Park,27,448179,4.75,9.39,6.84,1.35,0.266,0.5,0.25,0.0,0.2,0.0,True
42,42,42,45,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.5,1.0,0.333,0.5,True
43,43,43,46,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.4,0.0,0.0,0.4,0.25,True
44,44,44,47,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Reynaldo Lopez,0,Guaranteed Rate Field,23,625643,2.91,7.89,9.55,1.06,0.239,0.5,0.0,0.0,0.25,0.333,True
45,45,45,48,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Chad Kuhl,1,Petco Park,31,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.0,0.25,0.0,0.0,True
46,46,46,49,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.5,0.25,0.167,0.25,0.25,False
47,47,47,50,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Tylor Megill,1,Angel Stadium,4,656731,5.01,8.49,10.23,1.21,0.245,0.5,0.25,0.25,0.25,0.2,True
48,48,48,52,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Matt Bush,1,Guaranteed Rate Field,23,456713,8.1,10.8,10.8,1.8,0.308,0.2,0.0,0.0,0.6,0.0,True
49,49,49,53,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Devin Smeltzer,0,Target Field,26,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.333,0.0,0.667,0.5,False
50,50,50,54,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Paul Blackburn,1,Progressive Field,7,621112,4.28,8.89,7.19,1.26,0.255,0.25,0.25,0.6,0.5,0.0,True
51,51,51,55,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.4,1.0,0.25,0.0,0.4,True
52,52,52,56,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.5,0.0,0.4,0.0,0.0,False
53,53,53,57,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Reynaldo Lopez,0,Guaranteed Rate Field,23,625643,2.91,7.89,9.55,1.06,0.239,0.25,1.0,0.75,0.4,0.25,False
54,54,54,58,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.2,0.333,0.0,0.6,0.25,True
55,55,55,59,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.4,0.0,0.0,0.0,True
56,56,56,61,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Roansy Contreras,1,Truist Park,12,672710,3.78,8.46,9.0,1.38,0.244,0.0,0.4,0.25,0.25,0.2,True
57,57,57,62,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.25,0.0,0.0,1.0,0.0,True
58,58,58,63,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Walker Buehler,1,Oracle Park,9,621111,4.02,9.28,8.03,1.29,0.263,0.0,0.0,0.75,0.25,0.0,False
59,59,59,64,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.333,0.0,0.8,0.25,0.333,True
60,60,60,65,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.5,0.25,0.5,0.0,0.0,True
61,61,61,66,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Walker Buehler,1,Oracle Park,9,621111,4.02,9.28,8.03,1.29,0.263,0.333,0.333,0.0,0.5,0.0,True
62,62,62,67,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Luis Castillo,1,Busch Stadium,15,622491,1.84,4.91,9.2,0.89,0.163,0.5,0.5,0.2,0.75,0.5,True
63,63,63,68,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Zac Gallen,1,Citizens Bank Park,16,668678,3.12,6.62,8.67,1.02,0.203,0.2,0.8,0.0,0.0,0.25,True
64,64,64,69,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.5,0.5,0.0,0.0,False
65,65,65,70,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.25,0.25,0.0,0.5,True
66,66,66,71,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.5,0.333,0.0,0.6,0.2,True
67,67,67,72,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Jhonathan Diaz,0,Angel Stadium,4,646242,2.93,7.63,6.46,1.5,0.236,0.0,0.333,0.5,0.5,0.25,True
68,68,68,73,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.25,0.333,0.0,0.75,False
69,69,69,74,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.2,0.75,0.4,0.5,0.5,True
70,70,70,76,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.5,0.0,0.25,0.0,0.0,True
71,71,71,77,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Rich Hill,1,T-Mobile Park,27,448179,4.75,9.39,6.84,1.35,0.266,0.4,0.5,0.25,0.2,0.0,True
72,72,72,78,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Spencer Strider,0,Truist Park,12,675911,3.11,6.02,13.85,1.05,0.185,0.75,0.0,0.25,0.0,0.25,True
73,73,73,79,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.5,0.5,0.0,0.25,0.0,True
74,74,74,80,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.5,0.333,0.2,0.25,0.0,True
75,75,75,81,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.333,0.0,0.25,0.25,0.333,True
76,76,76,82,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.0,0.25,0.0,0.0,True
77,77,77,83,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Zac Gallen,1,Citizens Bank Park,16,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.25,0.25,0.75,0.0,False
78,78,78,84,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.25,0.333,0.0,0.25,0.0,False
79,79,79,85,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.4,0.667,0.667,0.0,0.333,False
80,80,80,86,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.667,0.6,0.4,0.5,0.5,False
81,81,81,87,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Walker Buehler,1,Oracle Park,9,621111,4.02,9.28,8.03,1.29,0.263,0.0,0.75,0.0,0.0,0.0,False
82,82,82,88,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Aaron Ashby,1,Nationals Park,29,676879,4.32,8.86,10.86,1.46,0.251,0.5,0.0,0.0,0.0,0.0,True
83,83,83,90,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Paul Blackburn,1,Progressive Field,7,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.25,0.25,0.0,0.25,False
84,84,84,91,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.25,0.5,0.25,0.75,0.0,True
85,85,85,92,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.0,0.5,0.0,0.0,0.5,False
86,86,86,93,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Chad Kuhl,1,Petco Park,31,641771,5.16,9.7,6.64,1.52,0.273,0.25,0.25,0.0,0.333,0.667,True
87,87,87,94,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.25,0.0,0.4,0.667,0.2,True
88,88,88,95,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Jhonathan Diaz,0,Angel Stadium,4,646242,2.93,7.63,6.46,1.5,0.236,0.25,0.333,0.8,0.0,0.5,True
89,89,89,96,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Rich Hill,1,T-Mobile Park,27,448179,4.75,9.39,6.84,1.35,0.266,0.0,1.0,0.25,0.0,0.0,False
90,90,90,97,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jose Berrios,1,Comerica Park,25,621244,5.19,9.92,8.16,1.35,0.275,0.5,0.2,0.0,0.0,0.25,False
91,91,91,98,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Reynaldo Lopez,0,Guaranteed Rate Field,23,625643,2.91,7.89,9.55,1.06,0.239,0.667,0.0,0.6,0.5,0.0,True
92,92,92,99,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Devin Smeltzer,0,Target Field,26,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.6,0.0,0.333,0.5,True
93,93,93,101,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Jakob Junis,0,Oracle Park,9,596001,3.05,7.84,7.69,1.1,0.23,0.4,0.0,0.0,0.2,0.0,False
94,94,94,102,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.0,0.667,0.333,0.0,False
95,95,95,103,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Matt Bush,1,Guaranteed Rate Field,23,456713,8.1,10.8,10.8,1.8,0.308,0.2,0.0,0.6,0.5,0.4,False
96,96,96,104,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jose Berrios,1,Comerica Park,25,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.5,0.5,0.0,0.0,False
97,97,97,105,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.5,0.5,0.0,0.667,False
98,98,98,106,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Drew Rasmussen,1,Target Field,26,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.5,0.5,0.2,0.5,False
99,99,99,107,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Rich Hill,1,T-Mobile Park,27,448179,4.75,9.39,6.84,1.35,0.266,0.333,0.0,0.25,0.0,0.5,True
100,100,100,108,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Wade Miley,1,Yankee Stadium,6,489119,2.84,7.11,5.68,1.21,0.214,0.0,0.0,0.2,0.667,0.0,False
101,101,101,109,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.6,0.5,0.5,0.4,0.0,True
102,102,102,110,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Paul Blackburn,1,Progressive Field,7,621112,4.28,8.89,7.19,1.26,0.255,0.25,0.0,0.0,0.2,0.0,False
103,103,103,111,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.0,0.667,0.6,0.0,True
104,104,104,112,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.5,0.5,0.0,0.0,False
105,105,105,113,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.25,0.5,0.0,0.333,0.333,False
106,106,106,114,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Joe Musgrove,0,Petco Park,31,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.667,0.0,0.0,0.333,False
107,107,107,115,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Triston McKenzie,0,Progressive Field,7,663474,3.16,6.33,8.51,0.96,0.197,0.333,0.0,0.25,1.0,0.25,False
108,108,108,116,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Bruce Zimmermann,1,Kauffman Stadium,5,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.0,0.25,0.0,0.0,True
109,109,109,117,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.25,0.0,0.25,0.25,True
110,110,110,118,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Aaron Ashby,1,Nationals Park,29,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.0,0.2,0.2,True
111,111,111,119,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Pablo Lopez,1,Minute Maid Park,32,641154,3.57,7.79,9.1,1.16,0.232,0.25,0.0,0.0,0.25,0.0,True
112,112,112,120,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Tylor Megill,1,Angel Stadium,4,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.25,0.0,0.0,0.333,True
113,113,113,122,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Reynaldo Lopez,0,Guaranteed Rate Field,23,625643,2.91,7.89,9.55,1.06,0.239,0.25,0.0,0.25,0.0,0.0,False
114,114,114,123,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Aaron Ashby,1,Nationals Park,29,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.333,0.25,0.75,0.6,True
115,115,115,124,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Aaron Ashby,1,Nationals Park,29,676879,4.32,8.86,10.86,1.46,0.251,0.25,0.333,0.25,0.6,0.2,True
116,116,116,125,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jose Berrios,1,Comerica Park,25,621244,5.19,9.92,8.16,1.35,0.275,0.25,0.2,1.0,0.333,0.333,True
117,117,117,126,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Zac Gallen,1,Citizens Bank Park,16,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.2,0.5,0.0,0.0,True
