,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
27,27,34,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Daniel Castano,0,loanDepot park,20,641447,4.04,10.6,5.05,1.43,0.292,0.2,0.75,0.0,0.0,0.2,True
28,28,35,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.5,0.5,0.0,0.25,0.333,False
29,29,36,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Jordan Lyles,1,Wrigley Field,24,543475,4.35,10.01,7.25,1.44,0.279,0.2,0.0,0.25,0.5,0.0,True
30,30,39,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Andrew Bellatti,1,Rogers Centre,2,571479,3.47,7.93,13.38,1.24,0.237,0.4,0.25,0.2,0.0,0.0,True
31,31,40,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.0,0.0,0.75,0.0,False
32,32,41,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.5,0.0,0.667,0.25,True
33,33,42,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Luis Garcia,1,Angel Stadium,4,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.0,0.6,0.0,0.25,False
34,34,44,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.0,0.333,0.4,0.25,True
35,35,45,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Chris Sale,1,Tropicana Field,21,519242,3.18,7.94,7.94,1.06,0.217,1.0,0.75,0.0,0.2,0.667,False
36,36,46,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Andrew Bellatti,1,Rogers Centre,2,571479,3.47,7.93,13.38,1.24,0.237,0.75,0.0,0.2,0.25,0.333,True
37,37,47,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.25,0.0,0.25,0.0,True
38,38,48,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.25,0.5,0.0,0.0,True
39,39,49,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Andrew Bellatti,1,Rogers Centre,2,571479,3.47,7.93,13.38,1.24,0.237,0.25,0.333,0.5,0.0,0.333,True
40,40,50,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.25,0.0,0.0,0.5,0.5,False
41,41,51,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.25,0.4,0.5,0.25,0.0,True
42,42,52,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.0,0.0,0.4,0.2,0.0,True
43,43,53,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,David Peterson,1,Truist Park,12,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.2,0.0,0.5,0.4,True
44,44,55,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Dallas Keuchel,1,Oracle Park,9,572971,9.64,13.02,8.68,1.82,0.329,0.5,0.667,0.25,0.0,0.0,True
45,45,56,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Dallas Keuchel,1,Oracle Park,9,572971,9.64,13.02,8.68,1.82,0.329,0.4,0.0,0.0,0.0,0.333,True
46,46,57,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Mitch White,1,Busch Stadium,15,669952,5.79,11.57,3.86,1.5,0.3,0.75,0.0,0.25,1.0,0.0,False
47,47,58,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.5,0.0,0.25,0.0,0.25,True
48,48,59,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.4,0.0,0.0,0.0,False
49,49,61,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.333,0.5,0.0,0.5,0.0,True
50,50,62,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.25,0.667,0.5,0.0,0.25,True
51,51,63,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Spencer Strider,0,Truist Park,12,675911,3.11,6.02,13.85,1.05,0.185,0.333,0.333,0.0,1.0,0.5,True
52,52,64,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Andrew Bellatti,1,Rogers Centre,2,571479,3.47,7.93,13.38,1.24,0.237,0.25,0.0,0.25,0.6,0.333,True
53,53,68,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.25,0.333,0.0,0.25,True
54,54,69,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.0,0.333,0.333,0.0,True
55,55,70,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.0,0.25,0.0,0.0,0.25,False
56,56,71,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.5,0.25,0.333,0.5,0.5,False
57,57,73,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,1.0,0.25,0.0,0.0,0.75,False
58,58,74,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.25,0.0,0.0,0.25,0.0,False
59,59,75,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Dallas Keuchel,1,Oracle Park,9,572971,9.64,13.02,8.68,1.82,0.329,0.25,0.4,0.25,0.0,0.0,False
60,60,77,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Andrew Bellatti,1,Rogers Centre,2,571479,3.47,7.93,13.38,1.24,0.237,0.0,0.333,0.6,0.5,0.0,True
61,61,78,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Jordan Lyles,1,Wrigley Field,24,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.333,0.333,0.0,0.0,True
62,62,79,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Adrian Sampson,0,Wrigley Field,24,592716,3.83,8.76,6.57,1.2,0.25,0.5,0.25,0.25,0.5,0.0,False
63,63,80,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.0,0.333,0.333,0.5,True
64,64,82,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Spencer Strider,0,Truist Park,12,675911,3.11,6.02,13.85,1.05,0.185,0.2,0.25,0.0,0.0,0.0,True
65,65,84,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.25,0.333,0.333,0.25,0.25,True
66,66,85,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.667,0.0,0.0,0.25,0.5,False
67,67,86,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Chris Sale,1,Tropicana Field,21,519242,3.18,7.94,7.94,1.06,0.217,0.25,0.667,0.0,0.0,0.4,False
68,68,87,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.5,0.5,0.6,0.0,0.0,True
69,69,88,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.333,0.25,0.0,0.0,0.0,False
70,70,89,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.0,0.0,0.0,0.5,0.5,False
71,71,90,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.0,0.25,0.0,0.4,0.0,True
72,72,91,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.2,0.0,0.0,0.0,0.25,False
73,73,92,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.2,0.25,0.0,0.4,True
74,74,94,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.5,0.5,0.25,0.0,0.0,True
75,75,95,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.2,0.25,0.333,0.0,0.2,False
76,76,96,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Logan Webb,0,Oracle Park,9,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.667,0.667,0.0,False
77,77,97,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.5,0.0,0.0,0.0,0.5,False
78,78,98,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.0,0.0,0.0,0.0,True
79,79,99,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.0,0.0,0.75,0.25,0.333,True
80,80,101,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Noah Syndergaard,0,Angel Stadium,4,592789,7.2,19.8,3.6,2.2,0.44,0.0,0.5,0.6,0.0,0.333,False
81,81,102,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Luis Garcia,1,Angel Stadium,4,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.25,0.0,0.25,0.0,False
82,82,103,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.25,0.25,0.5,0.0,0.0,False
83,83,104,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.0,0.0,0.0,0.6,True
84,84,105,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.25,0.25,0.0,0.333,True
85,85,108,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.25,0.0,0.0,0.0,False
86,86,109,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.25,0.5,0.0,0.25,0.25,True
87,87,110,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,David Peterson,1,Truist Park,12,656849,3.3,7.18,10.37,1.28,0.22,0.25,0.25,0.0,0.25,0.25,False
