,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,10,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.333,0.333,0.0,0.667,True
11,11,11,11,11,11,11,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.5,0.25,0.25,0.0,0.25,True
12,12,12,12,12,12,12,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.25,0.25,0.25,0.2,True
13,13,13,13,13,13,13,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.6,0.25,0.25,0.0,0.75,True
14,14,14,14,14,14,15,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Tyler Wells,1,Yankee Stadium,6,669330,3.9,7.8,6.46,1.11,0.232,0.4,0.75,0.25,0.333,0.25,False
15,15,15,15,15,15,16,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Carlos Carrasco,1,Busch Stadium,15,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.0,0.0,0.333,0.333,True
16,16,16,16,16,16,18,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.0,0.5,0.333,0.5,True
17,17,17,17,17,17,19,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Cristian Javier,1,Globe Life Field,14,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.5,0.0,0.0,0.2,False
18,18,18,18,18,18,20,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.2,0.0,0.4,0.25,True
19,19,19,19,19,19,21,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Michael Pineda,1,Target Field,26,501381,5.27,10.97,4.85,1.36,0.301,0.0,0.4,1.0,0.25,1.0,False
20,20,20,20,20,20,22,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.333,0.5,0.333,0.0,0.0,False
21,21,21,21,21,21,24,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Zack Greinke,1,Guaranteed Rate Field,23,425844,4.58,10.04,5.07,1.33,0.28,0.25,0.333,0.25,0.0,0.25,False
22,22,22,22,22,22,25,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Vladimir Gutierrez,0,Great American Ball Park,8,661269,7.61,11.29,7.12,1.91,0.313,0.4,0.25,0.667,0.0,0.0,True
23,23,23,23,23,23,26,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.5,0.2,0.0,0.25,True
24,24,24,24,24,24,28,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.2,0.6,0.0,0.333,True
25,25,25,25,25,25,29,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.333,0.8,0.75,0.333,0.0,True
26,26,26,26,26,26,30,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.25,0.667,0.5,0.5,False
27,27,27,27,27,27,31,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.25,0.333,0.0,0.0,False
28,28,28,28,28,28,32,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.333,0.0,0.667,0.25,0.667,False
29,29,29,29,29,29,33,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.25,0.0,0.25,0.25,False
30,30,30,30,30,30,34,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.75,0.0,0.75,0.0,True
31,31,31,31,31,31,35,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Vladimir Gutierrez,0,Great American Ball Park,8,661269,7.61,11.29,7.12,1.91,0.313,0.2,0.0,0.25,0.0,0.5,True
32,32,32,32,32,32,36,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Dillon Peters,0,PNC Park,10,596071,4.58,8.01,5.95,1.32,0.241,0.8,0.25,0.0,0.5,0.333,False
33,33,33,33,33,33,37,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Julio Urias,1,Chase Field,13,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.25,0.25,0.4,0.333,False
34,34,34,34,34,34,38,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Zach Plesac,1,Angel Stadium,4,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.5,0.0,0.5,0.5,True
35,35,35,35,35,35,39,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Aaron Ashby,1,PNC Park,10,676879,4.32,8.86,10.86,1.46,0.251,1.0,0.25,0.333,0.5,0.25,False
36,36,36,36,36,36,40,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Ryan Feltner,1,Citizens Bank Park,16,663372,6.02,10.1,7.96,1.42,0.28,0.25,0.6,0.0,0.333,0.0,False
37,37,37,37,37,37,41,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.333,0.333,0.5,0.0,0.0,True
38,38,38,38,38,38,42,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.5,0.2,0.667,0.75,0.333,False
39,39,39,39,39,39,43,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.6,0.833,0.0,0.75,True
40,40,40,40,40,40,45,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.4,0.5,0.25,0.25,0.0,True
41,41,41,41,41,41,46,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Cristian Javier,1,Globe Life Field,14,664299,3.14,6.19,11.84,1.05,0.191,0.25,0.4,0.0,0.5,0.2,True
42,42,42,42,42,42,48,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Tyler Wells,1,Yankee Stadium,6,669330,3.9,7.8,6.46,1.11,0.232,0.75,0.4,0.25,0.25,0.25,True
43,43,43,43,43,43,49,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Zach Plesac,1,Angel Stadium,4,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.0,0.75,0.0,0.0,True
44,44,44,44,44,44,50,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.5,0.0,0.25,0.25,0.5,False
45,45,45,45,45,45,52,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Marco Gonzales,1,Tropicana Field,21,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.5,0.333,0.5,True
46,46,46,46,46,46,53,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.25,0.0,0.0,0.5,True
47,47,47,47,47,47,54,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.25,0.2,0.333,0.0,True
48,48,48,48,48,48,55,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.667,0.25,0.333,0.0,True
49,49,49,49,49,49,56,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Cristian Javier,1,Globe Life Field,14,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.25,0.667,0.0,0.0,False
50,50,50,50,50,50,58,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Julio Urias,1,Chase Field,13,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.25,0.25,0.25,0.2,False
51,51,51,51,51,51,59,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Zack Greinke,1,Guaranteed Rate Field,23,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.4,0.333,0.0,0.0,True
52,52,52,52,52,52,60,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.667,0.333,0.0,0.25,True
53,53,53,53,53,53,61,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Mark Leiter Jr.,1,Truist Park,12,643410,4.72,7.17,9.25,1.17,0.216,0.0,0.0,0.2,0.25,0.25,True
54,54,54,54,54,54,62,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.667,0.0,0.25,0.0,0.0,True
55,55,55,55,55,55,63,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Paul Blackburn,1,Oracle Park,9,621112,4.28,8.89,7.19,1.26,0.255,0.5,0.0,0.6,0.5,0.25,False
56,56,56,56,56,56,64,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Pineda,1,Target Field,26,501381,5.27,10.97,4.85,1.36,0.301,0.0,0.2,0.2,0.0,0.333,False
57,57,57,57,57,57,65,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Dillon Peters,0,PNC Park,10,596071,4.58,8.01,5.95,1.32,0.241,0.0,0.25,0.0,0.25,0.25,True
58,58,58,58,58,58,66,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Paul Blackburn,1,Oracle Park,9,621112,4.28,8.89,7.19,1.26,0.255,0.25,0.25,0.333,0.25,0.5,False
59,59,59,59,59,59,67,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Carlos Carrasco,1,Busch Stadium,15,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.0,0.25,0.4,0.5,True
60,60,60,60,60,60,68,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.25,0.0,0.25,0.0,True
61,61,61,61,61,61,69,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Ryan Feltner,1,Citizens Bank Park,16,663372,6.02,10.1,7.96,1.42,0.28,0.0,0.333,0.25,0.25,0.0,False
62,62,62,62,62,62,70,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Julio Urias,1,Chase Field,13,628711,2.49,6.97,8.58,0.97,0.21,0.0,0.0,0.0,0.0,0.2,False
63,63,63,63,63,63,71,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.0,0.0,0.333,0.0,True
64,64,64,64,64,64,72,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.5,0.0,0.25,0.5,0.0,True
65,65,65,65,65,65,73,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Pineda,1,Target Field,26,501381,5.27,10.97,4.85,1.36,0.301,0.0,0.0,0.25,0.25,0.25,False
66,66,66,66,66,66,74,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.333,0.5,0.2,0.0,0.0,True
67,67,67,67,67,67,75,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Pineda,1,Target Field,26,501381,5.27,10.97,4.85,1.36,0.301,0.5,0.667,0.25,0.0,0.25,True
68,68,68,68,68,68,76,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,1.0,0.333,0.25,0.25,0.333,False
69,69,69,69,69,69,78,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Tyler Wells,1,Yankee Stadium,6,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.667,1.0,0.25,1.0,False
70,70,70,70,70,70,79,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.4,0.5,0.4,0.667,0.25,True
71,71,71,71,71,71,80,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Aaron Ashby,1,PNC Park,10,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.0,0.25,0.0,True
72,72,72,72,72,72,81,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Tyler Wells,1,Yankee Stadium,6,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.0,0.5,0.0,1.0,True
73,73,73,73,73,73,82,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jordan Montgomery,0,Yankee Stadium,6,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.25,0.25,0.25,0.5,False
74,74,74,74,74,74,84,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Ryan Feltner,1,Citizens Bank Park,16,663372,6.02,10.1,7.96,1.42,0.28,0.333,0.0,0.0,0.0,0.25,True
75,75,75,75,75,75,85,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.0,0.5,0.25,0.0,False
76,76,76,76,76,76,87,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.5,0.75,1.0,0.0,0.0,False
77,77,77,77,77,77,89,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.667,0.0,0.0,0.5,False
78,78,78,78,78,78,90,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.5,0.0,0.25,0.0,False
79,79,79,79,79,79,91,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.5,0.0,0.0,0.25,0.0,False
80,80,80,80,80,80,92,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.5,0.4,0.333,0.0,False
81,81,81,81,81,81,93,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Charlie Morton,0,Truist Park,12,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.25,0.0,0.5,True
82,82,82,82,82,82,96,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.2,0.25,1.0,0.0,0.2,True
83,83,83,83,83,83,97,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Steven Matz,0,Busch Stadium,15,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.5,0.0,0.0,0.0,True
84,84,84,84,84,84,98,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.2,0.0,0.0,0.0,True
85,85,85,85,85,85,99,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.25,0.25,0.4,0.25,0.0,False
86,86,86,86,86,86,100,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cristian Javier,1,Globe Life Field,14,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.5,0.25,0.0,0.667,False
87,87,87,87,87,87,101,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Marco Gonzales,1,Tropicana Field,21,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.0,0.0,0.25,False
88,88,88,88,88,88,102,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.0,0.25,0.0,0.5,True
89,89,89,89,89,89,103,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.25,0.0,0.0,0.667,False
90,90,90,90,90,90,104,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.25,0.0,0.5,0.25,False
91,91,91,91,91,91,105,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Zack Greinke,1,Guaranteed Rate Field,23,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.25,0.25,0.333,0.333,True
92,92,92,92,92,92,106,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.667,0.0,0.25,0.333,0.0,False
93,93,93,93,93,93,107,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Dillon Peters,0,PNC Park,10,596071,4.58,8.01,5.95,1.32,0.241,0.5,0.0,0.0,0.0,0.0,False
94,94,94,94,94,94,108,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Michael Pineda,1,Target Field,26,501381,5.27,10.97,4.85,1.36,0.301,0.667,0.667,0.0,0.5,0.0,False
95,95,95,95,95,95,109,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.2,0.2,1.0,0.0,0.0,True
96,96,96,96,96,96,110,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Tyler Wells,1,Yankee Stadium,6,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.333,0.5,0.25,0.25,True
97,97,97,97,97,97,111,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.5,0.0,0.8,0.25,0.2,True
98,98,98,98,98,98,112,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Shohei Ohtani,0,Angel Stadium,4,660271,2.68,7.22,12.73,1.05,0.214,0.25,0.0,0.333,0.0,1.0,True
99,99,99,99,99,99,113,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Dillon Peters,0,PNC Park,10,596071,4.58,8.01,5.95,1.32,0.241,0.25,0.0,0.25,0.25,0.333,False
100,100,100,100,100,100,114,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.25,0.25,0.25,0.25,True
101,101,101,101,101,101,116,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.333,0.75,0.667,0.25,True
102,102,102,102,102,102,117,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.2,0.4,0.25,0.0,False
103,103,103,103,103,103,118,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.0,0.25,0.4,0.0,0.5,True
104,104,104,104,104,104,119,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.25,0.5,0.5,0.0,0.0,True
105,105,105,105,105,105,121,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Zach Plesac,1,Angel Stadium,4,668676,4.49,9.39,6.9,1.35,0.262,0.25,0.25,0.333,0.0,0.0,True
106,106,106,106,106,106,122,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Erick Fedde,0,Nationals Park,29,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.2,0.4,0.0,0.0,False
107,107,107,107,107,107,123,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Cristian Javier,1,Globe Life Field,14,664299,3.14,6.19,11.84,1.05,0.191,0.0,0.0,0.333,0.0,0.5,True
108,108,108,108,108,108,124,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.25,0.0,0.0,0.0,0.25,False
109,109,109,109,109,109,125,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Pablo Lopez,1,Nationals Park,29,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.0,0.5,0.333,0.0,True
110,110,110,110,110,110,126,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Joe Ryan,0,Target Field,26,657746,3.95,7.71,8.75,1.13,0.226,0.0,0.5,0.25,0.0,0.75,True
111,111,111,111,111,111,127,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Ryan Feltner,1,Citizens Bank Park,16,663372,6.02,10.1,7.96,1.42,0.28,0.25,0.333,0.25,0.333,0.5,True
112,112,112,112,112,112,128,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Mark Leiter Jr.,1,Truist Park,12,643410,4.72,7.17,9.25,1.17,0.216,0.333,0.25,0.333,0.0,0.333,False
