,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.5,1.0,0.0,0.5,True
1,1,1,9218,Paul Goldschmidt,STL,34,0.329,0.413,0.609,0.768,502671,138,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.5,0.5,0.0,0.333,True
2,2,2,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Kyle Freeland,1.0,Dodger Stadium,17.0,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.667,0.25,0.0,0.5,False
3,3,3,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Dakota Hudson,1.0,Truist Park,12.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.6,0.8,0.0,0.0,True
4,4,4,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Chris Flexen,1.0,Petco Park,31.0,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.25,0.0,0.25,0.0,False
5,5,5,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Dakota Hudson,1.0,Truist Park,12.0,641712,4.2,8.57,4.8,1.39,0.262,0.5,0.5,0.5,0.75,0.0,False
6,6,6,13611,Mookie Betts,LAD,29,0.276,0.345,0.535,0.867,605141,119,Kyle Freeland,1.0,Dodger Stadium,17.0,607536,4.56,9.5,6.66,1.36,0.272,0.667,0.0,0.25,0.0,0.25,True
7,7,7,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Jalen Beeks,1.0,Fenway Park,3.0,656222,2.35,7.24,10.76,1.2,0.219,0.333,0.25,0.2,0.0,0.25,True
8,8,8,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Kyle Freeland,1.0,Dodger Stadium,17.0,607536,4.56,9.5,6.66,1.36,0.272,0.75,0.333,0.4,0.0,0.2,True
9,9,10,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.4,0.0,0.0,0.5,False
