,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,11,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Aaron Ashby,1.0,Citi Field,22.0,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.667,0.5,0.25,0.2,False
11,11,12,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.0,0.2,0.0,0.0,True
12,12,13,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.2,0.75,0.333,0.0,0.0,True
13,13,14,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.333,0.25,0.0,0.25,0.333,False
14,14,15,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.8,0.333,0.6,0.4,0.25,True
15,15,17,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.6,0.0,0.5,0.0,0.0,False
16,16,18,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.8,0.5,0.0,0.5,True
17,17,19,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.75,0.25,0.25,1.0,0.0,True
18,18,20,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Shohei Ohtani,1.0,T-Mobile Park,27.0,660271,2.68,7.22,12.73,1.05,0.214,0.333,0.25,0.0,0.0,0.667,True
19,19,23,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.333,0.333,0.25,0.0,True
20,20,25,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Clarke Schmidt,0.0,Yankee Stadium,6.0,657376,2.4,6.0,8.7,1.17,0.189,0.4,0.25,0.0,0.5,0.0,True
21,21,26,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.6,0.4,0.75,0.25,0.25,True
22,22,27,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.4,0.2,0.4,True
23,23,28,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.0,0.333,0.0,0.333,False
24,24,29,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.2,0.6,0.667,0.25,True
25,25,30,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.2,0.2,0.0,0.667,0.25,True
26,26,31,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.2,0.667,0.4,0.2,False
27,27,32,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.25,0.25,0.25,0.6,0.4,True
28,28,33,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.333,0.5,0.0,0.0,True
29,29,34,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.4,0.0,0.25,True
30,30,36,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.667,0.5,0.25,0.333,False
31,31,37,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Aaron Ashby,1.0,Citi Field,22.0,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.25,0.333,0.5,0.0,True
32,32,38,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.5,1.0,0.4,0.333,0.0,False
33,33,39,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.333,0.0,0.25,0.4,0.25,False
34,34,40,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.25,0.5,0.2,0.5,False
35,35,41,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Shohei Ohtani,1.0,T-Mobile Park,27.0,660271,2.68,7.22,12.73,1.05,0.214,0.25,0.0,0.75,0.333,0.4,True
36,36,42,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.333,0.2,0.25,True
37,37,43,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.0,0.333,0.5,0.333,True
38,38,44,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.0,0.2,0.25,False
39,39,45,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.333,0.2,0.0,0.6,0.25,True
40,40,46,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.4,0.25,0.0,0.0,True
41,41,47,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.0,0.0,0.4,0.667,True
42,42,48,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Zack Wheeler,1.0,Nationals Park,29.0,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.25,0.333,0.6,0.5,False
43,43,49,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.0,0.5,0.0,0.0,False
44,44,50,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.25,0.75,0.667,0.5,False
45,45,51,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.5,0.5,0.0,0.5,0.0,True
46,46,52,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.5,0.6,0.25,0.4,0.25,True
47,47,53,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Paul Blackburn,1.0,Fenway Park,3.0,621112,4.28,8.89,7.19,1.26,0.255,0.333,0.25,0.333,0.25,0.25,True
48,48,55,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Shohei Ohtani,1.0,T-Mobile Park,27.0,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.0,0.25,0.0,0.2,True
49,49,56,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Martin Perez,1.0,Comerica Park,25.0,527048,2.85,7.94,7.81,1.18,0.235,0.25,0.25,0.0,0.0,0.0,True
50,50,57,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Clarke Schmidt,0.0,Yankee Stadium,6.0,657376,2.4,6.0,8.7,1.17,0.189,0.0,0.25,0.333,0.5,0.25,False
51,51,58,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Paul Blackburn,1.0,Fenway Park,3.0,621112,4.28,8.89,7.19,1.26,0.255,0.6,0.0,0.25,0.0,0.5,False
52,52,59,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Martin Perez,1.0,Comerica Park,25.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.0,1.0,0.0,True
53,53,60,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.25,0.0,0.0,0.25,True
54,54,61,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Shohei Ohtani,1.0,T-Mobile Park,27.0,660271,2.68,7.22,12.73,1.05,0.214,0.667,0.333,0.0,0.25,0.2,False
55,55,62,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.5,0.5,0.4,0.5,0.0,False
56,56,63,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.4,0.2,0.0,0.2,0.25,True
57,57,64,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.25,0.2,0.667,0.333,0.0,True
58,58,65,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.333,0.0,0.25,0.25,0.75,True
59,59,66,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.4,0.0,0.0,0.2,0.333,True
60,60,67,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.25,0.0,0.0,0.2,True
61,61,68,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.333,0.25,0.2,0.4,0.0,False
62,62,69,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Zack Wheeler,1.0,Nationals Park,29.0,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.333,0.2,0.4,0.5,True
63,63,70,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Zack Wheeler,1.0,Nationals Park,29.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.0,0.4,0.333,0.5,True
64,64,71,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Zack Wheeler,1.0,Nationals Park,29.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.25,0.25,0.0,0.0,False
65,65,72,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Martin Perez,1.0,Comerica Park,25.0,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.4,0.0,0.0,0.333,True
66,66,73,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.4,1.0,0.0,0.5,True
