,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
36,36,36,43,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Luis Garcia,1,T-Mobile Park,27,472610,3.51,8.78,9.44,1.27,0.252,0.4,0.75,0.5,0.333,0.5,True
37,37,37,44,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Zack Greinke,1,Target Field,26,425844,4.58,10.04,5.07,1.33,0.28,0.6,0.4,0.333,0.2,0.5,True
38,38,38,45,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.5,0.333,0.25,0.333,True
39,39,39,46,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.5,0.5,0.0,0.5,False
40,40,40,47,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Roansy Contreras,1,Petco Park,31,672710,3.78,8.46,9.0,1.38,0.244,0.4,0.0,0.25,0.25,0.0,True
41,41,41,48,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.0,0.25,0.0,0.333,False
42,42,42,49,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Jose Berrios,1,Angel Stadium,4,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.0,0.0,0.0,0.0,True
43,43,43,50,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zack Wheeler,1,Citi Field,22,554430,2.63,7.25,9.73,1.03,0.218,0.333,0.4,0.0,0.5,0.2,True
44,44,44,52,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Luis Severino,1,Tropicana Field,21,622663,3.45,7.01,9.94,1.07,0.211,0.333,0.0,0.0,0.0,0.333,False
45,45,45,53,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.333,0.25,0.0,0.25,0.25,False
46,46,46,54,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.4,0.25,0.5,0.4,0.0,True
47,47,47,55,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.0,0.0,0.667,0.25,0.0,True
48,48,48,56,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.25,0.6,0.0,0.5,0.0,True
49,49,49,57,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.25,0.25,0.2,0.0,0.0,True
50,50,50,58,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Tyler Anderson,1,Chase Field,13,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.0,0.667,0.0,0.25,True
51,51,51,59,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Marcus Stroman,1,Guaranteed Rate Field,23,573186,4.2,8.17,8.39,1.16,0.239,0.0,0.6,0.0,0.667,0.6,True
52,52,52,60,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.4,0.333,0.0,True
53,53,53,61,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Elieser Hernandez,1,Truist Park,12,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.0,0.667,0.25,0.25,True
54,54,54,62,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.4,0.667,0.0,0.4,0.0,False
55,55,55,63,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.25,0.5,0.5,0.0,False
56,56,56,64,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Zack Greinke,1,Target Field,26,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.4,0.25,0.667,0.0,True
57,57,57,65,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.25,0.0,0.5,0.0,0.25,False
58,58,58,66,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.333,0.5,0.0,0.333,True
59,59,59,68,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.2,0.0,0.25,0.0,True
60,60,60,69,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.0,0.0,0.0,0.333,False
61,61,61,70,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Tyler Anderson,1,Chase Field,13,542881,2.72,7.21,7.14,1.0,0.219,0.25,0.2,0.25,0.5,0.5,True
62,62,62,71,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.5,0.0,0.0,False
63,63,63,72,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.75,0.25,0.25,0.25,0.5,True
64,64,64,73,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Zack Greinke,1,Target Field,26,425844,4.58,10.04,5.07,1.33,0.28,0.6,0.2,0.4,0.4,0.333,False
65,65,65,74,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Zack Wheeler,1,Citi Field,22,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.25,0.4,0.4,0.25,False
66,66,66,76,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.2,0.0,0.25,0.0,0.25,False
67,67,67,77,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.333,0.2,0.25,0.25,0.25,True
68,68,68,78,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.25,0.0,0.333,0.4,True
69,69,69,79,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Luis Garcia,1,T-Mobile Park,27,472610,3.51,8.78,9.44,1.27,0.252,0.333,1.0,0.5,0.5,0.0,True
70,70,70,80,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Dane Dunning,1,Oakland Coliseum,19,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.0,0.667,0.2,1.0,True
71,71,71,82,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Dane Dunning,1,Oakland Coliseum,19,641540,4.04,8.79,7.84,1.36,0.257,0.25,0.0,0.333,0.5,0.5,True
72,72,72,85,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.4,0.0,0.4,0.25,False
73,73,73,87,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.0,0.4,0.0,0.5,False
74,74,74,88,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.5,0.5,0.25,0.5,0.0,False
75,75,75,89,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.0,0.333,0.667,0.25,False
76,76,76,91,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.75,0.0,0.0,0.2,True
77,77,77,92,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.333,0.25,0.0,0.25,0.25,False
78,78,78,93,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Patrick Sandoval,0,Angel Stadium,4,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.75,0.0,0.0,0.333,True
79,79,79,94,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.25,0.0,0.0,0.4,0.25,True
80,80,80,95,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.25,0.25,0.0,0.4,True
81,81,81,97,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Bruce Zimmermann,1,Fenway Park,3,669145,5.85,11.84,6.12,1.48,0.322,0.25,0.333,0.6,0.667,0.8,True
82,82,82,98,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zack Wheeler,1,Citi Field,22,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.0,0.25,0.8,0.4,True
83,83,83,99,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Luis Garcia,1,T-Mobile Park,27,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.2,0.25,0.0,0.2,True
84,84,84,100,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Triston McKenzie,1,Comerica Park,25,663474,3.16,6.33,8.51,0.96,0.197,0.25,0.333,0.0,0.5,0.4,False
85,85,85,101,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.5,0.75,0.333,0.0,0.333,True
86,86,86,105,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.75,0.0,0.25,0.0,0.0,True
87,87,87,107,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Alex Cobb,1,Great American Ball Park,8,502171,4.15,8.87,9.64,1.29,0.253,0.333,0.333,1.0,0.25,0.5,True
88,88,88,108,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Triston McKenzie,1,Comerica Park,25,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.333,0.0,0.0,0.4,False
89,89,89,109,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.25,0.25,0.25,0.333,True
90,90,90,110,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Zack Greinke,1,Target Field,26,425844,4.58,10.04,5.07,1.33,0.28,0.0,0.6,0.25,0.25,0.75,True
91,91,91,111,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Luis Garcia,1,T-Mobile Park,27,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.0,0.4,0.0,0.25,False
92,92,92,112,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.25,0.333,0.0,0.4,True
93,93,93,113,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.6,0.4,0.25,0.333,0.25,True
94,94,94,114,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Elvin Rodriguez,0,Comerica Park,25,660730,10.04,12.12,6.92,1.85,0.321,0.2,0.25,0.0,0.25,0.0,True
95,95,95,115,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.0,0.4,0.667,0.0,False
96,96,96,117,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Tyler Anderson,1,Chase Field,13,542881,2.72,7.21,7.14,1.0,0.219,0.333,0.0,0.25,0.333,0.25,True
97,97,97,118,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.5,0.0,0.5,0.333,0.0,True
98,98,98,120,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.6,0.25,0.25,0.0,0.25,True
99,99,99,121,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.25,0.0,0.25,0.5,False
100,100,100,122,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Kyle Freeland,1,Nationals Park,29,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.4,0.5,0.25,0.2,True
101,101,101,123,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Marco Gonzales,0,T-Mobile Park,27,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.5,0.0,0.0,False
102,102,102,124,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Jose Berrios,1,Angel Stadium,4,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.5,0.5,0.25,0.5,True
103,103,103,126,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Alex Cobb,1,Great American Ball Park,8,502171,4.15,8.87,9.64,1.29,0.253,0.333,0.0,0.667,0.333,0.0,True
104,104,104,127,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,James Kaprielian,0,Oakland Coliseum,19,621076,4.38,7.97,6.28,1.32,0.235,0.5,0.333,0.5,0.75,0.0,False
105,105,105,128,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Kyle Freeland,1,Nationals Park,29,607536,4.56,9.5,6.66,1.36,0.272,0.333,0.5,0.333,0.667,0.6,True
106,106,106,129,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Kyle Freeland,1,Nationals Park,29,607536,4.56,9.5,6.66,1.36,0.272,0.25,0.4,0.0,0.333,0.0,False
107,107,107,131,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.5,0.4,0.25,0.0,0.2,True
108,108,108,132,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Elieser Hernandez,1,Truist Park,12,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.0,0.2,0.25,0.5,True
