,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,10,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Austin Gomber,1.0,Citizens Bank Park,16.0,596295,5.64,9.99,6.93,1.41,0.283,0.25,0.5,0.25,0.0,0.667,False
11,11,11,11,11,11,11,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Bruce Zimmermann,1.0,Yankee Stadium,6.0,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.4,0.75,0.25,0.333,True
12,12,12,12,12,12,12,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Humberto Castellanos,1.0,Busch Stadium,15.0,528748,5.68,10.15,6.5,1.4,0.289,0.6,0.0,0.0,0.0,0.333,True
13,13,13,13,13,13,15,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.25,0.5,0.0,0.0,True
14,14,14,14,14,14,17,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Brad Keller,1.0,Guaranteed Rate Field,23.0,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.25,0.333,0.25,0.0,True
15,15,15,15,15,15,18,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.2,0.4,0.25,0.667,0.0,False
16,16,16,16,16,16,19,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,1.0,0.0,0.0,0.333,0.0,True
17,17,17,17,17,17,20,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.25,0.2,0.6,0.0,False
18,18,18,18,18,18,21,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.2,0.333,0.8,0.75,0.333,False
19,19,19,19,19,19,23,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.333,0.0,0.667,0.25,False
20,20,20,20,20,20,24,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.0,0.25,0.0,0.25,True
21,21,21,21,21,21,25,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.25,0.25,0.75,0.0,0.75,True
22,22,22,22,22,22,26,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.333,0.2,0.0,0.25,0.0,False
23,23,23,23,23,23,27,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.8,0.25,0.0,0.5,False
24,24,24,24,24,24,28,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.25,0.25,0.4,True
25,25,25,25,25,25,29,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Cal Quantrill,1.0,Angel Stadium,4.0,615698,3.88,9.0,5.78,1.28,0.265,0.75,0.25,0.5,0.0,0.5,True
26,26,26,26,26,26,30,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Freddy Peralta,1.0,PNC Park,10.0,642547,4.37,7.42,10.84,1.14,0.219,0.0,1.0,0.25,0.333,0.5,False
27,27,27,27,27,27,31,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Austin Gomber,1.0,Citizens Bank Park,16.0,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,0.6,0.0,0.333,False
28,28,28,28,28,28,32,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.5,0.333,0.333,0.5,0.0,True
29,29,29,29,29,29,33,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.5,0.2,0.667,0.75,True
30,30,30,30,30,30,34,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.333,0.25,0.6,0.833,0.0,True
31,31,31,31,31,31,36,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.5,0.4,0.5,0.25,0.25,False
32,32,32,32,32,32,37,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.25,0.4,0.0,0.5,False
33,33,33,33,33,33,38,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.333,0.0,0.0,0.25,0.0,True
34,34,34,34,34,34,39,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Bruce Zimmermann,1.0,Yankee Stadium,6.0,669145,5.85,11.84,6.12,1.48,0.322,0.25,0.75,0.4,0.25,0.25,True
35,35,35,35,35,35,42,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Chris Flexen,1.0,Tropicana Field,21.0,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.0,0.5,0.5,0.333,True
36,36,36,36,36,36,43,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.2,0.0,0.25,0.0,0.0,False
37,37,37,37,37,37,44,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.25,0.0,0.25,0.2,0.333,True
38,38,38,38,38,38,45,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.0,0.667,0.25,0.333,True
39,39,39,39,39,39,46,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.25,0.667,0.0,False
40,40,40,40,40,40,48,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.25,0.25,0.25,True
41,41,41,41,41,41,49,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Brad Keller,1.0,Guaranteed Rate Field,23.0,641745,4.45,8.97,6.03,1.37,0.259,0.667,0.0,0.4,0.333,0.0,False
42,42,42,42,42,42,50,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.25,0.667,0.333,0.0,False
43,43,43,43,43,43,51,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Drew Smyly,1.0,Truist Park,12.0,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.0,0.2,0.25,False
44,44,44,44,44,44,52,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.25,0.667,0.0,0.25,0.0,True
45,45,45,45,45,45,53,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.0,0.2,0.2,0.0,True
46,46,46,46,46,46,54,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.25,0.0,0.25,0.0,0.25,True
47,47,47,47,47,47,55,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Humberto Castellanos,1.0,Busch Stadium,15.0,528748,5.68,10.15,6.5,1.4,0.289,0.667,0.0,0.0,0.25,0.4,False
48,48,48,48,48,48,56,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.333,0.25,0.25,0.0,0.25,True
49,49,49,49,49,49,58,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.0,0.0,0.0,False
50,50,50,50,50,50,59,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.25,0.0,0.0,0.333,False
51,51,51,51,51,51,60,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,1.0,0.5,0.0,0.25,0.5,True
52,52,52,52,52,52,61,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.0,0.0,0.25,0.25,True
53,53,53,53,53,53,62,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.667,0.5,0.667,0.25,0.0,False
54,54,54,54,54,54,63,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.0,1.0,0.333,0.25,0.25,True
55,55,55,55,55,55,66,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.25,0.4,0.5,0.4,0.667,True
56,56,56,56,56,56,67,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Freddy Peralta,1.0,PNC Park,10.0,642547,4.37,7.42,10.84,1.14,0.219,0.25,0.0,0.0,0.0,0.25,True
57,57,57,57,57,57,68,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Bruce Zimmermann,1.0,Yankee Stadium,6.0,669145,5.85,11.84,6.12,1.48,0.322,0.333,0.25,0.0,0.5,0.0,True
58,58,58,58,58,58,69,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.333,0.25,0.25,0.25,True
59,59,59,59,59,59,70,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Austin Gomber,1.0,Citizens Bank Park,16.0,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.333,0.0,0.0,0.0,True
60,60,60,60,60,60,72,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.5,0.75,1.0,0.0,True
61,61,61,61,61,61,73,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.5,0.667,0.0,0.0,False
62,62,62,62,62,62,74,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Michael Kopech,0.0,Guaranteed Rate Field,23.0,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.5,0.0,0.25,False
63,63,63,63,63,63,75,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.5,0.0,0.0,0.25,True
64,64,64,64,64,64,76,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.0,0.5,0.4,0.333,True
65,65,65,65,65,65,77,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Kyle Wright,0.0,Truist Park,12.0,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.0,0.25,0.25,0.0,False
66,66,66,66,66,66,81,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.333,0.25,0.2,0.0,0.0,True
67,67,67,67,67,67,82,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Bailey Ober,0.0,Target Field,26.0,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.25,0.25,0.4,0.25,True
68,68,68,68,68,68,83,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.5,0.25,0.0,True
69,69,69,69,69,69,84,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Chris Flexen,1.0,Tropicana Field,21.0,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.0,0.5,0.0,0.0,False
70,70,70,70,70,70,85,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Alek Manoah,0.0,Rogers Centre,2.0,666201,2.56,7.16,8.15,1.02,0.217,0.2,0.0,0.0,0.25,0.0,True
71,71,71,71,71,71,86,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.25,0.25,0.0,0.5,False
72,72,72,72,72,72,87,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Brad Keller,1.0,Guaranteed Rate Field,23.0,641745,4.45,8.97,6.03,1.37,0.259,0.5,0.0,0.25,0.25,0.333,True
73,73,73,73,73,73,88,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Nick Martinez,1.0,Great American Ball Park,8.0,607259,3.35,8.53,8.1,1.32,0.248,0.8,0.25,0.0,0.0,0.0,True
74,74,74,74,74,74,89,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Bailey Ober,0.0,Target Field,26.0,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.667,0.0,0.25,0.333,True
75,75,75,75,75,75,90,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.5,0.0,0.0,0.0,False
76,76,76,76,76,76,91,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.667,0.667,0.0,0.5,True
77,77,77,77,77,77,92,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.25,0.2,0.2,1.0,0.0,False
78,78,78,78,78,78,94,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.2,0.5,0.0,0.8,0.25,False
79,79,79,79,79,79,95,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.667,0.25,0.0,0.333,0.0,False
80,80,80,80,80,80,96,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.25,0.0,0.25,0.25,True
81,81,81,81,81,81,97,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.2,0.0,0.25,0.25,0.25,False
82,82,82,82,82,82,98,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.0,0.333,0.5,0.667,False
83,83,83,83,83,83,99,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.5,0.0,0.333,0.75,0.667,False
84,84,84,84,84,84,101,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.0,0.25,0.4,0.0,False
85,85,85,85,85,85,102,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.25,0.5,0.5,0.0,True
86,86,86,86,86,86,103,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.5,0.4,0.25,0.5,False
87,87,87,87,87,87,104,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Cal Quantrill,1.0,Angel Stadium,4.0,615698,3.88,9.0,5.78,1.28,0.265,0.2,0.25,0.25,0.333,0.0,False
88,88,88,88,88,88,105,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.25,0.2,0.4,0.0,True
89,89,89,89,89,89,106,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Nick Martinez,1.0,Great American Ball Park,8.0,607259,3.35,8.53,8.1,1.32,0.248,0.0,0.0,0.0,0.0,0.667,False
90,90,90,90,90,90,107,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.4,0.0,0.0,0.333,0.0,False
91,91,91,91,91,91,108,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.0,0.25,0.0,0.0,0.0,False
92,92,92,92,92,92,109,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.5,0.333,0.0,0.5,0.333,False
93,93,93,93,93,93,111,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Austin Gomber,1.0,Citizens Bank Park,16.0,596295,5.64,9.99,6.93,1.41,0.283,0.667,0.25,0.333,0.25,0.333,False
94,94,94,94,94,94,112,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Drew Smyly,1.0,Truist Park,12.0,592767,3.97,9.59,7.13,1.29,0.266,0.0,0.333,0.25,0.333,0.0,True
