,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
40,40,40,40,40,40,44,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.25,0.5,0.0,0.0,0.25,True
41,41,41,41,41,41,45,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Bruce Zimmermann,1,Angel Stadium,4,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.0,0.333,0.2,0.4,False
42,42,42,42,42,42,46,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.2,0.25,0.0,0.0,0.333,True
43,43,43,43,43,43,48,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Michael Wacha,1,Tropicana Field,21,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.5,0.25,0.0,0.25,True
44,44,44,44,44,44,49,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.2,0.333,0.0,0.0,0.0,True
45,45,45,45,45,45,50,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.5,0.2,0.0,0.5,0.0,False
46,46,46,46,46,46,53,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,David Peterson,1,Chase Field,13,656849,3.3,7.18,10.37,1.28,0.22,0.333,0.25,0.0,0.25,0.0,True
47,47,47,47,47,47,54,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.25,0.0,0.5,0.25,False
48,48,48,48,48,48,55,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.25,0.333,0.25,0.25,0.0,False
49,49,49,49,49,49,56,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Trevor Rogers,1,Truist Park,12,669432,5.85,10.16,8.52,1.6,0.283,0.25,0.0,0.75,0.5,0.75,True
50,50,50,50,50,50,58,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.333,0.25,0.0,0.333,0.0,True
51,51,51,51,51,51,59,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.333,0.0,0.4,0.0,0.0,False
52,52,52,52,52,52,60,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.667,0.0,0.0,True
53,53,53,53,53,53,61,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.333,0.0,0.4,0.0,0.5,True
54,54,54,54,54,54,62,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.25,0.333,0.75,0.0,True
55,55,55,55,55,55,63,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.333,0.5,0.0,0.5,0.0,False
56,56,56,56,56,56,64,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,David Peterson,1,Chase Field,13,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.5,0.0,0.0,0.333,True
57,57,57,57,57,57,65,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.5,0.5,0.0,0.0,True
58,58,58,58,58,58,67,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.25,0.25,0.25,0.5,0.0,True
59,59,59,59,59,59,68,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.25,0.0,0.0,0.25,False
60,60,60,60,60,60,69,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.25,1.0,0.25,0.0,0.25,False
61,61,61,61,61,61,70,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.0,0.333,0.25,True
62,62,62,62,62,62,72,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,1.0,0.0,0.0,0.0,0.0,True
63,63,63,63,63,63,73,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.0,0.25,0.0,0.0,True
64,64,64,64,64,64,74,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Drew Smyly,0,Wrigley Field,24,592767,3.97,9.59,7.13,1.29,0.266,0.25,0.0,0.0,0.25,0.25,False
65,65,65,65,65,65,75,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,0.0,0.25,0.5,0.0,0.0,True
66,66,66,66,66,66,76,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,1.0,0.0,0.0,0.0,0.5,False
67,67,67,67,67,67,77,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,0.25,0.0,1.0,0.0,0.0,False
68,68,68,68,68,68,78,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.5,0.0,0.5,0.2,0.667,True
69,69,69,69,69,69,79,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Nick Martinez,0,Petco Park,31,607259,3.35,8.53,8.1,1.32,0.248,0.25,0.0,0.333,0.667,0.0,False
70,70,70,70,70,70,80,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.5,0.0,0.333,0.0,0.667,True
71,71,71,71,71,71,81,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Nick Martinez,0,Petco Park,31,607259,3.35,8.53,8.1,1.32,0.248,0.5,0.0,0.5,0.0,0.667,False
72,72,72,72,72,72,83,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.333,0.0,0.0,0.667,False
73,73,73,73,73,73,84,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.4,0.333,0.0,0.0,True
74,74,74,74,74,74,85,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.25,0.667,0.333,0.667,True
75,75,75,75,75,75,86,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Jameson Taillon,0,Yankee Stadium,6,592791,3.95,8.5,7.76,1.14,0.246,0.5,0.25,0.25,0.333,0.4,False
76,76,76,76,76,76,87,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.333,0.4,0.0,0.667,0.5,False
77,77,77,77,77,77,88,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Jose Quintana,1,Wrigley Field,24,500779,1.5,1.5,10.5,0.5,0.056,0.5,0.333,0.333,0.333,0.75,False
78,78,78,78,78,78,89,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Reid Detmers,0,Angel Stadium,4,672282,3.44,6.27,8.29,1.04,0.196,0.333,0.0,0.25,0.0,0.5,True
79,79,79,79,79,79,90,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Julio Urias,1,Petco Park,31,628711,2.49,6.97,8.58,0.97,0.21,0.25,0.0,0.0,0.333,0.333,False
80,80,80,80,80,80,92,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.333,0.667,0.5,0.333,0.667,False
81,81,81,81,81,81,93,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.75,0.25,0.5,0.25,False
82,82,82,82,82,82,95,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Michael Wacha,1,Tropicana Field,21,608379,2.69,7.17,6.4,1.11,0.215,0.25,0.25,0.0,0.6,0.333,False
83,83,83,83,83,83,96,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.25,0.333,0.667,0.333,True
84,84,84,84,84,84,97,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Nick Martinez,0,Petco Park,31,607259,3.35,8.53,8.1,1.32,0.248,0.0,0.0,0.0,0.333,0.0,True
85,85,85,85,85,85,98,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.0,0.5,0.25,0.25,True
86,86,86,86,86,86,99,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Bailey Ober,0,Target Field,26,641927,4.01,9.62,7.75,1.28,0.273,0.333,0.0,0.333,0.333,0.0,True
87,87,87,87,87,87,100,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Steven Matz,1,Great American Ball Park,8,571927,5.7,9.91,10.76,1.31,0.269,0.0,0.5,0.25,0.333,0.25,False
88,88,88,88,88,88,102,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.333,0.0,0.25,0.0,False
89,89,89,89,89,89,103,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Michael Kopech,1,Target Field,26,656629,3.38,6.66,7.75,1.23,0.204,0.5,0.0,0.25,0.6,0.5,False
90,90,90,90,90,90,104,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Brad Keller,1,T-Mobile Park,27,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.333,0.0,0.0,0.0,False
91,91,91,91,91,91,105,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Eli Morgan,1,Yankee Stadium,6,669212,4.05,6.36,10.8,0.88,0.194,0.25,0.5,0.667,0.0,0.5,True
92,92,92,92,92,92,108,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.667,0.25,0.25,True
93,93,93,93,93,93,112,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Glenn Otto,1,Oakland Coliseum,19,657248,5.31,8.19,7.38,1.41,0.247,0.5,0.667,0.0,0.0,0.667,False
94,94,94,94,94,94,113,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.333,0.25,0.5,0.0,True
95,95,95,95,95,95,114,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.5,0.25,0.0,0.2,0.5,False
96,96,96,96,96,96,115,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Ross Stripling,1,Minute Maid Park,32,548389,3.16,8.27,7.29,1.1,0.241,0.0,0.333,0.0,0.0,0.0,True
97,97,97,97,97,97,116,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Bruce Zimmermann,1,Angel Stadium,4,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.0,1.0,0.4,0.25,False
98,98,98,98,98,98,117,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.25,0.0,0.25,0.25,False
99,99,99,99,99,99,118,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Steven Matz,1,Great American Ball Park,8,571927,5.7,9.91,10.76,1.31,0.269,0.333,0.25,0.0,0.0,0.0,True
100,100,100,100,100,100,120,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Freddy Peralta,1,Citizens Bank Park,16,642547,4.37,7.42,10.84,1.14,0.219,0.75,0.0,0.0,0.333,0.5,True
101,101,101,101,101,101,121,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Trevor Rogers,1,Truist Park,12,669432,5.85,10.16,8.52,1.6,0.283,0.333,0.25,0.0,0.25,0.25,False
