,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
39,39,39,39,39,42,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Carlos Hernandez,1.0,Oriole Park at Camden Yards,30.0,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.25,0.333,0.0,0.25,True
40,40,40,40,40,43,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.667,0.25,0.333,0.333,0.0,True
41,41,41,41,41,44,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.25,0.5,0.5,0.5,True
42,42,42,42,42,45,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Jon Gray,1.0,Yankee Stadium,6.0,592351,3.83,7.58,10.1,1.17,0.224,0.5,0.0,0.0,0.0,0.5,False
43,43,43,43,43,47,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Julio Urias,1.0,PNC Park,10.0,628711,2.49,6.97,8.58,0.97,0.21,0.333,0.0,0.4,0.4,0.25,True
44,44,44,44,44,48,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.667,0.0,0.0,0.25,0.0,False
45,45,45,45,45,49,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Jon Gray,1.0,Yankee Stadium,6.0,592351,3.83,7.58,10.1,1.17,0.224,0.25,0.333,0.2,0.25,0.333,True
46,46,46,46,46,50,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.25,0.333,0.333,0.0,0.0,False
47,47,47,47,47,51,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Carlos Hernandez,1.0,Oriole Park at Camden Yards,30.0,672578,9.09,13.9,4.81,2.14,0.359,1.0,0.333,0.5,0.333,0.5,True
48,48,48,48,48,52,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.2,0.0,0.25,0.0,False
49,49,49,49,49,53,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.5,0.4,0.0,0.5,True
50,50,50,50,50,54,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.75,0.0,0.25,0.25,0.0,False
51,51,51,51,51,56,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Humberto Castellanos,0.0,Chase Field,13.0,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.5,0.25,0.25,0.0,True
52,52,52,52,52,57,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Austin Gomber,1.0,Oracle Park,9.0,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.5,0.0,0.5,0.25,True
53,53,53,53,53,58,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Tyler Wells,0.0,Oriole Park at Camden Yards,30.0,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.333,0.0,0.4,True
54,54,54,54,54,59,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Michael Kopech,0.0,Guaranteed Rate Field,23.0,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.667,0.25,0.0,False
55,55,55,55,55,60,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Carlos Hernandez,1.0,Oriole Park at Camden Yards,30.0,672578,9.09,13.9,4.81,2.14,0.359,0.8,0.25,0.5,0.5,0.0,True
56,56,56,56,56,61,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Kyle Hendricks,1.0,Petco Park,31.0,543294,4.8,9.07,7.04,1.29,0.26,0.0,0.0,0.5,0.0,0.0,False
57,57,57,57,57,63,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Paul Blackburn,1.0,Comerica Park,25.0,621112,4.28,8.89,7.19,1.26,0.255,0.333,0.0,0.0,0.0,0.0,True
58,58,58,58,58,65,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Noah Syndergaard,0.0,Angel Stadium,4.0,592789,7.2,19.8,3.6,2.2,0.44,0.333,0.2,0.8,0.0,0.333,True
59,59,59,59,59,66,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.0,0.0,0.5,0.0,False
60,60,60,60,60,67,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Humberto Castellanos,0.0,Chase Field,13.0,528748,5.68,10.15,6.5,1.4,0.289,0.333,0.25,0.0,0.333,0.0,True
61,61,61,61,61,69,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Brandon Woodruff,1.0,Great American Ball Park,8.0,605540,3.49,7.84,11.01,1.19,0.231,0.0,0.0,0.0,0.0,0.0,True
62,62,62,62,62,70,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Paul Blackburn,1.0,Comerica Park,25.0,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.4,0.25,0.0,0.0,True
63,63,63,63,63,71,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Luis Castillo,0.0,Great American Ball Park,8.0,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.0,0.4,0.4,0.667,True
64,64,64,64,64,72,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Ranger Suarez,1.0,T-Mobile Park,27.0,624133,3.68,8.97,7.62,1.37,0.258,0.25,0.0,0.4,0.25,0.333,True
65,65,65,65,65,73,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Jon Gray,1.0,Yankee Stadium,6.0,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.0,0.25,0.5,0.333,False
66,66,66,66,66,75,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Michael Kopech,0.0,Guaranteed Rate Field,23.0,656629,3.38,6.66,7.75,1.23,0.204,0.333,0.25,0.667,0.0,0.25,True
67,67,67,67,67,77,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.25,0.2,0.25,0.25,0.0,True
68,68,68,68,68,78,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Elieser Hernandez,1.0,Chase Field,13.0,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.25,0.25,0.0,0.333,False
69,69,69,69,69,79,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.0,0.5,0.0,0.25,False
70,70,70,70,70,81,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Tyler Wells,0.0,Oriole Park at Camden Yards,30.0,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.25,1.0,0.5,0.0,False
71,71,71,71,71,82,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Humberto Castellanos,0.0,Chase Field,13.0,528748,5.68,10.15,6.5,1.4,0.289,0.5,0.0,0.25,0.25,0.6,True
72,72,72,72,72,83,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Jeffrey Springs,1.0,Angel Stadium,4.0,605488,2.5,7.94,9.42,1.08,0.233,0.333,0.5,0.25,0.5,0.6,True
73,73,73,73,73,84,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Humberto Castellanos,0.0,Chase Field,13.0,528748,5.68,10.15,6.5,1.4,0.289,0.2,0.25,0.0,0.0,0.0,True
74,74,74,74,74,86,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Nestor Cortes,0.0,Yankee Stadium,6.0,641482,2.57,6.91,9.24,1.02,0.208,1.0,0.25,0.25,0.0,0.0,False
75,75,75,75,75,87,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Paul Blackburn,1.0,Comerica Park,25.0,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.25,0.0,0.75,0.25,False
76,76,76,76,76,88,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Chris Flexen,0.0,T-Mobile Park,27.0,623167,3.92,9.0,6.23,1.37,0.257,0.25,0.0,0.333,0.75,0.0,True
