,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
16,16,16,16,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.0,0.5,0.333,0.25,True
17,17,17,17,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.25,0.0,0.5,0.0,0.0,False
18,18,18,18,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.6,0.333,0.25,0.2,True
19,19,19,19,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.2,1.0,0.0,0.0,0.0,True
20,20,20,20,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.4,0.2,0.0,0.5,0.75,False
21,21,21,21,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Mitch White,1,Guaranteed Rate Field,23,669952,5.79,11.57,3.86,1.5,0.3,0.5,0.0,0.5,0.25,0.5,True
22,22,22,22,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.0,0.0,0.0,0.333,True
23,23,23,23,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.5,0.5,0.2,0.0,True
24,24,24,24,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.25,0.2,0.6,0.25,0.0,False
25,25,25,25,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.333,0.5,0.667,0.0,True
26,26,26,26,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.333,0.333,0.2,0.25,0.25,False
27,27,27,27,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.0,1.0,0.667,True
28,28,28,28,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.2,0.25,0.0,0.0,True
29,29,29,29,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.4,0.75,0.0,0.333,0.333,True
30,30,30,30,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.75,0.667,0.333,0.2,0.25,True
31,31,31,31,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.75,0.4,0.0,0.6,0.0,True
32,32,32,34,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Wily Peralta,1,PNC Park,10,503449,2.29,7.9,7.13,1.44,0.24,0.333,0.0,0.4,0.25,0.25,True
33,33,33,35,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.75,0.5,0.333,0.2,True
34,34,34,36,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.2,0.0,0.0,0.0,True
35,35,35,37,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,1.0,0.333,0.5,0.0,0.0,True
36,36,36,38,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.4,0.25,0.25,0.4,False
37,37,37,39,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.333,0.0,0.5,0.2,False
38,38,38,40,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.25,0.0,0.0,0.2,0.25,False
39,39,39,41,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Garrett Whitlock,1,Angel Stadium,4,676477,3.13,7.39,8.81,1.01,0.219,0.25,0.2,0.5,0.0,0.0,True
40,40,40,42,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.333,0.2,0.4,0.0,0.0,False
41,41,41,43,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Mitch White,1,Guaranteed Rate Field,23,669952,5.79,11.57,3.86,1.5,0.3,0.6,0.0,0.4,0.5,0.25,False
42,42,42,44,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Dakota Hudson,1,Tropicana Field,21,641712,4.2,8.57,4.8,1.39,0.262,0.667,0.5,1.0,0.5,0.5,False
43,43,43,45,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Jon Gray,1,Progressive Field,7,592351,3.83,7.58,10.1,1.17,0.224,0.5,0.0,0.2,0.4,0.4,True
44,44,44,46,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.25,0.0,0.4,0.25,0.2,True
45,45,45,48,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.4,0.25,0.0,0.25,0.0,True
46,46,46,49,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.333,0.0,0.6,0.25,0.4,True
47,47,47,51,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.0,0.5,0.4,True
48,48,48,52,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Cole Irvin,1,Truist Park,12,608344,2.92,7.59,6.13,1.03,0.226,0.25,0.2,0.25,0.2,0.0,True
49,49,49,53,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,1.0,0.0,0.0,0.2,1.0,False
50,50,50,54,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,German Marquez,1,Oracle Park,9,608566,5.18,9.54,7.25,1.41,0.27,0.25,0.0,0.75,0.0,0.25,True
51,51,51,55,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.333,0.2,0.0,0.25,True
52,52,52,56,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.0,0.0,0.0,0.4,True
53,53,53,57,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,German Marquez,1,Oracle Park,9,608566,5.18,9.54,7.25,1.41,0.27,0.5,0.0,0.4,0.0,0.0,False
54,54,54,59,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.0,0.0,0.0,True
55,55,55,60,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.25,0.333,0.2,0.5,True
56,56,56,61,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.25,0.0,0.5,0.25,0.5,True
57,57,57,63,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.5,0.5,0.25,0.0,0.0,True
58,58,58,64,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.75,0.0,0.4,0.0,True
59,59,59,65,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.4,0.5,0.5,0.0,0.6,True
60,60,60,66,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.6,0.2,0.0,0.2,0.333,False
61,61,61,67,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.2,0.0,0.333,0.25,True
62,62,62,68,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Wily Peralta,1,PNC Park,10,503449,2.29,7.9,7.13,1.44,0.24,0.0,0.25,0.4,0.667,0.2,True
63,63,63,69,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.0,0.5,0.0,0.333,False
64,64,64,70,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.333,0.0,0.5,0.5,True
65,65,65,71,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.25,0.0,0.4,0.5,True
66,66,66,72,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.25,0.25,0.5,True
67,67,67,73,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.25,0.0,0.333,0.0,0.0,False
68,68,68,74,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.5,0.6,0.0,0.5,True
69,69,69,75,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,German Marquez,1,Oracle Park,9,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,0.4,0.25,0.0,False
70,70,70,76,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Edward Cabrera,0,loanDepot park,20,665795,2.61,4.35,10.02,1.06,0.141,0.0,0.0,0.0,0.0,0.0,False
71,71,71,77,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Alek Manoah,1,Kauffman Stadium,5,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.667,0.0,0.0,False
72,72,72,80,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Keegan Thompson,1,Oriole Park at Camden Yards,30,624522,3.36,8.36,7.82,1.24,0.247,0.333,0.0,0.0,0.25,0.5,True
73,73,73,81,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Taijuan Walker,1,Petco Park,31,592836,3.45,8.28,6.9,1.19,0.242,0.0,0.333,0.667,0.4,0.0,True
74,74,74,82,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.667,0.2,0.25,0.25,0.0,True
75,75,75,83,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.8,0.0,0.5,0.5,0.0,True
76,76,76,84,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.0,0.0,0.0,0.0,True
77,77,77,85,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.0,0.25,0.333,0.5,True
78,78,78,86,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.5,0.0,0.25,0.0,0.4,True
79,79,79,87,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Dakota Hudson,1,Tropicana Field,21,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.5,0.5,0.0,0.2,False
80,80,80,88,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.25,0.25,0.6,0.333,0.667,True
81,81,81,90,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.333,0.0,0.0,0.333,0.5,True
82,82,82,91,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Mitch White,1,Guaranteed Rate Field,23,669952,5.79,11.57,3.86,1.5,0.3,0.6,0.5,0.4,0.0,0.333,False
83,83,83,92,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Tyler Gilbert,1,Great American Ball Park,8,656457,5.24,8.65,5.24,1.25,0.25,0.667,0.0,0.333,0.5,0.333,True
84,84,84,93,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.5,0.0,0.0,0.5,0.0,True
85,85,85,94,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.0,0.667,0.0,0.5,0.25,True
86,86,86,95,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Jameson Taillon,1,Target Field,26,592791,3.95,8.5,7.76,1.14,0.246,0.2,0.5,0.25,0.5,0.0,True
87,87,87,96,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.0,0.5,0.0,0.6,False
88,88,88,97,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.4,0.0,0.0,0.8,0.0,True
89,89,89,98,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Jon Gray,1,Progressive Field,7,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.0,0.6,0.0,0.25,True
90,90,90,99,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Ranger Suarez,1,American Family Field,18,624133,3.68,8.97,7.62,1.37,0.258,0.6,0.0,0.0,0.2,0.0,True
91,91,91,100,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.0,0.25,0.667,0.0,True
92,92,92,101,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.0,0.333,0.25,0.4,True
93,93,93,102,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,1.0,0.25,0.0,0.0,0.5,True
94,94,94,104,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.25,0.25,0.0,0.25,0.5,False
95,95,95,105,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Edward Cabrera,0,loanDepot park,20,665795,2.61,4.35,10.02,1.06,0.141,0.0,0.2,0.2,0.0,0.0,False
96,96,96,106,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Chris Flexen,1,Minute Maid Park,32,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.25,0.0,0.5,1.0,False
97,97,97,107,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Garrett Whitlock,1,Angel Stadium,4,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.333,0.5,0.25,0.25,False
98,98,98,108,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Joan Adon,1,loanDepot park,20,672851,7.1,10.58,7.65,1.78,0.29,0.0,0.333,0.0,0.25,1.0,True
99,99,99,109,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Tyler Gilbert,1,Great American Ball Park,8,656457,5.24,8.65,5.24,1.25,0.25,0.5,0.25,0.2,0.25,0.5,True
100,100,100,110,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.0,0.25,0.0,0.0,0.0,True
101,101,101,111,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Edward Cabrera,0,loanDepot park,20,665795,2.61,4.35,10.02,1.06,0.141,0.25,0.75,0.6,0.0,0.0,True
102,102,102,112,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Edward Cabrera,0,loanDepot park,20,665795,2.61,4.35,10.02,1.06,0.141,0.25,0.6,0.2,0.667,0.25,True
103,103,103,113,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,1.0,0.333,0.333,0.0,0.25,True
104,104,104,114,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Cole Irvin,1,Truist Park,12,608344,2.92,7.59,6.13,1.03,0.226,0.2,0.2,0.2,0.5,0.25,False
