,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,11,11,11,11,11,11,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.75,0.75,0.5,0.0,True
12,12,12,12,12,12,12,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.667,0.0,0.75,0.25,True
13,13,13,13,13,13,13,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.25,0.333,0.25,0.25,0.25,True
14,14,14,14,14,14,15,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.5,0.333,0.0,0.0,True
15,15,15,15,15,15,16,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.2,0.0,0.5,0.25,False
16,16,16,16,16,16,18,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,1.0,0.25,1.0,0.0,0.0,True
17,17,17,17,17,17,21,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.25,0.0,0.25,0.25,0.333,True
18,18,18,18,18,18,22,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.0,0.25,0.75,0.0,0.0,True
19,19,19,19,19,19,23,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,0.667,0.0,0.0,0.0,0.0,True
20,20,20,20,20,20,24,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.25,0.5,0.75,0.333,True
21,21,21,21,21,21,25,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.333,0.0,0.667,0.5,0.0,False
22,22,22,22,22,22,26,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.6,0.0,0.333,0.0,0.0,True
23,23,23,23,23,23,28,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.5,0.5,0.333,0.0,0.667,True
24,24,24,24,24,24,30,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.25,0.667,0.0,0.25,0.5,True
25,25,25,25,25,25,31,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.25,0.75,0.2,0.25,False
26,26,26,26,26,26,32,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.75,0.0,0.0,0.0,0.0,False
27,27,27,27,27,27,33,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.0,0.5,0.333,0.0,False
28,28,28,28,28,28,34,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.5,0.333,0.0,0.0,0.333,False
29,29,29,29,29,29,35,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Tylor Megill,1,Chase Field,13,656731,5.01,8.49,10.23,1.21,0.245,0.4,0.333,0.0,0.333,0.25,True
30,30,30,30,30,30,36,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Chris Ellis,1,Angel Stadium,4,595939,10.38,10.38,4.15,2.54,0.278,0.5,0.5,0.25,0.4,0.0,False
31,31,31,31,31,31,37,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.333,0.5,0.25,0.0,0.2,True
32,32,32,32,32,32,38,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.333,0.0,0.0,0.25,0.0,False
33,33,33,33,33,33,39,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.5,0.0,0.0,0.333,0.25,True
34,34,34,34,34,34,40,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.667,0.75,0.333,0.0,0.25,True
35,35,35,35,35,35,41,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.833,0.0,0.75,0.5,0.0,True
36,36,36,36,36,36,42,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.8,0.333,0.25,0.0,0.5,True
37,37,37,37,37,37,43,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.0,0.5,0.25,0.0,True
38,38,38,38,38,38,44,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.5,0.2,0.25,0.333,0.25,False
39,39,39,39,39,39,45,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Clayton Kershaw,1,Petco Park,31,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.25,0.0,0.25,0.333,False
40,40,40,40,40,40,46,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.25,0.25,0.25,0.5,0.0,True
41,41,41,41,41,41,47,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Chris Ellis,1,Angel Stadium,4,595939,10.38,10.38,4.15,2.54,0.278,0.0,0.0,0.5,0.0,0.333,True
42,42,42,42,42,42,48,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.25,0.5,0.2,0.25,0.0,True
43,43,43,43,43,43,50,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Rich Hill,1,Tropicana Field,21,448179,4.75,9.39,6.84,1.35,0.266,0.5,0.333,0.5,0.25,0.0,True
44,44,44,44,44,44,51,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.5,0.2,0.333,0.0,False
45,45,45,45,45,45,52,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.333,0.0,0.5,0.2,0.0,True
46,46,46,46,46,46,53,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.333,0.0,0.4,0.0,0.0,True
47,47,47,47,47,47,54,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.0,0.25,0.5,0.333,True
48,48,48,48,48,48,56,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Tylor Megill,1,Chase Field,13,656731,5.01,8.49,10.23,1.21,0.245,0.25,0.2,0.333,0.25,0.0,True
49,49,49,49,49,49,57,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.333,0.0,0.0,0.25,0.0,True
50,50,50,50,50,50,58,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.333,0.0,0.25,0.333,0.25,True
51,51,51,51,51,51,59,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Jesus Luzardo,1,Truist Park,12,666200,3.29,4.83,11.41,0.95,0.152,0.2,0.25,0.25,0.0,0.75,False
52,52,52,52,52,52,60,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.0,0.0,0.4,0.5,0.5,True
53,53,53,53,53,53,61,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.5,0.25,0.333,0.25,0.0,True
54,54,54,54,54,54,62,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.2,0.0,0.333,0.0,0.4,True
55,55,55,55,55,55,63,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.25,0.25,0.0,0.0,0.667,False
56,56,56,56,56,56,64,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.25,0.5,0.333,0.0,0.4,True
57,57,57,57,57,57,65,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.0,0.25,0.0,0.25,0.333,True
58,58,58,58,58,58,66,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.25,0.0,0.333,0.5,0.0,True
59,59,59,59,59,59,67,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Tylor Megill,1,Chase Field,13,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.2,0.0,0.5,0.0,False
60,60,60,60,60,60,68,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.0,0.333,0.0,0.5,0.5,False
61,61,61,61,61,61,69,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.5,0.0,0.25,0.333,0.0,True
62,62,62,62,62,62,71,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.0,0.5,0.25,0.0,True
63,63,63,63,63,63,72,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.0,0.25,1.0,0.25,True
64,64,64,64,64,64,73,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.333,0.0,0.0,0.0,True
65,65,65,65,65,65,75,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,1.0,0.25,1.0,0.0,0.0,True
66,66,66,66,66,66,76,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.4,0.667,0.25,0.0,0.25,True
67,67,67,67,67,67,77,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.0,0.25,0.0,0.0,False
68,68,68,68,68,68,78,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.25,0.0,0.25,0.5,0.0,False
69,69,69,69,69,69,79,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.5,0.0,1.0,0.0,0.0,False
70,70,70,70,70,70,81,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.25,0.25,0.5,0.0,0.5,True
71,71,71,71,71,71,82,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.0,0.25,0.0,0.333,True
72,72,72,72,72,72,83,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.25,0.5,0.0,0.333,False
73,73,73,73,73,73,84,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.25,0.0,0.5,0.0,0.5,True
74,74,74,74,74,74,85,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.333,0.0,0.0,0.5,0.25,True
75,75,75,75,75,75,87,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Logan Webb,1,Nationals Park,29,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.5,0.5,0.0,True
76,76,76,76,76,76,88,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.25,0.0,0.25,0.667,True
77,77,77,77,77,77,89,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.25,0.0,0.5,0.25,0.25,False
78,78,78,78,78,78,90,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.333,0.0,0.333,0.4,0.0,True
79,79,79,79,79,79,91,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,JT Brubaker,1,Wrigley Field,24,664141,4.49,10.05,9.22,1.52,0.275,0.25,0.0,0.5,0.333,0.333,True
80,80,80,80,80,80,92,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Jose Suarez,0,Angel Stadium,4,660761,4.04,8.52,8.81,1.38,0.244,0.4,0.25,0.333,0.0,0.25,True
81,81,81,81,81,81,95,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.0,0.333,0.667,0.5,False
82,82,82,82,82,82,96,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,0.0,0.0,0.0,0.75,0.25,True
83,83,83,83,83,83,97,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Chad Kuhl,1,Comerica Park,25,641771,5.16,9.7,6.64,1.52,0.273,0.4,0.25,0.0,0.0,0.0,True
84,84,84,84,84,84,98,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.667,0.6,0.5,0.25,True
85,85,85,85,85,85,99,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Rich Hill,1,Tropicana Field,21,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.25,0.25,0.0,True
86,86,86,86,86,86,100,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Shane McClanahan,0,Tropicana Field,21,663556,2.24,5.89,11.29,0.83,0.184,0.0,0.5,0.0,0.25,0.333,True
87,87,87,87,87,87,101,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Sean Manaea,0,Petco Park,31,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.667,0.0,0.0,0.0,False
88,88,88,88,88,88,102,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Chris Archer,0,Target Field,26,502042,4.02,7.01,7.58,1.29,0.212,0.25,0.333,0.333,0.0,0.333,True
89,89,89,89,89,89,103,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Adam Wainwright,1,Great American Ball Park,8,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.0,0.5,0.25,False
90,90,90,90,90,90,104,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Chad Kuhl,1,Comerica Park,25,641771,5.16,9.7,6.64,1.52,0.273,0.25,0.333,0.0,0.5,0.4,False
91,91,91,91,91,91,105,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.25,0.333,0.0,False
92,92,92,92,92,92,106,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Lucas Giolito,1,Target Field,26,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.5,0.0,0.25,0.6,True
93,93,93,93,93,93,107,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Carlos Hernandez,1,T-Mobile Park,27,672578,9.09,13.9,4.81,2.14,0.359,1.0,0.0,0.0,0.333,0.0,True
94,94,94,94,94,94,108,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Aaron Civale,1,Yankee Stadium,6,650644,6.17,10.67,8.67,1.46,0.295,0.5,0.25,0.25,0.5,0.667,True
95,95,95,95,95,95,109,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.25,0.2,0.5,0.5,0.0,True
96,96,96,96,96,96,110,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.0,1.0,0.5,0.6,0.4,True
97,97,97,97,97,97,111,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.25,0.333,0.0,0.0,0.667,True
98,98,98,98,98,98,112,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.25,0.25,0.25,0.333,0.5,True
99,99,99,99,99,99,113,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Tylor Megill,1,Chase Field,13,656731,5.01,8.49,10.23,1.21,0.245,0.5,0.667,0.0,0.0,0.0,True
100,100,100,100,100,100,114,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Tyler Alexander,0,Comerica Park,25,641302,3.83,8.94,4.74,1.2,0.262,0.667,0.25,0.25,0.25,0.5,True
101,101,101,101,101,101,115,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Garrett Richards,1,Oakland Coliseum,19,572070,5.35,9.31,7.45,1.37,0.261,0.0,0.0,0.5,0.667,0.0,True
102,102,102,102,102,102,116,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.4,0.25,0.0,0.333,0.25,True
103,103,103,103,103,103,117,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Logan Webb,1,Nationals Park,29,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.0,0.0,0.2,0.25,True
104,104,104,104,104,104,118,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Yusei Kikuchi,1,Minute Maid Park,32,579328,5.13,8.2,10.03,1.49,0.244,0.25,0.5,0.0,0.333,0.0,True
105,105,105,105,105,105,119,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Chris Ellis,1,Angel Stadium,4,595939,10.38,10.38,4.15,2.54,0.278,0.0,0.0,0.0,0.0,1.0,True
106,106,106,106,106,106,120,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Adam Wainwright,1,Great American Ball Park,8,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.667,0.333,0.25,0.0,False
107,107,107,107,107,107,122,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Logan Webb,1,Nationals Park,29,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.25,0.25,0.5,False
108,108,108,108,108,108,123,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Logan Webb,1,Nationals Park,29,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.333,0.0,0.25,0.333,False
109,109,109,109,109,109,125,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Eric Lauer,1,Citizens Bank Park,16,641778,3.59,7.75,8.87,1.22,0.23,0.333,0.5,0.75,0.0,0.0,True
110,110,110,110,110,110,126,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Jesus Luzardo,1,Truist Park,12,666200,3.29,4.83,11.41,0.95,0.152,0.333,0.0,0.333,0.25,0.0,True
