,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
17,17,17,18,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.5,0.0,0.0,0.0,True
18,18,18,19,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Zach Eflin,1.0,American Family Field,18.0,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.0,0.25,0.0,0.0,True
19,19,19,20,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.2,0.333,0.0,0.0,0.0,False
20,20,20,22,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.333,0.333,0.0,0.4,True
21,21,21,23,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.2,0.4,0.0,0.0,0.25,True
22,22,22,24,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Gerrit Cole,1.0,Target Field,26.0,543037,3.38,7.03,11.58,1.02,0.211,0.5,1.0,0.333,0.5,0.0,True
23,23,23,25,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.25,0.167,0.25,0.25,0.2,True
24,24,24,26,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Nick Pivetta,1.0,Angel Stadium,4.0,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.25,0.25,0.2,0.5,True
25,25,25,27,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Tyler Anderson,1.0,Guaranteed Rate Field,23.0,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.0,0.6,0.0,0.4,True
26,26,26,28,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Miles Mikolas,1.0,Tropicana Field,21.0,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.0,0.667,0.5,1.0,False
27,27,27,30,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.4,0.0,0.0,0.25,True
28,28,28,31,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.4,0.0,0.0,0.0,0.0,False
29,29,29,33,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Kris Bubic,0.0,Kauffman Stadium,5.0,663460,5.27,9.41,7.51,1.54,0.27,0.25,0.0,0.0,0.0,0.5,True
30,30,30,34,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,JT Brubaker,1.0,Truist Park,12.0,664141,4.49,10.05,9.22,1.52,0.275,0.4,0.25,0.25,0.2,0.25,False
31,31,31,35,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,1.0,0.0,0.0,True
32,32,32,36,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Austin Gomber,1.0,Oracle Park,9.0,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.75,0.25,0.0,0.75,False
33,33,33,37,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Gerrit Cole,1.0,Target Field,26.0,543037,3.38,7.03,11.58,1.02,0.211,0.0,0.8,0.25,0.333,0.2,True
34,34,34,38,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Eflin,1.0,American Family Field,18.0,621107,4.37,8.74,7.41,1.19,0.251,0.25,0.5,0.0,0.0,0.0,True
35,35,35,39,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Austin Gomber,1.0,Oracle Park,9.0,596295,5.64,9.99,6.93,1.41,0.283,0.333,0.0,0.5,0.0,0.4,True
36,36,36,41,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Kris Bubic,0.0,Kauffman Stadium,5.0,663460,5.27,9.41,7.51,1.54,0.27,0.333,0.0,0.0,0.0,0.0,True
37,37,37,42,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.8,0.0,0.0,0.25,0.667,True
38,38,38,43,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.5,0.0,0.0,0.5,True
39,39,39,44,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Kris Bubic,0.0,Kauffman Stadium,5.0,663460,5.27,9.41,7.51,1.54,0.27,0.5,0.0,0.25,0.333,0.2,True
40,40,40,46,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Gerrit Cole,1.0,Target Field,26.0,543037,3.38,7.03,11.58,1.02,0.211,0.333,0.0,0.6,0.2,0.4,True
41,41,41,47,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Gerrit Cole,1.0,Target Field,26.0,543037,3.38,7.03,11.58,1.02,0.211,0.25,0.333,0.0,0.75,0.0,False
42,42,42,48,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.25,0.0,0.6,0.2,0.0,True
43,43,43,49,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.25,0.0,0.0,0.5,True
44,44,44,50,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Max Fried,0.0,Truist Park,12.0,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.25,0.0,0.25,0.4,True
45,45,45,51,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.2,0.25,0.0,0.0,True
46,46,46,52,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Kris Bubic,0.0,Kauffman Stadium,5.0,663460,5.27,9.41,7.51,1.54,0.27,0.5,0.0,0.25,0.0,0.4,True
47,47,47,53,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.25,0.0,0.0,0.25,False
48,48,48,54,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.25,0.25,0.75,0.0,0.0,False
49,49,49,55,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.0,0.25,0.0,0.333,True
50,50,50,56,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.667,0.667,0.0,0.333,0.333,True
51,51,51,57,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Stephen Strasburg,1.0,loanDepot park,20.0,544931,13.5,15.43,9.64,2.14,0.4,0.6,0.4,0.5,0.5,0.6,True
52,52,52,58,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Austin Gomber,1.0,Oracle Park,9.0,596295,5.64,9.99,6.93,1.41,0.283,0.75,0.0,0.0,0.0,0.4,False
53,53,53,60,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Jordan Lyles,1.0,Kauffman Stadium,5.0,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.0,0.0,0.0,0.667,False
54,54,54,61,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,James Kaprielian,1.0,Progressive Field,7.0,621076,4.38,7.97,6.28,1.32,0.235,0.25,0.0,0.25,0.25,0.0,False
55,55,55,62,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Kris Bubic,0.0,Kauffman Stadium,5.0,663460,5.27,9.41,7.51,1.54,0.27,0.333,0.333,0.0,0.0,0.25,True
56,56,56,63,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Shohei Ohtani,0.0,Angel Stadium,4.0,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.4,0.667,0.2,0.25,True
57,57,57,64,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Miles Mikolas,1.0,Tropicana Field,21.0,571945,3.5,8.09,6.88,1.09,0.239,0.6,0.0,0.333,0.5,0.5,False
58,58,58,65,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Shohei Ohtani,0.0,Angel Stadium,4.0,660271,2.68,7.22,12.73,1.05,0.214,0.0,0.4,0.25,0.25,0.6,True
59,59,59,66,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Dylan Cease,0.0,Guaranteed Rate Field,23.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.0,0.2,0.0,0.0,True
60,60,60,67,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Stephen Strasburg,1.0,loanDepot park,20.0,544931,13.5,15.43,9.64,2.14,0.4,0.0,0.667,0.333,0.0,0.0,False
61,61,61,68,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Tyler Anderson,1.0,Guaranteed Rate Field,23.0,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.6,0.5,0.4,0.0,True
62,62,62,69,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Zach Davies,1.0,Great American Ball Park,8.0,605200,4.03,7.86,6.83,1.22,0.233,0.0,0.5,0.667,0.0,0.333,False
63,63,63,70,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zach Eflin,1.0,American Family Field,18.0,621107,4.37,8.74,7.41,1.19,0.251,0.5,0.5,0.0,0.667,0.0,True
64,64,64,71,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Gerrit Cole,1.0,Target Field,26.0,543037,3.38,7.03,11.58,1.02,0.211,0.5,0.5,0.2,0.5,0.25,True
65,65,65,72,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Dylan Bundy,0.0,Target Field,26.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.2,0.667,0.0,0.5,False
66,66,66,73,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.5,0.4,0.0,0.0,True
67,67,67,74,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,James Kaprielian,1.0,Progressive Field,7.0,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.0,0.2,0.0,0.0,True
68,68,68,75,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zach Eflin,1.0,American Family Field,18.0,621107,4.37,8.74,7.41,1.19,0.251,0.0,0.667,0.6,0.0,0.0,True
69,69,69,76,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Logan Webb,0.0,Oracle Park,9.0,657277,3.17,7.99,7.29,1.15,0.237,0.5,0.5,0.0,0.0,0.25,False
70,70,70,77,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Tyler Mahle,0.0,Great American Ball Park,8.0,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.0,0.333,0.333,0.0,True
71,71,71,80,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Stephen Strasburg,1.0,loanDepot park,20.0,544931,13.5,15.43,9.64,2.14,0.4,0.25,0.0,0.25,0.25,0.0,True
72,72,72,82,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Nick Pivetta,1.0,Angel Stadium,4.0,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.0,0.0,0.333,0.5,False
73,73,73,83,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Stephen Strasburg,1.0,loanDepot park,20.0,544931,13.5,15.43,9.64,2.14,0.4,0.0,0.75,0.0,0.333,0.0,True
74,74,74,84,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Zach Davies,1.0,Great American Ball Park,8.0,605200,4.03,7.86,6.83,1.22,0.233,0.25,0.5,0.5,0.25,0.2,True
75,75,75,86,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Trevor Rogers,0.0,loanDepot park,20.0,669432,5.85,10.16,8.52,1.6,0.283,0.333,0.25,0.6,0.2,0.667,True
76,76,76,87,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Corbin Burnes,0.0,American Family Field,18.0,669203,2.45,5.89,11.58,0.93,0.183,0.2,0.5,0.0,0.0,0.0,True
77,77,77,88,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,JT Brubaker,1.0,Truist Park,12.0,664141,4.49,10.05,9.22,1.52,0.275,0.333,0.0,0.2,0.2,0.2,False
