,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
24,24,24,24,24,25,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Aaron Sanchez,1.0,Coors Field,1.0,592717,3.6,7.2,14.4,1.2,0.211,0.143,0.25,1.0,0.2,0.0,1.0,True
25,25,25,25,25,26,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Chris Archer,1.0,Oriole Park at Camden Yards,30.0,502042,4.02,7.01,7.58,1.29,0.212,0.0,0.25,0.0,0.0,0.5,0.0,True
26,26,26,26,26,28,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Chris Archer,1.0,Oriole Park at Camden Yards,30.0,502042,4.02,7.01,7.58,1.29,0.212,0.375,0.333,0.0,0.25,0.667,0.25,True
27,27,27,27,27,30,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Aaron Nola,0.0,Citizens Bank Park,16.0,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.0,0.333,0.5,0.5,0.333,True
28,28,28,28,28,31,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Aaron Sanchez,1.0,Coors Field,1.0,592717,3.6,7.2,14.4,1.2,0.211,0.0,0.5,0.0,0.5,0.0,0.0,True
29,29,29,29,29,32,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Shane McClanahan,1.0,T-Mobile Park,27.0,663556,2.24,5.89,11.29,0.83,0.184,0.333,0.5,0.0,0.5,0.667,0.5,True
30,30,30,30,30,33,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Chris Archer,1.0,Oriole Park at Camden Yards,30.0,502042,4.02,7.01,7.58,1.29,0.212,0.167,0.333,0.5,0.0,0.0,0.25,True
31,31,31,31,31,34,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,0.417,0.0,0.5,0.333,0.333,0.0,True
32,32,32,32,32,35,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Miles Mikolas,1.0,Oracle Park,9.0,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.25,0.5,0.5,0.5,0.4,True
33,33,33,33,33,36,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Aaron Civale,0.0,Progressive Field,7.0,650644,6.17,10.67,8.67,1.46,0.295,0.0,0.25,0.0,0.25,0.333,0.5,False
34,34,34,34,34,37,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Chris Archer,1.0,Oriole Park at Camden Yards,30.0,502042,4.02,7.01,7.58,1.29,0.212,1.0,0.5,0.0,0.0,0.333,0.25,True
35,35,35,35,35,38,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Jesus Luzardo,1.0,Petco Park,31.0,666200,3.29,4.83,11.41,0.95,0.152,1.0,0.0,0.0,0.6,0.4,0.0,False
36,36,36,36,36,39,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Shohei Ohtani,1.0,Fenway Park,3.0,660271,2.68,7.22,12.73,1.05,0.214,0.333,0.2,0.5,0.6,0.5,0.2,True
37,37,37,37,37,40,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Aaron Nola,0.0,Citizens Bank Park,16.0,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.333,0.25,0.0,0.4,0.0,False
38,38,38,38,38,41,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Robbie Ray,0.0,T-Mobile Park,27.0,592662,3.96,7.63,10.34,1.19,0.229,0.118,0.333,0.2,0.2,0.5,0.25,False
39,39,39,39,39,42,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Shohei Ohtani,1.0,Fenway Park,3.0,660271,2.68,7.22,12.73,1.05,0.214,0.333,0.0,0.25,0.2,0.0,0.25,False
40,40,40,40,40,44,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Spenser Watkins,0.0,Oriole Park at Camden Yards,30.0,657093,4.02,9.22,5.84,1.33,0.261,0.0,0.0,0.25,0.0,0.0,0.0,False
41,41,41,41,41,45,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Aaron Sanchez,1.0,Coors Field,1.0,592717,3.6,7.2,14.4,1.2,0.211,0.25,0.25,0.25,0.25,0.2,0.0,True
42,42,42,42,42,46,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Antonio Senzatela,0.0,Coors Field,1.0,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.5,0.333,0.25,0.25,0.5,True
43,43,43,43,43,47,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Tarik Skubal,1.0,Minute Maid Park,32.0,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.25,0.333,0.25,0.0,0.0,False
44,44,44,44,44,48,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Nick Martinez,0.0,Petco Park,31.0,607259,3.35,8.53,8.1,1.32,0.248,0.2,0.0,0.0,0.0,0.2,0.25,False
45,45,45,45,45,51,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Antonio Senzatela,0.0,Coors Field,1.0,622608,4.68,12.97,5.31,1.68,0.351,0.4,0.0,0.5,0.0,0.0,0.667,True
46,46,46,46,46,52,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Taijuan Walker,1.0,Citizens Bank Park,16.0,592836,3.45,8.28,6.9,1.19,0.242,0.333,0.75,0.0,0.25,0.0,0.0,True
