,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
18,18,18,19,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Eric Lauer,1,Wrigley Field,24,641778,3.59,7.75,8.87,1.22,0.23,0.4,1.0,0.2,0.2,0.2,0.5,True
19,19,19,20,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Eric Lauer,1,Wrigley Field,24,641778,3.59,7.75,8.87,1.22,0.23,0.0,0.0,0.6,0.0,0.75,0.25,False
20,20,20,21,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.429,0.25,0.0,0.25,0.5,0.0,False
21,21,21,22,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Mitch Keller,1,Dodger Stadium,17,656605,4.21,9.59,7.4,1.42,0.274,0.5,0.0,0.333,0.667,0.4,0.25,False
22,22,22,23,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.167,0.0,0.0,0.667,0.25,0.25,False
23,23,23,24,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.333,0.25,0.5,0.5,0.0,0.333,True
24,24,24,26,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.2,0.6,0.5,0.333,0.25,0.0,True
25,25,25,28,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Charlie Morton,1,Chase Field,13,450203,4.26,7.63,10.35,1.21,0.23,1.0,0.0,0.0,0.0,0.25,0.5,True
26,26,26,29,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.6,0.333,0.6,0.0,0.0,True
27,27,27,30,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Jakob Junis,1,Citizens Bank Park,16,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.25,0.0,0.0,0.25,0.25,True
28,28,28,31,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Eric Lauer,1,Wrigley Field,24,641778,3.59,7.75,8.87,1.22,0.23,0.333,0.0,0.0,0.0,0.0,0.333,True
29,29,29,32,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Rony Garcia,0,Comerica Park,25,665621,4.41,7.06,8.47,1.04,0.213,0.333,0.25,0.5,0.6,0.4,0.333,True
30,30,30,33,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.167,0.333,0.0,0.5,0.333,0.25,True
31,31,31,34,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Ryan Yarbrough,1,Globe Life Field,14,642232,5.08,9.85,6.35,1.36,0.277,0.333,0.0,0.333,0.5,0.5,0.0,True
32,32,32,35,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.5,0.333,0.25,0.4,0.0,0.25,False
33,33,33,36,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Noah Syndergaard,1,Yankee Stadium,6,592789,7.2,19.8,3.6,2.2,0.44,0.2,0.0,0.0,0.0,0.25,0.0,True
34,34,34,37,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Patrick Corbin,1,Citi Field,22,571578,7.02,13.13,8.32,1.82,0.331,0.267,0.75,0.4,0.333,0.4,0.0,True
35,35,35,38,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.368,0.0,0.333,0.0,0.0,0.0,True
36,36,36,39,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Daniel Lynch,1,Progressive Field,7,663738,4.79,10.13,9.36,1.52,0.279,0.2,0.2,0.0,0.333,0.25,0.0,True
37,37,37,40,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.333,0.4,0.25,0.5,0.4,True
38,38,38,41,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Ryan Yarbrough,1,Globe Life Field,14,642232,5.08,9.85,6.35,1.36,0.277,0.188,0.25,0.25,0.25,0.6,0.0,True
39,39,39,42,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.125,1.0,0.25,0.25,0.2,0.0,True
40,40,40,43,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Charlie Morton,1,Chase Field,13,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.333,0.0,0.0,0.667,0.0,True
41,41,41,44,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Humberto Castellanos,0,Chase Field,13,528748,5.68,10.15,6.5,1.4,0.289,0.25,0.25,0.5,0.0,0.0,0.667,True
42,42,42,45,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.6,0.2,0.0,0.5,0.25,0.5,True
43,43,43,46,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Rony Garcia,0,Comerica Park,25,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.25,0.333,0.0,0.4,0.25,True
44,44,44,47,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.5,0.0,0.0,0.25,0.0,0.5,True
45,45,45,48,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Jakob Junis,1,Citizens Bank Park,16,596001,3.05,7.84,7.69,1.1,0.23,0.0,0.5,0.0,0.0,0.0,0.0,False
46,46,46,49,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Charlie Morton,1,Chase Field,13,450203,4.26,7.63,10.35,1.21,0.23,0.286,0.667,0.25,0.25,0.2,0.25,True
47,47,47,51,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Patrick Corbin,1,Citi Field,22,571578,7.02,13.13,8.32,1.82,0.331,0.143,0.5,0.0,0.25,0.25,0.4,True
48,48,48,52,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Rony Garcia,0,Comerica Park,25,665621,4.41,7.06,8.47,1.04,0.213,0.0,0.0,0.4,0.0,0.0,0.0,True
49,49,49,53,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.5,0.0,0.2,0.0,0.25,0.0,False
50,50,50,54,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,0.5,0.2,0.0,0.25,0.25,0.25,True
51,51,51,55,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Cristian Javier,1,Oakland Coliseum,19,664299,3.14,6.19,11.84,1.05,0.191,0.143,0.0,0.333,0.333,0.0,0.667,True
52,52,52,57,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Cristian Javier,1,Oakland Coliseum,19,664299,3.14,6.19,11.84,1.05,0.191,0.333,0.0,0.4,0.25,0.0,0.333,True
53,53,53,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Mitch Keller,1,Dodger Stadium,17,656605,4.21,9.59,7.4,1.42,0.274,1.0,0.333,1.0,0.0,0.333,0.25,False
54,54,54,62,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Ranger Suarez,0,Citizens Bank Park,16,624133,3.68,8.97,7.62,1.37,0.258,0.333,0.333,0.0,0.5,0.0,0.333,True
55,55,55,63,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.5,0.25,0.25,0.25,0.4,0.0,False
56,56,56,64,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.75,0.333,0.0,0.75,0.0,True
57,57,57,65,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Daniel Lynch,1,Progressive Field,7,663738,4.79,10.13,9.36,1.52,0.279,0.25,0.0,0.0,0.333,0.25,0.0,True
58,58,58,66,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Lucas Giolito,1,Rogers Centre,2,608337,4.91,9.99,10.16,1.5,0.283,0.4,0.667,0.0,0.75,0.0,0.0,True
59,59,59,67,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Eric Lauer,1,Wrigley Field,24,641778,3.59,7.75,8.87,1.22,0.23,0.2,0.5,0.25,0.333,0.25,0.0,True
60,60,60,69,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Patrick Corbin,1,Citi Field,22,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.2,0.2,0.25,0.0,0.25,True
61,61,61,70,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Devin Smeltzer,1,Comerica Park,25,656970,4.02,8.47,5.31,1.21,0.25,1.0,0.6,0.0,0.25,0.333,0.0,True
62,62,62,72,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.333,0.5,0.25,0.333,0.0,0.25,False
63,63,63,73,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Luis Castillo,1,Fenway Park,3,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.0,0.0,0.25,0.4,0.667,True
64,64,64,76,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.5,0.333,0.333,1.0,0.25,False
65,65,65,77,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.5,0.0,0.25,0.5,0.0,0.25,True
66,66,66,78,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Rony Garcia,0,Comerica Park,25,665621,4.41,7.06,8.47,1.04,0.213,0.5,0.75,0.25,0.0,0.6,0.25,False
67,67,67,79,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Daniel Lynch,1,Progressive Field,7,663738,4.79,10.13,9.36,1.52,0.279,0.4,0.25,1.0,0.2,0.25,0.0,True
68,68,68,80,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.25,0.0,0.0,0.0,0.0,0.0,False
69,69,69,82,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Cal Quantrill,0,Progressive Field,7,615698,3.88,9.0,5.78,1.28,0.265,0.182,0.0,0.5,0.6,0.25,0.25,True
70,70,70,84,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.222,0.6,0.667,0.25,0.4,0.5,False
71,71,71,85,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.37,0.0,0.0,0.0,0.5,0.5,True
72,72,72,87,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.364,0.25,0.333,0.0,0.667,0.333,True
73,73,73,88,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Ryan Yarbrough,1,Globe Life Field,14,642232,5.08,9.85,6.35,1.36,0.277,0.2,0.5,0.0,0.5,0.333,0.5,False
74,74,74,90,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Trevor Williams,0,Citi Field,22,592866,3.16,8.19,8.19,1.16,0.239,0.333,0.333,0.0,0.25,0.4,0.0,True
75,75,75,91,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Devin Smeltzer,1,Comerica Park,25,656970,4.02,8.47,5.31,1.21,0.25,0.5,0.0,0.75,0.0,0.667,0.4,True
76,76,76,92,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Jakob Junis,1,Citizens Bank Park,16,596001,3.05,7.84,7.69,1.1,0.23,0.136,0.5,0.25,0.5,0.4,0.25,True
