,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
33,33,42,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.333,0.25,0.0,0.333,0.333,0.0,True
34,34,43,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.333,0.5,0.25,0.333,0.5,0.5,False
35,35,44,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.0,1.0,0.25,0.0,0.0,0.75,False
36,36,45,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.0,0.25,0.0,0.0,0.25,0.0,False
37,37,46,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Dallas Keuchel,1,Oracle Park,9,572971,9.64,13.02,8.68,1.82,0.329,1.0,0.25,0.4,0.25,0.0,0.0,False
38,38,47,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.0,0.0,0.333,0.333,0.5,True
39,39,49,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.214,0.25,0.333,0.333,0.25,0.25,True
40,40,50,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.333,0.667,0.0,0.0,0.25,0.5,False
41,41,51,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Chris Sale,1,Tropicana Field,21,519242,3.18,7.94,7.94,1.06,0.217,0.2,0.25,0.667,0.0,0.0,0.4,False
42,42,52,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.4,0.5,0.5,0.6,0.0,0.0,True
43,43,53,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.5,0.333,0.25,0.0,0.0,0.0,False
44,44,54,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.0,0.0,0.0,0.0,0.5,0.5,False
45,45,55,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Shane Bieber,0,Progressive Field,7,669456,3.21,7.86,9.16,1.09,0.233,0.111,0.0,0.25,0.0,0.4,0.0,True
46,46,56,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.2,0.0,0.2,0.25,0.0,0.4,True
47,47,57,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.2,0.5,0.5,0.25,0.0,0.0,True
48,48,58,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,1.0,0.2,0.25,0.333,0.0,0.2,False
49,49,59,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Mike Clevinger,1,Coors Field,1,605182,3.6,7.75,8.58,1.12,0.226,0.1,0.5,0.0,0.0,0.0,0.5,False
50,50,60,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Glenn Otto,0,Globe Life Field,14,657248,5.31,8.19,7.38,1.41,0.247,0.5,0.25,0.0,0.0,0.0,0.0,True
51,51,61,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.4,0.0,0.0,0.75,0.25,0.333,True
52,52,63,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Chris Stratton,1,loanDepot park,20,608717,4.91,17.18,14.73,2.45,0.438,0.167,0.25,0.25,0.5,0.0,0.0,False
53,53,64,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Gerrit Cole,0,Yankee Stadium,6,543037,3.38,7.03,11.58,1.02,0.211,0.208,0.0,0.0,0.0,0.0,0.6,True
54,54,65,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,James Kaprielian,1,Globe Life Field,14,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.333,0.25,0.25,0.0,0.333,True
55,55,68,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.333,0.0,0.25,0.0,0.0,0.0,False
56,56,69,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.375,0.25,0.5,0.0,0.25,0.25,True
57,57,70,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,David Peterson,1,Truist Park,12,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.25,0.25,0.0,0.25,0.25,False
