,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
39,39,39,39,39,41,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Dylan Bundy,1,Oriole Park at Camden Yards,30,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.2,0.25,0.4,0.5,0.0,True
40,40,40,40,40,42,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Patrick Corbin,1,Coors Field,1,571578,7.02,13.13,8.32,1.82,0.331,0.375,1.0,0.2,0.0,1.0,0.25,True
41,41,41,41,41,43,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.5,0.333,0.0,0.0,0.6,0.0,True
42,42,42,42,42,44,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Vladimir Gutierrez,1,American Family Field,18,661269,7.61,11.29,7.12,1.91,0.313,0.429,0.0,0.0,0.6,0.333,1.0,True
43,43,43,43,43,45,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.5,0.25,0.25,0.0,0.0,False
44,44,44,44,44,46,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.667,0.5,0.333,0.0,0.0,0.0,False
45,45,45,45,45,47,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.0,0.25,0.25,0.25,0.25,0.0,True
46,46,46,46,46,49,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Patrick Corbin,1,Coors Field,1,571578,7.02,13.13,8.32,1.82,0.331,0.6,0.0,0.0,0.0,0.4,0.25,True
47,47,47,47,47,50,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Nestor Cortes,1,Rogers Centre,2,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.333,0.0,0.333,0.0,0.4,False
48,48,48,48,48,51,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Patrick Corbin,1,Coors Field,1,571578,7.02,13.13,8.32,1.82,0.331,0.5,0.0,0.5,0.0,0.0,0.0,True
49,49,49,49,49,52,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.462,0.0,0.5,0.0,0.667,0.25,False
50,50,50,50,50,53,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.0,0.0,0.5,0.667,0.5,0.5,True
51,51,51,51,51,54,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Michael Pineda,0,Comerica Park,25,501381,5.27,10.97,4.85,1.36,0.301,0.333,0.5,0.333,0.0,0.25,0.25,True
52,52,52,52,52,55,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.2,0.25,0.333,0.333,0.25,True
53,53,53,53,53,57,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Dylan Bundy,1,Oriole Park at Camden Yards,30,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.5,0.0,0.0,0.25,0.667,True
54,54,54,54,54,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Alex Wood,1,Dodger Stadium,17,622072,4.17,8.73,8.81,1.2,0.254,0.263,0.0,0.0,0.0,0.25,0.25,True
55,55,55,55,55,59,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Martin Perez,1,Citizens Bank Park,16,527048,2.85,7.94,7.81,1.18,0.235,0.714,0.5,0.333,0.333,0.0,0.25,False
56,56,56,56,56,60,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Alex Wood,1,Dodger Stadium,17,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.0,0.25,0.0,0.0,0.0,True
57,57,57,57,57,61,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,1.0,0.667,0.0,0.0,1.0,0.333,False
58,58,58,58,58,62,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Madison Bumgarner,1,loanDepot park,20,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.0,0.333,0.5,0.0,0.25,False
59,59,59,59,59,63,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Tony Gonsolin,0,Dodger Stadium,17,664062,2.3,5.66,8.37,0.89,0.178,0.25,0.5,0.5,0.5,0.4,0.333,True
60,60,60,60,60,64,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Adam Wainwright,1,Kauffman Stadium,5,425794,3.42,8.64,7.24,1.24,0.253,0.167,0.333,0.0,0.4,0.0,0.0,False
61,61,61,61,61,65,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Nestor Cortes,1,Rogers Centre,2,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.25,0.333,0.5,0.333,True
62,62,62,62,62,66,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Dylan Bundy,1,Oriole Park at Camden Yards,30,605164,5.01,9.74,7.14,1.3,0.272,1.0,0.0,0.0,0.333,0.25,0.5,True
63,63,63,63,63,67,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.143,0.25,0.0,0.5,0.0,0.2,False
64,64,64,64,64,68,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dillon Peters,1,Comerica Park,25,596071,4.58,8.01,5.95,1.32,0.241,0.0,0.25,0.0,0.0,0.25,0.0,False
65,65,65,65,65,69,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.125,0.2,0.2,0.5,0.25,0.0,True
66,66,66,66,66,70,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Alex Wood,1,Dodger Stadium,17,622072,4.17,8.73,8.81,1.2,0.254,0.4,0.0,0.0,0.0,0.0,0.5,True
67,67,67,67,67,71,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Madison Bumgarner,1,loanDepot park,20,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.0,0.5,0.0,0.0,0.5,False
68,68,68,68,68,73,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Freddy Peralta,0,American Family Field,18,642547,4.37,7.42,10.84,1.14,0.219,0.0,0.0,0.0,0.0,0.0,0.25,False
69,69,69,69,69,74,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dillon Peters,1,Comerica Park,25,596071,4.58,8.01,5.95,1.32,0.241,0.0,0.25,0.4,0.5,0.2,0.0,False
70,70,70,70,70,75,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Vladimir Gutierrez,1,American Family Field,18,661269,7.61,11.29,7.12,1.91,0.313,0.0,0.25,0.0,0.5,0.333,0.0,True
71,71,71,71,71,76,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Justin Verlander,0,Minute Maid Park,32,434378,1.73,6.09,8.79,0.85,0.188,0.143,0.0,0.0,0.6,0.5,0.0,True
72,72,72,72,72,77,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.375,0.25,0.5,0.333,0.0,0.5,False
73,73,73,73,73,78,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Patrick Corbin,1,Coors Field,1,571578,7.02,13.13,8.32,1.82,0.331,0.289,0.25,0.25,0.2,0.0,0.2,True
74,74,74,74,74,79,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Patrick Corbin,1,Coors Field,1,571578,7.02,13.13,8.32,1.82,0.331,0.2,0.25,0.4,0.333,0.4,0.0,False
75,75,75,75,75,80,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Corey Kluber,1,Oakland Coliseum,19,446372,4.05,9.08,8.03,1.15,0.26,0.1,0.0,0.0,0.25,0.5,0.333,True
76,76,76,76,76,81,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Adam Wainwright,1,Kauffman Stadium,5,425794,3.42,8.64,7.24,1.24,0.253,0.375,0.5,0.0,0.0,0.5,0.0,True
77,77,77,77,77,82,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Madison Bumgarner,1,loanDepot park,20,518516,3.96,9.62,6.21,1.39,0.269,0.214,0.5,0.5,0.333,0.667,0.0,True
78,78,78,78,78,83,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.333,0.25,0.25,0.5,0.5,True
79,79,79,79,79,84,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Matt Brash,1,Minute Maid Park,32,666374,5.4,8.81,9.95,1.74,0.265,0.0,0.333,0.25,0.0,0.0,0.6,True
80,80,80,80,80,85,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Madison Bumgarner,1,loanDepot park,20,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.0,0.0,0.2,0.25,0.333,False
81,81,81,81,81,87,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.0,0.0,0.0,0.0,0.0,True
82,82,82,82,82,89,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.5,0.0,0.0,0.667,0.0,False
83,83,83,83,83,90,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Dillon Peters,1,Comerica Park,25,596071,4.58,8.01,5.95,1.32,0.241,0.5,0.25,0.0,0.0,0.333,0.0,True
84,84,84,84,84,91,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Martin Perez,1,Citizens Bank Park,16,527048,2.85,7.94,7.81,1.18,0.235,0.444,0.0,0.25,0.0,0.0,0.667,True
