,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,10,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Anthony DeSclafani,1.0,Citi Field,22.0,543101,6.63,16.11,8.05,2.0,0.4,0.0,0.5,0.0,0.333,0.333,0.5,True
11,11,11,11,11,11,11,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.58,10.04,5.07,1.33,0.28,0.0,1.0,0.0,0.0,0.667,0.4,True
12,12,12,12,12,12,12,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Anthony DeSclafani,1.0,Citi Field,22.0,543101,6.63,16.11,8.05,2.0,0.4,0.167,0.2,0.0,0.0,0.667,0.4,True
13,13,13,13,13,13,13,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Zach Plesac,0.0,Progressive Field,7.0,668676,4.49,9.39,6.9,1.35,0.262,0.235,0.25,0.333,0.25,0.0,0.0,True
14,14,14,14,14,14,14,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Tyler Wells,1.0,Oakland Coliseum,19.0,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.0,0.25,0.333,0.5,True
15,15,15,15,15,15,15,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Anthony DeSclafani,1.0,Citi Field,22.0,543101,6.63,16.11,8.05,2.0,0.4,0.286,0.75,0.333,0.0,0.25,0.0,True
16,16,16,16,16,16,16,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Bryse Wilson,1.0,Wrigley Field,24.0,669060,5.86,11.18,6.41,1.52,0.305,0.4,0.0,0.0,0.2,0.0,0.6,True
17,17,17,17,17,17,17,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Bryse Wilson,1.0,Wrigley Field,24.0,669060,5.86,11.18,6.41,1.52,0.305,0.0,0.0,0.25,0.0,0.5,0.25,True
18,18,18,18,18,18,18,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Tanner Houck,0.0,Fenway Park,3.0,656557,3.15,7.35,8.4,1.18,0.226,0.5,0.0,0.667,0.0,0.0,0.667,True
19,19,19,19,19,19,19,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Bryse Wilson,1.0,Wrigley Field,24.0,669060,5.86,11.18,6.41,1.52,0.305,0.333,0.333,0.25,0.333,0.0,0.0,False
20,20,20,20,20,20,20,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Taylor Hearn,1.0,T-Mobile Park,27.0,621368,5.21,10.17,8.48,1.59,0.28,0.2,0.5,0.0,0.5,0.5,0.25,True
21,21,21,21,21,21,22,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Tanner Houck,0.0,Fenway Park,3.0,656557,3.15,7.35,8.4,1.18,0.226,0.0,0.5,0.25,0.0,0.0,0.2,False
22,22,22,22,22,22,23,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Marco Gonzales,0.0,T-Mobile Park,27.0,594835,3.98,9.63,5.21,1.39,0.274,0.167,0.333,0.25,0.25,0.0,0.0,True
23,23,23,23,23,23,24,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.143,0.5,0.0,0.0,0.25,0.0,True
24,24,24,24,24,24,26,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Zach Plesac,0.0,Progressive Field,7.0,668676,4.49,9.39,6.9,1.35,0.262,0.5,0.0,0.0,0.0,0.0,0.0,True
25,25,25,25,25,25,27,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Dylan Cease,1.0,Progressive Field,7.0,656302,1.98,6.53,12.18,1.16,0.198,0.429,0.333,0.0,0.0,0.0,0.0,True
26,26,26,26,26,26,28,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Tanner Houck,0.0,Fenway Park,3.0,656557,3.15,7.35,8.4,1.18,0.226,0.5,0.2,0.0,0.5,0.0,0.2,True
27,27,27,27,27,27,29,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Marco Gonzales,0.0,T-Mobile Park,27.0,594835,3.98,9.63,5.21,1.39,0.274,0.25,0.5,0.333,0.0,0.25,0.333,True
28,28,28,28,28,28,31,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Zach Plesac,0.0,Progressive Field,7.0,668676,4.49,9.39,6.9,1.35,0.262,0.222,0.25,0.0,0.5,0.25,0.5,False
29,29,29,29,29,29,32,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Carlos Carrasco,0.0,Citi Field,22.0,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.25,0.0,0.333,0.0,0.25,True
30,30,30,30,30,30,34,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Pablo Lopez,0.0,loanDepot park,20.0,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.0,0.0,0.2,0.0,0.0,True
31,31,31,31,31,31,35,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.58,10.04,5.07,1.33,0.28,0.083,0.25,0.25,0.5,0.0,0.0,True
32,32,32,32,32,32,36,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.58,10.04,5.07,1.33,0.28,0.4,1.0,0.25,0.0,0.25,0.0,True
33,33,33,33,33,33,37,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.2,0.0,0.0,0.0,0.0,0.0,True
34,34,34,34,34,34,38,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Taylor Hearn,1.0,T-Mobile Park,27.0,621368,5.21,10.17,8.48,1.59,0.28,0.583,0.0,0.25,0.0,0.0,0.333,True
35,35,35,35,35,35,39,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.095,0.0,0.0,0.0,0.5,0.2,True
36,36,36,36,36,36,40,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Tyler Wells,1.0,Oakland Coliseum,19.0,669330,3.9,7.8,6.46,1.11,0.232,1.0,0.0,1.0,0.0,0.0,0.0,True
37,37,37,37,37,37,41,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,0.0,0.0,0.5,0.25,0.667,0.0,False
38,38,38,38,38,38,42,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Jordan Hicks,1.0,loanDepot park,20.0,663855,4.63,5.84,8.66,1.3,0.188,0.0,0.333,0.0,0.0,0.667,0.333,False
39,39,39,39,39,39,43,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Carlos Carrasco,0.0,Citi Field,22.0,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.4,0.333,0.0,0.0,0.0,True
40,40,40,40,40,40,44,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Dylan Cease,1.0,Progressive Field,7.0,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.25,0.25,0.333,0.4,0.0,True
41,41,41,41,41,41,45,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Tanner Houck,0.0,Fenway Park,3.0,656557,3.15,7.35,8.4,1.18,0.226,0.0,0.4,0.0,0.667,0.5,0.667,True
42,42,42,42,42,42,47,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Anthony DeSclafani,1.0,Citi Field,22.0,543101,6.63,16.11,8.05,2.0,0.4,0.091,0.667,0.5,0.333,0.667,0.0,True
43,43,43,43,43,43,48,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jordan Montgomery,1.0,Comerica Park,25.0,656756,0.0,3.6,1.8,0.6,0.125,0.286,0.0,0.0,0.0,0.0,0.0,False
44,44,44,44,44,44,49,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Marco Gonzales,0.0,T-Mobile Park,27.0,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.5,0.25,0.333,0.75,0.2,True
45,45,45,45,45,45,53,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Zack Greinke,0.0,Kauffman Stadium,5.0,425844,4.58,10.04,5.07,1.33,0.28,0.429,0.0,0.25,0.6,0.5,0.0,True
46,46,46,46,46,46,54,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Michael Pineda,0.0,Comerica Park,25.0,501381,5.27,10.97,4.85,1.36,0.301,1.0,0.5,0.667,0.0,0.5,0.0,True
47,47,47,47,47,47,56,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Jordan Hicks,1.0,loanDepot park,20.0,663855,4.63,5.84,8.66,1.3,0.188,0.25,0.25,0.0,0.2,0.5,0.5,True
48,48,48,48,48,48,57,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Zach Davies,1.0,Nationals Park,29.0,605200,4.03,7.86,6.83,1.22,0.233,0.3,0.2,0.25,0.25,0.0,0.2,False
49,49,49,49,49,49,58,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Marco Gonzales,0.0,T-Mobile Park,27.0,594835,3.98,9.63,5.21,1.39,0.274,0.1,0.333,0.0,0.5,0.333,0.0,True
50,50,50,50,50,50,59,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Zach Davies,1.0,Nationals Park,29.0,605200,4.03,7.86,6.83,1.22,0.233,0.5,0.25,0.333,0.333,0.333,0.25,False
51,51,51,51,51,51,60,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jordan Montgomery,1.0,Comerica Park,25.0,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.75,0.333,0.0,0.25,0.75,False
