,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
23,23,27,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Andrew Wantz,0,Angel Stadium,4,681806,2.87,7.76,8.33,1.18,0.233,0.0,0.4,0.75,0.0,0.25,0.25,True
24,24,29,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.333,0.0,0.2,0.25,0.0,0.0,True
25,25,30,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Gibson,1,Petco Park,31,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.0,0.333,0.333,0.2,0.25,False
26,26,31,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Marco Gonzales,1,Angel Stadium,4,594835,3.98,9.63,5.21,1.39,0.274,0.158,0.25,0.333,0.333,0.75,0.5,False
27,27,32,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Rich Hill,1,Progressive Field,7,448179,4.75,9.39,6.84,1.35,0.266,0.375,0.25,0.4,0.333,0.8,0.2,False
28,28,33,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.5,0.25,0.0,0.4,0.2,0.2,False
29,29,34,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.5,0.0,0.25,0.5,0.0,0.5,False
30,30,35,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Jordan Lyles,1,Guaranteed Rate Field,23,543475,4.35,10.01,7.25,1.44,0.279,0.667,0.0,0.2,0.4,0.4,0.5,False
31,31,36,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.4,0.4,0.25,0.4,0.0,0.25,True
32,32,37,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Tony Gonsolin,1,Truist Park,12,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.0,0.667,0.0,0.25,0.4,True
33,33,38,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Tyler Mahle,1,Oracle Park,9,641816,6.0,7.5,7.5,1.0,0.238,0.167,0.5,1.0,0.4,0.0,0.667,False
34,34,39,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Jose Berrios,1,American Family Field,18,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.2,0.667,0.5,0.4,0.333,True
35,35,40,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Tyler Mahle,1,Oracle Park,9,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.333,0.333,0.0,0.4,0.25,True
36,36,41,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Alec Mills,1,Busch Stadium,15,621219,9.68,14.26,5.6,1.75,0.364,0.4,0.333,0.333,0.0,0.333,0.0,True
37,37,42,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.0,0.25,0.0,0.5,0.25,0.25,True
38,38,43,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.2,0.0,0.0,0.5,0.0,1.0,True
39,39,44,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.0,0.0,0.0,0.25,0.0,0.0,True
40,40,45,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Andrew Wantz,0,Angel Stadium,4,681806,2.87,7.76,8.33,1.18,0.233,0.0,0.0,0.0,0.0,0.5,0.0,False
41,41,46,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.667,0.4,0.5,0.25,0.25,0.75,True
42,42,47,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Jose Urquidy,1,Yankee Stadium,6,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.0,0.25,0.2,0.0,0.5,False
43,43,48,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.25,0.2,0.333,0.0,0.0,0.0,False
44,44,49,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Dylan Cease,0,Guaranteed Rate Field,23,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.4,0.25,0.25,1.0,0.0,False
45,45,50,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.2,0.5,0.5,0.0,0.25,0.5,True
46,46,51,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,David Peterson,1,loanDepot park,20,656849,3.3,7.18,10.37,1.28,0.22,0.0,0.25,0.333,0.25,0.5,0.2,False
47,47,52,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Tyler Mahle,1,Oracle Park,9,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.0,0.25,0.0,0.25,0.25,True
48,48,53,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,James Kaprielian,1,Kauffman Stadium,5,621076,4.38,7.97,6.28,1.32,0.235,0.0,0.0,0.5,0.0,0.333,0.25,True
49,49,54,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Rich Hill,1,Progressive Field,7,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.333,0.0,0.5,0.0,True
50,50,55,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Chi Chi Gonzalez,0,American Family Field,18,592346,6.35,9.53,6.35,1.41,0.273,0.0,0.667,0.5,0.5,0.5,0.25,False
51,51,56,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Jack Flaherty,0,Busch Stadium,15,656427,5.62,9.0,6.75,2.13,0.25,1.0,0.333,0.25,0.4,0.5,0.667,True
52,52,58,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dallas Keuchel,0,Chase Field,13,572971,9.64,13.02,8.68,1.82,0.329,0.435,0.0,0.333,0.25,0.25,0.25,True
53,53,59,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,David Peterson,1,loanDepot park,20,656849,3.3,7.18,10.37,1.28,0.22,0.667,0.0,0.25,0.5,0.25,0.5,True
54,54,61,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dallas Keuchel,0,Chase Field,13,572971,9.64,13.02,8.68,1.82,0.329,0.333,0.25,0.25,0.667,0.6,0.5,False
55,55,62,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Jose Berrios,1,American Family Field,18,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.0,0.0,0.5,0.0,0.25,True
56,56,63,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Jose Urquidy,1,Yankee Stadium,6,664353,3.85,8.52,7.09,1.16,0.245,0.286,0.0,0.25,0.0,0.5,0.2,True
57,57,64,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Jose Berrios,1,American Family Field,18,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.333,0.333,0.5,0.5,0.0,True
58,58,65,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Brady Singer,0,Kauffman Stadium,5,663903,3.49,8.36,9.18,1.15,0.248,0.0,0.6,0.333,0.0,0.0,0.0,False
59,59,67,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,David Peterson,1,loanDepot park,20,656849,3.3,7.18,10.37,1.28,0.22,0.333,0.25,0.0,0.667,0.25,0.5,True
60,60,68,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Nestor Cortes,0,Yankee Stadium,6,641482,2.57,6.91,9.24,1.02,0.208,0.25,1.0,0.25,0.25,0.0,0.0,True
61,61,69,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Marco Gonzales,1,Angel Stadium,4,594835,3.98,9.63,5.21,1.39,0.274,0.0,0.25,0.0,0.5,0.25,0.25,True
62,62,70,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Dallas Keuchel,0,Chase Field,13,572971,9.64,13.02,8.68,1.82,0.329,0.24,0.25,0.25,0.25,0.75,0.0,True
63,63,71,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.071,0.25,0.0,0.25,0.0,0.0,True
64,64,72,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Tony Gonsolin,1,Truist Park,12,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.333,0.0,0.0,0.5,0.2,True
