,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.5,0.333,0.0,0.5,0.667,0.25,False
1,1,1,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.8,0.5,0.25,0.25,0.75,True
2,2,2,12916,Francisco Lindor,NYM,28,0.268,0.344,0.462,0.7879999999999999,596019,121,Aaron Ashby,1.0,Citi Field,22.0,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.25,0.0,0.2,0.25,True
3,3,3,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Paul Blackburn,1.0,Fenway Park,3.0,621112,4.28,8.89,7.19,1.26,0.255,0.5,0.333,0.2,0.333,0.333,0.25,False
4,4,4,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Paul Blackburn,1.0,Fenway Park,3.0,621112,4.28,8.89,7.19,1.26,0.255,0.0,0.75,1.0,0.333,0.5,0.25,True
5,5,6,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.667,0.0,0.25,0.333,0.167,0.4,False
6,6,7,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.2,0.5,0.333,0.0,0.25,0.333,True
7,7,8,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Aaron Ashby,1.0,Citi Field,22.0,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.0,0.667,0.5,0.25,0.2,False
8,8,9,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.375,0.2,0.75,0.333,0.0,0.0,True
9,9,10,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.333,0.25,0.0,0.25,0.333,False
10,10,11,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.25,0.8,0.333,0.6,0.4,0.25,True
11,11,13,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.4,0.6,0.0,0.5,0.0,0.0,False
12,12,14,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.308,0.5,0.8,0.5,0.0,0.5,True
13,13,15,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Joe Musgrove,1.0,Wrigley Field,24.0,605397,2.91,7.16,8.79,1.02,0.216,0.429,0.75,0.25,0.25,1.0,0.0,True
14,14,18,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.0,0.333,0.333,0.25,0.0,True
15,15,19,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Clarke Schmidt,0.0,Yankee Stadium,6.0,657376,2.4,6.0,8.7,1.17,0.189,0.0,0.4,0.25,0.0,0.5,0.0,True
16,16,20,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.0,0.6,0.4,0.75,0.25,0.25,True
17,17,21,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.2,0.0,0.0,0.4,0.2,0.4,True
18,18,22,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,1.0,0.5,0.2,0.6,0.667,0.25,True
19,19,23,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Tylor Megill,0.0,Citi Field,22.0,656731,5.01,8.49,10.23,1.21,0.245,0.333,0.25,0.25,0.25,0.6,0.4,True
20,20,24,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.25,0.0,0.333,0.5,0.0,0.0,True
21,21,25,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.0,0.0,0.0,0.4,0.0,0.25,True
22,22,26,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Triston McKenzie,1.0,Coors Field,1.0,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.0,0.667,0.5,0.25,0.333,False
23,23,27,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.0,0.25,0.5,0.2,0.5,False
24,24,28,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Shohei Ohtani,1.0,T-Mobile Park,27.0,660271,2.68,7.22,12.73,1.05,0.214,0.4,0.25,0.0,0.75,0.333,0.4,True
25,25,29,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.0,0.333,0.2,0.25,True
26,26,30,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.111,0.0,0.0,0.0,0.2,0.25,False
27,27,31,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.417,0.5,0.4,0.25,0.0,0.0,True
28,28,32,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Jalen Beeks,1.0,Yankee Stadium,6.0,656222,2.35,7.24,10.76,1.2,0.219,0.0,0.0,0.0,0.0,0.4,0.667,True
29,29,33,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Zack Wheeler,1.0,Nationals Park,29.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.25,0.25,0.333,0.6,0.5,False
30,30,34,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Tyler Wells,1.0,Rogers Centre,2.0,669330,3.9,7.8,6.46,1.11,0.232,0.667,0.5,0.25,0.75,0.667,0.5,False
