,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,11,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Adam Wainwright,1,Fenway Park,3,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.2,0.75,1.0,0.333,0.5,True
11,11,12,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.333,0.0,0.0,0.25,0.333,0.167,True
12,12,13,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.3,0.0,0.2,0.25,0.6,0.2,False
13,13,14,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.182,0.0,0.5,0.5,0.25,0.0,True
14,14,15,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.429,0.333,0.5,0.333,0.75,0.0,True
15,15,16,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.143,0.8,0.25,0.75,0.2,0.2,False
16,16,17,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Daniel Lynch,1,Oakland Coliseum,19,663738,4.79,10.13,9.36,1.52,0.279,0.0,0.25,0.5,0.333,0.0,0.25,False
17,17,18,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.2,0.333,0.5,0.75,0.75,0.0,True
18,18,19,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.111,0.0,0.0,0.667,0.5,0.25,True
19,19,20,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.25,0.667,0.25,0.0,0.2,0.0,True
20,20,21,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.2,0.75,0.333,0.0,True
21,21,22,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.5,0.0,0.333,0.25,0.0,0.25,True
22,22,23,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.333,0.25,0.8,0.333,0.6,0.4,False
23,23,24,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.182,0.0,0.0,0.0,0.5,0.25,True
24,24,25,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.111,0.25,0.5,0.0,0.333,0.25,True
25,25,26,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.0,0.25,0.25,0.333,0.2,0.25,True
26,26,27,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.167,0.25,0.6,0.0,0.25,0.0,False
27,27,28,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Charlie Morton,1,Wrigley Field,24,450203,4.26,7.63,10.35,1.21,0.23,0.0,0.25,0.75,0.25,0.25,1.0,False
28,28,29,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.3,0.0,0.0,0.5,0.2,0.2,False
29,29,30,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.333,0.0,0.5,0.25,0.25,0.75,True
30,30,31,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.333,1.0,0.5,0.25,0.0,0.0,False
31,31,32,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.214,0.5,0.0,0.333,0.333,0.25,True
32,32,33,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Pablo Lopez,1,Citi Field,22,641154,3.57,7.79,9.1,1.16,0.232,0.333,0.5,0.333,0.5,0.0,0.333,False
33,33,34,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.0,0.25,0.4,0.25,0.0,0.5,True
34,34,35,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.286,0.333,0.6,0.4,0.75,0.25,True
35,35,37,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.071,0.25,0.5,0.2,0.6,0.667,False
36,36,39,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.2,0.2,0.2,0.25,0.0,False
37,37,40,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Joan Adon,0,Nationals Park,29,672851,7.1,10.58,7.65,1.78,0.29,0.0,0.5,0.0,0.0,0.4,0.0,True
38,38,41,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.182,0.2,0.5,0.25,0.667,0.6,False
39,39,42,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.5,0.0,0.5,1.0,0.4,0.333,False
40,40,43,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.333,0.0,0.0,0.25,0.5,0.2,True
41,41,44,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Carlos Rodon,1,PNC Park,10,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.667,0.667,0.0,0.25,0.667,False
42,42,45,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.333,0.333,0.0,0.0,0.333,0.5,True
43,43,47,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.4,0.0,0.5,0.0,0.0,0.0,True
44,44,48,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.0,0.0,0.0,0.5,0.0,False
45,45,49,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jordan Montgomery,1,Rogers Centre,2,656756,0.0,3.6,1.8,0.6,0.125,0.231,0.0,0.5,0.25,0.75,0.667,False
46,46,50,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.214,0.0,0.4,0.333,0.25,0.0,True
47,47,51,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Adam Wainwright,1,Fenway Park,3,425794,3.42,8.64,7.24,1.24,0.253,0.167,0.6,0.333,0.25,0.333,0.25,True
48,48,53,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Michael Lorenzen,1,T-Mobile Park,27,547179,4.94,8.37,6.97,1.35,0.245,0.071,0.333,0.0,0.0,0.25,0.0,True
49,49,54,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jon Gray,1,Comerica Park,25,592351,3.83,7.58,10.1,1.17,0.224,0.0,0.25,0.25,0.25,0.0,0.0,False
50,50,55,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.5,0.333,0.0,0.75,0.0,0.2,True
51,51,56,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Dean Kremer,0,Oriole Park at Camden Yards,30,665152,3.43,9.68,6.71,1.32,0.279,0.333,0.0,0.0,0.25,0.333,0.5,False
52,52,57,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.5,0.667,0.25,0.667,0.25,0.0,True
53,53,58,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Framber Valdez,0,Minute Maid Park,32,664285,2.87,7.13,8.0,1.15,0.217,0.6,0.5,1.0,0.5,0.2,0.2,True
54,54,59,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Eric Lauer,1,Great American Ball Park,8,641778,3.59,7.75,8.87,1.22,0.23,0.267,0.6,0.25,0.333,1.0,0.0,True
55,55,60,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jon Gray,1,Comerica Park,25,592351,3.83,7.58,10.1,1.17,0.224,1.0,0.25,0.0,0.0,0.0,1.0,True
56,56,61,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.667,0.25,0.0,0.25,0.0,0.0,True
57,57,62,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.5,0.0,0.5,0.5,0.4,0.5,True
58,58,63,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.364,0.0,0.0,0.8,0.25,0.25,False
59,59,65,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Lucas Giolito,1,Minute Maid Park,32,608337,4.91,9.99,10.16,1.5,0.283,0.2,0.25,0.25,0.0,0.333,0.25,True
60,60,66,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.231,0.0,0.4,0.0,0.5,0.0,True
61,61,67,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Eric Lauer,1,Great American Ball Park,8,641778,3.59,7.75,8.87,1.22,0.23,0.125,0.333,0.2,0.0,0.0,0.2,False
62,62,68,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Ranger Suarez,1,Nationals Park,29,624133,3.68,8.97,7.62,1.37,0.258,0.667,0.333,0.0,0.0,0.4,0.333,False
63,63,69,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.333,0.5,0.5,0.0,0.25,False
