,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
17,17,17,20,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Packy Naughton,0.0,Busch Stadium,15.0,676050,4.94,9.22,8.89,1.24,0.259,0.0,0.5,0.333,0.25,0.0,0.0,True
18,18,18,21,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Walker Buehler,0.0,Dodger Stadium,17.0,621111,4.02,9.28,8.03,1.29,0.263,0.333,0.333,0.6,0.0,0.0,1.0,True
19,19,19,22,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Logan Webb,1.0,Citizens Bank Park,16.0,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.0,0.25,0.25,0.0,True
20,20,20,23,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Packy Naughton,0.0,Busch Stadium,15.0,676050,4.94,9.22,8.89,1.24,0.259,0.0,0.25,0.4,0.0,0.25,0.25,True
21,21,21,24,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Erick Fedde,1.0,Citi Field,22.0,607200,4.95,9.32,6.8,1.54,0.269,0.167,0.4,0.333,0.4,0.0,0.5,True
22,22,22,25,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Pablo Lopez,1.0,Coors Field,1.0,641154,3.57,7.79,9.1,1.16,0.232,0.2,0.25,0.0,0.0,0.667,0.25,False
23,23,23,26,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Drew Rasmussen,1.0,Globe Life Field,14.0,656876,2.96,8.08,7.39,1.17,0.238,0.333,0.25,0.25,0.6,0.0,0.5,True
24,24,24,28,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Zac Gallen,0.0,Chase Field,13.0,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.5,0.0,0.0,0.667,0.25,True
25,25,25,29,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Pablo Lopez,1.0,Coors Field,1.0,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.0,0.4,0.667,0.0,0.4,True
26,26,26,30,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.286,0.0,0.5,0.25,0.5,0.5,True
27,27,27,31,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.5,0.25,0.2,0.0,0.25,True
28,28,28,32,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.25,0.0,0.5,0.0,True
29,29,29,34,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Erick Fedde,1.0,Citi Field,22.0,607200,4.95,9.32,6.8,1.54,0.269,1.0,0.0,0.25,0.25,0.4,0.4,True
30,30,30,35,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Pablo Lopez,1.0,Coors Field,1.0,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.5,0.2,0.333,0.25,0.25,True
31,31,31,36,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Walker Buehler,0.0,Dodger Stadium,17.0,621111,4.02,9.28,8.03,1.29,0.263,0.167,0.0,0.25,0.25,0.25,0.0,True
32,32,32,37,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Framber Valdez,1.0,Oakland Coliseum,19.0,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.333,0.333,0.0,0.667,0.2,False
33,33,33,38,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Framber Valdez,1.0,Oakland Coliseum,19.0,664285,2.87,7.13,8.0,1.15,0.217,0.364,0.4,0.25,0.0,0.333,0.5,False
34,34,34,39,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.143,0.25,0.4,0.5,0.25,0.2,True
35,35,35,40,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Logan Webb,1.0,Citizens Bank Park,16.0,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.0,0.0,0.4,0.0,0.4,False
36,36,36,41,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Kyle Gibson,0.0,Citizens Bank Park,16.0,502043,4.36,8.01,6.85,1.17,0.238,0.333,0.0,0.5,0.0,0.333,0.667,True
37,37,37,42,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Zach Plesac,0.0,Progressive Field,7.0,668676,4.49,9.39,6.9,1.35,0.262,0.333,0.333,0.0,0.75,0.0,0.0,True
38,38,38,43,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Rich Hill,0.0,Fenway Park,3.0,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.25,0.0,0.25,0.25,0.0,True
39,39,39,45,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Tyler Wells,1.0,Fenway Park,3.0,669330,3.9,7.8,6.46,1.11,0.232,0.5,0.5,0.25,0.333,0.6,0.667,False
40,40,40,46,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Erick Fedde,1.0,Citi Field,22.0,607200,4.95,9.32,6.8,1.54,0.269,0.3,0.2,0.25,0.0,0.25,0.8,True
41,41,41,47,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dylan Bundy,1.0,Comerica Park,25.0,605164,5.01,9.74,7.14,1.3,0.272,0.25,0.0,0.25,0.333,0.0,0.5,True
42,42,42,48,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Tyler Wells,1.0,Fenway Park,3.0,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.0,0.25,0.4,0.667,0.25,False
43,43,43,49,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dylan Bundy,1.0,Comerica Park,25.0,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.0,0.333,0.0,0.0,True
44,44,44,50,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Pablo Lopez,1.0,Coors Field,1.0,641154,3.57,7.79,9.1,1.16,0.232,0.667,0.333,0.6,0.4,0.25,0.333,True
45,45,45,51,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Pablo Lopez,1.0,Coors Field,1.0,641154,3.57,7.79,9.1,1.16,0.232,1.0,0.25,0.5,0.0,0.5,0.333,False
46,46,46,53,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Zach Plesac,0.0,Progressive Field,7.0,668676,4.49,9.39,6.9,1.35,0.262,0.174,0.5,0.6,0.25,0.25,0.0,False
47,47,47,54,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Paul Blackburn,0.0,Oakland Coliseum,19.0,621112,4.28,8.89,7.19,1.26,0.255,0.5,0.0,0.0,0.5,0.5,0.0,False
48,48,48,55,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,David Peterson,0.0,Citi Field,22.0,656849,3.3,7.18,10.37,1.28,0.22,0.5,0.0,0.25,0.4,0.0,0.333,True
49,49,49,57,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Logan Webb,1.0,Citizens Bank Park,16.0,657277,3.17,7.99,7.29,1.15,0.237,1.0,0.25,0.5,0.4,0.25,0.0,True
50,50,50,58,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Zac Gallen,0.0,Chase Field,13.0,668678,3.12,6.62,8.67,1.02,0.203,0.0,0.5,0.0,0.0,0.2,0.25,True
