,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
24,24,24,24,24,24,26,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.5,0.4,0.0,0.0,0.0,0.0,True
25,25,25,25,25,25,27,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Joe Musgrove,1,Chase Field,13,605397,2.91,7.16,8.79,1.02,0.216,0.5,0.0,0.0,0.0,0.0,0.0,False
26,26,26,26,26,26,29,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.0,0.0,0.0,0.0,0.0,0.0,True
27,27,27,27,27,27,30,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Brandon Woodruff,1,Wrigley Field,24,605540,3.49,7.84,11.01,1.19,0.231,0.143,0.75,0.0,0.0,0.0,0.0,True
28,28,28,28,28,28,32,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Nick Pivetta,1,Yankee Stadium,6,601713,4.51,8.73,8.66,1.33,0.253,0.273,0.333,0.0,0.0,0.0,0.0,True
29,29,29,29,29,29,33,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Justin Verlander,1,Angel Stadium,4,434378,1.73,6.09,8.79,0.85,0.188,0.235,0.2,0.0,0.0,0.0,0.0,False
30,30,30,30,30,30,34,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Casey Mize,0,Comerica Park,25,663554,5.4,11.7,3.6,1.5,0.302,0.0,0.5,0.0,0.0,0.0,0.0,True
31,31,31,31,31,31,36,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Brad Keller,0,Kauffman Stadium,5,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.25,0.0,0.0,0.0,0.0,True
32,32,32,32,32,32,37,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Dane Dunning,1,Rogers Centre,2,641540,4.04,8.79,7.84,1.36,0.257,0.5,0.5,0.0,0.0,0.0,0.0,True
33,33,33,33,33,33,38,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Tony Gonsolin,1,Coors Field,1,664062,2.3,5.66,8.37,0.89,0.178,0.167,0.25,0.0,0.0,0.0,0.0,True
34,34,34,34,34,34,39,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.167,0.0,0.0,0.0,0.0,0.0,True
35,35,35,35,35,35,40,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Dane Dunning,1,Rogers Centre,2,641540,4.04,8.79,7.84,1.36,0.257,0.5,0.5,0.0,0.0,0.0,0.0,False
36,36,36,36,36,36,41,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Joe Musgrove,1,Chase Field,13,605397,2.91,7.16,8.79,1.02,0.216,0.0,0.0,0.0,0.0,0.0,0.0,True
37,37,37,37,37,37,43,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.25,0.0,0.0,0.0,0.0,False
38,38,38,38,38,38,44,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Tony Gonsolin,1,Coors Field,1,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.25,0.0,0.0,0.0,0.0,True
39,39,39,39,39,39,45,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Pablo Lopez,1,Oracle Park,9,641154,3.57,7.79,9.1,1.16,0.232,0.222,0.0,0.0,0.0,0.0,0.0,True
40,40,40,40,40,40,46,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Justin Steele,0,Wrigley Field,24,657006,3.67,8.66,9.13,1.41,0.247,0.0,0.0,0.0,0.0,0.0,0.0,True
41,41,41,41,41,41,47,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Mitch Keller,1,Busch Stadium,15,656605,4.21,9.59,7.4,1.42,0.274,0.0,0.333,0.0,0.0,0.0,0.0,True
42,42,42,42,42,42,48,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,1.0,0.333,0.0,0.0,0.0,0.0,True
43,43,43,43,43,43,49,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Cole Irvin,1,Citizens Bank Park,16,608344,2.92,7.59,6.13,1.03,0.226,0.667,0.5,0.0,0.0,0.0,0.0,False
44,44,44,44,44,44,50,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Joe Musgrove,1,Chase Field,13,605397,2.91,7.16,8.79,1.02,0.216,0.25,0.0,0.0,0.0,0.0,0.0,True
45,45,45,45,45,45,51,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.25,0.333,0.0,0.0,0.0,0.0,True
46,46,46,46,46,46,52,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Logan Gilbert,1,Target Field,26,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.25,0.0,0.0,0.0,0.0,False
47,47,47,47,47,47,54,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Miles Mikolas,0,Busch Stadium,15,571945,3.5,8.09,6.88,1.09,0.239,0.333,0.25,0.0,0.0,0.0,0.0,True
48,48,48,48,48,48,55,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Nick Pivetta,1,Yankee Stadium,6,601713,4.51,8.73,8.66,1.33,0.253,0.267,0.333,0.0,0.0,0.0,0.0,True
49,49,49,49,49,49,56,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.25,0.0,0.0,0.0,0.0,0.0,True
50,50,50,50,50,50,57,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.0,0.0,0.0,0.0,0.0,False
51,51,51,51,51,51,58,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.19,0.0,0.0,0.0,0.0,0.0,True
52,52,52,52,52,52,59,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.16,0.0,0.0,0.0,0.0,0.0,False
53,53,53,53,53,53,60,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Pablo Lopez,1,Oracle Park,9,641154,3.57,7.79,9.1,1.16,0.232,0.111,0.0,0.0,0.0,0.0,0.0,False
54,54,54,54,54,54,61,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Zach Plesac,1,Kauffman Stadium,5,668676,4.49,9.39,6.9,1.35,0.262,0.3,0.5,0.0,0.0,0.0,0.0,True
55,55,55,55,55,55,62,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Dane Dunning,1,Rogers Centre,2,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.25,0.0,0.0,0.0,0.0,False
56,56,56,56,56,56,63,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Brandon Woodruff,1,Wrigley Field,24,605540,3.49,7.84,11.01,1.19,0.231,0.25,0.0,0.0,0.0,0.0,0.0,True
57,57,57,57,57,57,64,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.25,0.0,0.0,0.0,0.0,True
58,58,58,58,58,58,65,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.389,0.2,0.0,0.0,0.0,0.0,True
59,59,59,59,59,59,66,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.182,0.0,0.0,0.0,0.0,0.0,True
60,60,60,60,60,60,67,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dylan Cease,1,Comerica Park,25,656302,1.98,6.53,12.18,1.16,0.198,0.333,0.333,0.0,0.0,0.0,0.0,True
61,61,61,61,61,61,68,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Jordan Lyles,1,Tropicana Field,21,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.5,0.0,0.0,0.0,0.0,True
62,62,62,62,62,62,69,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.158,0.2,0.0,0.0,0.0,0.0,False
63,63,63,63,63,63,70,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.25,0.0,0.0,0.0,0.0,True
64,64,64,64,64,64,71,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Casey Mize,0,Comerica Park,25,663554,5.4,11.7,3.6,1.5,0.302,0.0,0.25,0.0,0.0,0.0,0.0,True
65,65,65,65,65,65,72,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dylan Cease,1,Comerica Park,25,656302,1.98,6.53,12.18,1.16,0.198,0.4,0.4,0.0,0.0,0.0,0.0,True
66,66,66,66,66,66,74,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Tony Gonsolin,1,Coors Field,1,664062,2.3,5.66,8.37,0.89,0.178,0.5,0.2,0.0,0.0,0.0,0.0,False
67,67,67,67,67,67,75,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Kyle Gibson,0,Citizens Bank Park,16,502043,4.36,8.01,6.85,1.17,0.238,0.375,0.25,0.0,0.0,0.0,0.0,False
68,68,68,68,68,68,76,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Zach Plesac,1,Kauffman Stadium,5,668676,4.49,9.39,6.9,1.35,0.262,0.19,0.0,0.0,0.0,0.0,0.0,True
69,69,69,69,69,69,77,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.2,0.0,0.0,0.0,0.0,False
70,70,70,70,70,70,78,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Chris Bassitt,1,Nationals Park,29,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.25,0.25,0.0,0.0,0.0,True
71,71,71,71,71,71,79,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Justin Verlander,1,Angel Stadium,4,434378,1.73,6.09,8.79,0.85,0.188,0.25,0.6,0.0,0.0,0.0,0.0,True
72,72,72,72,72,72,80,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.2,0.0,0.0,0.0,0.0,False
73,73,73,73,73,73,81,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Kevin Gausman,0,Rogers Centre,2,592332,2.91,9.56,10.48,1.23,0.27,0.333,0.0,0.0,0.0,0.0,0.0,True
74,74,74,74,74,74,82,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Chris Bassitt,1,Nationals Park,29,605135,3.39,7.75,8.93,1.12,0.23,0.364,0.25,0.0,0.0,0.0,0.0,False
75,75,75,75,75,75,83,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Chris Bassitt,1,Nationals Park,29,605135,3.39,7.75,8.93,1.12,0.23,0.333,0.0,0.0,0.0,0.0,0.0,False
76,76,76,76,76,76,84,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Dylan Cease,1,Comerica Park,25,656302,1.98,6.53,12.18,1.16,0.198,0.231,0.25,0.0,0.0,0.0,0.0,True
