,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
13,13,17,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.5,0.333,0.333,0.2,0.333,0.4,False
14,14,18,19352,Sean Murphy,OAK,27,0.245,0.32,0.43,0.775,669221,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.25,0.0,0.333,0.25,0.333,True
15,15,19,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.4,0.0,0.0,0.5,0.333,False
16,16,20,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.0,0.0,0.8,0.0,0.25,True
17,17,21,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.214,0.0,0.25,0.25,0.0,0.4,False
18,18,22,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.667,0.25,0.25,0.0,0.2,0.333,True
19,19,23,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.2,0.2,0.0,0.667,0.75,0.0,False
20,20,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.25,0.25,0.0,0.0,0.333,True
21,21,26,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.429,0.0,0.0,0.0,1.0,0.75,False
22,22,27,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Brandon Woodruff,0,American Family Field,18,605540,3.49,7.84,11.01,1.19,0.231,0.273,0.0,0.0,0.2,0.25,0.0,False
23,23,28,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.5,0.25,0.333,0.0,0.0,0.5,False
24,24,29,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.0,0.25,0.5,0.0,0.25,0.2,False
25,25,30,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.25,0.8,0.2,0.6,0.25,True
26,26,31,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.417,0.2,0.0,0.0,0.0,0.25,True
27,27,32,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.5,0.0,0.667,0.25,0.5,False
28,28,33,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.0,0.0,0.5,0.333,0.0,0.333,True
29,29,34,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.5,0.2,0.6,0.333,1.0,0.2,False
30,30,36,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.5,0.0,0.333,0.5,0.0,True
31,31,37,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.273,0.5,0.5,0.0,0.333,0.0,False
32,32,38,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,0.667,0.5,0.4,0.0,0.5,0.667,False
33,33,40,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.25,0.0,0.0,1.0,0.333,0.0,True
34,34,41,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.25,0.2,0.5,0.333,0.0,0.25,True
35,35,42,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.5,0.0,0.25,0.0,0.0,0.25,True
36,36,44,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Kyle Gibson,1,Busch Stadium,15,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.25,1.0,0.0,0.0,0.25,False
37,37,45,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.4,0.0,0.0,0.75,0.667,0.0,False
38,38,46,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Kyle Freeland,1,Chase Field,13,607536,4.56,9.5,6.66,1.36,0.272,0.344,1.0,0.5,0.5,0.0,0.25,False
39,39,48,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.318,0.2,0.0,0.0,0.0,0.0,True
40,40,49,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,1.0,1.0,0.5,0.0,0.5,0.333,False
41,41,50,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.6,0.0,0.5,0.0,0.0,True
42,42,51,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.5,0.25,0.25,0.25,0.0,0.25,True
43,43,52,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,1.0,0.5,0.4,0.5,0.667,0.0,True
44,44,53,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Brandon Woodruff,0,American Family Field,18,605540,3.49,7.84,11.01,1.19,0.231,0.071,0.75,0.0,0.0,0.667,0.5,False
45,45,54,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.0,0.25,0.25,0.0,0.0,True
46,46,55,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,1.0,0.25,0.5,0.4,0.0,0.25,True
47,47,56,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Framber Valdez,1,Oakland Coliseum,19,664285,2.87,7.13,8.0,1.15,0.217,0.286,0.333,0.333,0.0,0.25,0.5,False
48,48,57,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.333,0.25,0.0,0.0,0.25,0.0,False
49,49,59,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Marcus Stroman,1,Dodger Stadium,17,573186,4.2,8.17,8.39,1.16,0.239,0.5,0.0,0.0,0.75,0.0,0.333,True
50,50,60,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Kutter Crawford,0,Fenway Park,3,676710,4.3,8.28,9.2,1.24,0.242,0.0,0.667,0.5,1.0,0.25,0.0,True
51,51,61,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.5,0.25,0.0,0.0,0.333,0.0,False
52,52,62,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.417,0.0,0.0,0.0,0.0,0.0,True
53,53,63,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Triston McKenzie,1,Kauffman Stadium,5,663474,3.16,6.33,8.51,0.96,0.197,0.286,0.5,0.25,0.25,0.0,1.0,True
54,54,64,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.333,0.6,0.5,0.0,0.333,0.4,True
55,55,65,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Clayton Kershaw,0,Dodger Stadium,17,477132,2.64,7.28,9.28,0.98,0.218,0.167,0.333,0.0,0.0,0.5,0.0,True
56,56,66,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Patrick Sandoval,1,Oriole Park at Camden Yards,30,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.25,0.5,0.0,0.0,0.5,True
57,57,67,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Carlos Rodon,1,Petco Park,31,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.333,0.5,0.0,0.333,0.0,True
58,58,68,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jordan Montgomery,1,Fenway Park,3,656756,0.0,3.6,1.8,0.6,0.125,0.1,0.75,0.0,0.25,0.6,0.25,True
59,59,69,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Braxton Garrett,1,Citi Field,22,666129,4.02,8.76,9.91,1.2,0.25,0.0,0.0,0.0,0.2,0.0,0.2,False
60,60,70,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.5,0.25,0.25,0.25,0.333,1.0,True
61,61,71,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Jordan Montgomery,1,Fenway Park,3,656756,0.0,3.6,1.8,0.6,0.125,0.211,0.0,0.0,0.0,0.25,0.2,True
62,62,72,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Marcus Stroman,1,Dodger Stadium,17,573186,4.2,8.17,8.39,1.16,0.239,0.0,0.0,0.0,0.0,1.0,0.0,True
63,63,73,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.429,0.5,0.5,0.333,0.0,0.5,False
64,64,74,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.071,0.4,0.25,0.333,0.0,0.25,False
65,65,75,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.0,0.0,0.333,0.0,0.0,True
66,66,76,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.4,0.0,0.6,0.25,0.667,0.0,True
67,67,78,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.34,0.0,0.0,0.0,1.0,0.25,True
68,68,79,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Zach Thompson,1,American Family Field,18,605507,5.08,9.66,6.18,1.47,0.269,0.143,0.667,0.0,0.0,0.0,0.4,True
69,69,80,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.333,0.0,0.5,0.0,0.0,0.25,False
70,70,82,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Triston McKenzie,1,Kauffman Stadium,5,663474,3.16,6.33,8.51,0.96,0.197,0.308,0.25,0.667,0.25,0.25,0.25,False
71,71,83,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.333,0.25,0.333,0.0,0.0,0.4,True
72,72,84,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Kyle Wright,0,Truist Park,12,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.0,0.2,0.0,0.0,0.0,False
73,73,85,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.262,0.5,0.0,0.0,0.0,1.0,True
74,74,87,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Johnny Cueto,0,Guaranteed Rate Field,23,456501,2.91,8.62,6.0,1.19,0.256,0.5,0.0,0.333,1.0,0.333,0.25,False
75,75,88,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.111,0.25,0.25,0.25,0.5,0.25,False
76,76,89,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Patrick Corbin,1,Truist Park,12,571578,7.02,13.13,8.32,1.82,0.331,0.267,0.25,0.25,0.333,0.25,0.25,False
