,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
19,19,19,22,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.3,0.5,0.0,0.25,0.0,0.0,True
20,20,20,23,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.2,0.6,0.5,0.333,0.25,True
21,21,21,26,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Mitch White,0,Dodger Stadium,17,669952,5.79,11.57,3.86,1.5,0.3,0.0,0.25,0.6,0.333,0.6,0.0,True
22,22,22,28,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Jeffrey Springs,1,Globe Life Field,14,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.5,0.0,0.333,0.5,0.5,True
23,23,23,30,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.5,0.0,0.25,0.2,0.75,0.0,True
24,24,24,31,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Brad Keller,1,Progressive Field,7,641745,4.45,8.97,6.03,1.37,0.259,0.167,0.4,0.2,0.0,0.333,0.25,True
25,25,25,32,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Michael Kopech,1,Rogers Centre,2,656629,3.38,6.66,7.75,1.23,0.204,1.0,0.5,0.333,0.4,0.25,0.5,False
26,26,26,33,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Jeffrey Springs,1,Globe Life Field,14,605488,2.5,7.94,9.42,1.08,0.233,0.714,0.333,0.25,0.25,0.25,0.6,False
27,27,27,35,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Robbie Ray,1,Oriole Park at Camden Yards,30,592662,3.96,7.63,10.34,1.19,0.229,0.5,0.0,0.25,0.0,0.25,0.4,True
28,28,28,36,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.0,0.8,0.25,0.5,0.0,0.0,False
29,29,29,37,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.286,0.167,0.2,0.0,0.5,0.25,True
30,30,30,38,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.267,0.0,0.2,0.25,0.333,0.0,True
31,31,31,39,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.238,0.4,0.0,0.0,0.25,0.0,False
32,32,32,41,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Robbie Ray,1,Oriole Park at Camden Yards,30,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.333,0.5,0.5,0.25,0.2,False
33,33,33,42,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Carlos Rodon,1,Citizens Bank Park,16,607074,2.95,6.87,11.29,1.07,0.209,0.5,0.0,0.5,0.0,0.0,0.0,True
34,34,34,43,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Robbie Ray,1,Oriole Park at Camden Yards,30,592662,3.96,7.63,10.34,1.19,0.229,0.125,0.5,0.25,0.0,0.25,0.0,True
35,35,35,46,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Michael Kopech,1,Rogers Centre,2,656629,3.38,6.66,7.75,1.23,0.204,1.0,0.0,0.0,0.2,0.0,0.25,True
36,36,36,47,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Mitch White,0,Dodger Stadium,17,669952,5.79,11.57,3.86,1.5,0.3,0.0,0.2,0.2,0.0,0.25,0.25,True
37,37,37,48,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Justin Verlander,1,Oakland Coliseum,19,434378,1.73,6.09,8.79,0.85,0.188,0.5,0.333,0.0,0.333,0.333,0.0,False
38,38,38,49,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Justin Verlander,1,Oakland Coliseum,19,434378,1.73,6.09,8.79,0.85,0.188,0.308,0.5,0.0,0.4,0.25,0.0,True
39,39,39,50,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Robbie Ray,1,Oriole Park at Camden Yards,30,592662,3.96,7.63,10.34,1.19,0.229,0.625,0.333,0.25,0.4,0.25,0.5,True
40,40,40,51,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Jose Quintana,1,Dodger Stadium,17,500779,1.5,1.5,10.5,0.5,0.056,0.167,0.0,0.333,1.0,0.0,0.333,True
41,41,41,52,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Jose Quintana,1,Dodger Stadium,17,500779,1.5,1.5,10.5,0.5,0.056,0.143,0.0,0.25,0.5,0.0,0.25,False
42,42,42,53,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Aaron Nola,0,Citizens Bank Park,16,605400,3.17,7.28,9.77,0.95,0.219,0.6,0.5,0.333,0.0,0.5,0.0,False
43,43,43,54,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.0,0.25,0.25,0.25,0.4,False
44,44,44,55,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Brad Keller,1,Progressive Field,7,641745,4.45,8.97,6.03,1.37,0.259,0.0,0.2,0.0,0.0,0.333,0.25,False
45,45,45,56,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Robbie Ray,1,Oriole Park at Camden Yards,30,592662,3.96,7.63,10.34,1.19,0.229,0.375,0.0,0.8,0.25,0.0,0.25,True
46,46,46,58,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Bailey Ober,1,Comerica Park,25,641927,4.01,9.62,7.75,1.28,0.273,0.143,0.667,0.0,0.6,0.0,0.25,True
47,47,47,59,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Jeffrey Springs,1,Globe Life Field,14,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.0,0.25,0.5,0.75,0.333,True
48,48,48,61,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.0,0.333,0.75,0.0,0.25,True
49,49,49,62,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Hyun Jin Ryu,0,Rogers Centre,2,547943,5.67,10.67,5.33,1.33,0.294,0.0,0.8,0.0,0.0,0.4,0.25,True
50,50,50,64,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.333,0.5,0.0,0.25,0.5,0.0,True
51,51,51,65,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Tarik Skubal,0,Comerica Park,25,669373,3.52,7.95,8.95,1.16,0.237,0.375,0.0,0.75,0.25,0.0,0.6,True
52,52,52,68,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.0,0.0,0.6,0.667,0.4,0.25,False
53,53,53,69,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.0,0.25,0.0,0.0,0.0,0.5,True
54,54,54,71,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.0,0.25,0.0,0.0,0.25,True
55,55,55,72,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Jeffrey Springs,1,Globe Life Field,14,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.0,0.5,0.0,0.5,0.333,False
56,56,56,73,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.371,0.0,0.25,0.5,0.333,0.333,False
57,57,57,74,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.273,0.5,0.333,0.0,0.4,0.25,True
58,58,58,75,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Bailey Ober,1,Comerica Park,25,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.25,0.0,0.75,0.0,0.667,True
59,59,59,76,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Carlos Rodon,1,Citizens Bank Park,16,607074,2.95,6.87,11.29,1.07,0.209,0.5,0.2,0.5,0.25,0.5,0.4,False
60,60,60,77,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Madison Bumgarner,0,Chase Field,13,518516,3.96,9.62,6.21,1.39,0.269,0.238,0.25,0.25,0.5,0.0,0.0,True
