,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,12,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.429,0.333,0.667,0.25,0.0,0.2,False
11,11,13,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Kyle Wright,1,Wrigley Field,24,657140,3.22,7.83,8.67,1.17,0.234,0.25,0.25,0.25,0.2,0.75,0.333,True
12,12,14,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Kyle Wright,1,Wrigley Field,24,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.333,0.0,0.333,0.25,0.0,True
13,13,15,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.357,0.0,0.25,0.8,0.333,0.6,False
14,14,16,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.1,0.25,0.25,0.5,0.0,0.333,True
15,15,17,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.333,0.0,0.25,0.6,0.0,0.25,True
16,16,18,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.0,0.0,0.6,0.0,0.0,0.333,False
17,17,19,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Alex Wood,1,PNC Park,10,622072,4.17,8.73,8.81,1.2,0.254,0.333,0.25,0.333,0.0,0.25,0.0,True
18,18,20,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Kyle Wright,1,Wrigley Field,24,657140,3.22,7.83,8.67,1.17,0.234,0.4,0.0,0.25,0.75,0.25,0.25,True
19,19,21,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Patrick Sandoval,1,T-Mobile Park,27,663776,3.41,9.0,9.66,1.47,0.259,0.0,0.25,0.5,0.333,0.25,0.0,False
20,20,22,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Patrick Sandoval,1,T-Mobile Park,27,663776,3.41,9.0,9.66,1.47,0.259,0.333,0.5,0.0,0.25,0.25,0.0,True
21,21,23,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.154,0.0,0.0,0.0,0.5,0.2,False
22,22,24,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.0,0.0,1.0,0.5,0.25,0.0,True
23,23,25,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.25,0.667,0.5,0.0,0.333,0.333,True
24,24,26,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.111,0.5,0.25,0.5,0.75,0.25,False
25,25,27,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Julio Urias,0,Dodger Stadium,17,628711,2.49,6.97,8.58,0.97,0.21,1.0,0.2,0.333,0.6,0.4,0.75,True
26,26,28,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.438,0.333,0.0,0.0,0.4,0.2,True
27,27,29,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.0,0.0,0.25,0.0,0.333,0.333,True
28,28,30,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.273,0.0,0.25,0.5,0.2,0.6,True
29,29,31,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Dylan Bundy,1,Chase Field,13,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.0,0.0,0.5,0.6,False
30,30,33,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jeffrey Springs,1,Oriole Park at Camden Yards,30,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.25,0.6,0.2,0.2,0.0,False
31,31,34,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.35,0.6,0.0,0.25,0.2,0.667,True
32,32,35,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.2,0.0,0.0,0.5,0.0,0.0,True
33,33,36,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jeffrey Springs,1,Oriole Park at Camden Yards,30,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.0,0.25,0.0,0.333,0.5,False
34,34,37,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.333,0.25,0.333,0.5,0.0,0.0,False
35,35,39,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jeffrey Springs,1,Oriole Park at Camden Yards,30,605488,2.5,7.94,9.42,1.08,0.233,0.2,0.0,0.333,0.5,0.2,0.5,True
36,36,40,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.2,0.25,0.0,0.0,0.667,0.5,True
37,37,41,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Luke Weaver,0,Chase Field,13,596133,9.0,18.0,9.0,2.5,0.4,0.0,0.0,0.2,0.5,0.25,0.667,True
38,38,42,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jameson Taillon,1,Rogers Centre,2,592791,3.95,8.5,7.76,1.14,0.246,0.286,0.0,0.0,0.5,1.0,0.4,False
39,39,43,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.333,0.0,0.0,0.333,0.0,0.25,False
40,40,44,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.5,0.0,0.0,0.25,0.5,True
41,41,45,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Patrick Sandoval,1,T-Mobile Park,27,663776,3.41,9.0,9.66,1.47,0.259,0.167,0.0,0.25,0.25,0.0,0.75,True
42,42,46,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Alex Wood,1,PNC Park,10,622072,4.17,8.73,8.81,1.2,0.254,0.5,0.0,0.667,0.0,0.667,0.25,False
43,43,47,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Brad Keller,1,Oakland Coliseum,19,641745,4.45,8.97,6.03,1.37,0.259,1.0,0.0,0.25,0.0,0.0,0.333,False
44,44,49,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Brad Keller,1,Oakland Coliseum,19,641745,4.45,8.97,6.03,1.37,0.259,0.333,0.5,0.0,0.0,0.0,0.0,False
45,45,50,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jeffrey Springs,1,Oriole Park at Camden Yards,30,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.0,0.2,0.333,0.2,0.0,True
46,46,51,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Cal Quantrill,1,Dodger Stadium,17,615698,3.88,9.0,5.78,1.28,0.265,0.6,0.0,0.25,0.0,0.25,0.0,True
47,47,52,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Josiah Gray,0,Nationals Park,29,680686,4.92,7.9,10.36,1.31,0.233,0.0,0.0,0.6,0.2,0.5,0.4,True
48,48,53,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Cal Quantrill,1,Dodger Stadium,17,615698,3.88,9.0,5.78,1.28,0.265,0.167,0.5,0.333,0.0,0.0,0.4,True
49,49,54,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.25,0.333,0.0,0.0,0.0,0.4,True
50,50,56,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Aaron Nola,1,Nationals Park,29,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.4,0.0,0.0,0.25,0.25,True
51,51,59,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Jeffrey Springs,1,Oriole Park at Camden Yards,30,605488,2.5,7.94,9.42,1.08,0.233,0.25,0.25,0.4,0.5,0.6,0.25,True
52,52,60,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,German Marquez,0,Coors Field,1,608566,5.18,9.54,7.25,1.41,0.27,0.083,0.25,0.0,0.4,0.333,0.25,False
53,53,61,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Taylor Hearn,1,Comerica Park,25,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.0,0.25,0.25,0.25,0.0,True
54,54,62,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Cal Quantrill,1,Dodger Stadium,17,615698,3.88,9.0,5.78,1.28,0.265,0.333,0.0,0.25,0.0,0.0,0.2,True
55,55,63,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.143,0.333,0.667,0.25,0.667,0.25,False
56,56,64,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.2,0.0,0.5,0.5,0.4,True
57,57,65,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.2,0.75,0.5,0.4,0.2,0.0,True
58,58,66,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Nick Martinez,1,Coors Field,1,607259,3.35,8.53,8.1,1.32,0.248,0.333,0.5,0.8,0.4,0.0,0.0,False
59,59,67,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Cole Irvin,0,Oakland Coliseum,19,608344,2.92,7.59,6.13,1.03,0.226,0.2,0.0,0.0,0.0,0.8,0.25,False
60,60,69,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Chris Flexen,0,T-Mobile Park,27,623167,3.92,9.0,6.23,1.37,0.257,0.3,0.25,0.333,0.0,0.25,0.8,True
61,61,70,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Taijuan Walker,0,Citi Field,22,592836,3.45,8.28,6.9,1.19,0.242,0.111,0.5,0.0,0.4,0.0,0.5,True
62,62,71,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Aaron Nola,1,Nationals Park,29,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.0,0.0,0.333,0.0,0.0,False
63,63,72,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Taylor Hearn,1,Comerica Park,25,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.333,0.5,0.333,0.4,0.0,True
