,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
28,28,28,28,28,28,34,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.5,0.25,0.0,0.667,0.25,0.333,True
29,29,29,29,29,29,35,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.323,0.0,0.0,0.25,0.667,0.0,False
30,30,30,30,30,30,37,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.0,0.0,0.25,0.25,0.25,True
31,31,31,31,31,31,38,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Brad Keller,1.0,Guaranteed Rate Field,23.0,641745,4.45,8.97,6.03,1.37,0.259,0.2,0.667,0.0,0.4,0.333,0.0,False
32,32,32,32,32,32,39,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.429,0.25,0.25,0.667,0.333,0.0,False
33,33,33,33,33,33,40,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Drew Smyly,1.0,Truist Park,12.0,592767,3.97,9.59,7.13,1.29,0.266,1.0,0.25,0.0,0.0,0.2,0.25,False
34,34,34,34,34,34,41,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.0,0.25,0.667,0.0,0.25,0.0,True
35,35,35,35,35,35,42,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.25,0.0,0.0,0.2,0.2,0.0,True
36,36,36,36,36,36,43,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.219,0.25,0.0,0.25,0.0,0.25,True
37,37,37,37,37,37,44,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Humberto Castellanos,1.0,Busch Stadium,15.0,528748,5.68,10.15,6.5,1.4,0.289,0.0,0.667,0.0,0.0,0.25,0.4,False
38,38,38,38,38,38,45,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.0,0.333,0.25,0.25,0.0,0.25,True
39,39,39,39,39,39,47,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.0,0.0,0.0,0.0,0.0,False
40,40,40,40,40,40,48,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.25,0.25,0.25,0.0,0.0,0.333,False
41,41,41,41,41,41,49,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.5,1.0,0.5,0.0,0.25,0.5,True
42,42,42,42,42,42,50,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.0,0.0,0.0,0.0,0.25,0.25,True
43,43,43,43,43,43,51,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.3,0.667,0.5,0.667,0.25,0.0,False
44,44,44,44,44,44,52,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.0,1.0,0.333,0.25,0.25,True
45,45,45,45,45,45,55,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.25,0.4,0.5,0.4,0.667,True
46,46,46,46,46,46,56,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Freddy Peralta,1.0,PNC Park,10.0,642547,4.37,7.42,10.84,1.14,0.219,0.462,0.25,0.0,0.0,0.0,0.25,True
47,47,47,47,47,47,57,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Bruce Zimmermann,1.0,Yankee Stadium,6.0,669145,5.85,11.84,6.12,1.48,0.322,0.167,0.333,0.25,0.0,0.5,0.0,True
48,48,48,48,48,48,58,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Jameson Taillon,0.0,Yankee Stadium,6.0,592791,3.95,8.5,7.76,1.14,0.246,0.6,0.0,0.333,0.25,0.25,0.25,True
49,49,49,49,49,49,60,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.2,0.0,0.5,0.75,1.0,0.0,True
50,50,50,50,50,50,61,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.667,0.0,0.5,0.667,0.0,0.0,False
51,51,51,51,51,51,62,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Michael Kopech,0.0,Guaranteed Rate Field,23.0,656629,3.38,6.66,7.75,1.23,0.204,0.333,0.0,0.0,0.5,0.0,0.25,False
52,52,52,52,52,52,63,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.333,0.0,0.5,0.0,0.0,0.25,True
53,53,53,53,53,53,64,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Garrett Whitlock,1.0,Rogers Centre,2.0,676477,3.13,7.39,8.81,1.01,0.219,0.0,0.0,0.0,0.5,0.4,0.333,True
54,54,54,54,54,54,68,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Bailey Ober,0.0,Target Field,26.0,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.0,0.25,0.25,0.4,0.25,True
55,55,55,55,55,55,69,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Chris Flexen,1.0,Tropicana Field,21.0,623167,3.92,9.0,6.23,1.37,0.257,1.0,0.0,0.0,0.5,0.0,0.0,False
56,56,56,56,56,56,70,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Alek Manoah,0.0,Rogers Centre,2.0,666201,2.56,7.16,8.15,1.02,0.217,0.6,0.2,0.0,0.0,0.25,0.0,True
57,57,57,57,57,57,71,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.433,0.0,0.25,0.25,0.0,0.5,False
58,58,58,58,58,58,72,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Brad Keller,1.0,Guaranteed Rate Field,23.0,641745,4.45,8.97,6.03,1.37,0.259,0.333,0.5,0.0,0.25,0.25,0.333,True
59,59,59,59,59,59,73,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.0,0.5,0.0,0.0,0.0,False
60,60,60,60,60,60,74,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Tarik Skubal,1.0,Target Field,26.0,669373,3.52,7.95,8.95,1.16,0.237,0.2,0.0,0.667,0.667,0.0,0.5,True
61,61,61,61,61,61,75,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jeffrey Springs,0.0,Tropicana Field,21.0,605488,2.5,7.94,9.42,1.08,0.233,1.0,0.25,0.2,0.2,1.0,0.0,False
62,62,62,62,62,62,77,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.556,0.2,0.5,0.0,0.8,0.25,False
63,63,63,63,63,63,78,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.5,0.667,0.25,0.0,0.333,0.0,False
64,64,64,64,64,64,79,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Jose Quintana,0.0,PNC Park,10.0,500779,1.5,1.5,10.5,0.5,0.056,0.313,0.0,0.25,0.0,0.25,0.25,True
65,65,65,65,65,65,80,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zack Wheeler,0.0,Citizens Bank Park,16.0,554430,2.63,7.25,9.73,1.03,0.218,0.167,0.5,0.0,0.333,0.75,0.667,False
66,66,66,66,66,66,82,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.25,0.5,0.0,0.25,0.4,0.0,False
67,67,67,67,67,67,83,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.5,0.0,0.5,0.4,0.25,0.5,False
68,68,68,68,68,68,84,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Cal Quantrill,1.0,Angel Stadium,4.0,615698,3.88,9.0,5.78,1.28,0.265,0.25,0.2,0.25,0.25,0.333,0.0,False
69,69,69,69,69,69,85,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Patrick Corbin,0.0,Nationals Park,29.0,571578,7.02,13.13,8.32,1.82,0.331,0.4,0.0,0.25,0.2,0.4,0.0,True
70,70,70,70,70,70,86,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Justin Verlander,1.0,Globe Life Field,14.0,434378,1.73,6.09,8.79,0.85,0.188,0.17,0.4,0.0,0.0,0.333,0.0,False
71,71,71,71,71,71,87,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Trevor Rogers,1.0,Nationals Park,29.0,669432,5.85,10.16,8.52,1.6,0.283,0.333,0.5,0.333,0.0,0.5,0.333,False
72,72,72,72,72,72,89,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Austin Gomber,1.0,Citizens Bank Park,16.0,596295,5.64,9.99,6.93,1.41,0.283,0.333,0.667,0.25,0.333,0.25,0.333,False
73,73,73,73,73,73,90,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Drew Smyly,1.0,Truist Park,12.0,592767,3.97,9.59,7.13,1.29,0.266,0.286,0.0,0.333,0.25,0.333,0.0,True
