,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
0,0,0,15640,Aaron Judge,NYY,30,0.303,0.393,0.675,0.736,592450,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.5,0.0,0.0,0.2,0.4,0.0,True
1,1,1,9777,Nolan Arenado,STL,31,0.3,0.369,0.55,0.81,571448,138,Tyler Anderson,1.0,Busch Stadium,15.0,542881,2.72,7.21,7.14,1.0,0.219,0.0,0.333,0.333,0.5,0.0,0.5,True
2,2,3,5361,Freddie Freeman,LAD,32,0.323,0.4,0.524,0.8290000000000001,518692,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.333,1.0,0.8,0.8,0.25,0.25,True
3,3,4,13510,Jose Ramirez,CLE,29,0.284,0.355,0.55,0.877,608070,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.0,0.4,0.333,0.0,0.25,True
4,4,5,18314,Dansby Swanson,ATL,28,0.292,0.348,0.464,0.7090000000000001,621020,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.143,0.0,0.0,0.0,0.5,0.0,True
5,5,7,11493,Manny Machado,SDP,29,0.29,0.362,0.509,0.7759999999999999,592518,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.313,0.25,0.0,0.4,0.0,0.0,True
6,6,8,18360,Austin Riley,ATL,25,0.298,0.359,0.594,0.7390000000000001,663586,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.222,0.5,0.25,0.25,0.5,0.667,True
7,7,9,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.286,0.25,0.25,0.0,0.667,0.5,True
8,8,10,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.4,0.5,0.4,0.25,0.0,True
9,9,11,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.667,0.0,0.667,0.5,0.5,True
10,10,12,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.667,0.4,0.333,0.4,0.0,0.4,False
11,11,13,5417,Jose Altuve,HOU,32,0.286,0.368,0.513,0.851,514888,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.2,0.0,0.333,0.25,0.333,0.25,False
12,12,14,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.0,0.333,0.0,0.0,0.0,True
13,13,15,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.182,0.333,0.2,0.25,0.667,0.667,True
14,14,16,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.2,0.0,0.0,0.25,0.25,0.0,True
15,15,17,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.15,0.5,0.4,0.333,0.5,0.0,True
16,16,18,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.278,0.667,0.0,0.75,0.0,0.0,True
17,17,19,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.2,0.0,0.2,0.25,0.25,True
18,18,20,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Carlos Carrasco,1.0,Wrigley Field,24.0,471911,3.76,9.19,8.9,1.28,0.266,0.333,0.0,0.25,0.0,0.0,0.0,False
19,19,21,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.25,0.5,0.25,0.0,0.4,True
20,20,22,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.0,0.25,0.25,0.0,0.25,True
21,21,24,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.429,0.0,0.333,0.25,0.6,0.25,True
22,22,25,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Framber Valdez,1.0,Angel Stadium,4.0,664285,2.87,7.13,8.0,1.15,0.217,0.462,0.0,0.0,0.0,0.25,0.25,True
23,23,26,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Carlos Carrasco,1.0,Wrigley Field,24.0,471911,3.76,9.19,8.9,1.28,0.266,0.2,0.667,0.25,0.2,0.0,0.25,True
24,24,27,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.667,0.25,0.0,0.333,0.0,0.4,True
25,25,28,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.0,0.0,0.25,0.0,0.25,True
26,26,29,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.667,0.0,0.25,0.0,1.0,0.25,True
27,27,30,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.222,0.0,0.0,0.0,0.0,0.75,True
28,28,31,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.167,0.25,0.5,0.0,0.5,0.0,True
29,29,32,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.192,0.0,0.333,0.25,0.4,0.0,True
30,30,33,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Framber Valdez,1.0,Angel Stadium,4.0,664285,2.87,7.13,8.0,1.15,0.217,0.13,0.5,0.0,0.0,0.0,0.6,True
31,31,34,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.333,0.75,0.75,0.0,0.0,0.333,True
32,32,35,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Kutter Crawford,1.0,Tropicana Field,21.0,676710,4.3,8.28,9.2,1.24,0.242,0.5,0.25,0.0,1.0,0.75,0.0,True
33,33,36,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.5,1.0,0.5,0.4,0.0,True
34,34,38,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.242,0.0,0.333,0.0,0.25,0.5,True
35,35,39,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.083,0.25,0.25,0.0,0.25,0.4,True
36,36,40,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.0,0.25,0.25,0.0,0.2,0.0,True
37,37,41,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Blake Snell,1.0,Coors Field,1.0,605483,3.96,7.56,11.77,1.33,0.226,0.467,1.0,0.0,0.5,0.25,0.0,True
38,38,42,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Corbin Burnes,1.0,Oracle Park,9.0,669203,2.45,5.89,11.58,0.93,0.183,0.0,1.0,0.2,0.5,0.667,0.25,False
39,39,43,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.0,0.667,0.0,0.333,0.2,False
40,40,45,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Corbin Burnes,1.0,Oracle Park,9.0,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.5,0.4,0.4,0.0,0.0,False
41,41,46,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Blake Snell,1.0,Coors Field,1.0,605483,3.96,7.56,11.77,1.33,0.226,0.25,0.6,0.5,0.25,0.667,0.5,True
42,42,47,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.0,0.333,0.333,0.0,0.2,0.2,True
43,43,48,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.2,1.0,0.0,0.4,1.0,0.6,True
44,44,49,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Blake Snell,1.0,Coors Field,1.0,605483,3.96,7.56,11.77,1.33,0.226,0.375,0.25,0.25,0.0,0.25,0.25,True
45,45,51,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Luis Castillo,1.0,Yankee Stadium,6.0,622491,1.84,4.91,9.2,0.89,0.163,0.0,0.0,0.25,0.0,0.25,0.25,False
46,46,52,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.25,0.0,0.5,0.25,0.333,True
47,47,53,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Dakota Hudson,0.0,Busch Stadium,15.0,641712,4.2,8.57,4.8,1.39,0.262,0.667,0.4,0.0,1.0,0.25,0.0,False
48,48,54,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Corbin Burnes,1.0,Oracle Park,9.0,669203,2.45,5.89,11.58,0.93,0.183,0.0,0.667,0.0,0.25,0.4,0.25,False
49,49,55,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Kyle Wright,1.0,Nationals Park,29.0,657140,3.22,7.83,8.67,1.17,0.234,0.667,0.0,0.5,0.0,0.5,0.25,True
50,50,56,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Elvin Rodriguez,1.0,Progressive Field,7.0,660730,10.04,12.12,6.92,1.85,0.321,0.0,0.333,0.0,0.5,0.333,0.75,False
51,51,57,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Kyle Freeland,0.0,Coors Field,1.0,607536,4.56,9.5,6.66,1.36,0.272,0.235,0.0,1.0,0.0,0.0,0.333,True
52,52,58,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.222,0.0,0.5,0.2,0.25,0.75,False
53,53,59,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Keegan Thompson,0.0,Wrigley Field,24.0,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.25,0.333,0.2,0.25,0.0,True
54,54,60,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Triston McKenzie,0.0,Progressive Field,7.0,663474,3.16,6.33,8.51,0.96,0.197,0.1,0.25,0.4,0.25,0.333,0.333,True
55,55,61,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.143,0.333,0.0,0.667,0.0,0.0,False
56,56,63,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Drew Rasmussen,0.0,Tropicana Field,21.0,656876,2.96,8.08,7.39,1.17,0.238,0.5,0.333,0.5,0.5,0.5,0.6,True
57,57,65,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Sonny Gray,0.0,Target Field,26.0,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.0,0.25,0.333,0.0,0.25,True
58,58,67,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.5,0.0,0.25,0.0,0.2,0.0,True
59,59,68,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Johnny Cueto,1.0,Target Field,26.0,456501,2.91,8.62,6.0,1.19,0.256,0.333,0.0,0.0,0.667,0.0,0.6,True
60,60,69,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Martin Perez,0.0,Globe Life Field,14.0,527048,2.85,7.94,7.81,1.18,0.235,0.0,0.25,0.25,0.0,0.0,0.0,True
61,61,71,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Carlos Rodon,0.0,Oracle Park,9.0,607074,2.95,6.87,11.29,1.07,0.209,0.5,0.25,0.5,0.2,0.25,0.667,True
62,62,72,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Blake Snell,1.0,Coors Field,1.0,605483,3.96,7.56,11.77,1.33,0.226,0.2,0.25,0.0,0.2,0.25,0.333,False
63,63,73,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Blake Snell,1.0,Coors Field,1.0,605483,3.96,7.56,11.77,1.33,0.226,0.13,0.4,0.0,0.5,0.0,0.0,True
64,64,74,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Kyle Wright,1.0,Nationals Park,29.0,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.25,0.0,0.0,0.0,0.0,True
65,65,75,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Reid Detmers,0.0,Angel Stadium,4.0,672282,3.44,6.27,8.29,1.04,0.196,0.0,0.333,0.0,0.0,0.5,0.6,True
66,66,76,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Framber Valdez,1.0,Angel Stadium,4.0,664285,2.87,7.13,8.0,1.15,0.217,0.4,0.0,0.0,0.25,0.25,0.0,False
67,67,77,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Marco Gonzales,1.0,Globe Life Field,14.0,594835,3.98,9.63,5.21,1.39,0.274,0.1,0.0,0.5,0.333,0.25,0.25,False
68,68,78,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Kyle Wright,1.0,Nationals Park,29.0,657140,3.22,7.83,8.67,1.17,0.234,0.333,0.2,0.25,0.333,0.5,0.0,True
69,69,79,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Kyle Wright,1.0,Nationals Park,29.0,657140,3.22,7.83,8.67,1.17,0.234,0.0,0.0,0.0,0.0,0.333,0.0,True
70,70,80,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Triston McKenzie,0.0,Progressive Field,7.0,663474,3.16,6.33,8.51,0.96,0.197,0.0,0.0,0.0,0.25,0.0,0.0,True
71,71,81,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Anibal Sanchez,0.0,Nationals Park,29.0,434671,7.56,10.08,6.48,1.56,0.286,0.091,0.0,0.25,0.25,0.0,0.25,True
