,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,11,13,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Zack Greinke,1,Minute Maid Park,32,425844,4.58,10.04,5.07,1.33,0.28,0.167,0.0,0.2,0.0,0.333,0.25,True
12,12,14,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.167,0.0,0.333,0.0,0.333,0.2,False
13,13,15,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Alex Wood,1,Chase Field,13,622072,4.17,8.73,8.81,1.2,0.254,0.143,0.75,0.2,1.0,0.25,0.0,True
14,14,16,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Paolo Espino,1,Citizens Bank Park,16,502179,4.04,9.87,6.9,1.27,0.276,0.375,0.5,0.25,1.0,0.333,0.5,False
15,15,17,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Mike Clevinger,0,Petco Park,31,605182,3.6,7.75,8.58,1.12,0.226,0.0,0.25,0.667,0.0,0.5,0.0,False
16,16,18,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.5,0.6,0.25,0.5,0.5,0.5,True
17,17,20,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.167,0.25,0.5,0.5,0.667,0.25,True
18,18,21,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.333,0.0,0.0,0.5,0.0,0.5,False
19,19,22,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Alex Wood,1,Chase Field,13,622072,4.17,8.73,8.81,1.2,0.254,0.2,0.0,0.25,0.667,0.25,0.0,True
20,20,23,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Spencer Howard,1,Oriole Park at Camden Yards,30,675921,7.41,11.95,7.65,1.73,0.309,0.5,0.4,0.25,0.25,0.667,0.0,True
21,21,24,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.25,0.25,0.0,0.0,True
22,22,25,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.233,0.0,0.25,0.333,0.333,0.4,False
23,23,26,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Paolo Espino,1,Citizens Bank Park,16,502179,4.04,9.87,6.9,1.27,0.276,0.25,0.0,0.0,0.5,0.25,0.0,True
24,24,27,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Alex Wood,1,Chase Field,13,622072,4.17,8.73,8.81,1.2,0.254,0.25,0.25,0.0,0.5,0.0,0.0,False
25,25,28,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.0,0.0,0.333,0.333,False
26,26,29,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Kopech,0,Guaranteed Rate Field,23,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.0,0.0,0.0,0.5,True
27,27,30,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.4,0.25,0.25,0.0,0.25,0.333,False
28,28,31,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Yusei Kikuchi,1,Oakland Coliseum,19,579328,5.13,8.2,10.03,1.49,0.244,0.182,0.25,0.5,0.25,0.333,0.333,False
29,29,33,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,German Marquez,1,Dodger Stadium,17,608566,5.18,9.54,7.25,1.41,0.27,0.208,0.75,0.333,0.667,0.0,1.0,True
30,30,34,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Paolo Espino,1,Citizens Bank Park,16,502179,4.04,9.87,6.9,1.27,0.276,0.125,0.25,0.4,0.25,0.25,0.5,True
31,31,35,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,German Marquez,1,Dodger Stadium,17,608566,5.18,9.54,7.25,1.41,0.27,0.143,0.333,0.0,0.0,0.333,0.0,False
32,32,36,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.154,0.0,0.667,0.333,0.0,0.0,True
33,33,37,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Noah Syndergaard,1,loanDepot park,20,592789,7.2,19.8,3.6,2.2,0.44,0.0,0.0,0.25,0.6,0.333,0.25,True
34,34,38,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.0,1.0,0.25,0.0,0.0,True
35,35,39,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,1.0,0.0,0.0,0.0,0.0,0.5,True
36,36,40,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Spencer Howard,1,Oriole Park at Camden Yards,30,675921,7.41,11.95,7.65,1.73,0.309,0.5,0.0,0.5,0.333,0.5,0.667,False
37,37,41,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Jeffrey Springs,1,Fenway Park,3,605488,2.5,7.94,9.42,1.08,0.233,0.0,0.25,0.0,0.25,0.0,0.0,True
38,38,42,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Cal Quantrill,1,Comerica Park,25,615698,3.88,9.0,5.78,1.28,0.265,0.333,1.0,0.5,0.0,0.5,0.0,True
39,39,43,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Austin Voth,0,Oriole Park at Camden Yards,30,608723,3.19,8.84,8.84,1.28,0.25,1.0,0.2,0.667,0.0,0.333,0.0,True
40,40,44,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Nick Pivetta,0,Fenway Park,3,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.0,0.333,0.4,0.4,0.0,True
41,41,46,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,German Marquez,1,Dodger Stadium,17,608566,5.18,9.54,7.25,1.41,0.27,0.125,0.0,0.0,0.333,0.5,0.0,True
42,42,47,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Noah Syndergaard,1,loanDepot park,20,592789,7.2,19.8,3.6,2.2,0.44,0.263,0.5,0.0,0.5,0.5,0.25,False
43,43,50,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.0,0.0,0.4,0.0,True
44,44,53,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.0,0.0,0.333,0.0,0.0,0.333,True
45,45,54,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.0,0.25,0.0,0.0,0.25,0.0,True
46,46,55,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.0,0.4,0.5,0.75,False
47,47,56,22799,Geraldo Perdomo,ARI,22,0.205,0.298,0.286,0.812,672695,109,Alex Wood,1,Chase Field,13,622072,4.17,8.73,8.81,1.2,0.254,1.0,0.0,0.25,0.0,0.25,0.667,True
48,48,57,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Luis Garcia,0,Minute Maid Park,32,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.25,0.25,0.75,0.25,0.0,True
49,49,58,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Noah Syndergaard,1,loanDepot park,20,592789,7.2,19.8,3.6,2.2,0.44,0.25,0.4,0.0,0.4,0.2,0.25,False
50,50,59,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Zack Greinke,1,Minute Maid Park,32,425844,4.58,10.04,5.07,1.33,0.28,0.222,0.25,0.25,0.0,0.333,0.0,True
51,51,62,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Cal Quantrill,1,Comerica Park,25,615698,3.88,9.0,5.78,1.28,0.265,0.5,0.25,0.333,0.333,0.25,0.333,True
52,52,63,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Paolo Espino,1,Citizens Bank Park,16,502179,4.04,9.87,6.9,1.27,0.276,0.0,0.25,0.4,0.0,0.5,0.0,True
