,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
30,30,33,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Jordan Montgomery,0.0,Yankee Stadium,6.0,656756,0.0,3.6,1.8,0.6,0.125,0.0,0.0,0.2,0.333,0.0,0.0,True
31,31,34,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.286,0.0,0.5,0.0,0.6,0.0,False
32,32,35,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Chad Kuhl,0.0,Coors Field,1.0,641771,5.16,9.7,6.64,1.52,0.273,0.5,0.2,0.5,0.0,0.75,0.0,False
33,33,36,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Adam Wainwright,0.0,Busch Stadium,15.0,425794,3.42,8.64,7.24,1.24,0.253,0.25,0.0,0.25,0.333,0.25,0.5,True
34,34,37,19610,Keibert Ruiz,WSN,23,0.247,0.307,0.359,0.86,660688,120,Miguel Yajure,1.0,Nationals Park,29.0,664337,8.16,12.56,2.51,2.02,0.333,0.0,0.25,0.333,0.25,0.0,0.25,False
35,35,39,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Sonny Gray,1.0,Progressive Field,7.0,543243,3.19,7.29,8.43,1.11,0.219,0.667,0.25,0.0,0.333,0.0,0.5,True
36,36,40,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.4,0.6,0.25,0.25,0.0,0.0,False
37,37,41,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Kevin Gausman,0.0,Rogers Centre,2.0,592332,2.91,9.56,10.48,1.23,0.27,0.0,0.667,0.333,0.4,0.25,0.25,True
38,38,42,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Adam Wainwright,0.0,Busch Stadium,15.0,425794,3.42,8.64,7.24,1.24,0.253,0.375,0.25,0.0,0.25,0.5,0.25,True
39,39,43,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Triston McKenzie,0.0,Progressive Field,7.0,663474,3.16,6.33,8.51,0.96,0.197,0.571,0.25,0.0,0.0,0.333,0.75,True
40,40,46,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Sonny Gray,1.0,Progressive Field,7.0,543243,3.19,7.29,8.43,1.11,0.219,0.0,0.333,0.25,0.0,0.25,0.4,False
41,41,47,16572,Connor Joe,COL,29,0.246,0.347,0.363,0.809,656582,115,Tyler Anderson,1.0,Coors Field,1.0,542881,2.72,7.21,7.14,1.0,0.219,1.0,0.5,0.0,0.667,0.5,0.25,True
42,42,48,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Tyler Anderson,1.0,Coors Field,1.0,542881,2.72,7.21,7.14,1.0,0.219,0.333,0.0,0.0,0.0,0.25,0.25,True
43,43,49,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Martin Perez,1.0,Kauffman Stadium,5.0,527048,2.85,7.94,7.81,1.18,0.235,0.294,0.0,0.25,0.0,0.4,0.5,True
44,44,51,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Miguel Yajure,1.0,Nationals Park,29.0,664337,8.16,12.56,2.51,2.02,0.333,0.0,0.25,0.0,0.25,0.333,0.2,False
45,45,52,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Lucas Giolito,1.0,Angel Stadium,4.0,608337,4.91,9.99,10.16,1.5,0.283,0.167,0.25,0.25,0.0,0.5,0.25,True
46,46,53,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Adam Wainwright,0.0,Busch Stadium,15.0,425794,3.42,8.64,7.24,1.24,0.253,0.333,0.0,0.0,0.5,0.4,0.0,True
47,47,54,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Miguel Yajure,1.0,Nationals Park,29.0,664337,8.16,12.56,2.51,2.02,0.333,0.0,0.0,0.0,0.0,0.667,0.0,True
