,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
10,10,10,10,10,10,17350,Rafael Devers,BOS,25,0.31,0.367,0.586,0.73,646240,111,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.25,0.5,0.75,0.5,0.333,True
11,11,11,11,11,11,16252,Trea Turner,LAD,29,0.306,0.346,0.502,0.76,607208,119,Kyle Gibson,1,Dodger Stadium,17,502043,4.36,8.01,6.85,1.17,0.238,0.333,0.75,0.25,0.5,0.25,0.0,True
12,12,12,12,12,12,12161,Xander Bogaerts,BOS,29,0.31,0.381,0.452,0.76,593428,111,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.667,0.0,0.6,0.5,0.2,0.0,True
13,13,13,13,13,13,11739,J.T. Realmuto,PHI,31,0.268,0.339,0.455,0.784,592663,143,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.222,0.5,0.0,0.4,0.25,0.2,False
14,14,14,14,14,14,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.25,0.6,0.5,0.25,0.0,0.25,False
15,15,15,15,15,15,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Logan Webb,1,Busch Stadium,15,657277,3.17,7.99,7.29,1.15,0.237,0.333,0.25,0.2,0.25,0.0,0.0,False
16,16,16,16,16,16,19950,Andres Gimenez,CLE,23,0.302,0.365,0.484,0.743,665926,114,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,1.0,0.0,0.4,0.333,0.0,0.5,True
17,17,17,17,17,17,13624,Corey Seager,TEX,28,0.25,0.329,0.475,0.7559999999999999,608369,140,Nick Pivetta,1,Globe Life Field,14,601713,4.51,8.73,8.66,1.33,0.253,0.25,0.0,0.25,0.667,0.0,0.0,False
18,18,18,18,18,18,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Aaron Civale,1,Target Field,26,650644,6.17,10.67,8.67,1.46,0.295,0.25,0.0,0.0,0.0,0.5,0.2,True
19,19,19,19,19,20,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Gerrit Cole,1,Guaranteed Rate Field,23,543037,3.38,7.03,11.58,1.02,0.211,0.556,0.0,0.0,0.0,0.25,0.4,False
20,20,20,20,20,21,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.0,0.6,0.0,0.333,0.25,True
21,21,21,21,21,22,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.5,0.333,0.0,0.0,0.75,False
22,22,22,22,22,23,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.265,0.667,0.667,0.75,0.333,0.75,False
23,23,23,23,23,24,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.2,0.25,0.333,0.25,0.25,0.25,True
24,24,24,24,24,25,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Kyle Gibson,1,Dodger Stadium,17,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.0,0.25,0.4,0.0,0.667,False
25,25,25,25,25,26,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.5,0.4,0.0,0.25,0.333,True
26,26,26,26,26,27,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,0.0,0.0,0.25,0.0,0.0,0.25,False
27,27,27,27,27,28,19918,Daulton Varsho,ARI,25,0.239,0.314,0.431,0.7809999999999999,662139,109,Drew Smyly,1,Chase Field,13,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.0,0.5,0.25,0.25,0.5,True
28,28,28,28,28,29,18577,Ke'Bryan Hayes,PIT,25,0.248,0.32,0.358,0.818,663647,134,Tyler Mahle,1,PNC Park,10,641816,6.0,7.5,7.5,1.0,0.238,0.667,0.333,0.0,0.5,0.6,0.6,True
29,29,29,29,29,30,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.2,0.2,0.5,0.25,0.6,0.25,True
30,30,30,30,30,31,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Zach Davies,0,Chase Field,13,605200,4.03,7.86,6.83,1.22,0.233,0.111,0.0,0.4,0.5,0.0,0.0,False
31,31,31,31,31,32,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.125,0.0,0.4,0.0,0.0,0.0,True
32,32,32,32,32,33,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Aaron Civale,1,Target Field,26,650644,6.17,10.67,8.67,1.46,0.295,0.143,0.667,0.5,0.25,0.0,0.5,False
33,33,33,33,33,34,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.2,0.0,0.5,0.333,0.333,0.4,False
34,34,34,34,34,36,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Daulton Jefferies,0,Oakland Coliseum,19,641726,5.72,10.53,6.41,1.37,0.286,0.0,0.25,0.4,0.75,0.25,0.25,False
35,35,35,35,35,37,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Marco Gonzales,1,Citi Field,22,594835,3.98,9.63,5.21,1.39,0.274,0.4,0.0,0.25,0.0,0.0,0.667,True
36,36,36,36,36,38,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Sonny Gray,0,Target Field,26,543243,3.19,7.29,8.43,1.11,0.219,0.286,0.75,0.6,0.25,0.0,0.0,True
37,37,37,37,37,39,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.6,0.25,0.0,0.25,0.0,False
38,38,38,38,38,40,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.222,0.0,0.333,0.25,0.0,0.5,True
39,39,39,39,39,41,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Nick Pivetta,1,Globe Life Field,14,601713,4.51,8.73,8.66,1.33,0.253,0.308,0.0,0.0,0.0,0.5,0.0,False
40,40,40,40,40,42,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.25,0.0,0.25,0.0,0.0,False
41,41,41,41,41,43,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Gerrit Cole,1,Guaranteed Rate Field,23,543037,3.38,7.03,11.58,1.02,0.211,0.5,0.0,0.75,0.2,0.5,0.6,True
42,42,42,42,42,44,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Eduardo Rodriguez,0,Comerica Park,25,593958,4.38,8.08,7.85,1.33,0.233,0.2,0.25,0.333,0.8,0.0,0.2,True
43,43,43,43,43,45,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Yu Darvish,1,Truist Park,12,506433,3.28,7.24,8.84,1.0,0.217,0.667,0.25,0.4,0.2,0.0,0.0,False
44,44,44,44,44,46,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.333,0.0,0.5,0.0,0.0,0.667,True
45,45,45,45,45,47,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.0,0.25,0.333,0.333,0.0,0.5,False
46,46,46,46,46,48,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Aaron Civale,1,Target Field,26,650644,6.17,10.67,8.67,1.46,0.295,0.154,0.25,0.5,0.0,0.333,0.75,True
47,47,47,47,47,49,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,0.8,0.8,0.0,0.0,0.0,0.25,True
48,48,48,48,48,50,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.5,0.4,0.4,0.333,0.0,0.25,False
49,49,49,49,49,51,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Logan Webb,1,Busch Stadium,15,657277,3.17,7.99,7.29,1.15,0.237,0.0,0.25,0.25,0.333,0.5,0.2,False
50,50,50,50,50,52,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Eduardo Rodriguez,0,Comerica Park,25,593958,4.38,8.08,7.85,1.33,0.233,0.0,0.25,0.25,0.25,0.25,0.25,True
51,51,51,51,51,53,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.2,0.333,0.0,0.0,0.0,0.5,True
52,52,52,52,52,54,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Drew Smyly,1,Chase Field,13,592767,3.97,9.59,7.13,1.29,0.266,0.429,0.0,0.0,0.5,0.75,0.333,True
53,53,53,53,53,55,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Eduardo Rodriguez,0,Comerica Park,25,593958,4.38,8.08,7.85,1.33,0.233,0.091,0.0,0.333,0.6,0.333,0.0,True
54,54,54,54,54,56,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.3,0.0,0.4,0.75,0.667,0.25,True
55,55,55,55,55,57,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Marco Gonzales,1,Citi Field,22,594835,3.98,9.63,5.21,1.39,0.274,0.182,0.75,0.0,0.0,0.0,0.25,False
56,56,56,56,56,58,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Aaron Civale,1,Target Field,26,650644,6.17,10.67,8.67,1.46,0.295,0.25,0.0,0.333,0.0,0.25,0.0,True
57,57,57,57,57,59,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,1.0,0.25,0.25,0.333,0.5,0.333,True
58,58,58,58,58,60,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.333,0.25,0.0,0.25,0.5,0.5,True
59,59,59,59,59,61,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.2,1.0,0.5,0.0,0.0,0.0,True
60,60,60,60,60,62,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.667,0.5,0.0,0.0,0.0,0.333,True
61,61,61,61,61,63,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Tyler Mahle,1,PNC Park,10,641816,6.0,7.5,7.5,1.0,0.238,0.417,0.0,0.0,0.333,0.5,0.333,False
62,62,62,62,62,64,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.25,0.4,0.0,0.333,0.25,0.333,True
63,63,63,63,63,66,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Kyle Gibson,1,Dodger Stadium,17,502043,4.36,8.01,6.85,1.17,0.238,0.5,0.2,0.0,0.2,0.0,0.75,False
64,64,64,64,64,67,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Corbin Burnes,1,loanDepot park,20,669203,2.45,5.89,11.58,0.93,0.183,0.5,0.5,0.25,0.25,0.0,0.5,True
65,65,65,65,65,68,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Jordan Hicks,0,Busch Stadium,15,663855,4.63,5.84,8.66,1.3,0.188,0.0,0.0,0.2,0.2,0.5,0.5,True
66,66,66,66,66,69,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.4,0.0,0.333,0.0,0.0,0.0,False
67,67,67,67,67,71,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Max Fried,0,Truist Park,12,608331,2.6,8.07,8.26,1.08,0.237,0.0,0.0,0.0,0.0,0.0,0.5,True
68,68,68,68,68,72,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.5,0.2,0.25,0.2,0.25,True
69,69,69,69,69,73,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.35,0.5,0.75,0.0,0.667,0.5,False
70,70,70,70,70,74,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Jordan Lyles,1,Comerica Park,25,543475,4.35,10.01,7.25,1.44,0.279,0.25,0.0,0.0,0.667,0.25,0.25,True
71,71,71,71,71,75,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Dane Dunning,0,Globe Life Field,14,641540,4.04,8.79,7.84,1.36,0.257,0.333,0.333,0.25,0.25,0.0,0.25,True
72,72,72,72,72,76,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Kyle Gibson,1,Dodger Stadium,17,502043,4.36,8.01,6.85,1.17,0.238,0.0,0.333,0.0,0.333,0.0,0.0,True
73,73,73,73,73,77,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Corbin Burnes,1,loanDepot park,20,669203,2.45,5.89,11.58,0.93,0.183,0.25,0.25,0.4,0.333,0.333,0.25,False
74,74,74,74,74,79,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Mitch Keller,0,PNC Park,10,656605,4.21,9.59,7.4,1.42,0.274,0.455,0.0,0.0,0.25,0.25,0.0,True
75,75,75,75,75,80,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Jordan Lyles,1,Comerica Park,25,543475,4.35,10.01,7.25,1.44,0.279,0.077,0.0,0.25,0.0,0.2,0.25,False
76,76,76,76,76,81,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,1.0,0.25,0.0,0.25,0.0,0.0,False
77,77,77,77,77,82,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Aaron Civale,1,Target Field,26,650644,6.17,10.67,8.67,1.46,0.295,0.4,0.0,0.333,0.0,0.25,0.0,True
78,78,78,78,78,83,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Max Scherzer,0,Citi Field,22,453286,1.98,6.49,11.29,0.9,0.2,0.0,0.25,0.25,0.333,0.25,0.0,True
79,79,79,79,79,84,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.25,0.0,0.0,0.25,0.0,0.0,True
80,80,80,80,80,86,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Zack Greinke,1,Coors Field,1,425844,4.58,10.04,5.07,1.33,0.28,0.167,0.0,0.0,0.0,0.5,0.0,False
81,81,81,81,81,87,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Corbin Burnes,1,loanDepot park,20,669203,2.45,5.89,11.58,0.93,0.183,0.667,1.0,0.0,0.25,0.5,0.0,True
82,82,82,82,82,88,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Framber Valdez,1,Nationals Park,29,664285,2.87,7.13,8.0,1.15,0.217,0.0,0.0,0.75,0.0,0.6,0.0,True
83,83,83,83,83,90,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Framber Valdez,1,Nationals Park,29,664285,2.87,7.13,8.0,1.15,0.217,0.25,0.0,0.333,0.5,0.5,0.2,True
84,84,84,84,84,91,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Jordan Lyles,1,Comerica Park,25,543475,4.35,10.01,7.25,1.44,0.279,0.333,0.25,0.75,0.25,0.0,0.0,True
85,85,85,85,85,92,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.333,0.0,0.0,0.333,0.75,0.0,True
86,86,86,86,86,93,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Yu Darvish,1,Truist Park,12,506433,3.28,7.24,8.84,1.0,0.217,0.313,0.0,0.0,0.0,0.25,0.0,True
