,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
29,29,34,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Charlie Morton,1,Citizens Bank Park,16,450203,4.26,7.63,10.35,1.21,0.23,0.083,0.2,0.0,0.333,0.0,0.25,True
30,30,35,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Luis Castillo,1,Wrigley Field,24,622491,1.84,4.91,9.2,0.89,0.163,0.364,0.0,0.0,0.25,0.2,0.5,False
31,31,37,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.273,0.0,0.5,0.4,0.0,0.0,True
32,32,38,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.25,0.25,0.0,0.2,0.25,True
33,33,39,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.5,0.0,0.0,0.333,0.333,0.2,True
34,34,40,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Frankie Montas,1,Yankee Stadium,6,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.333,0.0,0.0,0.0,0.0,False
35,35,41,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Johnny Cueto,1,Angel Stadium,4,456501,2.91,8.62,6.0,1.19,0.256,0.2,0.333,0.0,0.25,0.333,0.333,True
36,36,42,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Framber Valdez,1,Citi Field,22,664285,2.87,7.13,8.0,1.15,0.217,0.125,0.333,0.4,0.0,0.333,0.0,True
37,37,43,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Devin Smeltzer,1,Progressive Field,7,656970,4.02,8.47,5.31,1.21,0.25,0.2,0.333,0.0,0.25,0.4,0.333,True
38,38,44,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.571,0.5,0.0,0.25,0.0,0.4,True
39,39,45,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.4,0.5,0.0,0.0,0.25,0.5,True
40,40,46,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Sean Manaea,1,Chase Field,13,640455,4.74,8.53,9.32,1.32,0.247,0.182,0.0,0.0,0.333,0.5,0.4,True
41,41,47,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.444,0.5,0.5,0.4,0.25,0.4,False
42,42,48,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.333,0.25,0.0,0.667,0.0,0.25,True
43,43,49,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,0.218,0.143,0.25,0.5,0.25,0.0,0.0,True
44,44,50,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.143,0.0,0.667,0.4,0.333,0.0,True
45,45,51,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Braxton Garrett,1,Busch Stadium,15,666129,4.02,8.76,9.91,1.2,0.25,0.667,0.5,0.333,0.333,0.333,0.0,True
46,46,52,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.0,0.25,0.0,0.667,0.0,0.25,False
47,47,53,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Charlie Morton,1,Citizens Bank Park,16,450203,4.26,7.63,10.35,1.21,0.23,0.25,0.4,0.25,0.0,0.5,0.25,True
48,48,54,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Sean Manaea,1,Chase Field,13,640455,4.74,8.53,9.32,1.32,0.247,0.263,0.333,0.333,0.0,0.0,0.333,True
49,49,55,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.273,0.25,0.25,0.0,0.0,0.5,False
50,50,56,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,0.218,0.25,0.25,0.0,0.5,0.25,0.333,True
51,51,57,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.667,0.25,0.333,0.25,0.25,0.75,True
52,52,58,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Framber Valdez,1,Citi Field,22,664285,2.87,7.13,8.0,1.15,0.217,0.333,0.0,0.0,0.25,0.0,0.25,False
53,53,59,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.143,0.0,0.5,0.0,0.25,0.0,False
54,54,60,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.0,0.0,0.5,0.0,0.0,0.25,True
55,55,61,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Dean Kremer,1,T-Mobile Park,27,665152,3.43,9.68,6.71,1.32,0.279,0.0,0.0,0.0,0.0,0.0,0.0,True
56,56,62,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Patrick Corbin,0,Nationals Park,29,571578,7.02,13.13,8.32,1.82,0.331,0.375,0.0,0.25,0.25,0.0,0.25,True
57,57,63,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Frankie Montas,1,Yankee Stadium,6,593423,18.0,15.0,6.0,2.67,0.385,0.571,0.333,0.0,0.0,0.25,0.2,True
58,58,64,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.667,0.5,0.0,0.4,0.25,0.25,False
59,59,65,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.302,0.0,0.0,0.5,0.0,0.6,True
60,60,66,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Charlie Morton,1,Citizens Bank Park,16,450203,4.26,7.63,10.35,1.21,0.23,0.417,0.25,0.5,0.5,0.0,0.25,True
61,61,68,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Frankie Montas,1,Yankee Stadium,6,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.0,0.0,0.0,0.333,False
62,62,69,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.5,1.0,0.0,0.25,0.333,0.25,True
63,63,70,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Devin Smeltzer,1,Progressive Field,7,656970,4.02,8.47,5.31,1.21,0.25,0.0,0.333,0.25,0.0,0.333,0.0,False
64,64,71,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Michael Wacha,1,Rogers Centre,2,608379,2.69,7.17,6.4,1.11,0.215,0.111,0.25,0.0,0.667,0.5,0.5,True
65,65,72,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Luis Castillo,1,Wrigley Field,24,622491,1.84,4.91,9.2,0.89,0.163,0.2,0.2,0.333,0.25,0.4,0.5,False
66,66,73,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Robbie Ray,0,T-Mobile Park,27,592662,3.96,7.63,10.34,1.19,0.229,0.333,0.25,0.0,0.25,0.0,0.75,True
67,67,74,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Zac Gallen,0,Chase Field,13,668678,3.12,6.62,8.67,1.02,0.203,0.25,0.25,0.5,0.0,0.25,0.333,False
68,68,75,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.167,0.0,0.6,0.25,0.25,0.0,False
69,69,76,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.333,0.25,0.0,0.333,0.25,0.25,False
70,70,77,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Ross Stripling,0,Rogers Centre,2,548389,3.16,8.27,7.29,1.1,0.241,0.3,0.5,0.667,0.333,0.4,0.25,True
71,71,78,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.211,0.0,0.0,0.0,0.0,0.75,True
72,72,79,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.333,0.25,0.0,0.25,0.5,True
73,73,80,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Keegan Thompson,0,Wrigley Field,24,624522,3.36,8.36,7.82,1.24,0.247,0.0,0.0,0.0,0.333,0.75,0.0,True
74,74,81,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.0,0.0,0.25,0.25,0.667,0.6,True
75,75,82,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Zach Plesac,0,Progressive Field,7,668676,4.49,9.39,6.9,1.35,0.262,0.2,0.6,0.25,0.0,0.0,0.333,False
76,76,83,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Frankie Montas,1,Yankee Stadium,6,593423,18.0,15.0,6.0,2.67,0.385,0.273,0.333,0.0,0.25,0.0,0.5,True
77,77,84,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,0.218,0.273,0.2,0.0,0.0,0.0,0.2,True
78,78,85,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Devin Smeltzer,1,Progressive Field,7,656970,4.02,8.47,5.31,1.21,0.25,0.2,0.0,0.333,0.25,0.0,0.25,False
79,79,87,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Clayton Kershaw,1,Coors Field,1,477132,2.64,7.28,9.28,0.98,0.218,0.222,0.667,0.0,0.0,0.0,0.25,True
80,80,88,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Dakota Hudson,0,Busch Stadium,15,641712,4.2,8.57,4.8,1.39,0.262,0.0,0.25,0.25,0.0,0.667,0.25,False
81,81,89,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Jose Quintana,1,Nationals Park,29,500779,1.5,1.5,10.5,0.5,0.056,0.267,0.0,0.25,0.0,0.25,0.333,True
82,82,90,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Carlos Carrasco,0,Citi Field,22,471911,3.76,9.19,8.9,1.28,0.266,0.385,0.4,1.0,0.25,0.25,0.0,True
83,83,91,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Johnny Cueto,1,Angel Stadium,4,456501,2.91,8.62,6.0,1.19,0.256,0.333,0.25,0.25,0.25,0.0,0.5,True
84,84,92,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Jose Quintana,1,Nationals Park,29,500779,1.5,1.5,10.5,0.5,0.056,0.32,0.0,0.4,0.333,0.25,0.0,False
85,85,93,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Jose Quintana,1,Nationals Park,29,500779,1.5,1.5,10.5,0.5,0.056,0.125,0.5,0.0,0.0,0.0,0.667,False
86,86,94,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Carlos Rodon,0,Oracle Park,9,607074,2.95,6.87,11.29,1.07,0.209,0.368,0.25,0.25,0.25,0.25,0.75,True
87,87,95,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Charlie Morton,1,Citizens Bank Park,16,450203,4.26,7.63,10.35,1.21,0.23,0.2,0.8,0.25,0.0,0.25,0.0,False
88,88,96,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Zack Wheeler,0,Citizens Bank Park,16,554430,2.63,7.25,9.73,1.03,0.218,0.258,0.25,0.333,0.0,0.0,0.5,False
