,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,11,11,12,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Adrian Houser,0.0,American Family Field,18.0,605288,4.72,9.67,6.72,1.48,0.271,0.25,0.25,0.2,0.6,0.5,0.333,False
12,12,12,15,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,0.279,0.667,0.25,0.25,0.333,0.5,0.0,True
13,13,13,16,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,0.279,0.25,0.75,0.667,0.333,0.4,0.75,False
14,14,14,17,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Corey Kluber,1.0,Globe Life Field,14.0,446372,4.05,9.08,8.03,1.15,0.26,0.2,0.2,0.5,0.0,0.333,0.5,True
15,15,15,19,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Nestor Cortes,0.0,Yankee Stadium,6.0,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.25,0.667,0.0,0.0,0.0,True
16,16,16,20,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.3,5.66,8.37,0.89,0.178,0.0,0.25,0.2,0.75,0.4,0.333,False
17,17,17,21,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Alek Manoah,0.0,Rogers Centre,2.0,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.25,0.0,0.25,0.2,0.75,True
18,18,18,22,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.5,0.25,0.0,0.333,0.0,True
19,19,19,23,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Ian Anderson,1.0,Coors Field,1.0,666120,5.11,9.37,7.92,1.54,0.266,0.5,0.5,0.0,0.0,0.25,0.0,True
20,20,20,24,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Corey Kluber,1.0,Globe Life Field,14.0,446372,4.05,9.08,8.03,1.15,0.26,0.214,0.0,0.333,0.25,0.25,0.25,True
21,21,21,26,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Ian Anderson,1.0,Coors Field,1.0,666120,5.11,9.37,7.92,1.54,0.266,0.5,1.0,0.167,0.25,0.0,0.4,True
22,22,22,27,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Sandy Alcantara,0.0,loanDepot park,20.0,645261,1.88,6.14,8.01,0.93,0.195,0.111,0.25,0.167,0.2,0.0,0.5,False
23,23,23,28,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Sandy Alcantara,0.0,loanDepot park,20.0,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.0,0.333,0.667,0.0,0.333,False
24,24,24,30,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Ian Anderson,1.0,Coors Field,1.0,666120,5.11,9.37,7.92,1.54,0.266,1.0,0.333,0.6,0.5,0.5,0.2,True
25,25,25,31,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Shohei Ohtani,1.0,Yankee Stadium,6.0,660271,2.68,7.22,12.73,1.05,0.214,1.0,0.5,0.75,0.0,0.25,0.0,True
26,26,26,32,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,0.279,0.214,0.25,0.0,0.333,0.333,1.0,True
27,27,27,33,5235,Justin Turner,LAD,37,0.26,0.334,0.41,0.8220000000000001,457759,119,Taijuan Walker,1.0,Dodger Stadium,17.0,592836,3.45,8.28,6.9,1.19,0.242,0.231,0.5,0.0,0.333,1.0,0.0,True
28,28,28,34,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Taijuan Walker,1.0,Dodger Stadium,17.0,592836,3.45,8.28,6.9,1.19,0.242,0.214,0.0,0.0,0.25,0.5,0.0,False
29,29,29,36,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Sandy Alcantara,0.0,loanDepot park,20.0,645261,1.88,6.14,8.01,0.93,0.195,0.231,0.0,0.5,0.333,0.0,0.5,True
30,30,30,37,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Adrian Houser,0.0,American Family Field,18.0,605288,4.72,9.67,6.72,1.48,0.271,0.6,0.0,0.333,0.0,0.333,0.333,False
31,31,31,38,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Tony Gonsolin,0.0,Dodger Stadium,17.0,664062,2.3,5.66,8.37,0.89,0.178,0.385,0.0,0.4,0.2,0.2,0.25,False
32,32,32,39,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,0.279,0.0,0.0,0.4,0.333,0.25,0.2,False
33,33,33,40,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Chris Archer,1.0,Comerica Park,25.0,502042,4.02,7.01,7.58,1.29,0.212,0.357,0.5,0.667,0.0,0.6,0.0,True
34,34,34,41,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Corey Kluber,1.0,Globe Life Field,14.0,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.4,0.0,0.25,0.5,0.75,False
35,35,35,42,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Taylor Hearn,0.0,Globe Life Field,14.0,621368,5.21,10.17,8.48,1.59,0.28,0.0,0.2,0.0,0.5,0.25,0.333,False
36,36,36,44,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Alex Wood,1.0,loanDepot park,20.0,622072,4.17,8.73,8.81,1.2,0.254,0.143,0.5,0.0,0.333,0.75,0.0,True
37,37,37,45,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Alek Manoah,0.0,Rogers Centre,2.0,666201,2.56,7.16,8.15,1.02,0.217,0.4,0.333,0.8,0.0,0.0,0.4,False
38,38,38,47,13590,Jesse Winker,SEA,28,0.229,0.348,0.363,0.815,608385,136,Jordan Lyles,0.0,Oriole Park at Camden Yards,30.0,543475,4.35,10.01,7.25,1.44,0.279,0.2,0.0,0.25,0.0,0.25,0.0,True
39,39,39,48,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Shohei Ohtani,1.0,Yankee Stadium,6.0,660271,2.68,7.22,12.73,1.05,0.214,0.25,0.25,0.25,0.333,0.25,0.333,True
40,40,40,49,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Ian Anderson,1.0,Coors Field,1.0,666120,5.11,9.37,7.92,1.54,0.266,1.0,0.0,0.25,0.25,0.333,0.6,True
41,41,41,50,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Sean Manaea,1.0,American Family Field,18.0,640455,4.74,8.53,9.32,1.32,0.247,0.0,0.0,0.0,0.0,0.0,0.0,True
42,42,42,51,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Ian Anderson,1.0,Coors Field,1.0,666120,5.11,9.37,7.92,1.54,0.266,0.5,0.4,0.0,0.25,0.5,0.0,True
43,43,43,53,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Nestor Cortes,0.0,Yankee Stadium,6.0,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.5,0.2,0.0,0.5,0.5,True
44,44,44,54,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Alex Wood,1.0,loanDepot park,20.0,622072,4.17,8.73,8.81,1.2,0.254,0.0,1.0,0.5,0.0,0.25,0.0,True
45,45,45,55,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Corey Kluber,1.0,Globe Life Field,14.0,446372,4.05,9.08,8.03,1.15,0.26,0.167,0.0,0.0,0.5,0.0,0.5,False
46,46,46,56,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Chris Archer,1.0,Comerica Park,25.0,502042,4.02,7.01,7.58,1.29,0.212,0.409,0.25,0.25,0.0,0.75,0.0,False
