,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
20,20,20,20,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Michael Lorenzen,1,Citizens Bank Park,16,547179,4.94,8.37,6.97,1.35,0.245,0.0,0.25,0.25,0.5,0.25,0.0,False
21,21,21,21,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Johan Oviedo,1,Wrigley Field,24,670912,3.2,9.24,9.24,1.3,0.26,0.75,0.667,0.5,0.333,0.333,0.0,True
22,22,22,22,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.333,0.5,0.0,0.0,0.4,0.25,True
23,23,23,23,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Dylan Bundy,1,Rogers Centre,2,605164,5.01,9.74,7.14,1.3,0.272,0.308,0.25,0.4,0.333,0.0,0.5,True
24,24,24,24,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Marco Gonzales,1,Globe Life Field,14,594835,3.98,9.63,5.21,1.39,0.274,0.2,0.0,0.5,0.2,0.5,0.0,True
25,25,25,25,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Aaron Ashby,0,American Family Field,18,676879,4.32,8.86,10.86,1.46,0.251,0.333,0.2,0.25,0.0,0.333,0.25,False
26,26,26,26,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.25,0.0,0.0,0.25,0.2,0.75,True
27,27,27,27,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.4,0.5,0.25,0.0,0.25,False
28,28,28,28,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Dylan Cease,1,Tropicana Field,21,656302,1.98,6.53,12.18,1.16,0.198,0.0,1.0,0.5,0.5,0.25,0.0,True
29,29,29,29,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Dylan Bundy,1,Rogers Centre,2,605164,5.01,9.74,7.14,1.3,0.272,0.333,0.25,0.2,0.0,0.5,0.333,True
30,30,30,30,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Marco Gonzales,1,Globe Life Field,14,594835,3.98,9.63,5.21,1.39,0.274,0.233,0.0,0.25,0.0,0.333,0.25,True
31,31,31,31,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Dylan Bundy,1,Rogers Centre,2,605164,5.01,9.74,7.14,1.3,0.272,0.154,0.25,0.4,0.667,0.5,1.0,True
32,32,32,33,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.2,0.25,0.2,0.0,0.8,0.25,True
33,33,33,34,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,0.182,0.75,0.0,0.25,0.167,0.2,False
34,34,34,35,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Jose Berrios,0,Rogers Centre,2,621244,5.19,9.92,8.16,1.35,0.275,0.0,0.2,0.0,0.25,0.0,0.2,True
35,35,35,36,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,0.5,0.4,0.0,0.0,0.333,0.667,False
36,36,36,37,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Michael Lorenzen,1,Citizens Bank Park,16,547179,4.94,8.37,6.97,1.35,0.245,0.35,0.667,0.5,0.0,0.5,0.0,True
37,37,37,41,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Dylan Bundy,1,Rogers Centre,2,605164,5.01,9.74,7.14,1.3,0.272,0.0,0.0,0.6,0.25,0.0,0.0,True
38,38,38,42,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Zach Davies,1,PNC Park,10,605200,4.03,7.86,6.83,1.22,0.233,0.409,0.4,0.667,0.2,0.2,0.0,True
39,39,39,43,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Nick Pivetta,1,Oakland Coliseum,19,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.5,0.0,0.333,0.0,0.333,False
40,40,40,44,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Nick Pivetta,1,Oakland Coliseum,19,601713,4.51,8.73,8.66,1.33,0.253,0.0,0.0,0.5,0.5,0.0,0.4,True
41,41,41,45,15279,Garrett Cooper,MIA,31,0.275,0.348,0.424,0.7959999999999999,643265,146,Logan Webb,1,loanDepot park,20,657277,3.17,7.99,7.29,1.15,0.237,0.2,0.6,0.0,0.5,0.5,0.0,True
42,42,42,46,14854,Mike Yastrzemski,SFG,31,0.22,0.315,0.393,0.797,573262,137,Pablo Lopez,0,loanDepot park,20,641154,3.57,7.79,9.1,1.16,0.232,0.083,0.4,0.25,0.0,0.5,0.333,False
43,43,43,47,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Luis Garcia,1,Kauffman Stadium,5,472610,3.51,8.78,9.44,1.27,0.252,0.0,0.0,0.0,0.333,0.75,0.333,True
44,44,44,48,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Dylan Bundy,1,Rogers Centre,2,605164,5.01,9.74,7.14,1.3,0.272,0.571,0.0,0.0,0.333,0.333,0.667,True
45,45,45,49,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Johan Oviedo,1,Wrigley Field,24,670912,3.2,9.24,9.24,1.3,0.26,0.25,0.5,0.0,0.0,0.5,0.5,False
46,46,46,50,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Walker Buehler,0,Dodger Stadium,17,621111,4.02,9.28,8.03,1.29,0.263,0.087,0.5,0.0,0.0,0.4,0.2,True
47,47,47,51,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.143,0.25,0.333,0.5,0.0,0.667,False
48,48,48,52,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Marco Gonzales,1,Globe Life Field,14,594835,3.98,9.63,5.21,1.39,0.274,0.182,0.25,0.0,0.4,0.0,0.25,False
49,49,49,53,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Dylan Cease,1,Tropicana Field,21,656302,1.98,6.53,12.18,1.16,0.198,0.0,0.5,0.0,0.2,0.0,0.5,True
50,50,50,54,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Logan Webb,1,loanDepot park,20,657277,3.17,7.99,7.29,1.15,0.237,0.25,0.0,0.333,0.5,0.0,0.333,False
51,51,51,55,26197,Andrew Vaughn,CHW,24,0.298,0.348,0.464,0.826,683734,145,Drew Rasmussen,0,Tropicana Field,21,656876,2.96,8.08,7.39,1.17,0.238,0.0,0.4,0.0,0.333,0.8,0.0,True
52,52,52,56,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Erick Fedde,1,Great American Ball Park,8,607200,4.95,9.32,6.8,1.54,0.269,1.0,0.5,0.333,0.0,0.5,0.333,True
53,53,53,57,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.5,0.0,0.0,0.5,0.2,0.0,False
54,54,54,59,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Tyler Wells,0,Oriole Park at Camden Yards,30,669330,3.9,7.8,6.46,1.11,0.232,0.0,0.6,0.0,0.25,0.25,1.0,False
55,55,55,60,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Nick Pivetta,1,Oakland Coliseum,19,601713,4.51,8.73,8.66,1.33,0.253,0.333,0.0,0.0,0.5,0.4,0.0,True
56,56,56,61,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Luis Garcia,1,Kauffman Stadium,5,472610,3.51,8.78,9.44,1.27,0.252,0.25,0.0,0.0,0.5,0.0,0.5,True
57,57,57,63,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.143,0.2,0.0,0.0,0.0,0.6,True
58,58,58,64,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Logan Webb,1,loanDepot park,20,657277,3.17,7.99,7.29,1.15,0.237,0.25,0.0,0.25,1.0,0.5,0.0,True
59,59,59,65,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Erick Fedde,1,Great American Ball Park,8,607200,4.95,9.32,6.8,1.54,0.269,0.25,0.25,0.5,0.0,0.667,0.25,True
60,60,60,67,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.6,0.0,0.0,0.0,0.25,True
61,61,61,68,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Tyler Mahle,0,Great American Ball Park,8,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.2,0.667,0.25,0.5,0.333,True
62,62,62,69,1744,Miguel Cabrera,DET,39,0.268,0.317,0.331,0.7440000000000001,408234,116,Luis Severino,0,Yankee Stadium,6,622663,3.45,7.01,9.94,1.07,0.211,0.308,0.333,0.0,0.25,0.25,0.0,True
63,63,63,70,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Michael Lorenzen,1,Citizens Bank Park,16,547179,4.94,8.37,6.97,1.35,0.245,0.143,0.0,0.0,0.2,0.5,0.25,False
64,64,64,71,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Kyle Freeland,0,Coors Field,1,607536,4.56,9.5,6.66,1.36,0.272,0.333,0.2,0.2,0.5,0.25,0.25,True
