,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
11,11,11,11,11,11,11,9874,DJ LeMahieu,NYY,33,0.286,0.388,0.429,0.8809999999999999,518934,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.25,0.25,0.5,0.667,0.0,True
12,12,12,12,12,12,12,19470,Tommy Edman,STL,27,0.258,0.322,0.367,0.821,669242,138,Aaron Ashby,0,American Family Field,18,676879,4.32,8.86,10.86,1.46,0.251,0.0,0.25,0.25,0.5,0.5,0.5,True
13,13,13,13,13,13,14,19197,Will Smith,LAD,27,0.275,0.361,0.477,0.8290000000000001,669257,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.0,0.25,0.5,0.2,0.0,0.333,True
14,14,14,14,14,14,15,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,J.P. Feyereisen,1,Guaranteed Rate Field,23,656420,0.0,2.59,9.25,0.49,0.086,0.0,0.25,0.0,0.0,0.0,0.333,True
15,15,15,15,15,15,16,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.5,0.0,0.6,0.5,0.333,0.333,True
16,16,16,16,16,16,17,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.25,0.0,0.333,0.333,0.25,True
17,17,17,17,17,17,18,19955,Gavin Lux,LAD,24,0.297,0.37,0.425,0.8190000000000001,666158,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.5,0.0,0.667,0.0,0.2,0.5,False
18,18,18,18,18,18,19,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.4,0.667,0.0,0.0,0.0,0.0,True
19,19,19,19,19,19,21,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.444,0.333,0.667,0.0,0.0,0.0,False
20,20,20,20,20,20,22,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.0,0.0,0.25,0.25,0.0,0.667,False
21,21,21,21,21,21,23,17982,Ty France,SEA,27,0.298,0.368,0.463,0.838,664034,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.375,0.5,0.25,0.0,0.25,0.333,True
22,22,22,22,22,22,24,18568,Luis Arraez,MIN,25,0.329,0.394,0.436,0.932,650333,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.333,0.333,0.5,0.0,0.0,0.75,False
23,23,23,23,23,23,25,19287,Adolis Garcia,TEX,29,0.248,0.298,0.456,0.677,666969,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.286,0.0,0.0,0.333,0.0,0.667,True
24,24,24,24,24,24,26,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Martin Perez,0,Globe Life Field,14,527048,2.85,7.94,7.81,1.18,0.235,0.375,0.4,0.4,0.25,0.25,0.25,True
25,25,25,25,25,25,27,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Alex Wood,1,Progressive Field,7,622072,4.17,8.73,8.81,1.2,0.254,0.4,0.0,0.0,0.2,0.2,0.4,False
26,26,26,26,26,26,28,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.0,0.25,0.5,0.0,0.0,0.0,True
27,27,27,27,27,27,29,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.5,0.25,0.333,0.2,0.0,0.2,False
28,28,28,28,28,28,30,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,1.0,0.0,0.0,0.0,0.25,0.5,True
29,29,29,29,29,29,31,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.25,0.0,0.0,0.4,0.2,False
30,30,30,30,30,30,32,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.2,0.5,0.25,0.4,0.0,0.4,False
31,31,31,31,31,31,33,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.167,0.0,0.333,0.0,0.25,0.667,False
32,32,32,32,32,32,34,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Dakota Hudson,1,American Family Field,18,641712,4.2,8.57,4.8,1.39,0.262,0.333,0.0,0.25,0.0,0.25,0.333,False
33,33,33,33,33,33,35,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Aaron Ashby,0,American Family Field,18,676879,4.32,8.86,10.86,1.46,0.251,0.25,0.2,0.0,0.0,0.25,1.0,False
34,34,34,34,34,34,36,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.2,0.25,0.0,0.333,True
35,35,35,35,35,35,37,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,David Peterson,0,Citi Field,22,656849,3.3,7.18,10.37,1.28,0.22,1.0,0.4,0.25,0.333,0.0,0.333,True
36,36,36,36,36,36,38,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.143,0.25,0.0,0.5,0.0,1.0,False
37,37,37,37,37,37,39,10231,Jose Iglesias,COL,32,0.316,0.358,0.417,0.865,578428,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.2,0.25,0.0,0.8,0.0,0.25,False
38,38,38,38,38,38,40,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.167,0.0,0.0,0.667,0.0,0.2,False
39,39,39,39,39,39,42,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.4,0.0,0.25,0.0,0.667,0.0,True
40,40,40,40,40,40,43,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.5,0.0,0.0,0.0,0.25,0.5,False
41,41,41,41,41,41,44,15491,J.P. Crawford,SEA,27,0.255,0.331,0.354,0.875,641487,136,Jose Urquidy,1,T-Mobile Park,27,664353,3.85,8.52,7.09,1.16,0.245,0.167,0.0,0.333,0.4,0.75,0.333,False
42,42,42,42,42,42,46,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.333,0.5,0.2,0.0,0.2,0.0,False
43,43,43,43,43,43,47,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.0,0.0,0.0,0.5,0.333,0.0,False
44,44,44,44,44,44,48,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.167,0.667,0.5,0.0,0.333,0.0,True
45,45,45,45,45,45,49,15998,Cody Bellinger,LAD,26,0.212,0.269,0.405,0.759,641355,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.2,0.667,0.0,0.667,0.5,0.0,False
46,46,46,46,46,46,50,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Bruce Zimmermann,0,Oriole Park at Camden Yards,30,669145,5.85,11.84,6.12,1.48,0.322,0.0,0.667,0.0,0.5,0.5,0.333,True
47,47,47,47,47,47,53,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Alex Wood,1,Progressive Field,7,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.4,0.0,0.8,0.333,0.25,True
48,48,48,48,48,48,54,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Austin Gomber,0,Coors Field,1,596295,5.64,9.99,6.93,1.41,0.283,0.333,0.75,1.0,0.0,0.0,0.0,True
49,49,49,49,49,49,55,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Nestor Cortes,1,Oriole Park at Camden Yards,30,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.25,0.0,0.25,0.2,0.0,True
50,50,50,50,50,50,56,6184,J.D. Martinez,BOS,34,0.281,0.345,0.447,0.716,502110,111,Bailey Ober,1,Fenway Park,3,641927,4.01,9.62,7.75,1.28,0.273,0.0,0.0,0.25,0.5,0.333,0.25,True
51,51,51,51,51,51,58,19566,Nathaniel Lowe,TEX,26,0.282,0.332,0.461,0.775,663993,140,Jose Suarez,1,Globe Life Field,14,660761,4.04,8.52,8.81,1.38,0.244,0.167,0.75,0.2,0.4,0.0,0.25,True
52,52,52,52,52,52,59,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Vince Velasquez,0,Guaranteed Rate Field,23,592826,5.21,8.87,8.1,1.33,0.249,0.667,0.333,0.0,0.5,0.0,0.167,True
53,53,53,53,53,53,60,17027,Alex Verdugo,BOS,26,0.272,0.312,0.389,0.863,657077,111,Bailey Ober,1,Fenway Park,3,641927,4.01,9.62,7.75,1.28,0.273,0.5,0.333,0.25,0.5,0.0,0.0,True
54,54,54,54,54,54,61,13301,Max Muncy,LAD,31,0.178,0.316,0.349,0.753,571970,119,Tyler Mahle,1,Dodger Stadium,17,641816,6.0,7.5,7.5,1.0,0.238,0.375,0.0,0.333,0.25,0.5,0.0,True
55,55,55,55,55,55,62,7802,Miguel Rojas,MIA,33,0.233,0.282,0.335,0.852,500743,146,Zack Wheeler,1,loanDepot park,20,554430,2.63,7.25,9.73,1.03,0.218,0.28,0.25,0.25,0.0,0.0,0.0,True
56,56,56,56,56,56,64,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.0,0.25,0.5,0.0,0.0,0.5,True
57,57,57,57,57,57,65,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Michael Wacha,0,Fenway Park,3,608379,2.69,7.17,6.4,1.11,0.215,0.222,0.0,0.0,0.0,0.25,0.5,True
58,58,58,58,58,58,66,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.167,0.5,0.333,0.0,0.4,0.0,False
59,59,59,59,59,59,67,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Dakota Hudson,1,American Family Field,18,641712,4.2,8.57,4.8,1.39,0.262,0.2,0.25,0.25,0.25,0.0,0.5,True
60,60,60,60,60,60,68,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Drew Smyly,1,Coors Field,1,592767,3.97,9.59,7.13,1.29,0.266,0.5,0.25,0.25,0.667,0.0,0.0,True
61,61,61,61,61,61,69,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Alek Manoah,0,Rogers Centre,2,666201,2.56,7.16,8.15,1.02,0.217,0.333,0.0,0.25,0.0,0.25,0.4,True
62,62,62,62,62,62,71,11342,Jesus Aguilar,MIA,32,0.241,0.287,0.391,0.745,542583,146,Zack Wheeler,1,loanDepot park,20,554430,2.63,7.25,9.73,1.03,0.218,0.2,0.5,0.5,0.333,0.0,0.0,True
63,63,63,63,63,63,72,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.333,0.2,0.4,0.25,0.5,0.25,False
64,64,64,64,64,64,75,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.5,0.0,0.0,0.25,0.0,0.0,False
65,65,65,65,65,65,76,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.304,0.0,0.5,0.25,0.0,0.25,True
66,66,66,66,66,66,77,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Jose Quintana,0,PNC Park,10,500779,1.5,1.5,10.5,0.5,0.056,0.143,0.25,0.0,0.0,0.5,0.5,True
67,67,67,67,67,67,79,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.5,0.5,0.333,0.25,0.5,0.5,True
68,68,68,68,68,68,80,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Yu Darvish,0,Petco Park,31,506433,3.28,7.24,8.84,1.0,0.217,0.308,0.25,0.5,0.25,0.0,0.5,True
