,Unnamed: 0,Unnamed: 0.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
13,13,15,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Sandy Alcantara,1,Citi Field,22,645261,1.88,6.14,8.01,0.93,0.195,0.167,0.0,0.5,0.0,0.0,0.667,True
14,14,16,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.667,0.0,0.333,0.667,0.25,0.0,False
15,15,17,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Ian Anderson,1,Wrigley Field,24,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.6,0.25,0.25,0.2,0.75,True
16,16,18,21479,Nico Hoerner,CHC,25,0.297,0.34,0.411,0.857,663538,112,Ian Anderson,1,Wrigley Field,24,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.25,0.333,0.0,0.333,0.25,False
17,17,19,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.125,0.0,0.0,0.25,0.8,0.333,True
18,18,20,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.143,0.25,0.25,0.25,0.5,0.0,False
19,19,21,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Michael Kopech,1,Minute Maid Park,32,656629,3.38,6.66,7.75,1.23,0.204,0.0,0.0,0.5,0.25,0.25,0.333,True
20,20,22,10815,Jurickson Profar,SDP,29,0.252,0.344,0.416,0.831,595777,135,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.2,0.0,0.25,0.6,0.0,True
21,21,23,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.0,0.2,0.25,0.0,0.6,0.0,True
22,22,24,17548,Taylor Ward,LAA,28,0.274,0.365,0.465,0.7829999999999999,621493,108,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.25,0.0,0.0,0.0,0.6,0.0,True
23,23,25,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Ian Anderson,1,Wrigley Field,24,666120,5.11,9.37,7.92,1.54,0.266,0.0,0.25,0.0,0.25,0.75,0.25,True
24,24,26,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.105,0.0,0.0,0.0,0.0,0.5,True
25,25,27,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.0,0.25,0.0,1.0,0.5,0.25,True
26,26,28,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.143,0.5,0.667,0.5,0.0,0.333,True
27,27,29,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.0,0.0,0.0,0.5,0.25,0.5,False
28,28,30,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Sandy Alcantara,1,Citi Field,22,645261,1.88,6.14,8.01,0.93,0.195,0.0,0.5,0.0,0.5,0.333,0.5,True
29,29,31,15518,Amed Rosario,CLE,26,0.29,0.324,0.417,0.8240000000000001,642708,114,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,1.0,0.333,0.2,0.333,0.6,0.4,False
30,30,32,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.4,0.25,0.333,0.0,0.0,0.4,True
31,31,33,15112,Ryan McMahon,COL,27,0.242,0.339,0.397,0.752,641857,115,Blake Snell,1,Coors Field,1,605483,3.96,7.56,11.77,1.33,0.226,0.0,1.0,0.0,0.25,0.0,0.333,False
32,32,34,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.333,0.0,0.5,0.0,0.0,0.333,True
33,33,35,13066,Teoscar Hernandez,TOR,29,0.273,0.325,0.494,0.669,606192,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.143,0.25,0.0,0.25,0.5,0.2,True
34,34,36,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Chris Archer,1,Chase Field,13,502042,4.02,7.01,7.58,1.29,0.212,0.0,0.0,0.0,0.0,0.0,0.5,True
35,35,37,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Corey Kluber,1,Oriole Park at Camden Yards,30,446372,4.05,9.08,8.03,1.15,0.26,0.417,0.0,0.25,0.6,0.2,0.2,True
36,36,38,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Kyle Hendricks,0,Wrigley Field,24,543294,4.8,9.07,7.04,1.29,0.26,0.0,0.0,0.0,0.2,0.2,0.2,True
37,37,39,12546,C.J. Cron,COL,32,0.28,0.33,0.514,0.778,543068,115,Blake Snell,1,Coors Field,1,605483,3.96,7.56,11.77,1.33,0.226,0.417,0.25,0.6,0.0,0.25,0.2,True
38,38,40,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.2,0.4,0.0,0.2,0.25,0.25,False
39,39,41,17273,Jorge Mateo,BAL,27,0.218,0.267,0.391,0.6970000000000001,622761,110,Corey Kluber,1,Oriole Park at Camden Yards,30,446372,4.05,9.08,8.03,1.15,0.26,0.0,0.0,0.0,0.25,0.0,0.333,False
40,40,43,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Corey Kluber,1,Oriole Park at Camden Yards,30,446372,4.05,9.08,8.03,1.15,0.26,0.125,0.4,0.0,0.333,0.5,0.2,True
41,41,45,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.25,0.0,0.0,0.0,0.5,1.0,False
42,42,46,17907,Brendan Rodgers,COL,25,0.284,0.334,0.432,0.785,663898,115,Blake Snell,1,Coors Field,1,605483,3.96,7.56,11.77,1.33,0.226,0.4,0.0,0.0,0.0,0.333,0.0,True
43,43,47,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.4,0.5,0.5,0.0,0.0,0.25,True
44,44,48,18171,Seth Brown,OAK,29,0.238,0.295,0.463,0.732,664913,133,Brady Singer,1,Oakland Coliseum,19,663903,3.49,8.36,9.18,1.15,0.248,0.333,0.0,0.0,0.25,0.0,0.0,True
45,45,49,5038,Josh Donaldson,NYY,36,0.228,0.31,0.401,0.705,518626,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.0,0.2,0.333,0.0,0.0,0.333,True
46,46,50,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Brady Singer,1,Oakland Coliseum,19,663903,3.49,8.36,9.18,1.15,0.248,0.5,0.0,0.5,0.0,0.0,0.0,False
47,47,51,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Corey Kluber,1,Oriole Park at Camden Yards,30,446372,4.05,9.08,8.03,1.15,0.26,0.286,0.25,0.0,0.2,0.333,0.2,False
48,48,52,5297,Aaron Hicks,NYY,32,0.222,0.348,0.314,0.763,543305,147,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.25,0.5,0.333,0.0,0.0,0.0,True
49,49,54,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.333,0.0,0.0,0.0,0.0,0.0,True
50,50,55,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Luis Severino,1,Rogers Centre,2,622663,3.45,7.01,9.94,1.07,0.211,0.125,0.0,0.0,0.5,0.25,0.75,True
51,51,56,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Corey Kluber,1,Oriole Park at Camden Yards,30,446372,4.05,9.08,8.03,1.15,0.26,0.3,0.5,0.25,0.4,0.5,0.6,False
52,52,57,18564,Trent Grisham,SDP,25,0.192,0.29,0.355,0.772,663757,135,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.222,0.0,0.25,0.0,0.4,0.333,True
53,53,58,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Sandy Alcantara,1,Citi Field,22,645261,1.88,6.14,8.01,0.93,0.195,0.111,0.0,0.0,0.0,0.0,0.25,False
54,54,59,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Dane Dunning,1,Comerica Park,25,641540,4.04,8.79,7.84,1.36,0.257,0.167,0.4,0.0,0.25,0.25,0.25,True
55,55,60,19290,Randy Arozarena,TBR,27,0.256,0.317,0.416,0.7240000000000001,668227,139,Austin Voth,0,Oriole Park at Camden Yards,30,608723,3.19,8.84,8.84,1.28,0.25,0.0,0.25,0.0,0.0,0.0,0.25,False
56,56,61,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Adrian Houser,1,Great American Ball Park,8,605288,4.72,9.67,6.72,1.48,0.271,0.222,0.25,0.667,0.6,0.25,0.333,False
57,57,62,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Dane Dunning,1,Comerica Park,25,641540,4.04,8.79,7.84,1.36,0.257,0.0,0.2,0.333,0.25,0.0,0.0,True
58,58,64,10681,Gio Urshela,MIN,30,0.262,0.304,0.423,0.807,570482,142,Merrill Kelly,0,Chase Field,13,518876,2.86,7.48,7.41,1.13,0.226,0.5,0.25,0.25,0.25,0.0,0.25,False
59,59,66,7859,Charlie Blackmon,COL,35,0.263,0.314,0.446,0.816,453568,115,Blake Snell,1,Coors Field,1,605483,3.96,7.56,11.77,1.33,0.226,0.3,0.5,0.75,0.5,0.4,0.2,True
60,60,67,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Andrew Heaney,0,Dodger Stadium,17,571760,0.64,5.79,11.89,1.0,0.175,0.5,0.0,0.0,0.5,0.25,0.2,True
61,61,68,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Mike Minor,0,Great American Ball Park,8,501985,6.24,10.02,7.84,1.56,0.276,0.143,0.667,0.333,0.333,0.0,0.25,True
62,62,70,10243,Randal Grichuk,COL,30,0.27,0.312,0.435,0.768,545341,115,Blake Snell,1,Coors Field,1,605483,3.96,7.56,11.77,1.33,0.226,0.143,0.25,0.5,0.25,0.25,0.25,True
63,63,71,14894,Tony Kemp,OAK,30,0.212,0.285,0.3,0.8740000000000001,643393,133,Brady Singer,1,Oakland Coliseum,19,663903,3.49,8.36,9.18,1.15,0.248,0.0,0.0,0.0,0.0,0.333,0.25,False
64,64,72,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Logan Gilbert,0,T-Mobile Park,27,669302,3.47,8.57,8.3,1.23,0.248,0.125,1.0,0.0,0.25,0.333,0.0,True
65,65,73,5760,Avisail Garcia,MIA,31,0.232,0.269,0.322,0.654,541645,146,Chris Bassitt,0,Citi Field,22,605135,3.39,7.75,8.93,1.12,0.23,0.0,0.25,0.5,0.0,0.4,0.0,False
66,66,74,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Adrian Houser,1,Great American Ball Park,8,605288,4.72,9.67,6.72,1.48,0.271,0.357,0.25,0.0,0.333,0.2,0.0,True
67,67,75,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Drew Hutchison,0,Comerica Park,25,571800,4.37,8.57,5.66,1.44,0.252,0.167,0.0,0.333,0.333,0.25,0.0,False
