,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,IDfg,Name,Team,Age,AVG,OBP,SLG,Contact% (pi),BatterIDs,TeamIDs,Pitchers,Home,Ballpark,BallparkNumber,PitcherIDs,era,h9,k9,whip,avg,MatchupAverage,Game 1,Game 2,Game 3,Game 4,Game 5,TestLabels
12,12,12,12,12,13,12927,Brandon Nimmo,NYM,29,0.271,0.355,0.425,0.83,607043,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.2,0.0,0.2,0.0,0.4,True
13,13,13,13,13,14,14161,Byron Buxton,MIN,28,0.222,0.301,0.549,0.6890000000000001,621439,142,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.222,0.0,0.0,0.4,1.0,0.25,False
14,14,14,14,14,15,15362,Jeff McNeil,NYM,30,0.306,0.362,0.445,0.852,643446,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.267,0.5,0.5,0.667,0.25,0.2,True
15,15,15,15,15,16,15676,Jose Abreu,CHW,35,0.297,0.375,0.464,0.794,547989,145,Jimmy Herget,1,Guaranteed Rate Field,23,623474,3.21,6.86,8.36,0.93,0.208,1.0,0.25,0.0,0.25,0.333,0.25,True
16,16,16,16,16,17,18036,Jake Cronenworth,SDP,28,0.237,0.34,0.388,0.846,630105,135,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.2,0.0,0.2,0.4,0.25,0.667,True
17,17,17,17,17,18,19251,Pete Alonso,NYM,27,0.278,0.357,0.541,0.777,624413,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.355,0.333,0.0,0.5,0.2,0.0,True
18,18,18,18,18,19,22581,Alejandro Kirk,TOR,23,0.305,0.388,0.461,0.86,672386,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,1.0,0.5,1.0,0.0,0.0,0.333,False
19,19,19,19,19,20,11609,Willson Contreras,CHC,30,0.253,0.364,0.463,0.711,575929,112,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.167,0.0,0.25,0.25,0.2,0.6,False
20,20,20,20,20,21,19611,Vladimir Guerrero Jr.,TOR,23,0.287,0.359,0.504,0.7829999999999999,665489,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.444,0.0,0.0,0.25,0.667,0.5,True
21,21,21,21,21,22,17678,Alex Bregman,HOU,28,0.251,0.356,0.422,0.86,608324,117,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.353,0.0,0.0,0.333,0.0,0.667,True
22,22,22,22,22,23,16505,Matt Chapman,TOR,29,0.242,0.322,0.474,0.735,656305,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.111,0.25,0.0,0.0,0.25,0.0,True
23,23,23,23,23,24,18345,Kyle Tucker,HOU,25,0.242,0.332,0.449,0.8059999999999999,663656,117,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.0,1.0,0.25,0.25,0.75,0.0,True
24,24,24,24,24,25,15986,Willy Adames,MIL,26,0.224,0.289,0.463,0.726,642715,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.111,0.0,0.0,0.8,0.25,0.0,True
25,25,25,25,25,26,16472,Rhys Hoskins,PHI,29,0.253,0.344,0.496,0.7609999999999999,656555,143,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.0,0.0,0.25,0.6,0.0,False
26,26,26,26,26,27,17919,Ian Happ,CHC,27,0.276,0.356,0.432,0.7490000000000001,664023,112,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,0.375,0.25,0.5,0.333,0.333,0.5,False
27,27,27,27,27,28,12552,Eugenio Suarez,SEA,30,0.227,0.329,0.415,0.677,553993,136,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.5,0.25,0.0,0.5,0.2,0.667,False
28,28,28,28,28,29,12856,George Springer,TOR,32,0.251,0.331,0.464,0.733,543807,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.0,0.5,0.4,0.5,0.25,True
29,29,29,29,29,30,27506,Ha-seong Kim,SDP,26,0.248,0.326,0.37,0.83,673490,135,Zach Thompson,0,PNC Park,10,605507,5.08,9.66,6.18,1.47,0.269,0.0,0.75,0.333,0.0,0.0,0.25,True
30,30,30,30,30,31,3473,Anthony Rizzo,NYY,32,0.227,0.347,0.511,0.8,519203,147,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.5,0.4,0.25,0.75,0.4,0.25,True
31,31,31,31,31,32,19755,Shohei Ohtani,LAA,27,0.256,0.348,0.501,0.741,660271,108,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.286,0.6,0.25,0.0,0.75,0.0,True
32,32,32,32,32,33,9241,Starling Marte,NYM,33,0.292,0.344,0.458,0.775,516782,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.0,0.5,0.0,0.25,0.25,True
33,33,33,33,33,34,20043,Luis Robert,CHW,24,0.298,0.334,0.453,0.755,673357,145,Jimmy Herget,1,Guaranteed Rate Field,23,623474,3.21,6.86,8.36,0.93,0.208,1.0,0.5,0.0,0.0,0.0,0.0,False
34,34,34,34,34,35,16578,Yandy Diaz,TBR,30,0.277,0.392,0.393,0.873,650490,139,Dylan Bundy,1,Tropicana Field,21,605164,5.01,9.74,7.14,1.3,0.272,1.0,0.667,0.25,0.0,0.5,0.5,True
35,35,35,35,35,37,19612,Bo Bichette,TOR,24,0.263,0.304,0.436,0.775,666182,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.333,0.25,0.25,0.0,0.25,0.2,False
36,36,36,36,36,38,12533,Marcus Semien,TEX,31,0.239,0.298,0.403,0.8079999999999999,543760,140,Ian Anderson,1,Globe Life Field,14,666120,5.11,9.37,7.92,1.54,0.266,0.5,0.0,0.0,0.0,0.25,0.667,True
37,37,37,37,37,40,13419,Christian Walker,ARI,31,0.21,0.31,0.459,0.7709999999999999,572233,109,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.444,0.25,0.0,0.0,0.25,0.25,False
38,38,38,38,38,41,15172,Tim Anderson,CHW,29,0.301,0.339,0.395,0.795,641313,145,Jimmy Herget,1,Guaranteed Rate Field,23,623474,3.21,6.86,8.36,0.93,0.208,0.0,0.0,0.667,0.0,0.4,0.333,True
39,39,39,39,39,42,17929,Cedric Mullins II,BAL,27,0.261,0.321,0.39,0.816,656775,110,Rich Hill,1,Oriole Park at Camden Yards,30,448179,4.75,9.39,6.84,1.35,0.266,0.4,0.0,0.25,0.25,0.667,0.333,False
40,40,40,40,40,43,14344,Matt Olson,ATL,28,0.248,0.338,0.48,0.738,621566,144,Garrett Richards,0,Globe Life Field,14,572070,5.35,9.31,7.45,1.37,0.261,0.308,0.0,0.25,0.0,0.0,0.2,True
41,41,41,41,41,44,5827,Wilmer Flores,SFG,30,0.251,0.334,0.444,0.8290000000000001,527038,137,Aaron Sanchez,1,Oracle Park,9,592717,3.6,7.2,14.4,1.2,0.211,0.5,0.0,0.5,0.0,0.6,0.5,True
42,42,42,42,42,45,13152,Jorge Polanco,MIN,28,0.237,0.349,0.407,0.777,593871,142,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.2,0.5,0.0,0.0,0.2,0.2,False
43,43,43,43,43,46,11477,Christian Yelich,MIL,30,0.262,0.365,0.39,0.7829999999999999,592885,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.225,1.0,0.25,0.0,0.25,0.0,True
44,44,44,44,44,47,16426,Thairo Estrada,SFG,26,0.269,0.319,0.42,0.813,642731,137,Aaron Sanchez,1,Oracle Park,9,592717,3.6,7.2,14.4,1.2,0.211,0.5,0.0,0.25,0.25,0.333,0.25,False
45,45,45,45,45,48,20126,Dylan Carlson,STL,23,0.241,0.31,0.398,0.772,666185,138,Madison Bumgarner,1,Busch Stadium,15,518516,3.96,9.62,6.21,1.39,0.269,0.5,0.0,0.667,0.0,0.0,0.25,False
46,46,46,46,46,49,16478,Kyle Schwarber,PHI,29,0.207,0.31,0.499,0.72,656941,143,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.0,0.0,0.333,0.25,0.25,False
47,47,47,47,47,50,13613,Ketel Marte,ARI,28,0.261,0.346,0.445,0.804,606466,109,Adam Wainwright,0,Busch Stadium,15,425794,3.42,8.64,7.24,1.24,0.253,0.0,0.0,0.0,0.0,0.0,0.0,True
48,48,48,48,48,51,14551,Anthony Santander,BAL,27,0.262,0.342,0.463,0.805,623993,110,Rich Hill,1,Oriole Park at Camden Yards,30,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.25,0.25,0.0,0.0,False
49,49,49,49,49,52,14162,Carlos Correa,MIN,27,0.265,0.342,0.431,0.7829999999999999,621043,142,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.15,0.6,0.0,0.0,0.0,0.25,True
50,50,50,50,50,53,11445,Mark Canha,NYM,33,0.266,0.366,0.37,0.7909999999999999,592192,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.0,0.5,0.333,0.5,0.2,0.0,True
51,51,51,51,51,54,12144,Max Kepler,MIN,29,0.233,0.331,0.373,0.813,596146,142,Corey Kluber,0,Tropicana Field,21,446372,4.05,9.08,8.03,1.15,0.26,0.188,0.0,0.667,0.5,0.667,0.25,False
52,52,52,52,52,55,19997,Santiago Espinal,TOR,27,0.263,0.313,0.378,0.8490000000000001,669289,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.0,0.25,0.0,1.0,0.333,0.25,True
53,53,53,53,53,56,16997,Gleyber Torres,NYY,25,0.254,0.306,0.45,0.741,650402,147,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.0,0.25,0.667,1.0,0.25,True
54,54,54,54,54,57,19326,Bryan Reynolds,PIT,27,0.257,0.343,0.449,0.752,668804,134,Yu Darvish,1,PNC Park,10,506433,3.28,7.24,8.84,1.0,0.217,0.1,0.25,0.25,0.0,0.0,0.0,False
55,55,55,55,55,59,8709,Elvis Andrus,OAK,33,0.24,0.302,0.371,0.81,462101,133,Aaron Civale,1,Oakland Coliseum,19,650644,6.17,10.67,8.67,1.46,0.295,0.667,0.25,0.0,0.0,0.0,0.25,True
56,56,56,56,56,60,19363,Austin Hays,BAL,26,0.261,0.318,0.435,0.777,669720,110,Rich Hill,1,Oriole Park at Camden Yards,30,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.8,0.0,0.333,0.25,0.25,True
57,57,57,57,57,61,21618,Alec Bohm,PHI,25,0.294,0.33,0.413,0.8009999999999999,664761,143,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.5,0.25,0.5,0.333,0.0,0.0,False
58,58,58,58,58,63,19339,Nicky Lopez,KCR,27,0.248,0.305,0.294,0.838,670032,118,Nestor Cortes,1,Kauffman Stadium,5,641482,2.57,6.91,9.24,1.02,0.208,0.0,0.0,0.0,0.0,0.5,0.0,False
59,59,59,59,59,64,17620,Myles Straw,CLE,27,0.214,0.292,0.272,0.892,664702,114,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.5,0.0,0.5,0.0,0.0,True
60,60,60,60,60,65,19238,Lourdes Gurriel Jr.,TOR,28,0.309,0.361,0.421,0.797,666971,141,Jose Urquidy,1,Rogers Centre,2,664353,3.85,8.52,7.09,1.16,0.245,0.286,0.25,0.0,0.0,0.5,0.4,True
61,61,61,61,61,66,13602,Patrick Wisdom,CHC,30,0.22,0.315,0.443,0.6659999999999999,621550,112,Adrian Houser,0,American Family Field,18,605288,4.72,9.67,6.72,1.48,0.271,1.0,0.0,0.25,0.0,0.25,0.25,True
62,62,62,62,62,67,18373,Ryan Mountcastle,BAL,25,0.258,0.3,0.441,0.722,663624,110,Rich Hill,1,Oriole Park at Camden Yards,30,448179,4.75,9.39,6.84,1.35,0.266,0.0,0.0,0.2,0.4,0.25,0.333,True
63,63,63,63,63,69,6153,Eduardo Escobar,NYM,33,0.22,0.273,0.39,0.753,500871,121,Aaron Nola,1,Citi Field,22,605400,3.17,7.28,9.77,0.95,0.219,0.333,0.5,0.0,0.5,0.0,0.0,True
64,64,64,64,64,70,15223,Adam Frazier,SEA,30,0.243,0.306,0.31,0.878,624428,136,Elieser Hernandez,0,loanDepot park,20,622694,6.0,9.33,8.83,1.39,0.26,0.25,0.25,0.333,0.25,0.2,0.0,True
65,65,65,65,65,71,11265,Jonathan Schoop,DET,30,0.203,0.238,0.31,0.7559999999999999,570731,116,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.5,0.25,0.0,0.25,0.25,0.4,False
66,66,66,66,66,72,14813,Kyle Farmer,CIN,31,0.252,0.326,0.368,0.8240000000000001,571657,113,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.25,0.8,0.25,0.0,0.0,False
67,67,67,67,67,73,12979,Javier Baez,DET,29,0.22,0.262,0.372,0.674,595879,116,Tyler Anderson,0,Dodger Stadium,17,542881,2.72,7.21,7.14,1.0,0.219,0.235,0.2,0.0,0.667,0.0,0.25,True
68,68,68,68,68,74,15679,Rowdy Tellez,MIL,27,0.238,0.323,0.475,0.797,642133,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.25,0.0,0.0,0.5,0.0,0.0,True
69,69,69,69,69,75,16512,Isiah Kiner-Falefa,NYY,27,0.268,0.312,0.315,0.892,643396,147,Kris Bubic,0,Kauffman Stadium,5,663460,5.27,9.41,7.51,1.54,0.27,0.0,0.333,0.25,0.333,0.5,0.25,True
70,70,70,70,70,76,24655,Owen Miller,CLE,25,0.238,0.296,0.359,0.8370000000000001,680911,114,Frankie Montas,0,Oakland Coliseum,19,593423,18.0,15.0,6.0,2.67,0.385,0.0,0.0,0.667,0.25,0.0,0.333,True
71,71,71,71,71,77,9847,Andrew McCutchen,MIL,35,0.255,0.325,0.4,0.804,457705,158,Kyle Hendricks,1,American Family Field,18,543294,4.8,9.07,7.04,1.29,0.26,0.242,0.75,0.0,0.25,0.0,0.25,True
72,72,72,72,72,78,15117,Hunter Dozier,KCR,30,0.245,0.309,0.411,0.733,641531,118,Nestor Cortes,1,Kauffman Stadium,5,641482,2.57,6.91,9.24,1.02,0.208,0.5,0.0,0.0,0.2,0.4,0.25,False
73,73,73,73,73,79,10556,Cesar Hernandez,WSN,32,0.238,0.302,0.303,0.8109999999999999,514917,120,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.313,0.5,0.25,0.25,0.5,0.5,True
74,74,74,74,74,80,19198,Yuli Gurriel,HOU,38,0.238,0.287,0.38,0.86,493329,117,Yusei Kikuchi,0,Rogers Centre,2,579328,5.13,8.2,10.03,1.49,0.244,0.238,0.0,0.0,0.5,0.4,0.25,True
75,75,75,75,75,81,18607,Jared Walsh,LAA,28,0.225,0.27,0.392,0.753,665120,108,Lucas Giolito,0,Guaranteed Rate Field,23,608337,4.91,9.99,10.16,1.5,0.283,0.25,0.0,0.2,0.25,0.25,0.333,True
76,76,76,76,76,82,4314,Joey Votto,CIN,38,0.215,0.331,0.389,0.725,458015,113,Antonio Senzatela,0,Coors Field,1,622608,4.68,12.97,5.31,1.68,0.351,0.333,0.0,0.0,0.0,0.0,0.0,True
77,77,77,77,77,83,11200,Kole Calhoun,TEX,34,0.211,0.269,0.363,0.654,594777,140,Ian Anderson,1,Globe Life Field,14,666120,5.11,9.37,7.92,1.54,0.266,0.333,0.0,0.4,0.0,0.0,0.333,False
78,78,78,78,78,84,2434,Nelson Cruz,WSN,41,0.233,0.318,0.342,0.7020000000000001,443558,120,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.0,0.0,0.0,0.25,0.0,0.0,False
79,79,79,79,79,85,12179,Maikel Franco,WSN,29,0.229,0.256,0.338,0.742,596748,120,Alex Wood,0,Oracle Park,9,622072,4.17,8.73,8.81,1.2,0.254,0.111,0.0,0.5,0.333,0.0,0.5,True
80,80,80,80,80,86,11737,Nick Castellanos,PHI,30,0.257,0.305,0.381,0.6970000000000001,592206,143,Tylor Megill,0,Citi Field,22,656731,5.01,8.49,10.23,1.21,0.245,0.0,0.0,0.667,0.25,0.333,0.25,False
81,81,81,81,81,87,10324,Marcell Ozuna,ATL,31,0.213,0.264,0.388,0.742,542303,144,Garrett Richards,0,Globe Life Field,14,572070,5.35,9.31,7.45,1.37,0.261,1.0,0.5,0.0,0.333,0.25,0.333,True
